new,host,a,soa,status_code,aaaa,cname,cdn,cdn-name,has_internal_ips,internal_ips,mx,ns,txt,caa
,eng1995a-test.eng.monash.edu,"18.165.227.101, 18.165.227.119, 18.165.227.116, 18.165.227.60","ns-1142.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2553:5200:e:be75:ac40:93a1, 2600:9000:2553:4000:e:be75:ac40:93a1, 2600:9000:2553:a600:e:be75:ac40:93a1, 2600:9000:2553:7c00:e:be75:ac40:93a1, 2600:9000:2553:3000:e:be75:ac40:93a1, 2600:9000:2553:fa00:e:be75:ac40:93a1, 2600:9000:2553:1800:e:be75:ac40:93a1, 2600:9000:2553:ec00:e:be75:ac40:93a1",d1dcgyiopyhh2p.cloudfront.net,True,cloudfront,,,,"ns-823.awsdns-38.net, ns-1142.awsdns-14.org, ns-1876.awsdns-42.co.uk, ns-496.awsdns-62.com",,
,eng1995a.eng.monash.edu,"13.224.103.33, 13.224.103.88, 13.224.103.126, 13.224.103.82","ns-1142.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2553:de00:e:be75:ac40:93a1, 2600:9000:2553:6a00:e:be75:ac40:93a1, 2600:9000:2553:400:e:be75:ac40:93a1, 2600:9000:2553:f400:e:be75:ac40:93a1, 2600:9000:2553:a800:e:be75:ac40:93a1, 2600:9000:2553:fa00:e:be75:ac40:93a1, 2600:9000:2553:6200:e:be75:ac40:93a1, 2600:9000:2553:6400:e:be75:ac40:93a1",d1dcgyiopyhh2p.cloudfront.net,True,cloudfront,,,,"ns-1142.awsdns-14.org, ns-1876.awsdns-42.co.uk, ns-496.awsdns-62.com, ns-823.awsdns-38.net",,
,engit.apps.monash.edu,52.62.38.98,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,entrepreneurship.apps.monash.edu,,"ns-407.awsdns-50.com, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:24fd:2c00:1b:8197:8380:93a1, 2600:9000:24fd:a400:1b:8197:8380:93a1, 2600:9000:24fd:d400:1b:8197:8380:93a1, 2600:9000:24fd:b200:1b:8197:8380:93a1, 2600:9000:24fd:a600:1b:8197:8380:93a1, 2600:9000:24fd:9e00:1b:8197:8380:93a1, 2600:9000:24fd:9400:1b:8197:8380:93a1, 2600:9000:24fd:e800:1b:8197:8380:93a1",d3177c4k7qr30u.cloudfront.net,True,cloudfront,,,,"ns-1855.awsdns-39.co.uk, ns-1123.awsdns-12.org, ns-407.awsdns-50.com, ns-878.awsdns-45.net",,
,enzymelab.med.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,epath.med.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,epath2.med.monash.edu,"130.194.20.213, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns4.its.monash.edu, ns3.its.monash.edu, ns5.its.monash.edu",,
,epharmacology-test.med.monash.edu,130.194.3.59,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,epharmacology.med.monash.edu,"216.137.44.102, 216.137.44.122, 216.137.44.51, 216.137.44.52","ns-487.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:225c:5400:0:c553:b040:93a1, 2600:9000:225c:3800:0:c553:b040:93a1, 2600:9000:225c:8000:0:c553:b040:93a1, 2600:9000:225c:ba00:0:c553:b040:93a1, 2600:9000:225c:7c00:0:c553:b040:93a1, 2600:9000:225c:9600:0:c553:b040:93a1, 2600:9000:225c:f800:0:c553:b040:93a1, 2600:9000:225c:f600:0:c553:b040:93a1",d137g5dl9trq9t.cloudfront.net,True,cloudfront,,,,"ns-1345.awsdns-40.org, ns-1951.awsdns-51.co.uk, ns-487.awsdns-60.com, ns-672.awsdns-20.net",,
,epia.med.monash.edu,130.194.20.211,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,epic.erc.monash.edu,118.138.244.179,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,epress-dev.monash.edu,"108.138.199.27, 108.138.199.3, 108.138.199.89, 108.138.199.115","ns-1740.awsdns-25.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:248d:400:1e:92dc:c500:93a1, 2600:9000:248d:6c00:1e:92dc:c500:93a1, 2600:9000:248d:2000:1e:92dc:c500:93a1, 2600:9000:248d:2c00:1e:92dc:c500:93a1, 2600:9000:248d:e200:1e:92dc:c500:93a1, 2600:9000:248d:6200:1e:92dc:c500:93a1, 2600:9000:248d:a800:1e:92dc:c500:93a1, 2600:9000:248d:e00:1e:92dc:c500:93a1",d3fkg9r3xvf9xw.cloudfront.net,True,cloudfront,,,,"ns-1050.awsdns-03.org, ns-1740.awsdns-25.co.uk, ns-346.awsdns-43.com, ns-899.awsdns-48.net",,
,epress-dev.ocio.monash.edu,"108.138.199.89, 108.138.199.27, 108.138.199.3, 108.138.199.115","ns-1740.awsdns-25.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:248d:2800:1e:92dc:c500:93a1, 2600:9000:248d:6c00:1e:92dc:c500:93a1, 2600:9000:248d:3600:1e:92dc:c500:93a1, 2600:9000:248d:f800:1e:92dc:c500:93a1, 2600:9000:248d:4400:1e:92dc:c500:93a1, 2600:9000:248d:1800:1e:92dc:c500:93a1, 2600:9000:248d:5200:1e:92dc:c500:93a1, 2600:9000:248d:c800:1e:92dc:c500:93a1",d3fkg9r3xvf9xw.cloudfront.net,True,cloudfront,,,,"ns-1050.awsdns-03.org, ns-899.awsdns-48.net, ns-1740.awsdns-25.co.uk, ns-346.awsdns-43.com",,
,epress-prd.monash.edu,"18.160.41.94, 18.160.41.57, 18.160.41.58, 18.160.41.79, 205.251.193.2, 205.251.194.73, 205.251.196.235, 205.251.198.11","ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:24f2:be00:7:d703:6900:93a1, 2600:9000:24f2:1c00:7:d703:6900:93a1, 2600:9000:24f2:d600:7:d703:6900:93a1, 2600:9000:24f2:8800:7:d703:6900:93a1, 2600:9000:24f2:7800:7:d703:6900:93a1, 2600:9000:24f2:8e00:7:d703:6900:93a1, 2600:9000:24f2:b800:7:d703:6900:93a1, 2600:9000:24f2:d000:7:d703:6900:93a1",dsenrssnwwxic.cloudfront.net,True,cloudfront,,,,"ns-585.awsdns-09.net, ns-1547.awsdns-01.co.uk, ns-258.awsdns-32.com, ns-1259.awsdns-29.org",,
,epress-prd.ocio.monash.edu,"18.165.242.107, 18.165.242.18, 18.165.242.41, 18.165.242.40","ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2554:9000:7:d703:6900:93a1, 2600:9000:2554:9c00:7:d703:6900:93a1, 2600:9000:2554:a400:7:d703:6900:93a1, 2600:9000:2554:9800:7:d703:6900:93a1, 2600:9000:2554:ee00:7:d703:6900:93a1, 2600:9000:2554:7800:7:d703:6900:93a1, 2600:9000:2554:b000:7:d703:6900:93a1, 2600:9000:2554:7c00:7:d703:6900:93a1",dsenrssnwwxic.cloudfront.net,True,cloudfront,,,,"ns-258.awsdns-32.com, ns-1259.awsdns-29.org, ns-1547.awsdns-01.co.uk, ns-585.awsdns-09.net",,
,epress-qat.monash.edu,"13.225.78.12, 13.225.78.88, 13.225.78.64, 13.225.78.117","ns-1163.awsdns-17.org, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:21f3:f800:13:e1fe:d340:93a1, 2600:9000:21f3:4000:13:e1fe:d340:93a1, 2600:9000:21f3:400:13:e1fe:d340:93a1, 2600:9000:21f3:4c00:13:e1fe:d340:93a1, 2600:9000:21f3:3400:13:e1fe:d340:93a1, 2600:9000:21f3:1200:13:e1fe:d340:93a1, 2600:9000:21f3:5200:13:e1fe:d340:93a1, 2600:9000:21f3:c200:13:e1fe:d340:93a1",d14pw1mckuqrf1.cloudfront.net,True,cloudfront,,,,"ns-1163.awsdns-17.org, ns-1773.awsdns-29.co.uk, ns-474.awsdns-59.com, ns-691.awsdns-22.net",,
,epress-qat.ocio.monash.edu,"18.244.155.92, 18.244.155.21, 18.244.155.26, 18.244.155.100","ns-1163.awsdns-17.org, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:21f3:a00:13:e1fe:d340:93a1, 2600:9000:21f3:5800:13:e1fe:d340:93a1, 2600:9000:21f3:4e00:13:e1fe:d340:93a1, 2600:9000:21f3:4400:13:e1fe:d340:93a1, 2600:9000:21f3:d400:13:e1fe:d340:93a1, 2600:9000:21f3:b800:13:e1fe:d340:93a1, 2600:9000:21f3:8e00:13:e1fe:d340:93a1, 2600:9000:21f3:6000:13:e1fe:d340:93a1",d14pw1mckuqrf1.cloudfront.net,True,cloudfront,,,,"ns-1163.awsdns-17.org, ns-1773.awsdns-29.co.uk, ns-474.awsdns-59.com, ns-691.awsdns-22.net",,
,equella-dev.med.monash.edu,130.194.157.67,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,equella-dev.monash.edu,"3.25.15.254, 3.104.235.169, 52.62.252.47","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,"aulb1.edalex.com, prod-alb-74433031.ap-southeast-2.elb.amazonaws.com",,,,,,,,
,equella-staging.monash.edu,"3.25.15.254, 52.62.252.47, 3.104.235.169","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,"aulb1.edalex.com, prod-alb-74433031.ap-southeast-2.elb.amazonaws.com",,,,,,,,
,equella.monash.edu,"3.25.15.254, 3.104.235.169, 52.62.252.47","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,"aulb1.edalex.com, prod-alb-74433031.ap-southeast-2.elb.amazonaws.com",,,,,,"ns-1456.awsdns-54.org, ns-1910.awsdns-46.co.uk, ns-654.awsdns-17.net, ns-99.awsdns-12.com",,
,era.monash.edu,"18.173.233.102, 18.173.233.127, 18.173.233.94, 18.173.233.17","ns-136.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2440:5c00:a:f9ad:f440:93a1, 2600:9000:2440:cc00:a:f9ad:f440:93a1, 2600:9000:2440:6000:a:f9ad:f440:93a1, 2600:9000:2440:9800:a:f9ad:f440:93a1, 2600:9000:2440:f400:a:f9ad:f440:93a1, 2600:9000:2440:5e00:a:f9ad:f440:93a1, 2600:9000:2440:7200:a:f9ad:f440:93a1, 2600:9000:2440:7e00:a:f9ad:f440:93a1",d30qgr74xbq7kh.cloudfront.net,True,cloudfront,,,,"ns-1661.awsdns-15.co.uk, ns-598.awsdns-10.net, ns-136.awsdns-17.com, ns-1482.awsdns-57.org",,
,eramis-dev.its.monash.edu,130.194.11.59,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,eramis-prd.aws.monash.edu,,"ns-632.awsdns-15.net, awsdns-hostmaster.amazon.com, ns-877.awsdns-45.net",NOERROR,,,,,,,,,,
,eramis-qat.aws.monash.edu,,"ns-215.awsdns-26.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"ns-1313.awsdns-36.org, ns-1934.awsdns-49.co.uk, ns-215.awsdns-26.com, ns-959.awsdns-55.net",,
,eramis2012.resadmin.monash.edu,130.194.11.9,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,eramis2015.resadmin.monash.edu,130.194.11.13,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,eramisadm.its.monash.edu,130.194.11.17,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,eramisadm.resadmin.monash.edu,130.194.11.17,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,erc.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,"ALT3.ASPMX.L.GOOGLE.COM, ALT1.ASPMX.L.GOOGLE.COM, ASPMX.L.GOOGLE.COM, ALT4.ASPMX.L.GOOGLE.COM, ALT2.ASPMX.L.GOOGLE.COM",,v=spf1 -all,
,ers-clm12-v01.ocio.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,ers-web09-v20.ocio.monash.edu,"10.24.32.115, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,10.24.32.115,,"ns5.its.monash.edu, ns3.its.monash.edu, ns4.its.monash.edu",,
,erwin.monash.edu,130.194.19.105,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8d0:b8c9:5f3d:1cef:da3,,,,,,,,,
,eservicesits.monash.edu,130.194.11.65,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,eservicesq.its.monash.edu,130.194.11.11,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,eservicesqits.ocio.monash.edu,130.194.11.51,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,esl-amsa-pn02.mpc.monash.edu,172.17.87.31,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.87.31,,,,
,esl-clps-nn01.mpc.monash.edu,172.17.28.6,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.28.6,,,,
,esl-clst-nn02.mpc.monash.edu,172.17.18.12,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.12,,,,
,esl-clst-nt02.mpc.monash.edu,172.17.32.11,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.32.11,,,,
,esl-clst-q02.mpc.monash.edu,172.17.32.10,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.32.10,,,,
,eslq2tvwlipdb01.mpc.monash.edu,172.17.32.28,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.32.28,,,,
,esol-act-nn01.mpc.monash.edu,172.17.18.70,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.70,,,,
,esol-app-nn14.mpc.monash.edu,172.17.18.48,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.48,,,,
,esol-app-nt02.mpc.monash.edu,172.17.24.10,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.24.10,,,,
,esol-app-pn08.mpc.monash.edu,172.17.100.13,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.100.13,,,,
,esol-app-pt07.mpc.monash.edu,"172.17.96.10, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,172.17.96.10,,"ns5.its.monash.edu, ns3.its.monash.edu, ns4.its.monash.edu",,
,esol-app-pt10.ze.monash.edu,172.17.67.129,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.67.129,,,,
,esol-con100-pn.lxp.monash.edu,172.17.64.104,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.64.104,,,,
,esol-con101-pn.lxp.monash.edu,172.17.64.105,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.64.105,,,,
,esol-con102-pn.lxp.monash.edu,172.17.64.106,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.64.106,,,,
,esol-sched-nn01.mpc.monash.edu,172.17.18.199,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.199,,,,
,esol-waftest.mpc.monash.edu,"172.17.96.1, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,172.17.96.1,,"ns4.its.monash.edu, ns5.its.monash.edu, ns3.its.monash.edu",,
,esol-web-nn03.mpc.monash.edu,172.17.28.8,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.28.8,,,,
,esol-web-pn02.mpc.monash.edu,172.17.100.2,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.100.2,,,,
,esol-web-pt02.mpc.monash.edu,172.17.96.7,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.96.7,,,,
,esol.apps.monash.edu,34.206.67.255,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,esolerpd.ocio.monash.edu,130.194.18.71,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,esolerpp.ocio.monash.edu,130.194.11.65,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,esolerpq.ocio.monash.edu,130.194.11.51,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,esolgwd.ocio.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,esolgwp.ocio.monash.edu,"130.194.11.52, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns5.its.monash.edu, ns3.its.monash.edu, ns4.its.monash.edu",,
,esolgwq.ocio.monash.edu,"130.194.11.11, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns4.its.monash.edu, ns5.its.monash.edu, ns3.its.monash.edu",,
,essc.monash.edu,130.194.18.66,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,essd.monash.edu,130.194.18.69,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,esteam-prd.corp-prd.aws.monash.edu,10.24.64.7,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,10.24.64.7,,,,
,ethicsapps-dev.monash.edu,20.167.11.9,"ns-707.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,,"monashtest.ethicalreviewmanager.com, auazcluster1.ethicalreviewmanager.com",,,,,,,,
,ethicsapps.monash.edu,"119.9.186.98, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns-707.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1","monashlive.ethicalreviewmanager.com, auprimary.ethicalreviewmanager.com",,,,,,"ns-1521.awsdns-62.org, ns-1715.awsdns-22.co.uk, ns-707.awsdns-24.net, ns-74.awsdns-09.com, ns5.its.monash.edu, ns3.its.monash.edu, ns4.its.monash.edu",,
,ethicsreview-dev.monash.edu,20.167.11.9,"ns-707.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,,"monashtest.ethicalreviewmanager.com, auazcluster1.ethicalreviewmanager.com",,,,,,,,
,ethicsreview.monash.edu,119.9.186.98,"ns-707.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,,"monashlive.ethicalreviewmanager.com, auprimary.ethicalreviewmanager.com",,,,,,,,
,europe.monash.edu,130.194.11.126,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:88b::7e,,,,,,,,v=spf1 -all,
,ev.monash.edu,"3.214.53.254, 34.199.50.80, 44.193.127.48, 107.22.45.86, 3.208.70.8, 50.17.201.241","ns-1517.awsdns-61.org, awsdns-hostmaster.amazon.com",NOERROR,,everestengagement.com,,,,,,"ns-1909.awsdns-46.co.uk, ns-80.awsdns-10.com, ns-865.awsdns-44.net, ns-1517.awsdns-61.org",v=spf1 -all,
,events.arts.monash.edu,"54.211.156.219, 3.225.233.62, 52.44.0.219","ns11.constellix.com, dns.constellix.com",NOERROR,,cds4.cvent.com,,,,,,"ns31.constellix.com, ns51.constellix.net, ns41.constellix.net, ns61.constellix.net, ns21.constellix.com, ns11.constellix.com",,"sectigo.com, digicert.com, amazon.com"
,events.monash.edu,130.194.11.149,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:88b::95,,,,,,,,v=spf1 -all,
,evigilation-uat.monash.edu,"13.54.130.93, 54.79.59.247, 13.54.4.170","ns-1293.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"ns-1293.awsdns-33.org, ns-2010.awsdns-59.co.uk, ns-607.awsdns-11.net, ns-155.awsdns-19.com",,"amazonaws.com, quovadisglobal.com, sectigo.com, letsencrypt.org, mailto:cert-request-l@monash.edu"
,evigilation.monash.edu,"13.211.106.45, 13.236.61.84, 52.65.27.154","ns-70.awsdns-08.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"ns-1897.awsdns-45.co.uk, ns-70.awsdns-08.com, ns-1026.awsdns-00.org, ns-846.awsdns-41.net",,"sectigo.com, letsencrypt.org, amazonaws.com, quovadisglobal.com, mailto:cert-request-l@monash.edu"
,exam-rep.infotech.monash.edu,130.194.20.164,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,examityftp.eassessment-npd.aws.monash.edu,13.238.47.234,"ns-302.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,letsencrypt.org
,examscheduler-qat.monash.edu,172.17.28.17,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.28.17,,,,
,examscheduler.monash.edu,"130.194.22.205, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:8c1:250:56ff:feb5:2f71",,,,,,,"ns5.its.monash.edu, ns3.its.monash.edu, ns4.its.monash.edu",,
,execedcourses.med.monash.edu,"130.194.20.214, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns3.its.monash.edu, ns4.its.monash.edu, ns5.its.monash.edu",,
,expfactory.erc.monash.edu,118.138.244.188,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,explorer-stage.monash.edu,45.60.34.202,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,,vh2knbu.impervadns.net,True,incapsula,,,,,,
,ezproxy-alumni.lib.monash.edu,130.194.20.172,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,v=spf1 -all,
,ezproxy-authcate.lib.monash.edu,130.194.20.170,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1::aa,,,,,,,,,
,ezproxy-qat.lib.monash.edu,130.194.21.133,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,v=spf1 -all,
,ezproxy-test.lib.monash.edu,130.194.20.155,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,v=spf1 -all,
,ezproxy-trials.lib.monash.edu,130.194.11.123,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:88b::7b,,,,,,,,v=spf1 -all,
,ezproxy.lib.monash.edu,130.194.11.126,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:88b::7e,,,,,,,,v=spf1 -all,
,fast-web02-v20.ocio.monash.edu,"10.24.7.144, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,10.24.7.144,,"ns4.its.monash.edu, ns3.its.monash.edu, ns5.its.monash.edu",,
,fast.monash.edu,10.24.133.97,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.24.133.97,,,,
,fast1.monash.edu,"52.85.242.65, 52.85.242.73, 52.85.242.93, 52.85.242.55","ns-1166.awsdns-17.org, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:21c3:0:8:af8b:4000:93a1, 2600:9000:21c3:3400:8:af8b:4000:93a1, 2600:9000:21c3:b200:8:af8b:4000:93a1, 2600:9000:21c3:e600:8:af8b:4000:93a1, 2600:9000:21c3:5a00:8:af8b:4000:93a1, 2600:9000:21c3:7600:8:af8b:4000:93a1, 2600:9000:21c3:aa00:8:af8b:4000:93a1, 2600:9000:21c3:5000:8:af8b:4000:93a1",d1rqs322f3s64g.cloudfront.net,True,cloudfront,,,,"ns-1166.awsdns-17.org, ns-1765.awsdns-28.co.uk, ns-587.awsdns-09.net, ns-91.awsdns-11.com",,
,fb-qat.services.amigo-qat.apps.monash.edu,45.60.34.202,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,a7vrxsb.x.incapdns.net,True,incapsula,,,,,,
,fcr.eng.monash.edu,130.194.252.65,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,fcrpub.eng.monash.edu,130.194.252.1,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,fen-mtiw-dn01.mpc.monash.edu,172.17.28.5,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.28.5,,,,
,fennell-r01.erc.monash.edu,118.138.245.83,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,fhir.monash.edu,45.60.34.202,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,,my2wlly.impervadns.net,True,incapsula,,,,,,
,files.monash.edu,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,dhus3yplwb5go.cloudfront.net,,,,,,,,
,fileserver.ze.monash.edu,"172.17.64.132, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,172.17.64.132,,"ns5.its.monash.edu, ns4.its.monash.edu, ns3.its.monash.edu",,
,fin-di04-v02.ocio.monash.edu,"130.194.6.228, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns3.its.monash.edu, ns5.its.monash.edu, ns4.its.monash.edu",,
,fin-mtis-nt01.mpc.monash.edu,172.17.28.7,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.28.7,,,,
