input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,tech_,cdn,tls_expired,final_url,tls_mismatched,tls_wildcard_certificate,tls_self_signed,csp_domains_
milestones.apps.monash.edu,Monash University - Sign In,200,19668,443,https://milestones.apps.monash.edu:443,https,nginx,text/html,GET,45.60.34.202,/,1906775707,45.60.34.202,502,False,monashuni.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.",okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,ctls,monashuni.okta.com,incapsula,Nginx,True,,https://monashuni.okta.com/login/login.htm?fromURI=%2Fapp%2Fmonashuniversity_monashmilestonesprod_1%2Fexk1if37szySwpzxV2p7%2Fsso%2Fsaml%3FSAMLRequest%3DnVPdT8IwEP9Xlr5vY%252BNj0jAShBhJUBeYPvhiuu6QJls7e53gf283PkIiYuJTL3fX%252B330OkJWFhWd1GYjl%252FBRAxpnVxYSaVuISa0lVQwFUslKQGo4XU0eFjT0OrTSyiiuCuLMZzF5G4QRZFGn69ogcnvdIbjD7CZz%252B1mPs8BGfJgR5wU0CiVjYifYi4g1zCUaJo1NdcKu2%252Bm7QZgGEQ0HNIheiZMcYG6FzIV8v84p2zchvU%252FTxE2eVilxJoigjQWdKol1CXoF%252BlNweF4uYrIxpkLq%252B6UorHglAT1WVeiVSjLceJDXfmNFSMaj5qQtY31m0nU%252B7IhNxn8jjfwziD1eRR%252FtzPksUYXgX86d0iUzv0MGXtBmRO6u21ZaS6yAi7WA3DpRFGo71cAMxMToGqwq%252FyfMEfqwEZC3%252B2HdM7AzzlSVFdMCm0eEHePmaM1517Swypew%252Fo9RV9s45c1om07ssVU6b%252FYDuGWZambFKm0OPl7ic9J7Udupev4hxt8%253D%26RelayState%3Dhttps%3A%2F%2Fmilestones.apps.monash.edu%2F,,True,,https://oinmanager.okta.com
mirstation.erc.monash.edu,miR station search,200,1702,443,https://mirstation.erc.monash.edu:443,https,Apache/2.4.29 (Ubuntu),text/html,GET,118.138.245.39,/,-1638467967,118.138.245.39,42,False,mirstation.erc.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-08T00:00:00Z,2023-07-08T23:59:59Z,"CN=mirstation.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",mirstation.erc.monash.edu,Monash University,mirstation.erc.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,713ae61c528c4d7c22ffe94fc254df3c,b5798af72e165c15fc728e2020ebce78dc3de520031279c856641372ad81d546,ctls,mirstation.erc.monash.edu,,Ubuntu,,,,,,,
miti.monash.edu,MITI Home - Monash Industry Team Initiative (MITI),200,162978,80,http://miti.monash.edu:80,http,openresty,text/html,GET,130.194.11.126,/,-1825906367,2001:388:608c:88b::7e,2844,False,www.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=monash.edu, O=Monash University, ST=Victoria, C=AU",monash.edu,Monash University,www.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dc0450457de4cefab8378429bf621b90,3c472e141b60d6820dba1472cfcb620d6b4415701bbf81a8940d03ea2eabb431,ctls,www.monash.edu,,Squiz Matrix,,,https://www.monash.edu/miti,,,,
mix-qat.monash.edu,403 Forbidden,403,520,443,https://mix-qat.monash.edu:443,https,,text/html,GET,54.252.173.198,/,-115358342,13.211.208.110,13,False,mix-qat.monash.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-07T00:00:00Z,2024-02-07T23:59:59Z,"CN=mix-qat.monash.edu, O=Monash University, ST=Victoria, C=AU",mix-qat.monash.edu,Monash University,mix-qat.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,27612eda712c8e4595cb559c4e0f7243,5eb76b5e5285846b1dce9c0db524c11bb7c358f64134fa81ae6185e35be7df0f,ctls,mix-qat.monash.edu,,HSTS,,,,,,,
mix.monash.edu,403 Forbidden,403,520,443,https://mix.monash.edu:443,https,,text/html,GET,13.237.51.157,/,-115358342,52.63.64.232,13,False,mix.monash.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-26T00:00:00Z,2024-04-25T23:59:59Z,"CN=mix.monash.edu, O=Monash University, ST=Victoria, C=AU",mix.monash.edu,Monash University,mix.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,598eb554adbf9e89fde5e12fde3dc66b,4e776688929a220f27e8e9fa9eab9ae624c5eacf92ff3f5837dad43eb61a25a5,ctls,mix.monash.edu,,HSTS,,,,,,,
mlivetickets.monash.edu,Redirecting to Home Page,200,328,443,https://mlivetickets.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,125.7.89.240,/,1631801191,125.7.89.240,13,False,mlivetickets.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=mlivetickets.monash.edu, O=Monash University, ST=Victoria, C=AU",mlivetickets.monash.edu,Monash University,mlivetickets.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,b8741ab776458d6af37bf58f72f3a3ac,054db70e7ed38414b69cccbd9702607fad64f0fb1c29c1026897b30ef5a3f722,ctls,mlivetickets.monash.edu,,Windows Server,,,,,,,*.efront.digital
mmcf.erc.monash.edu,ROCK MAKER® Web - Login,200,13313,443,https://mmcf.erc.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,118.138.236.184,/,1114127910,118.138.236.184,378,False,mmcf.erc.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-19T00:00:00Z,2024-04-18T23:59:59Z,"CN=mmcf1.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",mmcf1.erc.monash.edu,Monash University,mmcf1.erc.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,91d0404cc3e62594210af2bd8f8ddab0,95cb2eeefa8ea71c7fa90504b96591d36bec31edc172cc4dc8171d305c0c73f7,ctls,mmcf.erc.monash.edu,,Windows Server,,,https://mmcf.erc.monash.edu/Login,True,,,
mmcf1.erc.monash.edu,ROCK MAKER® Web - Login,200,13313,443,https://mmcf1.erc.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,118.138.236.184,/,1114127910,118.138.236.184,378,False,mmcf1.erc.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-19T00:00:00Z,2024-04-18T23:59:59Z,"CN=mmcf1.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",mmcf1.erc.monash.edu,Monash University,mmcf1.erc.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,91d0404cc3e62594210af2bd8f8ddab0,95cb2eeefa8ea71c7fa90504b96591d36bec31edc172cc4dc8171d305c0c73f7,ctls,mmcf1.erc.monash.edu,,Windows Server,,,https://mmcf1.erc.monash.edu/Login,,,,
mmcf2.erc.monash.edu,IIS Windows Server,200,703,80,http://mmcf2.erc.monash.edu:80,http,Microsoft-IIS/10.0,text/html,GET,118.138.236.241,/,1631801191,118.138.236.241,32,False,,,,,,,,,,,,,,,,,,,,Windows Server,,,,,,,
mmw.bpd.monash.edu,IIS Windows Server,200,703,443,https://mmw.bpd.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,130.194.20.195,/,1631801191,2001:388:608c:8c1:250:56ff:fea4:1486,32,False,mmw.bpd.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-26T00:00:00Z,2023-10-26T23:59:59Z,"CN=mmw.bpd.monash.edu, O=Monash University, ST=Victoria, C=AU",mmw.bpd.monash.edu,Monash University,mmw.fsd.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,f0450e84560f028985bb1420f068b9b5,7a4e9216730812969b6fcae2295b963e6fbfbf4206dff1ab91663254bf9f911a,ctls,mmw.bpd.monash.edu,,Windows Server,,,,,,,
mmw.fsd.monash.edu,IIS Windows Server,200,703,443,https://mmw.fsd.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,130.194.20.195,/,1631801191,2001:388:608c:8c1:250:56ff:fea4:1486,32,False,mmw.fsd.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-26T00:00:00Z,2023-10-26T23:59:59Z,"CN=mmw.bpd.monash.edu, O=Monash University, ST=Victoria, C=AU",mmw.bpd.monash.edu,Monash University,mmw.fsd.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,f0450e84560f028985bb1420f068b9b5,7a4e9216730812969b6fcae2295b963e6fbfbf4206dff1ab91663254bf9f911a,ctls,mmw.fsd.monash.edu,,Windows Server,,,,,,,
mmwdev.fsd.monash.edu,IIS Windows Server,200,703,443,https://mmwdev.fsd.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,130.194.20.135,/,1631801191,2001:388:608c:8c1:250:56ff:fe93:da37,32,False,mmwdev.fsd.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-04T00:00:00Z,2023-11-04T23:59:59Z,"CN=mmwdev.bpd.monash.edu, O=Monash University, ST=Victoria, C=AU",mmwdev.bpd.monash.edu,Monash University,mmwdev.fsd.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,04fea1c903a8678521ee5436298f3a79,759d5c3235dd5df3162762e7e0cfd12c3c60adc2b70c362a2b3ddb866af47531,ctls,mmwdev.fsd.monash.edu,,Windows Server,,,,,,,
mnhs-app70-v01.ocio.monash.edu,"Faculty of Medicine, Nursing and Health Sciences, Undergraduate Student Software",200,8677,443,https://mnhs-app70-v01.ocio.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,130.194.20.213,/,-366337701,130.194.20.213,154,False,mnhs-app70-v01.ocio.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=ilearn.med.monash.edu, O=Monash University, ST=Victoria, C=AU",ilearn.med.monash.edu,Monash University,tsg-dha.med.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b873a87d84079285877c6402ba810bc,5fc6b4eece9d6122762f07a73debd7dce0650d9071823b5f9ffe361a208f5dfb,ctls,mnhs-app70-v01.ocio.monash.edu,,Red Hat,,,,True,,,
mnhs-teaching.med.monash.edu,,200,1165,443,https://mnhs-teaching.med.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,130.194.20.213,/,793989541,130.194.20.213,69,False,ilearn.med.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=ilearn.med.monash.edu, O=Monash University, ST=Victoria, C=AU",ilearn.med.monash.edu,Monash University,tsg-dha.med.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b873a87d84079285877c6402ba810bc,5fc6b4eece9d6122762f07a73debd7dce0650d9071823b5f9ffe361a208f5dfb,ctls,ilearn.med.monash.edu,,Red Hat,,,https://ilearn.med.monash.edu/,,,,
mnhs-teaching1.med.monash.edu,,200,110,443,https://mnhs-teaching1.med.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,130.194.20.213,/,-366337701,130.194.20.213,1,False,mnhs-teaching1.med.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=ilearn.med.monash.edu, O=Monash University, ST=Victoria, C=AU",ilearn.med.monash.edu,Monash University,tsg-dha.med.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b873a87d84079285877c6402ba810bc,5fc6b4eece9d6122762f07a73debd7dce0650d9071823b5f9ffe361a208f5dfb,ctls,mnhs-teaching1.med.monash.edu,,Red Hat,,,,,,,
mnhs-teaching1a.med.monash.edu,,200,112,443,https://mnhs-teaching1a.med.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,130.194.20.213,/,-366337701,130.194.20.213,1,False,mnhs-teaching1a.med.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=ilearn.med.monash.edu, O=Monash University, ST=Victoria, C=AU",ilearn.med.monash.edu,Monash University,tsg-dha.med.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b873a87d84079285877c6402ba810bc,5fc6b4eece9d6122762f07a73debd7dce0650d9071823b5f9ffe361a208f5dfb,ctls,mnhs-teaching1a.med.monash.edu,,Red Hat,,,,,,,
mnhs-teaching1b.med.monash.edu,"Faculty of Medicine, Nursing and Health Sciences, Undergraduate Web Server",200,6069,443,https://mnhs-teaching1b.med.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,130.194.20.213,/,-366337701,130.194.20.213,113,False,mnhs-teaching1b.med.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=ilearn.med.monash.edu, O=Monash University, ST=Victoria, C=AU",ilearn.med.monash.edu,Monash University,tsg-dha.med.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b873a87d84079285877c6402ba810bc,5fc6b4eece9d6122762f07a73debd7dce0650d9071823b5f9ffe361a208f5dfb,ctls,mnhs-teaching1b.med.monash.edu,,Red Hat,,,,,,,
mnhs-teaching1c.med.monash.edu,,200,112,443,https://mnhs-teaching1c.med.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,130.194.20.213,/,-366337701,130.194.20.213,1,False,mnhs-teaching1c.med.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=ilearn.med.monash.edu, O=Monash University, ST=Victoria, C=AU",ilearn.med.monash.edu,Monash University,tsg-dha.med.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b873a87d84079285877c6402ba810bc,5fc6b4eece9d6122762f07a73debd7dce0650d9071823b5f9ffe361a208f5dfb,ctls,mnhs-teaching1c.med.monash.edu,,Red Hat,,,,,,,
mnhs-teaching2.med.monash.edu,,200,110,443,https://mnhs-teaching2.med.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,130.194.20.213,/,-366337701,130.194.20.213,1,False,mnhs-teaching2.med.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=ilearn.med.monash.edu, O=Monash University, ST=Victoria, C=AU",ilearn.med.monash.edu,Monash University,tsg-dha.med.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b873a87d84079285877c6402ba810bc,5fc6b4eece9d6122762f07a73debd7dce0650d9071823b5f9ffe361a208f5dfb,ctls,mnhs-teaching2.med.monash.edu,,Red Hat,,,,,,,
mnhs-teaching2a.med.monash.edu,,200,112,443,https://mnhs-teaching2a.med.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,130.194.20.213,/,-366337701,130.194.20.213,1,False,mnhs-teaching2a.med.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=ilearn.med.monash.edu, O=Monash University, ST=Victoria, C=AU",ilearn.med.monash.edu,Monash University,tsg-dha.med.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b873a87d84079285877c6402ba810bc,5fc6b4eece9d6122762f07a73debd7dce0650d9071823b5f9ffe361a208f5dfb,ctls,mnhs-teaching2a.med.monash.edu,,Red Hat,,,,,,,
mnhs-web-apache.med.monash.edu,,200,112,443,https://mnhs-web-apache.med.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,130.194.20.213,/,-366337701,130.194.20.213,1,False,mnhs-web-apache.med.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=ilearn.med.monash.edu, O=Monash University, ST=Victoria, C=AU",ilearn.med.monash.edu,Monash University,tsg-dha.med.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b873a87d84079285877c6402ba810bc,5fc6b4eece9d6122762f07a73debd7dce0650d9071823b5f9ffe361a208f5dfb,ctls,mnhs-web-apache.med.monash.edu,,Red Hat,,,,,,,
mnhs-web-iis.med.monash.edu,,200,106,443,https://mnhs-web-iis.med.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,130.194.20.213,/,-366337701,130.194.20.213,1,False,mnhs-web-iis.med.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=ilearn.med.monash.edu, O=Monash University, ST=Victoria, C=AU",ilearn.med.monash.edu,Monash University,tsg-dha.med.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b873a87d84079285877c6402ba810bc,5fc6b4eece9d6122762f07a73debd7dce0650d9071823b5f9ffe361a208f5dfb,ctls,mnhs-web-iis.med.monash.edu,,Red Hat,,,,,,,
mnhs-web.med.monash.edu,,200,98,443,https://mnhs-web.med.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,130.194.20.213,/,-366337701,130.194.20.213,1,False,mnhs-web.med.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=ilearn.med.monash.edu, O=Monash University, ST=Victoria, C=AU",ilearn.med.monash.edu,Monash University,tsg-dha.med.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b873a87d84079285877c6402ba810bc,5fc6b4eece9d6122762f07a73debd7dce0650d9071823b5f9ffe361a208f5dfb,ctls,mnhs-web.med.monash.edu,,Red Hat,,,,,,,
mnhs-web100-v02.med.monash.edu,Monash University - NAIT - Login page,200,29710,443,https://mnhs-web100-v02.med.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,130.194.22.168,/,1631801191,2001:388:608c:8c1:250:56ff:feb5:4ac7,430,False,mnhs-web100-v02.med.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-23T00:00:00Z,2023-05-23T23:59:59Z,"CN=nait.registry.org.au, O=Monash University, ST=Victoria, C=AU",nait.registry.org.au,Monash University,www.nait.registry.org.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,5f5a4a68a0b6199d56236a043877274a,529567d110758807df8cf62e1e981554c3ff698180f3e371f521f8d428f31c07,ctls,mnhs-web100-v02.med.monash.edu,,Windows Server,,,https://mnhs-web100-v02.med.monash.edu/Application/home.aspx,True,,,
mnhs-web100-v02.ocio.monash.edu,Monash University - NAIT - Login page,200,29710,443,https://mnhs-web100-v02.ocio.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,130.194.22.168,/,1631801191,2001:388:608c:8c1:250:56ff:feb5:4ac7,430,False,mnhs-web100-v02.ocio.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-23T00:00:00Z,2023-05-23T23:59:59Z,"CN=nait.registry.org.au, O=Monash University, ST=Victoria, C=AU",nait.registry.org.au,Monash University,www.nait.registry.org.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,5f5a4a68a0b6199d56236a043877274a,529567d110758807df8cf62e1e981554c3ff698180f3e371f521f8d428f31c07,ctls,mnhs-web100-v02.ocio.monash.edu,,Windows Server,,,https://mnhs-web100-v02.ocio.monash.edu/Application/home.aspx,True,,,
mnhs-web102-v02.ocio.monash.edu,Monash University - HOLLT - Login page,200,22714,443,https://mnhs-web102-v02.ocio.monash.edu:443,https,Microsoft-IIS/10.0,text/html,GET,130.194.22.170,/,1631801191,2001:388:608c:8c1:250:56ff:feb5:348e,350,False,mnhs-web102-v02.ocio.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-29T00:00:00Z,2023-05-29T23:59:59Z,"CN=hollt.org, O=Monash University, ST=Victoria, C=AU",hollt.org,Monash University,www.hollt.org,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,c8ab8f6736006332ff02c5056a5d3a3a,ed9ffb463e70f515e12872e34f567c566a84dd6525c5d768a59cd591eb399a91,ctls,mnhs-web102-v02.ocio.monash.edu,,Windows Server,,,https://mnhs-web102-v02.ocio.monash.edu/Application/home.aspx,True,,,
mnhs-web115-v01.ocio.monash.edu,About ARAD | arad,200,323819,443,https://mnhs-web115-v01.ocio.monash.edu:443,https,Pepyaka/1.19.10,text/html,GET,130.194.22.216,/,1631801191,2001:388:608c:8c1:250:56ff:feba:456c,542,False,aradwebsite.wixsite.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-17T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.wix.com, O=Wix.com Ltd., L=Tel Aviv, C=IL",*.wix.com,Wix.com Ltd.,wixsite.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,05f20bae1e4ed191d557a626e5dc6391,81e23684e792d1dedafa7d6eb3c63ee56fe58c2444f0169c989ebbec6e6bc12d,ctls,aradwebsite.wixsite.com,,Wix,,,https://aradwebsite.wixsite.com/arad,True,True,,
mnhs-web117-v02.ocio.monash.edu,KEOPS,200,1217,443,https://mnhs-web117-v02.ocio.monash.edu:443,https,Apache,text/html,GET,130.194.22.220,/,-780928015,2001:388:608c:8c1:250:56ff:feb5:567e,10,False,mnhs-web117-v02.ocio.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2024-04-19T23:59:59Z,"CN=uat-assor.org.au, O=Monash University, ST=Victoria, C=AU",uat-assor.org.au,Monash University,www.uat-assor.org.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,9c875a79bf430db0b4d0413af8bd8922,f1e3b4894ff24400730b41a1883d9da1ecfbe778b552ceef4a51395c5f43bddc,ctls,mnhs-web117-v02.ocio.monash.edu,,Apache,,,,,,,
