new,host,a,cname,soa,txt,status_code,caa,ns,aaaa,cdn,cdn-name,mx
,pgg22c.partner.clickup.com,"35.166.150.244, 35.163.192.26, 35.83.8.206",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pgg26q.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pgg3oy.cu-prod-ie-view-service.clickup.com,"108.129.59.61, 54.76.253.28, 52.49.40.44",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pgg3p8.cu-prod-ie-view-service.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pgg3qv.cu-prod-ie-view-service.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pgg3sk.channelpartners.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,pgg3tp.channelpartners.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pgg4dc.channelpartners.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pgg4de.partner.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pgolub.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pgw2.channelpartners.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,phloems.cu-prod-ie-view-service.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,phonenumbers.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,photoshine.channelpartners.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pics-v2.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pilasters.channelpartners.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pilasters.cu-prod-ie-view-service.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,pint.partner.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,plm-osx-test.partner.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pluimd-laptop.partner.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pn.channelpartners.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,po-pivu.cu-prod-ie-view-service.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,po10-bas1-1-apg.channelpartners.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pom-229-58-s3-access-accountv2-centadm.prod-es-feed.clickup.com,"44.213.170.132, 107.23.51.33, 54.243.147.11",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pomtech.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,pomtech.partner.clickup.com,"54.243.147.11, 44.213.170.132, 107.23.51.33",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,portendiebatis.cu-prod-ie-view-service.clickup.com,"65.1.72.60, 52.66.96.99, 65.0.157.30",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,postman.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,postmaster-configstorebackups-www-test.channelpartners.clickup.com,"65.0.157.30, 52.66.96.99, 65.1.72.60",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,ppns1-sns.channelpartners.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,ppsspp.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prconfigstorebackups-www-test.channelpartners.clickup.com,"54.76.253.28, 52.49.40.44, 108.129.59.61",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,preferences-cntt.cu-prod-va-clickup-main.clickup.com,"54.243.147.11, 107.23.51.33, 44.213.170.132",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,preferences-cntt.dev-share-cdn.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,preferences-loadbalancer-v1-oceania-mx.partner.clickup.com,"65.0.157.30, 65.1.72.60, 52.66.96.99",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,preferences-teamtemp-event-vpn.cu-prod-ie-view-service.clickup.com,"108.129.59.61, 54.76.253.28, 52.49.40.44",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,preferences-tracking-external-domain.channelpartners.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,preferencesacceptoceania-exchangedns.channelpartners.clickup.com,"54.243.147.11, 107.23.51.33, 44.213.170.132",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,preferencesacceptoceania-exchangedns.cu-prod-ie-view-service.clickup.com,"54.243.147.11, 44.213.170.132, 107.23.51.33",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,preferencesauth-configlog-storage.channelpartners.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,preferencesbeta-docs.channelpartners.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,preferencesbeta-docs.cu-prod-ie-view-service.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,preferencescslink-tunnel-mx.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,preferencesdoc-postmanbackups-www-test.channelpartners.clickup.com,"35.166.150.244, 35.83.8.206, 35.163.192.26",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,preferenceswebapp-temp-exchangedns.partner.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,preprodwebapp.channelpartners.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,presserpalt.channelpartners.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,presserpalt.partner.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,preview.web.clickup.com,"108.157.229.85, 108.157.229.17, 108.157.229.111, 108.157.229.75",d2pkfzltkcdlnr.cloudfront.net,"ns-2003.awsdns-58.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,"ns-1012.awsdns-62.net, ns-1045.awsdns-02.org, ns-2003.awsdns-58.co.uk, ns-499.awsdns-62.com","2600:9000:2395:7e00:1c:ac46:b9c0:93a1, 2600:9000:2395:6800:1c:ac46:b9c0:93a1, 2600:9000:2395:600:1c:ac46:b9c0:93a1, 2600:9000:2395:8a00:1c:ac46:b9c0:93a1, 2600:9000:2395:9000:1c:ac46:b9c0:93a1, 2600:9000:2395:4a00:1c:ac46:b9c0:93a1, 2600:9000:2395:b400:1c:ac46:b9c0:93a1, 2600:9000:2395:f000:1c:ac46:b9c0:93a1",True,cloudfront,
,princeton.channelpartners.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,private-elasticbeanstalkmacprosau01.channelpartners.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,private-systemprivate-awspaymentsstorage.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,privateacc.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,privateauthadminalt-auth-antiviruspre.cu-prod-ie-view-service.clickup.com,"108.129.59.61, 54.76.253.28, 52.49.40.44",app.clickup.com,,detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,privatedevelopment.channelpartners.clickup.com,"107.23.51.33, 54.243.147.11, 44.213.170.132",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,privatesystem-api-26-0-0-26-4-1.channelpartners.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,privateusers-prod-db1site.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pro-linkglobalcom.cu-prod-ie-view-service.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,pro2-bar.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,proc.channelpartners.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prod-beta-web-customers-share.partner.clickup.com,"107.23.51.33, 54.243.147.11, 44.213.170.132",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prod-cs-tracking-postgresmx.cu-prod-ie-view-service.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prod-datassostreaming.cu-prod-ie-view-service.clickup.com,"35.83.8.206, 35.166.150.244, 35.163.192.26",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prod-ec-us-west-1.cu-prod-ie-view-service.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prod-es-feed.clickup.com,"35.163.245.35, 54.200.240.152, 44.236.224.8",cu-prod-or-iv-es-feed.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,prod-helios-cust-alb.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prod-oceaniajiratunnel-mx.cu-prod-ie-view-service.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,prod-staging0.cu-prod-ie-view-service.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prod-wikiuser-v4-englishmediaconfig-helpdesk.cu-prod-ie-view-service.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prod-xregionreq.clickup.com,,,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,
,prodacc-backupsauth-antiviruspre.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prodaccesstracking.cu-prod-ie-view-service.clickup.com,,app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,prodadminalt.channelpartners.clickup.com,"3.121.30.21, 18.197.76.48, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prodapi-connect-accept-archivecorp.channelpartners.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prodapi-connect-accept-archivecorp.cu-prod-ie-view-service.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,proddevconfig.cu-prod-ie-view-service.clickup.com,"35.166.150.244, 35.83.8.206, 35.163.192.26",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prodfix-training.partner.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prodftpdocs.cu-prod-ie-view-service.clickup.com,"65.1.72.60, 65.0.157.30, 52.66.96.99",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prodmy-external-domain.partner.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prodpartner.channelpartners.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,prodsts.cu-prod-ie-view-service.clickup.com,"18.197.76.48, 52.59.154.138, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,product.cu-prod-ie-view-service.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,production-secure.channelpartners.clickup.com,"3.121.30.21, 52.59.154.138, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,prodv3upload-internalminerva-clients-stats-corp.channelpartners.clickup.com,"52.59.154.138, 3.121.30.21, 18.197.76.48",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,prodweb-apimastermobile.channelpartners.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,"ns-1480.awsdns-57.org, ns-1962.awsdns-53.co.uk, ns-298.awsdns-37.com, ns-769.awsdns-32.net",,,,
,profitroom.partner.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,proxydevel-vpn.channelpartners.clickup.com,"54.243.147.11, 44.213.170.132, 107.23.51.33",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pt3.channelpartners.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,pub-sbc.channelpartners.clickup.com,"52.59.154.138, 18.197.76.48, 3.121.30.21",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
,publicdoc.clickup.com,"18.197.76.48, 3.121.30.21, 52.59.154.138",app.clickup.com,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",detectify-verification=7193396cd830822d08e2a8c0a4fce763,NOERROR,,,,,,
