input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_self_signed,tls_mismatched,csp_domains_
stockq-bvi-ft.uat.oanda.com,Sign in ・ Cloudflare Access,200,30920,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,443,https://stockq-bvi-ft.uat.oanda.com:443,https,cloudflare,text/html,GET,104.18.16.94,/,-231876265,104.18.17.94,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/stockq-bvi-ft.uat.oanda.com?kid=263f511f845fe102703f8215a525c149e696d46770a7ed459124f5530a840c40&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcxMSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjI2M2Y1MTFmODQ1ZmUxMDI3MDNmODIxNWE1MjVjMTQ5ZTY5NmQ0Njc3MGE3ZWQ0NTkxMjRmNTUzMGE4NDBjNDAiLCJob3N0bmFtZSI6InN0b2NrcS1idmktZnQudWF0Lm9hbmRhLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiJlYTIwZjZiZTQzMjIzYmUzZGJkMmQyZDdhMzFiZGU4ODM0MTQyMDFjNTU5Y2JhY2NmZjliMTdmNTNiMmU2NDUzIiwibmJmIjoxNjgzNjY0NzExLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.ig_x0PtcAm4Led5GF8ujEmmDkqTWx8JgnDexMQruga5v6t2wUJ095NE-4i9Td2Q-hZWZ8SrCs19Mk1QoDbGC3paoDprczwx-C34BlRODPqWmdsJhUMYKU4S5FZW7J5XZFoetP8H-yomBpJFycIfsd3JWkA9jmWZx4RNo427mVT-_vFnLgqbp0dRdFgELbgUkmcpeppd4Oq_LOGGdbqufZUxWT5XuyUvqIPdoob4FfxqEXJMLA1nps3BEO0E6YLD6iGo97j9E7k7HhgtpmZ4zhFRFqR60B35X7K_CC0-mDeSP6BIcSNbCYodUxNnSOgqU5knrPJ6wX_DgYp_AArwt3w,,,https:
stream-fxpractice.oanda.com,404 Not Found,404,146,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stream-fxpractice.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-26T00:00:00Z,2024-02-26T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.stream-fxpractice.oanda.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",257745592a263600326807b4bdd4c865,7094f25c73510e362752ad2a37d094119388cf536320c9c1e05eb3e9e471c8c4,True,ctls,stream-fxpractice.oanda.com,cloudflare,443,https://stream-fxpractice.oanda.com:443,https,cloudflare,text/html,GET,104.18.14.117,/,-414130327,104.18.15.117,Cloudflare,8,False,True,,,,
strefa.tms.pl,Strefa Klienta,200,16333,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,strefa.tms.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.tms.pl,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",917d1210a2d1f198d9ac6a1a52ec68d1,885f5155339df8e6f93b42b5e861f143f3cd9e5fe4cffa4c80abab9ecdc80a49,True,ctls,strefa.tms.pl,cloudflare,80,http://strefa.tms.pl:80,http,cloudflare,text/html,GET,104.18.7.221,/,2007334316,104.18.6.221,HSTS,339,False,True,https://strefa.tms.pl/login,,,
subscriptions.oanda.com,FXDS-Customer Self Serve Portal,200,3373,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,fxds.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,fxds.oanda.com,cloudflare,80,http://subscriptions.oanda.com:80,http,cloudflare,text/html,GET,104.17.30.191,/,691672690,104.17.29.191,HSTS,1,False,True,https://fxds.oanda.com/app/login,,,
syseng-interview.oanda.com,Bad Request (400),400,143,AS21949,BEANFIELD,CA,192.247.0.0/24,syseng-interview.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-07T00:00:00Z,2023-09-08T23:59:59Z,CN=*.stage.oanda.com,*.stage.oanda.com,,stage.oanda.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",246c99e7e103dda676c277fe3b857e41,174a26dbc0714ea28f75fe74d2abe43ff60b2112db8e7c4dc707e8ed836c3883,True,ctls,syseng-interview.oanda.com,,80,http://syseng-interview.oanda.com:80,http,nginx/1.20.2,text/html,GET,192.247.0.29,/,871431950,192.247.0.29,Nginx:1.20.2,11,False,,https://syseng-interview.oanda.com/,,True,
test.tms.pl,,403,16,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,test.tms.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-28T00:00:00Z,2023-06-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",728883b60e35dfcd7002f661d1a367ee,90b2070225d5acfd2f818e6414ffb62b13d40caa8193b44a609402a97e9cd0c7,True,ctls,test.tms.pl,cloudflare,443,https://test.tms.pl:443,https,cloudflare,text/plain,GET,104.18.25.207,/,1253481126,104.18.24.207,Cloudflare,1,False,True,,,,
tms.pl,Dom Maklerski OANDA TMS Brokers - Najlepszy broker wg IC 2023,200,221100,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.tms.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.tms.pl,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",917d1210a2d1f198d9ac6a1a52ec68d1,885f5155339df8e6f93b42b5e861f143f3cd9e5fe4cffa4c80abab9ecdc80a49,True,ctls,www.tms.pl,cloudflare,443,https://tms.pl:443,https,cloudflare,text/html,GET,104.18.7.221,/,843890034,104.18.6.221,YouTube,7993,False,True,https://www.tms.pl/,,,
tmsbrokers.com,"Forex, CFD, Stock Indices Online Trading - TMS Brokers",200,240563,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.tmsbrokers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fcb9404d663390706f43017dcb5dd435,9e7aac0744e262e833a42cd3d13b8e33823b58815af8eb39fb87ef1e73473e68,True,ctls,www.tmsbrokers.com,cloudflare,443,https://tmsbrokers.com:443,https,cloudflare,text/html,GET,104.18.14.64,/,-36294923,104.18.15.64,YouTube,7298,False,True,https://www.tmsbrokers.com/,,,
trade.oanda.com,OANDA Web Trading Platform,200,16802,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,trade.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,trade.oanda.com,cloudflare,443,https://trade.oanda.com:443,https,cloudflare,text/html,GET,104.17.30.191,/,638199311,104.17.29.191,HSTS,1,False,True,,,,
trader-tools-brain.staging.oanda.com,Sign in ・ Cloudflare Access,200,30961,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,443,https://trader-tools-brain.staging.oanda.com:443,https,cloudflare,text/html,GET,104.18.29.182,/,-694998328,104.18.28.182,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/trader-tools-brain.staging.oanda.com?kid=cf878ecf0228e1999a1bf4bb129daa748df4f99870119bca79b554afd02c4447&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcxMSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImNmODc4ZWNmMDIyOGUxOTk5YTFiZjRiYjEyOWRhYTc0OGRmNGY5OTg3MDExOWJjYTc5YjU1NGFmZDAyYzQ0NDciLCJob3N0bmFtZSI6InRyYWRlci10b29scy1icmFpbi5zdGFnaW5nLm9hbmRhLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiI2ZmMzMzcyMjNlY2Q1YTViZTVkZTQ0ZDg5MDJjNDc2OTYzMzkxZTI2YzFiY2NmMWM0ZmRhOThiZDFlYzY2NzVmIiwibmJmIjoxNjgzNjY0NzExLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.fwJfBlXL52Jeyd8LNWTT1sOFK2xg48KINTSrKzTIEhK5pZiTjoriqoNEJl7_sO0WCEug9cUzG-z6O1K3kMfJRlqspy75_wu8RmsIHvzlnrSJQsT7uY265tD1N6mmBQF0HLU_b4wNTAarx3I3V6oTgbfdFaueaweSxo4kGKNEY_M0PAwTlZDgf3m9XArPDkP3mdmb43xv26PjVWf3VaRT4RUd7ipk-CbmirTkIDPhQVI8x2IH5nhUWY1w-WbI18bIQNhZlvgSKqDoyywtcYGIX-PKMdnP4Ix_K39AdQ-N_YhZ27GbQPJD0w0irBEyA7Im-501t6_q87Ys5YXq36qDrg,,,http://127.0.0.1:*
trader-tools.staging.oanda.com,Sign in ・ Cloudflare Access,200,30935,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,443,https://trader-tools.staging.oanda.com:443,https,cloudflare,text/html,GET,104.18.28.182,/,1156313219,104.18.29.182,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/trader-tools.staging.oanda.com?kid=4399d9eefe4f174eee4188b75c8b0376be149bbafd77b59d55f849bb94f48815&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcxMSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjQzOTlkOWVlZmU0ZjE3NGVlZTQxODhiNzVjOGIwMzc2YmUxNDliYmFmZDc3YjU5ZDU1Zjg0OWJiOTRmNDg4MTUiLCJob3N0bmFtZSI6InRyYWRlci10b29scy5zdGFnaW5nLm9hbmRhLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiJhYzAyNDZjMzA3M2ZlNTM0MzgyZTYzNTcyOWNlOGJhMGE4ZDI1MjI1MDc4YmU4ODVmNWIwZmZjNDM5ZTgwOGJmIiwibmJmIjoxNjgzNjY0NzExLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.eNQaPCJb8Po5ziu_EDstISOb_iWP3JsHlwnafvums07n3MUUN45SFaicTg66foh2k0W2XqORDoCiCuKcfi6BGl5fed7SefaOXyXgX1Dq_I0hw1tIbwUGiD-9J-qqBoNAKF2pf6_O6hTP8xFTSNob3dWFM1E_tLskvXk3VpIaAy9LHiVcEwfaA-6rawsWZ7LUCyUpW-4Khlu2VhyHDyOB_iWRZo_j88aEFnPc0oYiontMiXtjE1yYOjxX2dqEsjKKMYxLH2iHdY0pV8gGFoU9EtZv9RErAZaK9iXfh9wDoeNJPeYdNEEwjUETLsKJxPevIxCCffBOrnKoyNH7eo3LfA,,,https:
trading.oanda.com,IIS Windows Server,200,1912,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,trading.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,trading.oanda.com,cloudflare,443,https://trading.oanda.com:443,https,cloudflare,text/html,GET,104.17.29.191,/,-1171069591,104.17.30.191,Microsoft ASP.NET,32,False,True,,,,
trading.staging.oanda.com,Sign in ・ Cloudflare Access,200,30928,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,443,https://trading.staging.oanda.com:443,https,cloudflare,text/html,GET,104.18.28.182,/,792013945,104.18.29.182,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/trading.staging.oanda.com?kid=882cf37e904cc0ed33f4126aa55ba84ca4dae5f8ab63ed359b175d6643a2a1ee&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcxMSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6Ijg4MmNmMzdlOTA0Y2MwZWQzM2Y0MTI2YWE1NWJhODRjYTRkYWU1ZjhhYjYzZWQzNTliMTc1ZDY2NDNhMmExZWUiLCJob3N0bmFtZSI6InRyYWRpbmcuc3RhZ2luZy5vYW5kYS5jb20iLCJhcHBfc2Vzc2lvbl9oYXNoIjoiZGQ5MzA1N2RmZTY4YTYyMDY5OGViYTFkNGRjYzIwOTgzMjRkZmIwYjAxNjFjZjYxNjZkNDIwNTAyYmQ2NTUzNyIsIm5iZiI6MTY4MzY2NDcxMSwiaXNfd2FycCI6ZmFsc2UsImlzX2dhdGV3YXkiOmZhbHNlLCJ0eXBlIjoibWV0YSIsInJlZGlyZWN0X3VybCI6IlwvIiwibXRsc19hdXRoIjp7ImNlcnRfaXNzdWVyX3NraSI6IiIsImNlcnRfcHJlc2VudGVkIjpmYWxzZSwiY2VydF9zZXJpYWwiOiIiLCJjZXJ0X2lzc3Vlcl9kbiI6IiIsImF1dGhfc3RhdHVzIjoiTk9ORSJ9LCJhdXRoX3N0YXR1cyI6Ik5PTkUifQ.B7SX2PUGDrvWVjnAsTI5lF90t4hK0IB8r1TfVSZ-Q9i-heK4kl0Ob2FevSrPkcNL9HbNTRyMS5vojYX9KXEbj7vjWQFJ0rcbsI11MeyOG6OXGhBx0UMCQkiPTgP7KmqNbH5wGh6kJD1sOAv8HBALL9cktrrlQRhDaMsfG2FPAfYEGARM-TbKshkYpzGfJArjRGzSCZbhGCuZSd-sDOy5s4GK6R7fpv7Nf0fY1wZiQgYofyENu2z1-Gvpt6LqHxkM9yXCZ3wS3uibv307-V2zMau3WbFjPh8WGL8ry2zJP09p0FcdDy8_edOMY4PVclSu9qlJ0zxlPFv_B7LPX5YC3Q,,,http://127.0.0.1:*
trading.uat.oanda.com,Sign in ・ Cloudflare Access,200,30900,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,443,https://trading.uat.oanda.com:443,https,cloudflare,text/html,GET,104.18.16.94,/,174818055,104.18.17.94,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/trading.uat.oanda.com?kid=7a3890fc3ac537191a6c6e3f612fa043deb3b864bb5c796ee0151bbaf911f98b&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcxMSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjdhMzg5MGZjM2FjNTM3MTkxYTZjNmUzZjYxMmZhMDQzZGViM2I4NjRiYjVjNzk2ZWUwMTUxYmJhZjkxMWY5OGIiLCJob3N0bmFtZSI6InRyYWRpbmcudWF0Lm9hbmRhLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiJjMDE2ZTlhZWI0Yzc5OGM1YzkyNzdmYzllZWM0YjE4ZWYyYzMzZTEwZmUyMmNjMjA5ZDc3MjRkNmM2ZDZlNWZjIiwibmJmIjoxNjgzNjY0NzExLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.UwHG0wXEGQtYR7K120rBi8di1poG9hCNgWLvi7jN6Llko_vrYgckfkGfWuqkbeDm7Q1bPWVaZbnAZK7F3bfk_96FR0YE44WBFpPGE0jnTk6MlYbb8HdQv1rGSLCh8jnqFw_VJdDfDpKcrIKWC0RonnVFMt7ujAgnsepj9h-ePxsL4sjQr-wSuATA0vCyE6B_C9Dwl3FELQyUTxXdQglF9ibMtUHLPTejPFmvVKF-MSLJP12MijVSyprva0zPhvVqCGWqPBoDTmCR-inenae_AVgpBJ7rVBH1Y366enYTkJmC2wc4bw67FI1XLRFVlOvEzTPNfHsMXDNLLLzd99COQQ,,,https:
web-services.oanda.com,,403,16,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,,,,,,,,,,,,,,,,,,,cloudflare,80,http://web-services.oanda.com:80,http,cloudflare,text/plain,GET,104.18.30.117,/,1253481126,104.18.31.117,Cloudflare Bot Management,1,False,True,,,,
web.oanda.com,,404,74,AS15169,GOOGLE,US,35.186.192.0/18,web.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-04T02:02:16Z,2023-07-03T02:53:09Z,CN=web.oanda.com,web.oanda.com,,web.oanda.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7c317edff8db1f08a0e06c78e995cbef,80c80bad52ee07c9b241da6c8fcab41116066205f7f63b965059b03d258c931f,,ctls,web.oanda.com,google,443,https://web.oanda.com:443,https,,text/plain,GET,35.186.233.199,/,-1446740353,35.186.233.199,HTTP/3,2,False,True,,,,
widget-staging.oanda.jp,Not Found,404,6345,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,widget-staging.oanda.jp,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-04-28T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.oanda.jp,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b3f777c3d9bce2b0e8a64c526f09c46b,eb4cbd25b759495d95cddda96e2715b9a0803fd740789b7501048772c815c084,True,ctls,widget-staging.oanda.jp,cloudflare,443,https://widget-staging.oanda.jp:443,https,cloudflare,text/html,GET,104.16.248.60,/,-928346744,104.16.238.60,PHP:8.1.17,29,False,True,,,,
widget.oanda.jp,Not Found,404,6345,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,widget.oanda.jp,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-04-28T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.oanda.jp,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b3f777c3d9bce2b0e8a64c526f09c46b,eb4cbd25b759495d95cddda96e2715b9a0803fd740789b7501048772c815c084,True,ctls,widget.oanda.jp,cloudflare,443,https://widget.oanda.jp:443,https,cloudflare,text/html,GET,104.16.248.60,/,-928346744,104.16.238.60,HSTS,29,False,True,,,,
