new,host,a,soa,status_code,mx,ns,txt,cname,cdn,cdn-name,caa,aaaa,has_internal_ips,internal_ips
[x],updates.nabtrade.com.au,192.243.228.1,"ns-435.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,inbound.campaign.adobe.com,,"google-site-verification=7wlbs8lBFqFXbxoH3in58LYYrovXoouH-AYQ02-ivNI, v=spf1 ip4:130.248.211.0/24 -all",updates.nabtrade.com.au.cname.campaign.adobe.com,,,,,,
[x],v-152157894.nab.com.au,20.42.237.164,"ns-1851.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,vmanage-152157894.sdwan.cisco.com,True,azure,,,,
[x],v1v2.claiming.com.au,"3.221.32.21, 75.101.167.250, 54.173.9.218","ns-833.awsdns-40.net, awsdns-hostmaster.amazon.com",NOERROR,,,,phs.getpostman.com,,,letsencrypt.org,,,
[x],vc-em-vcse01ext.vc.nab.com.au,164.53.234.69,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],vc.nab.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],vdi.jbwere.co.nz,131.203.183.5,"june.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],vdidr.jbwere.co.nz,,"june.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],verify.nab.com.au,"3.24.56.86, 52.64.189.141, 13.238.104.140","ns-553.awsdns-05.net, awsdns-hostmaster.amazon.com",NOERROR,,,,nab.idkit.co,,,,,,
[x],verify.ubank.com.au,"3.105.160.22, 13.239.72.241, 3.104.227.190","ns-553.awsdns-05.net, awsdns-hostmaster.amazon.com",NOERROR,,,,86400.idkit.co,,,,,,
[x],vietnam.nab.com.au,23.215.23.43,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"vietnam.nab.com.au.edgekey.net, e4815.x.akamaiedge.net",,,,,,
[x],view.campaigns.advantedge.com.au,68.232.203.71,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,view.virt.s6.exacttarget.com,,,,,,
[x],view.comms.jbwere.com.au,13.111.218.56,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],view.e.advantedge.com.au,13.111.218.60,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],view.messages.nab.com.au,13.111.40.133,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],view.portfolioaccess.nab.com.au,13.111.40.52,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],view.property.nab.com.au,13.111.218.57,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],view.propertyservices.nab.com.au,13.111.218.177,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],view.research.nab.com.au,13.111.40.214,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],vpn.lanternpay.com,52.63.94.208,"ns-97.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1359.awsdns-41.org, ns-1707.awsdns-21.co.uk, ns-97.awsdns-12.com, ns-992.awsdns-60.net",,,,,,,,
[x],w.advantedge.com.au,,"gtm01-kx-tier1.national.com.au, hostmaster.national.com.au",NOERROR,,"gtm01-kx-tier1.national.com.au, gtm01-em-tier1.national.com.au",,lbprod.advantedge.com.au,,,,,,
[x],walkthrough.claiming.com.au,"75.101.167.250, 54.173.9.218, 3.221.32.21","ns-833.awsdns-40.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1526.awsdns-62.org, ns-1696.awsdns-20.co.uk, ns-37.awsdns-04.com, ns-833.awsdns-40.net, ns-1342.awsdns-39.org, ns-1708.awsdns-21.co.uk, ns-283.awsdns-35.com, ns-670.awsdns-19.net",,phs.getpostman.com,,,letsencrypt.org,,,
[x],web.businessbank.nab.com.au,,"ns01.semagroup.com.au, natdns.securitymail.com.au",NOERROR,,"ns01.semagroup.com.au, ns02.semagroup.com.au",,,,,,,,
[x],webconf.lbprod.nab.com.au,"164.53.235.130, 164.53.221.130","gtm01-kx-tier1.national.com.au, hostmaster.national.com.au",NOERROR,,"gtm01-em-tier1.national.com.au, gtm01-kx-tier1.national.com.au",,,,,,,,
[x],webconf.nab.com.au,164.53.221.130,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],webconf2.nab.com.au,164.53.235.130,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],wfo-sit.extnp.nab.com.au,23.197.134.185,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"wfo-sit.extnp.nab.com.au.edgekey.net, e8974.x.akamaiedge.net",,,,,,
[x],wfo.nab.com.au,104.81.115.203,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"wfo.nab.com.au.edgekey.net, e3071.x.akamaiedge.net",,,,,,
[x],wln.nab.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],worklife.nab.com.au,113.52.9.42,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],ws.terminalsgateway.integration.test.lanternpay.com,"54.79.39.211, 3.104.41.175, 54.79.246.198","ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ws.terminalsgateway.lanternpay.com,"13.236.24.43, 13.238.179.151, 52.63.32.109","ns-97.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ws.terminalsgateway.plat-qa.test.lanternpay.com,"52.65.18.225, 54.206.30.94, 13.238.241.199","ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ws.terminalsgateway.sandbox.lanternpay.com,"52.65.18.225, 54.206.30.94, 13.238.241.199","ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wup-24f7f3c7.nab.com.au,20.53.176.113,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,wup-24f7f3c7.au.v2.we-stats.com,True,azure,,,,
[x],www.advantedge.com.au,184.25.219.79,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.minisites.nabgroup.com.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],www.api.claiming.com.au,"13.32.99.31, 13.32.99.78, 13.32.99.114, 13.32.99.76","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],www.api.staging.claiming.com.au,"13.32.99.31, 13.32.99.76, 13.32.99.78, 13.32.99.114","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1342.awsdns-39.org, ns-1708.awsdns-21.co.uk, ns-283.awsdns-35.com, ns-670.awsdns-19.net",,www.claiming.com.au,True,cloudfront,,,,
[x],www.claiming.com.au,"13.32.99.76, 13.32.99.78, 13.32.99.114, 13.32.99.31","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
[x],www.customerfeedback.nab.com.au,13.111.214.244,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,"ns4.exacttarget.com, ns3.exacttarget.com, ns2.exacttarget.com, ns1.exacttarget.com",,,,,,,,
[x],www.jbwere.co.nz,"172.67.15.62, 104.22.73.214, 104.22.72.214","june.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,True,cloudflare,,"2606:4700:10::6816:48d6, 2606:4700:10::ac43:f3e, 2606:4700:10::6816:49d6",,
[x],www.jbwere.com.au,23.212.209.94,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.jbwere.com.au.edgekey.net, e8021.x.akamaiedge.net",,,,,,
[x],www.lanternpay.com,"18.244.146.81, 18.244.146.19, 18.244.146.50, 18.244.146.112","ns-97.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
[x],www.lbprod.hicaps.com.au,,"gtm01-kx-tier1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],www.learn.nabtrade.com.au,27.131.75.82,"emu.fnz.com.au, hostmaster.emu.fnz.com.au",NOERROR,,,,,,,,,,
[x],www.messages.nab.com.au,13.111.214.158,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],www.nab.com.au,92.123.204.232,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.nab.com.au.edgekey.net, e12493.x.akamaiedge.net",,,,,,
[x],www.nabam.nab.com.au,23.36.236.34,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"minisites.mlc.com.au.edgekey.net, e5405.x.akamaiedge.net",,,,,,
[x],www.nabbroker.com.au,23.36.234.106,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nabbroker.com.au.edgekey.net, e4963.x.akamaiedge.net",,,,,,
[x],www.nabcollective.nab.com.au,"52.74.59.209, 52.74.239.55","ns1.national.com.au, hostmaster.national.com.au",NOERROR,panelmx.visioncriticalpanels.com,,v=spf1 a include:visioncriticalpanels.com ~all,nabcollective.nab.com.au,,,,,,
[x],www.nabcollectivebusiness.nab.com.au,"52.74.59.209, 52.74.239.55","ns1.national.com.au, hostmaster.national.com.au",NOERROR,panelmx.visioncriticalpanels.com,,v=spf1 a include:visioncriticalpanels.com ~all,nabcollectivebusiness.nab.com.au,,,,,,
[x],www.nabmarginlending.com.au,104.102.46.130,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.minisites.nabtrade.com.edgekey.net, e13099.x.akamaiedge.net",,,,,,
[x],www.nabtrade.com.au,104.81.101.198,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.nabtrade.com.au.edgekey.net, e7088.x.akamaiedge.net",,,,,,
[x],www.portfolioaccess.nab.com.au,13.111.214.160,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],www.privatewealth.nab.com.au,13.54.206.94,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,privatewealth.nab.com.au,,,,,,
[x],www.research.nab.com.au,13.111.214.159,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],www.staging.api.claiming.com.au,"18.244.102.65, 18.244.102.56, 18.244.102.102, 18.244.102.70","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],www.supersizer.nab.com.au,104.68.76.176,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"minisites.mlc.com.au.edgekey.net, e5405.x.akamaiedge.net",,,,,,
[x],www1.nabconnect.nab.com.au,13.54.206.94,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,nabcts.mail.protection.outlook.com,"ns1.national.com.au, ns2.national.com.au","504kY3XNt/YAIwPMUcOEl89GXxsDEAGPh7qUzzOmjAW8NbVmEv/yHEk+xgKDTqog8e9eS7xecZ9J+QkkaAN95A==, Dynatrace-site-verification=c43ee6d7-5b44-4568-851f-d53d62f10bb0__5asd47449qknmhcfmkncvtdka0, MS=B34886031F72F633E16587D4BB20E1EC5F83F5FD, MS=ms92727887, National Australia Bank Ltd, apple-domain-verification=Lg6A4mbHQdQHkClt, docusign=7fb5de51-7d22-4fab-a7c8-9984a16ee212, docusign=c2648b34-fef3-4011-8482-42454a9c1a8b, docusign=cecdb312-6af1-4865-a78f-aabe5a09148d, docusign=cfea9b96-cb11-48b1-ad2f-9efb39a82872, facebook-domain-verification=oodptc6w9ruhoej448rleih1xwfqsc, google-site-verification=0Se3LlWCLSazQpU8DjbPK_4gH_rEhiKIvLKJcc3cYeQ, gxtdGnpeSy/CICGnbbG6EG9kFUN/mEu21hTGuSkzqJ9rEkaM2iVRggWpt7As4zHXcLS+m2yrpwtmg3jJ7aBWFg==, onetrust-domain-verification=00db59cfd9ef427a9b5b362f58a28a64, onetrust-domain-verification=2fb912c85766492da2ffb421c862298b, onetrust-domain-verification=5f987a63ab65495cb7542910e62a7255, teamviewer-sso-verification=bb54a7fb35dd47e7816ab1b2669b7fe7, v=spf1 a include:mail1.nab.com.au include:mail2.nab.com.au ~all",nab.com.au,,,,,,
[x],www2.nab.com.au,,,NOERROR,,,,cmsnab2.lbprod.nab.com.au,,,,,,
[x],www2.nabconnect.nab.com.au,13.54.206.94,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,nabcts.mail.protection.outlook.com,"ns1.national.com.au, ns2.national.com.au","504kY3XNt/YAIwPMUcOEl89GXxsDEAGPh7qUzzOmjAW8NbVmEv/yHEk+xgKDTqog8e9eS7xecZ9J+QkkaAN95A==, Dynatrace-site-verification=c43ee6d7-5b44-4568-851f-d53d62f10bb0__5asd47449qknmhcfmkncvtdka0, MS=B34886031F72F633E16587D4BB20E1EC5F83F5FD, MS=ms92727887, National Australia Bank Ltd, apple-domain-verification=Lg6A4mbHQdQHkClt, docusign=7fb5de51-7d22-4fab-a7c8-9984a16ee212, docusign=c2648b34-fef3-4011-8482-42454a9c1a8b, docusign=cecdb312-6af1-4865-a78f-aabe5a09148d, docusign=cfea9b96-cb11-48b1-ad2f-9efb39a82872, facebook-domain-verification=oodptc6w9ruhoej448rleih1xwfqsc, google-site-verification=0Se3LlWCLSazQpU8DjbPK_4gH_rEhiKIvLKJcc3cYeQ, gxtdGnpeSy/CICGnbbG6EG9kFUN/mEu21hTGuSkzqJ9rEkaM2iVRggWpt7As4zHXcLS+m2yrpwtmg3jJ7aBWFg==, onetrust-domain-verification=00db59cfd9ef427a9b5b362f58a28a64, onetrust-domain-verification=2fb912c85766492da2ffb421c862298b, onetrust-domain-verification=5f987a63ab65495cb7542910e62a7255, teamviewer-sso-verification=bb54a7fb35dd47e7816ab1b2669b7fe7, v=spf1 a include:mail1.nab.com.au include:mail2.nab.com.au ~all",nab.com.au,,,,,,
[x],wwwl.jbwere.co.nz,203.167.207.34,"june.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],x.ubank.com.au,88.221.36.99,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"x.ubank.com.au.edgekey.net, e5663.x.akamaiedge.net",,,,,,
[x],xplan.jbwere.com.au,"3.33.239.113, 15.197.217.71","ns-1896.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,primary.xmail.aws-wealth-production-au.iress.online,,v=spf1 -all,jbwerewm.xplan.iress.com.au,,,,,,
[x],yourself.nab.com.au,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,d3qexin0s5gb5t.cloudfront.net,,,,,,
