input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_wildcard_certificate,tls_mismatched,final_url,tls_expired,csp_domains_,tls_self_signed,tls_emails_
coronaangelica.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://coronaangelica.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
coronac28.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://coronac28.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
coronawww.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://coronawww.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
coronax.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://coronax.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
corp.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://corp.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
corporate.telenet.be,Overzicht,200,140417,AS6848,TELENET-AS,BE,195.162.192.0/19,www2.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,ctls,www2.telenet.be,,443,https://corporate.telenet.be:443,https,,text/html,GET,195.162.197.140,/,438390350,2a02:1800:120:6002::3,Ookla Speedtest Custom,5156,False,,Telenet BV,True,True,https://www2.telenet.be/nl/corporate/home/,,*.zentr.cc,,
covias.be.apache51.cloud.telenet.be,Telenet parking page for hosting products,200,3209,AS42018,HOSTBASKET-BACKBONE,BE,85.255.200.0/21,covias.be.apache51.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-24T09:12:37Z,2024-05-25T09:12:36Z,"CN=apache51.cloud.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",apache51.cloud.telenet.be,apache51.cloud.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,5d4138b73222affe72147fe2fabefad9,a8059464d0926acd13d1465d83d870d5df752d04d2e2f6741c26cf683363a9ca,ctls,covias.be.apache51.cloud.telenet.be,,443,https://covias.be.apache51.cloud.telenet.be:443,https,nginx,text/html,GET,85.255.199.141,/,190856733,85.255.199.141,Nginx,48,False,,Telenet BV,,True,,,,,
covideo-isus.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://covideo-isus.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
cp.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://cp.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
crm.int.digitalsecurity.telenet.be,403 Forbidden,403,520,AS16509,AS16509,Unknown,54.94.0.0/15,crm.int.digitalsecurity.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-14T08:34:04Z,2023-08-15T08:34:03Z,"CN=crm.int.digitalsecurity.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",crm.int.digitalsecurity.telenet.be,crm.int.digitalsecurity.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c3e1b4b2083644813eb91ca9ec071869,e0a163dfa426c879ec52371553e3a0ac3685bc0fdd2fd9e6dfe4e801963d6282,ctls,crm.int.digitalsecurity.telenet.be,,443,https://crm.int.digitalsecurity.telenet.be:443,https,awselb/2.0,text/html,GET,54.93.135.120,/,2095155567,2a05:d014:3af:9f01:1766:bb5:c96c:274b,,13,False,,TELENET B.V.,,,,,,,
crm.prd.digitalsecurity.telenet.be,403 Forbidden,403,520,AS16509,AMAZON-02,US,18.160.192.0/24,crm.prd.digitalsecurity.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-14T08:34:18Z,2023-08-15T08:34:17Z,"CN=crm.prd.digitalsecurity.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",crm.prd.digitalsecurity.telenet.be,crm.prd.digitalsecurity.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,745d54f334389a548084c1bb7717f058,257e7226b579250d5736ecd5130a17855781fdb640a4b581f0aa0b006fb849cc,ctls,crm.prd.digitalsecurity.telenet.be,,443,https://crm.prd.digitalsecurity.telenet.be:443,https,awselb/2.0,text/html,GET,18.159.43.156,/,2095155567,2a05:d014:e42:c304:5dc1:44fa:b9b8:f609,,13,False,,TELENET B.V.,,,,,,,
crossroads.telenet.be,"Supersnel internet, met of zonder mobiele telefonie  | Telenet",200,313540,AS6848,TELENET-AS,BE,195.162.192.0/19,www2.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,ctls,www2.telenet.be,,443,https://crossroads.telenet.be:443,https,,text/html,GET,195.162.197.140,/,,2a02:1800:120:6002::3,Ookla Speedtest Custom,6848,False,,Telenet BV,True,True,https://www2.telenet.be/residential/nl,,*.telenet.be:*,,
cs.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://cs.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
cse.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://cse.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
csg.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://csg.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
customerzone.base.be,BASE,200,41219,AS6848,TELENET-AS,BE,213.224.0.0/16,www.base.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-03T11:19:05Z,2023-11-04T11:19:04Z,"CN=www.base.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",www.base.be,base.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,069e2ef94952d4e84f38915bf20787c4,b3edea18ab525043874042dc4107f499c13c9af06d4ccf9b68a011a015cfb260,ctls,www.base.be,,443,https://customerzone.base.be:443,https,,text/html,GET,213.224.232.4,/,-1553553730,2a02:1800:100:6000::b,Java,765,False,,Telenet BV,,,https://www.base.be,,,,
customerzone.dvp.base.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://customerzone.dvp.base.be:80,http,BigIP,,GET,213.224.233.15,/,-1840324437,2a02:1800:1e0:6003::26,F5 BigIP,1,False,,,,,,,,,
customerzone.edp.base.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://customerzone.edp.base.be:80,http,BigIP,,GET,213.224.233.18,/,-1840324437,2a02:1800:1e0:6003::27,F5 BigIP,1,False,,,,,,,,,
customerzone.int.base.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://customerzone.int.base.be:80,http,BigIP,,GET,213.224.233.19,/,-1840324437,2a02:1800:1e0:6003::28,F5 BigIP,1,False,,,,,,,,,
customerzone.mre.base.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://customerzone.mre.base.be:80,http,BigIP,,GET,213.224.233.20,/,-1840324437,2a02:1800:1e0:6003::29,F5 BigIP,1,False,,,,,,,,,
customerzone.prd.base.be,BASE,200,41217,AS6848,TELENET-AS,BE,213.224.0.0/16,www.base.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-03T11:19:05Z,2023-11-04T11:19:04Z,"CN=www.base.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",www.base.be,base.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,069e2ef94952d4e84f38915bf20787c4,b3edea18ab525043874042dc4107f499c13c9af06d4ccf9b68a011a015cfb260,ctls,www.base.be,,443,https://customerzone.prd.base.be:443,https,,text/html,GET,213.224.232.4,/,-101620777,2a02:1800:100:6000::b,Java,765,False,,Telenet BV,,,https://www.base.be,,,,
customerzone.trg.base.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://customerzone.trg.base.be:80,http,BigIP,,GET,213.224.233.196,/,-1840324437,2a02:1800:1e0:6000::8,F5 BigIP,1,False,,,,,,,,,
customerzone.uat.base.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://customerzone.uat.base.be:80,http,BigIP,,GET,213.224.233.132,/,-1840324437,2a02:1800:1e0:6002::c,F5 BigIP,1,False,,,,,,,,,
cwmp.devicemanagement.telenet.be,403 Forbidden,403,199,AS6848,TELENET-AS,BE,213.224.0.0/16,cwmp.devicemanagement.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-03-28T12:13:17Z,2025-03-28T12:13:17Z,"CN=cwmp.devicemanagement.telenet.be, O=Telenet, L=Mechelen, C=BE",cwmp.devicemanagement.telenet.be,,"CN=Telenet CPE Root CA, O=Telenet NV, C=BE",Telenet CPE Root CA,Telenet NV,aeb8480743f9a55f2cfd1f4adad89f2f,ed95e833fc16ce83ab8ebf5f45fa97097e06372b71f78efd961e7990dddd4a94,ctls,cwmp.devicemanagement.telenet.be,,443,https://cwmp.devicemanagement.telenet.be:443,https,Apache,text/html,GET,213.224.83.56,/,-855688948,2a02:1800:100:21::430:1,Apache,8,False,,Telenet,,,,,,,
d51525265.access.telenet.be,Hello! Welcome to Synology Web Station!,200,1474,AS6848,TELENET-AS,BE,81.82.0.0/15,d51525265.access.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2018-02-13T17:55:05Z,2037-10-31T17:55:05Z,"CN=synology.com, O=Synology Inc., L=Taipei, C=TW",synology.com,,"CN=Synology Inc. CA, O=Synology Inc., L=Taipei, C=TW",Synology Inc. CA,Synology Inc.,c963a75c478c31eaa72bbe02a82593f1,f026f15afec88a6710a13418ae79a7b9cc8182db7dda797f65515cb8f7a01181,ctls,d51525265.access.telenet.be,,443,https://d51525265.access.telenet.be:443,https,nginx,text/html,GET,81.82.82.101,/,437758875,81.82.82.101,Nginx,54,False,,Synology Inc.,,True,,,,True,
d5152c220.static.telenet.be,FileMaker Secure Website,200,571,AS6848,TELENET-AS,BE,81.82.0.0/15,d5152c220.static.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-13T23:59:59Z,CN=fmserver.psp.be,fmserver.psp.be,www.fmserver.psp.be,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,fb7ae87acdb6fa42191bc1931ef0a5ed,ec80171cc8636f1030781ade463b6119a5431e441aac5837d94643ab18e6432a,ctls,d5152c220.static.telenet.be,,443,https://d5152c220.static.telenet.be:443,https,Apache,text/html,GET,81.82.194.32,/,-900927707,81.82.194.32,HSTS,22,False,,,,True,,,,,
d5152c520.static.telenet.be,USG40,200,6151,AS6848,TELENET-AS,BE,81.82.0.0/15,d5152c520.static.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2020-02-23T21:10:08Z,2030-02-20T21:10:08Z,CN=usg40_BCCF4F77CE8D,usg40_BCCF4F77CE8D,,CN=usg40_BCCF4F77CE8D,usg40_BCCF4F77CE8D,,15cfe1d864bce24397732f1515d98313,3ecf2f0294e59094bb7c43b2c88342d9da05ebca8aeb824d64cef1437a162c2b,ctls,d5152c520.static.telenet.be,,443,https://d5152c520.static.telenet.be:443,https,,text/html,GET,81.82.197.32,/,-780928015,81.82.197.32,,146,False,,,,True,,,,True,usg40_BCCF4F77CE8D
d5152c900.static.telenet.be,Fireware XTM User Authentication,200,727,AS6848,TELENET-AS,BE,81.82.0.0/15,d5152c900.static.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2021-08-23T09:02:03Z,2031-09-20T09:02:03Z,"CN=Fireware web CA, OU=Fireware, O=WatchGuard",Fireware web CA,,"CN=Fireware web CA, OU=Fireware, O=WatchGuard",Fireware web CA,WatchGuard,4037195457f9de8f7da422199ae21920,478096ddf4556a33eda99e5fc9356711e3cc25175d831f1b9449eb1752bf21f5,ctls,d5152c900.static.telenet.be,,443,https://d5152c900.static.telenet.be:443,https,,text/html,GET,81.82.201.0,/,2087014467,81.82.201.0,HSTS,25,False,,WatchGuard,,True,,,,True,
d5152d320.static.telenet.be,Outlook Web App,200,28009,AS6848,TELENET-AS,BE,81.82.0.0/15,d5152d320.static.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-13T07:00:59Z,2023-06-11T07:00:58Z,CN=remote.drankenshop.be,remote.drankenshop.be,remote.drankenshop.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8741e85d3d4dacc9fac4621744cac2b2,c3b2f51aadb69b6047099863dfa19f23d9bac20183b8e620cc9b1559dfd032ea,ctls,d5152d320.static.telenet.be,,443,https://d5152d320.static.telenet.be:443,https,Microsoft-IIS/8.5,text/html,GET,81.82.211.32,/,,81.82.211.32,Windows Server,1233,False,,,,True,https://d5152d320.static.telenet.be/owa/auth/logon.aspx?url=https%3a%2f%2fd5152d320.static.telenet.be%2fowa%2f&reason=0,,,,
d5152d400.static.telenet.be,,200,580,AS6848,TELENET-AS,BE,81.82.0.0/15,d5152d400.static.telenet.be,443,True,tls13,TLS_AES_128_GCM_SHA256,2016-03-11T10:45:27Z,2026-03-09T10:45:27Z,"emailAddress=support@qnap.com, CN=QNAP NAS, OU=QTS, O=QNAP Systems\, Inc., L=Taipei, ST=Taipei, C=TW, emailAddress=support@qnap.com",QNAP NAS,,"emailAddress=support@qnap.com, CN=QNAP NAS, OU=QTS, O=QNAP Systems\, Inc., L=Taipei, ST=Taipei, C=TW, emailAddress=support@qnap.com",QNAP NAS,"QNAP Systems, Inc.",60a8bd8e35de8e22e7fff16b914f2914,ef1fd069e6f4fa81e139cb39d0bb049cca48e49808a04193e4674667089d1343,ctls,d5152d400.static.telenet.be,,443,https://d5152d400.static.telenet.be:443,https,,text/html,GET,81.82.212.0,/,1446125496,81.82.212.0,HSTS,23,False,,"QNAP Systems, Inc.",,True,,,,True,
d5152d500.static.telenet.be,,401,18,AS6848,TELENET-AS,BE,81.82.0.0/15,d5152d500.static.telenet.be,443,True,tls10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,2023-05-09T23:27:12Z,2033-05-06T23:27:12Z,"serialNumber=FGL151822TV, unstructuredName=C_Armenstraatje.telenet.be, CN=C_Armenstraatje.telenet.be, unstructuredName=C_Armenstraatje.telenet.be",C_Armenstraatje.telenet.be,,"serialNumber=FGL151822TV, unstructuredName=C_Armenstraatje.telenet.be, CN=C_Armenstraatje.telenet.be, unstructuredName=C_Armenstraatje.telenet.be",C_Armenstraatje.telenet.be,,3b293317e8fe4a326fe8171661d06f59,790a69875dfef3252b9f003a501bd6ccda7a346dec55f6fd3d2c41874b888e65,ctls,d5152d500.static.telenet.be,,443,https://d5152d500.static.telenet.be:443,https,cisco-IOS,,GET,81.82.213.0,/,-973374467,81.82.213.0,Basic,2,False,,,,True,,,,True,
d5152d700.static.telenet.be,,200,131,AS6848,TELENET-AS,BE,81.82.0.0/15,d5152d700.static.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T08:20:50Z,2024-04-22T08:20:49Z,CN=*.roxell.com,*.roxell.com,roxell.com,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,f23bd8891211848b78a1145d6d1f54b7,5f9980b6d4306f5e27b2b3d12fbf95fdff27f47aa6f588965759eed4789db212,ctls,d5152d700.static.telenet.be,,443,https://d5152d700.static.telenet.be:443,https,xxxxxxxx-xxxxx,text/html,GET,81.82.215.0,/,507756054,81.82.215.0,HSTS,4,False,,,True,True,,,https:,,
d5152d920.static.telenet.be,,200,79,AS6848,TELENET-AS,BE,81.82.0.0/15,d5152d920.static.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2017-06-08T12:55:11Z,2038-01-19T03:14:07Z,"emailAddress=support@fortinet.com, CN=FGT30E3U17016770, OU=FortiGate, O=Fortinet, L=Sunnyvale, ST=California, C=US, emailAddress=support@fortinet.com",FGT30E3U17016770,,"emailAddress=support@fortinet.com, CN=support, OU=Certificate Authority, O=Fortinet, L=Sunnyvale, ST=California, C=US, emailAddress=support@fortinet.com",support,Fortinet,3a11cfa8080f390471887e11a9aeb595,e96208e2049d355f553193e4d8385cec6ec25cf36448e11498a1ad41fc252f4c,ctls,d5152d920.static.telenet.be,,443,https://d5152d920.static.telenet.be:443,https,xxxxxxxx-xxxxx,text/html,GET,81.82.217.32,/,945408572,81.82.217.32,,8,False,,Fortinet,,True,,,,True,
d5152de10.static.telenet.be,FileMaker Secure Website,200,560,AS6848,TELENET-AS,BE,81.82.0.0/15,d5152de10.static.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2018-01-16T23:55:14Z,2022-01-16T23:55:14Z,"emailAddress=Security@FileMaker.com, CN=FMI Default Certificate, O=FileMaker\, Inc., L=Santa Clara, ST=California, C=US, emailAddress=Security@FileMaker.com",FMI Default Certificate,,"emailAddress=security@filemaker.com, CN=FileMaker Root Authority, O=FileMaker\, Inc, OU=Copyright(c) 2013 FileMaker\, Inc, OU=FileMaker\, Inc, C=US, emailAddress=security@filemaker.com",FileMaker Root Authority,"FileMaker, Inc",99f0ce6b7da02c019d6dd85ecac7f9ff,b3441bd8f63a768cc9e7531266bccec59671e87a51342d86a2cab4497433be70,ctls,d5152de10.static.telenet.be,,443,https://d5152de10.static.telenet.be:443,https,Apache,text/html,GET,81.82.222.16,/,-1628667369,81.82.222.16,Apache,22,False,,"FileMaker, Inc.",,True,,True,,True,
