new,host,a,aaaa,soa,status_code,ns,mx,txt,cname,cdn,cdn-name,caa,ptr,has_internal_ips,internal_ips
[x],dc3829348.access.telenet.be,195.130.147.72,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dc3829368.access.telenet.be,195.130.147.104,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dc382936c.access.telenet.be,195.130.147.108,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],dc3829c20.static.telenet.be,195.130.156.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dccsrv01.hvac.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],dccsrv02.hvac.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],dd.telenet.be,,2602:fcbc:0:3::11,,NOERROR,,,,,,,,,,
[x],dd458e010.static.telenet.be,212.88.224.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458e020.static.telenet.be,212.88.224.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458e110.static.telenet.be,212.88.225.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458e210.static.telenet.be,212.88.226.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458e220.static.telenet.be,212.88.226.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458e320.static.telenet.be,212.88.227.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458e410.static.telenet.be,212.88.228.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458e420.static.telenet.be,212.88.228.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458e510.static.telenet.be,212.88.229.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458e610.static.telenet.be,212.88.230.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458e810.static.telenet.be,212.88.232.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458e820.static.telenet.be,212.88.232.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458e920.static.telenet.be,212.88.233.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458ea10.static.telenet.be,212.88.234.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458eb10.static.telenet.be,212.88.235.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458eb20.static.telenet.be,212.88.235.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458ec10.static.telenet.be,212.88.236.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458ec20.static.telenet.be,212.88.236.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458ed10.static.telenet.be,212.88.237.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458ee10.static.telenet.be,212.88.238.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd458ef10.static.telenet.be,212.88.239.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd47b0e10.static.telenet.be,212.123.14.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd47b1110.static.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd47b1920.static.telenet.be,212.123.25.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5767bs.telenet.be,,,,NOERROR,,,,,,,,,,
[x],dd576bed3.access.telenet.be,213.118.190.211,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5e00c9c.access.telenet.be,213.224.12.156,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5e02000.static.telenet.be,213.224.32.0,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],dd5e03210.static.telenet.be,213.224.50.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5e03220.static.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5e09aa8.access.telenet.be,213.224.154.168,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4020.static.telenet.be,213.251.64.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4110.static.telenet.be,213.251.65.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4120.static.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb414e.static.telenet.be,213.251.65.78,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4310.static.telenet.be,213.251.67.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb43fb.static.telenet.be,213.251.67.251,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4410.static.telenet.be,213.251.68.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4420.static.telenet.be,213.251.68.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb443b.static.telenet.be,213.251.68.59,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],dd5fb4520.static.telenet.be,213.251.69.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4610.static.telenet.be,213.251.70.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4620.static.telenet.be,213.251.70.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4710.static.telenet.be,213.251.71.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4810.static.telenet.be,213.251.72.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4820.static.telenet.be,213.251.72.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4920.static.telenet.be,213.251.73.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4a10.static.telenet.be,213.251.74.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4a20.static.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4b10.static.telenet.be,213.251.75.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4b20.static.telenet.be,213.251.75.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4c20.static.telenet.be,213.251.76.32,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4d10.static.telenet.be,213.251.77.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4e10.static.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dd5fb4f10.static.telenet.be,213.251.79.16,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],de.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dealer.edp.telenet.be,195.130.147.103,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"apaexpcamvip.edp.connect.telenet.be, apawgdvip.edp.connect.telenet.be",,,,,,
[x],dealer.int.telenet.be,195.130.147.100,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"apaexpcamvip.int.connect.telenet.be, apawgdvip.int.connect.telenet.be",,,,,,
[x],dealer.prd.telenet.be,212.123.29.184,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"apaexpcamvip.prd.connect.telenet.be, apawgdvip.prd.connect.telenet.be",,,,,,
[x],dealer.sup.telenet.be,195.130.147.101,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"apaexpcamvip.sup.connect.telenet.be, apawgdvip.sup.connect.telenet.be",,,,,,
[x],dealer.telenet.be,212.123.29.184,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"dealer.prd.telenet.be, apaexpcamvip.prd.connect.telenet.be, apawgdvip.prd.connect.telenet.be",,,,,,
[x],dealer.trg.telenet.be,195.130.147.97,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"apaexpcamvip.trg.connect.telenet.be, apawgdvip.trg.connect.telenet.be",,,,,,
[x],dealer.uat.telenet.be,195.130.147.98,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"apaexpcamvip.uat.connect.telenet.be, apawgdvip.uat.connect.telenet.be",,,,,,
[x],dealerint.telenet.be,195.130.147.100,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dealermre.telenet.be,195.130.147.96,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dealerportal.telenet.be,195.130.144.2,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],dealertrg.telenet.be,195.130.147.97,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dealeruat.telenet.be,195.130.147.98,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],deblauwetoren.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],decomac.be.apache53.cloud.telenet.be,"85.255.199.22, 85.255.200.200, 195.130.154.74, 185.35.52.200","2a01:498:8301:1c0::200, 2a01:498:8101:4c0::200, 2a01:498:8501:4090::6:1","ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,"ns1.cloud.telenet.be, ns3.cloud.telenet.be, ns2.cloud.telenet.be",,,,,,,,,
[x],demo.yelo.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],denboomgaard.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],design.prd.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all",adccusvip.prd.telenet.be,,,,,,
[x],dev.cloud.telenet.be,,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,globalsign.com,,,
[x],dev.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],devtools.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],dhaenens.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],diependaele.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],dierenmandje.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],digilander.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],digitaltv.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],digitaltvblog.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],dios.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],directrouting.centrex.telenet.be,84.199.227.134,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,MS=ms67537849,,,,,,,
[x],distance.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],distancelearn.yelo.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],distancelearnpre.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],diversity.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],dms.centrex.telenet.be,195.162.221.10,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dms.int.centrex.telenet.be,195.162.221.12,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dms.telenet.be,195.130.144.2,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],dmvpnca.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],dnsservices.telenet.be,85.255.198.111,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],doa.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],docs.cloud.telenet.be,212.123.6.254,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],docsis.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],download.telenet.be,195.130.131.42,2a02:1800:100:6::2:1,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,download.prd.telenet-ops.be,,,,,,
[x],dpi-rules.int.digitalsecurity.telenet.be,,,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,internal-awseb-awseb-1m1h40chm7yuo-95975618.eu-central-1.elb.amazonaws.com,,,,,,
[x],dressage-officials.com.web.cloud.telenet.be,185.35.53.8,2a01:498:8501:40b0::11:30,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],dresscode.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],dse.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],dslb-178-01ccess.telenet.be,,,,NOERROR,,,,,,,,,,
[x],dump.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",smtp.telenet-ops.be,,,,,,,,
[x],dvp.base.be,,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],dvp.connect.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],dvp.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],dynamic.telenet.be,85.17.12.251,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],dzp.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],e-learning.telenet.be,212.123.1.58,,"ns.be.hostbasket.com, postmaster.telenet-esp.be",NOERROR,,,,zen.telenet-esp.be,,,,,,
[x],e-mail.telenet.be,195.130.131.32,2a02:1800:100:17::32,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],e.videocall.base.be,,,"ns1.flowmailer.net, contact.flowmailer.net",NOERROR,,return.flowmailer.net,,web.flowmailer.net,,,"digicert.com, entrust.net, mailto:abuse@flowmailer.com, quovadisglobal.com, sectigo.com, letsencrypt.org",,,
[x],e.videocall.telenet.be,"185.136.65.6, 185.136.65.7, 185.136.64.6, 185.136.64.7, 185.136.64.10, 185.136.64.11, 185.136.65.11, 185.136.65.10",,"ns1.flowmailer.net, contact.flowmailer.net",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",return.flowmailer.net,v=spf1 include:spf.flowmailer.net ~all,web.flowmailer.net,,,"digicert.com, quovadisglobal.com, sectigo.com, mailto:abuse@flowmailer.com, entrust.net, letsencrypt.org",,,
[x],e2eb2b.sixdots.base.be,,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],eagle.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",smtp.telenet-ops.be,,,,,,,,
[x],easycare.telenet.be,212.123.31.11,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],ebiz.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],ebizuat.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],ecampus.prd.connect.telenet.be,212.123.29.184,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,"apaexpcamvip.prd.connect.telenet.be, apawgdvip.prd.connect.telenet.be",,,,,,
[x],echannel.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],ecovidrio.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],editorcms.ybelt.edp.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],editorcms.ybelt.pst.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],editorcms.ybelt.sup.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],edp.base.be,,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],edp.connect.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],edp.tv.telenet.be,213.224.225.23,2a02:1800:1e0:4081::6:1a9d,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],edp.yeloplay.be,213.224.225.29,2a02:1800:1e0:4081::6:3,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],eis.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],elearning.telenet.be,195.130.136.34,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],email.telenet.be,195.130.131.32,2a02:1800:100:17::32,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],en-uk-help.base.be,"52.16.223.121, 34.241.203.157, 34.241.192.95",,"ns-603.awsdns-11.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"base-en-uk.customersaas.com, api.customersaas.com, api-lbr.customersaas.com",,,,,,
[x],enrollmfa.uat.connect.telenet.be,"65.9.55.76, 65.9.55.38, 65.9.55.7, 65.9.55.27","2600:9000:20fc:6c00:19:97d0:e9c0:93a1, 2600:9000:20fc:b600:19:97d0:e9c0:93a1, 2600:9000:20fc:b000:19:97d0:e9c0:93a1, 2600:9000:20fc:3e00:19:97d0:e9c0:93a1, 2600:9000:20fc:5c00:19:97d0:e9c0:93a1, 2600:9000:20fc:3a00:19:97d0:e9c0:93a1, 2600:9000:20fc:4000:19:97d0:e9c0:93a1, 2600:9000:20fc:3800:19:97d0:e9c0:93a1","ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-770.awsdns-32.net, ns-88.awsdns-11.com, ns-1289.awsdns-33.org, ns-1592.awsdns-07.co.uk",,,d30qdwyxxr3mhz.cloudfront.net,True,cloudfront,,,,
[x],envelope.maut.telenet.be,185.28.196.173,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,envelope.maut.telenet.be,v=spf1 include:mktomail.com ~all,,,,,,,
[x],es.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],eve.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],eve.uat.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],eve.ws.fsps.uat.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be","mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],events.base.be,195.78.51.150,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],exchange.base.be,,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,exchange.base.hostbasket.com,,,,,,,,
[x],experience.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],extranet.base.be,217.72.237.150,,,NOERROR,,,,basevip.prd.connect.telenet.be,,,,,,
[x],extranet.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],extranet.telenethotspot.be,195.130.129.40,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,"extranet.telenethotspot.telenet-ops.be, hotspotweba-vip.prod.telenet-ops.be",,,,,,
[x],facebook.telenet.be,195.130.131.32,2a02:1800:100:17::32,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],fairplay.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],fanwoodregister.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],fbc.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],fdsf.be.apache52.cloud.telenet.be,85.255.199.142,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],feeds.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],feelgood.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",smtp.telenet-ops.be,,,,,,,,
[x],field.dvp.telenet.be,195.130.147.113,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,oagdvip.dvp.connect.telenet.be,,,,,,
[x],field.edp.telenet.be,195.130.147.103,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"apaexpcamvip.edp.connect.telenet.be, apawgdvip.edp.connect.telenet.be",,,,,,
[x],field.prd.telenet.be,212.123.29.184,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"apaexpcamvip.prd.connect.telenet.be, apawgdvip.prd.connect.telenet.be",,,,,,
[x],field.telenet.be,212.123.29.184,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"field.prd.telenet.be, apaexpcamvip.prd.connect.telenet.be, apawgdvip.prd.connect.telenet.be",,,,,,
