new,host,a,aaaa,cname,soa,status_code,cdn,cdn-name,ns,has_internal_ips,internal_ips,mx,txt
,sd-gamespace.sec.miui.com,"23.72.252.56, 23.72.252.89","2a02:26f0:fe00::5c7a:6511, 2a02:26f0:fe00::5c7a:651b","sd-gamespace.sec.miui.com.mgslb.com, sd-gamespace.sec.miui.com.ksyna.net, sd-gamespace.sec.miui.com.edgesuite.net, a1729.dscr.akamai.net","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,sdk.pt.miui.com,10.118.11.28,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.118.11.28,,
,sdkconfig.ad.eu.xiaomi.com,20.157.18.58,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sdkconfig.ad.india.xiaomi.com,20.157.18.58,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sdkconfig.ad.intl.xiaomi.com,"47.241.96.168, 8.214.67.234, 47.241.56.110, 8.214.77.212, 47.241.254.21",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sdkconfig.ad.rus.xiaomi.com,20.157.18.58,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sds.api.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,search.browser.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sec.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,secode2.hd.xiaomi.com,"163.171.128.148, 163.171.132.119",,secode2.hd.xiaomi.com.wscdns.com,"dns1.wscdns.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,
,secure.report.iss.xiaomi.com,120.92.99.20,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,security.browser.miui.com,"183.84.5.11, 124.251.100.109",,browsers-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sentry.pay.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sentry.sec.miui.com,"3.127.227.23, 18.194.222.150",,"sentry.sec.miui.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,service.10046.mi.com,"183.84.6.34, 124.251.58.131",,nginx.c3.c4.10046.mi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,service.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sf.pay.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sg-event.pre.mi.com,10.58.87.123,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.58.87.123,,
,sg-urc.io.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sg.alexa.io.mi.com,161.117.71.236,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sg.api.home.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sg.api.miwifi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sg.broker.mina.mi.com,104.166.182.209,,"sg.broker.mina.mi.com.mgslb.com, sg.broker.mina.mi.com.a.lahuashanbx.com","cdns1.lahuashanbx.com, webmaster.a.lahuashanbx.com",NOERROR,,,,,,,
,sg.broker.miwifi.com,"185.23.181.25, 185.23.181.20, 185.23.181.23, 185.23.181.24",,"sg.broker.miwifi.com.mgslb.com, sg.broker.miwifi.com.baishan-cloud.net, zxiaomipic.v.baishan-cloud.net, sg.broker.miwifi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","ns1.baishan-cloud.net, postmaster.baishan-cloud.net, n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,sg.business.smartcamera.api.io.mi.com,,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sg.cdn.eco.mi.com,"23.213.161.19, 23.213.161.4","2a02:26f0:3500:11::215:14d2, 2a02:26f0:3500:11::215:14d5","sg.cdn.eco.mi.com.mgslb.com, sg.cdn.eco.mi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,sg.clova.io.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sg.cs.be.mi.com,"3.127.227.23, 18.194.222.150",,"sg.cs.be.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,sg.log.miwifi.com,,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sg.m.beehive.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sg.open.io.mi.com,161.117.73.51,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,201906030000003w5dki4e921b1jk005jybvje54gdyles968twkg656esd5iz87
,sg.openapi.io.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,sg.openapp.io.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sg.ot.io.mi.com,"8.219.48.186, 8.219.52.252, 8.219.99.192, 8.219.13.210",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sg.ots.io.mi.com,"8.222.171.130, 47.241.49.4, 47.241.121.134, 8.214.10.144, 8.219.193.159",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sg.ott.io.mi.com,"8.219.106.205, 161.117.7.124, 8.219.69.39",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
,sg.p2psy3.io.mi.com,8.222.146.18,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sg.processor.smartcamera.api.io.mi.com,"47.241.166.3, 161.117.73.52, 161.117.160.190, 161.117.180.184, 8.219.76.193, 8.219.101.147",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sg.watch-appstore.iot.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sg.watch.iot.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sgp-api.buy.mi.com,"20.47.97.185, 20.157.18.26",,ams.aznl.pubproxy.lb.mi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sgp-l7-apm.slb.xiaomi.com,"161.117.71.158, 8.214.39.113, 8.214.138.156, 161.117.71.156",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sgp.account.migc.g.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sgp.account.xiaomi.com,20.47.97.125,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,sgp.ali.cdn.b2cop.lb.mi.com,"161.117.97.92, 161.117.94.231",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,"evbjdmgsstqikbrg1ei7oseesr, google-site-verification=Ui9rk_BvPudS7zUxp4BTgVbVnVAVfMZOkyM_BlOG4Rw"
,sgp.ali.cdn02.b2cop.lb.mi.com,"161.117.171.173, 161.117.171.174",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,sgp.ali.collector.i18n.lb.mi.com,"161.117.95.44, 161.117.94.144",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sgp.ali.http.bigtap.lb.mi.com,"161.117.96.230, 161.117.98.146",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sgp.ali.i18n-hd.lb.mi.com,"161.117.160.79, 161.117.160.81, 161.117.160.78, 47.241.161.141",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sgp.ali.i18n.lb.mi.com,"161.117.95.164, 161.117.97.242",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sgp.ali.i18n02.lb.mi.com,"161.117.86.68, 47.241.56.96",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sgp.ali.mixms.lb.mi.com,"161.117.97.190, 161.117.93.129",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sgp.ali.pubproxy.lb.mi.com,"161.117.96.161, 161.117.95.91",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sgp.ali.seckill.lb.mi.com,"161.117.98.44, 161.117.95.29",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sgp.ali.xmstore.lb.mi.com,"161.117.95.7, 161.117.96.106",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sgp.api.help.center.intl.miui.com,"47.241.97.200, 8.219.247.27, 8.219.246.161",,matrix-pri-alisgp.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sgp.g0.cn.slb.xiaomi.com,161.117.171.225,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sgp.lp.account.xiaomi.com,161.117.95.135,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sgp01.tp.hd.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sgpac.account.xiaomi.com,20.47.97.125,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sharev1.browser.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
,shenghuo.xiaomi.com,,,,,NOERROR,,,,,,,
,shepherd.ff.avast.sec.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,shop.mi.com,"183.84.7.86, 124.251.100.130",,matrix-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,shop.pandora.xiaomi.com,43.224.247.26,,coml7.pandora.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,shop.xiaomiyoupin.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,shopapi.io.mi.com,"183.84.6.228, 58.83.177.231",2403:a200:a200:14f1::e,"cname.xiaomiyoupin.com, bgp.cname.xiaomiyoupin.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sign1.n.xiaomi.com,10.231.8.41,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",True,10.231.8.41,,
,site.static.g.mi.com,124.251.101.10,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,skillstore.mina.mi.com,"183.84.5.170, 124.251.58.58",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,slb.cp.mi.com,"124.251.58.250, 183.84.7.228",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,slb.sp.miui.com,"120.133.33.101, 183.84.6.15",,bgp.slb.sp.miui.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,smart.miwifi.com,58.83.160.4,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,sms.pt.xiaomi.com,"124.251.34.42, 183.84.7.4, 183.84.7.187, 120.133.33.137",,extranet-alllines-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,smtp.xiaomi.com,"10.237.8.104, 10.237.8.105, 10.237.8.101, 10.237.8.102, 10.237.8.103",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,"10.237.8.104, 10.237.8.105, 10.237.8.101, 10.237.8.102, 10.237.8.103",,
,sns.account.xiaomi.com,20.47.97.125,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sos.intl.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sound.miui.com,"163.181.92.229, 163.181.92.228, 163.181.92.230, 163.181.92.227, 163.181.92.225, 163.181.92.232, 163.181.92.231, 163.181.92.226",,"sound.miui.com.mgslb.com, sound.miui.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,"ns1.vip.cdngslb.com, ns2.vip.cdngslb.com, ns3.vip.cdngslb.com, ns4.vip.cdngslb.com",,,,
,speech-preview.ai.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,speech.ai.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,spf_bj.mxmail.xiaomi.com,183.84.5.74,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,v=spf1 ip4:106.37.187.128/25 ip4:114.255.3.128/25  ip4:114.255.247.128/26  ip4:223.71.208.0/26  ip4:114.247.175.192/26  ip4:223.71.7.192/27  ip4:113.50.48.128/25 -all
,spf_hk.mxmail.xiaomi.com,,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,v=spf1  ip4:43.224.245.177/28  ip4:207.226.244.120/29  ip4:52.220.13.238  ip4:52.74.203.247  ip4:18.194.127.147 ip4:118.143.206.88/29 -all
,srv.b.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,srv.greenguard.sec.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,srv.sec.intl.miui.com,20.47.97.238,,extranet-ipv4-pub-azams.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,srv.sec.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,ssh.global.shop,94.103.80.51,,,"april.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
,ssp.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,st.api.io.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,st.api.youpin.mi.com,10.38.165.170,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.165.170,,
,st.app.youpin.mi.com,10.38.165.170,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.165.170,,
,st.content.xiaomiyoupin.com,10.38.165.91,,cname.st.xiaomiyoupin.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.165.91,,
,st.home.mi.com,10.38.165.185,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.165.185,,
,st.huangye.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,st.m.youpin.mi.com,10.38.165.170,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.165.170,,
,staging.ai.api.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,staging.api.comm.miui.com,10.38.202.93,,intranet.cn-beijing-6.miui-l7-coreapp.uorcqjpomb.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.202.93,,
,staging.api.mipay.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,staging.api.miui.security.xiaomi.com,10.38.165.29,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.165.29,,
,staging.mifi.pt.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,staging.mipay.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,staging.mis.g.mi.com,120.131.0.112,,extranet-staging-6787-cn-north.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,staging.nfcpay.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,staging.pay.xiaomi.com,124.243.204.150,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,staging.static.pay.xiaomi.com,120.92.43.183,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,staging.tracking.miui.com,"120.133.33.137, 124.251.34.42",,extranet-alllines-pub-c3.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,staging2.tsmactivity.pay.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,stat.api.xiaomi.com,222.35.136.96,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,stat.miui.com,180.186.32.218,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,stat.pandora.xiaomi.com,"183.84.6.186, 120.92.96.198",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,stat.pay.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,static-verify.sec.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,static.account.xiaomi.com,20.47.97.125,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,static.assistant.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,static.bbs.miui.com,"52.222.214.114, 52.222.214.119, 52.222.214.103, 52.222.214.80","2600:9000:223d:d200:b:7050:6400:93a1, 2600:9000:223d:ec00:b:7050:6400:93a1, 2600:9000:223d:e800:b:7050:6400:93a1, 2600:9000:223d:1600:b:7050:6400:93a1, 2600:9000:223d:bc00:b:7050:6400:93a1, 2600:9000:223d:fa00:b:7050:6400:93a1, 2600:9000:223d:3200:b:7050:6400:93a1, 2600:9000:223d:9a00:b:7050:6400:93a1","static.bbs.miui.com.mgslb.com, d1jffihjzn1b4g.cloudfront.net","ns-1581.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1307.awsdns-35.org, ns-1581.awsdns-05.co.uk, ns-390.awsdns-48.com, ns-979.awsdns-58.net",,,,
,static.beehive.miui.com,"60.221.16.6, 14.205.45.2, 111.227.116.1, 39.91.190.6, 113.106.101.6, 110.188.3.1, 1.193.210.6, 125.89.76.1, 221.195.206.1, 58.218.65.2, 219.144.69.6, 125.39.194.1, 150.139.237.1, 122.227.201.1",,"static.beehive.miui.com.mgslb.com, static.beehive.miui.com.download.ks-cdn.com, k1.gslb.ksyuncdn.com","ns1.ksyuncdn.com, dnsadmin",NOERROR,,,,,,,
,static.browser.intl.miui.com,"8.214.88.90, 8.219.219.212, 8.219.228.95, 8.214.39.79",,extranet-ipv4-pub-alisgp.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,static.browser.miui.com,"124.251.100.109, 183.84.5.11",,browsers-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,static.g.mi.com,"163.181.92.230, 163.181.92.231, 163.181.92.229, 163.181.92.226, 163.181.92.227, 163.181.92.232, 163.181.92.225, 163.181.92.228",,"static.g.mi.com.mgslb.com, static.g.mi.com.w.cdngslb.com, static.g.mi.com.cdn.dnsv1.com.cn, mtv76cq5.ovslegodl.sched.ovscdns.com","ns1.vip.cdngslb.com, root.cdngslb.com, ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,,,,
,static.geek.miui.com,157.185.170.144,,static.geek.miui.com.wscdns.com,"dns1.wscdns.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,
,static.hybrid.xiaomi.com,,,matrix-pub-c3-c4.alb.xiaomi.com,,NOERROR,,,,,,,
,static.mcc.miui.com,"163.171.149.5, 163.171.142.249, 163.171.142.151, 163.171.149.73, 163.171.142.152, 163.171.142.248",,"static.mcc.miui.com.mgslb.com, static.mcc.miui.com.wsglb0.com","dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,True,azure,,,,,
,static.pay.xiaomi.com,"128.1.77.227, 128.1.77.226, 185.232.56.147, 128.1.77.230",,"static.pay.xiaomi.com.mgslb.com, static.pay.xiaomi.com.bsgslb.cn, zxmhwdl.v.bsgslb.cn","vns1.bsgslb.cn, gtm.baishan.com",NOERROR,,,,,,,
,static.verify.sec.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,stats-fm.music.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,stats.music.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,stats.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,stellar.pt.intl.miui.com,10.108.230.149,,intranet.c3.miui-l7-global.2t8gtxnssd.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.230.149,,
,stock.global.shop,,,,"april.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
,storage.ai.xiaomi.com,"124.251.34.42, 183.84.7.4, 183.84.7.187, 120.133.33.137",,extranet-alllines-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,store.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,storeconfig.mistat.intl.xiaomi.com,20.157.18.58,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,storeconfig.mistat.xiaomi.com,183.84.5.165,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,streamback.ff.avast.sec.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,sts.api.io.mi.com,107.155.52.23,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
