input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,lines,webserver,tech_,tls_self_signed,tls_subject_org_,tls_expired,cdn
sgp.account.xiaomi.com,,,15417,account.xiaomi.com,443,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-09-10T07:11:32Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,account.xiaomi.com,443,https://sgp.account.xiaomi.com:443,https,text/html,GET,20.47.97.125,20,Server,,,,,True
sgp.ali.cdn.b2cop.lb.mi.com,502 Bad Gateway,,166,sgp.ali.cdn.b2cop.lb.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-09T00:00:00Z,CN=mi.com,mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,sgp.ali.cdn.b2cop.lb.mi.com,443,https://sgp.ali.cdn.b2cop.lb.mi.com:443,https,text/html,GET,161.117.97.92,8,,,,,,
sgp.ali.i18n-hd.lb.mi.com,502 Bad Gateway,,568,sgp.ali.i18n-hd.lb.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2019-10-24T00:00:00Z,CN=sgp-api.sharesave.mi.com,sgp-api.sharesave.mi.com,"CN=RapidSSL RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL RSA CA 2018,DigiCert Inc,ctls,sgp.ali.i18n-hd.lb.mi.com,443,https://sgp.ali.i18n-hd.lb.mi.com:443,https,text/html,GET,161.117.160.78,14,,,,,True,
sgp.ali.i18n.lb.mi.com,502 Bad Gateway,,166,sgp.ali.i18n.lb.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-05T00:00:00Z,CN=*.mi.com,*.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,sgp.ali.i18n.lb.mi.com,443,https://sgp.ali.i18n.lb.mi.com:443,https,text/html,GET,161.117.97.242,8,,,,,,
sgp.ali.i18n02.lb.mi.com,502 Bad Gateway,,568,sgp.ali.i18n02.lb.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,CN=*.c.mi.com,*.c.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,sgp.ali.i18n02.lb.mi.com,443,https://sgp.ali.i18n02.lb.mi.com:443,https,text/html,GET,47.241.56.96,14,,,,,,
sgp.ali.mikfs.lb.mi.com,502 Bad Gateway,,568,sgp.ali.mikfs.lb.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2020-04-23T00:00:00Z,CN=sg.mbi.kefu.mi.com,sg.mbi.kefu.mi.com,"CN=RapidSSL RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL RSA CA 2018,DigiCert Inc,ctls,sgp.ali.mikfs.lb.mi.com,443,https://sgp.ali.mikfs.lb.mi.com:443,https,text/html,GET,161.117.96.76,14,,,,,True,
sgp.ali.mixms.lb.mi.com,502 Bad Gateway,,568,sgp.ali.mixms.lb.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,CN=*.maf.be.xiaomi.com,*.maf.be.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,sgp.ali.mixms.lb.mi.com,443,https://sgp.ali.mixms.lb.mi.com:443,https,text/html,GET,161.117.93.129,14,,,,,,
sgp.ali.pubproxy.lb.mi.com,502 Bad Gateway,,568,sgp.ali.pubproxy.lb.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-05T00:00:00Z,CN=*.mi.com,*.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,sgp.ali.pubproxy.lb.mi.com,443,https://sgp.ali.pubproxy.lb.mi.com:443,https,text/html,GET,161.117.95.91,14,,,,,,
sgp.ali.xmstore.lb.mi.com,502 Bad Gateway,,166,sgp.ali.xmstore.lb.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-22T00:00:00Z,CN=*.app.men.mi.com,*.app.men.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,sgp.ali.xmstore.lb.mi.com,443,https://sgp.ali.xmstore.lb.mi.com:443,https,text/html,GET,161.117.95.7,8,,,,,,
sgp.api.help.center.intl.miui.com,,,1016,sgp.api.help.center.intl.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-02T00:00:00Z,CN=sgp.api.help.center.intl.miui.com,sgp.api.help.center.intl.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,sgp.api.help.center.intl.miui.com,443,https://sgp.api.help.center.intl.miui.com:443,https,text/html,GET,8.219.247.27,1,,React,,,,
sgp.g0.cn.slb.xiaomi.com,403 Forbidden,,200,sgp.g0.cn.slb.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-13T00:00:00Z,CN=*.market.xiaomi.com,*.market.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,sgp.g0.cn.slb.xiaomi.com,443,https://sgp.g0.cn.slb.xiaomi.com:443,https,text/html,GET,161.117.171.225,9,,,,,,
sgp.lp.account.xiaomi.com,403 Forbidden,,582,sgp.lp.account.xiaomi.com,443,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-08-21T07:08:02Z,CN=*.lp.account.xiaomi.com,*.lp.account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,sgp.lp.account.xiaomi.com,443,https://sgp.lp.account.xiaomi.com:443,https,text/html,GET,20.47.97.125,26,Server,,,,,True
sgpapi.ad.intl.xiaomi.com,404 Not Found,,200,sgpapi.ad.intl.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,CN=*.ad.intl.xiaomi.com,*.ad.intl.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,sgpapi.ad.intl.xiaomi.com,443,https://sgpapi.ad.intl.xiaomi.com:443,https,text/html,GET,8.219.6.117,9,,,,,,
sharev1.browser.miui.com,404 Not Found,,564,sharev1.browser.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-11T07:37:11Z,CN=*.dun.mi.com,*.dun.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,sharev1.browser.miui.com,443,https://sharev1.browser.miui.com:443,https,text/html,GET,20.47.97.231,14,MonKing/3.14,,,,,True
shop.mi.com,,,21,shop.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-05T00:00:00Z,CN=*.mi.com,*.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,shop.mi.com,443,https://shop.mi.com:443,https,text/html,GET,20.47.97.231,1,MonKing/3.14,HSTS,,,,True
shop.pandora.xiaomi.com,Error 403,,278,,,,,,,,,,,,,80,http://shop.pandora.xiaomi.com:80,http,text/html,GET,43.224.247.26,13,,,,,,
shop.xiaomiyoupin.com,小米 商家工作台,,2083,shop.xiaomiyoupin.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-20T00:00:00Z,CN=*.xiaomiyoupin.com,*.xiaomiyoupin.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,shop.xiaomiyoupin.com,443,https://shop.xiaomiyoupin.com:443,https,text/html,GET,20.47.97.231,1,MonKing/3.14,,,,,True
shopping.browser.miui.com,购物,,3234,shopping.browser.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-29T02:05:45Z,CN=*.browser.miui.com,*.browser.miui.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,shopping.browser.miui.com,443,https://shopping.browser.miui.com:443,https,text/html,GET,20.47.97.231,1,MonKing/3.14,,,,,True
skillstore.mina.mi.com,403 Forbidden,,200,skillstore.mina.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-06T00:00:00Z,CN=*.mina.mi.com,*.mina.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,skillstore.mina.mi.com,443,https://skillstore.mina.mi.com:443,https,text/html,GET,183.84.5.170,9,,,,,,
smartinfo.mi.com,小米智能商用屏 ｜ 商户管理平台,,1490,smartinfo.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-01T00:00:00Z,CN=*.smartinfo.mi.com,*.smartinfo.mi.com,"CN=TrustAsia RSA DV TLS CA G2, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia RSA DV TLS CA G2,"TrustAsia Technologies, Inc.",ctls,smartinfo.mi.com,443,https://smartinfo.mi.com:443,https,text/html,GET,20.47.97.231,46,MonKing/3.14,,,,,True
sms.pt.xiaomi.com,403 Forbidden,,200,sms.pt.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-06T00:00:00Z,CN=*.pt.xiaomi.com,*.pt.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,sms.pt.xiaomi.com,443,https://sms.pt.xiaomi.com:443,https,text/html,GET,124.251.34.42,9,,,,,,
sns.account.xiaomi.com,Welcome to tengine!,,555,sns.account.xiaomi.com,443,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-09-10T07:11:32Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,sns.account.xiaomi.com,443,https://sns.account.xiaomi.com:443,https,text/html,GET,20.47.97.125,24,Server,,,,,True
sos.intl.mi.com,小米SOS紧急求助,,3828,sos.intl.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-03T00:00:00Z,CN=sos.intl.mi.com,sos.intl.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,sos.intl.mi.com,443,https://sos.intl.mi.com:443,https,text/html,GET,20.47.97.231,145,MonKing/3.14,,,,,True
speech-preview.ai.xiaomi.com,403 Forbidden,,587,speech-preview.ai.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-18T00:00:00Z,CN=*.ai.xiaomi.com,*.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,speech-preview.ai.xiaomi.com,443,https://speech-preview.ai.xiaomi.com:443,https,text/html,GET,20.47.97.231,26,MonKing/3.14,,,,,True
speech.ai.xiaomi.com,403 Forbidden,,579,speech.ai.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-18T00:00:00Z,CN=*.ai.xiaomi.com,*.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,speech.ai.xiaomi.com,443,https://speech.ai.xiaomi.com:443,https,text/html,GET,20.47.97.231,26,MonKing/3.14,,,,,True
spf_bj.mxmail.xiaomi.com,404 Not Found,,577,spf_bj.mxmail.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,CN=*.mioffice.cn,*.mioffice.cn,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,spf_bj.mxmail.xiaomi.com,443,https://spf_bj.mxmail.xiaomi.com:443,https,text/html,GET,183.84.5.74,14,openresty/1.13.6.2,OpenResty:1.13.6.2,,,,
srv.b.mi.com,,,43,srv.b.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-20T10:11:51Z,CN=srv.b.mi.com,srv.b.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,srv.b.mi.com,443,https://srv.b.mi.com:443,https,application/json,GET,20.47.97.231,1,MonKing/3.14,Basic,,,,True
srv.greenguard.sec.miui.com,,,115,,,,,,,,,,,,,80,http://srv.greenguard.sec.miui.com:80,http,application/json,GET,20.47.97.231,1,MonKing/3.14,,,,,True
srv.intl.b.mi.com,,,92,srv.intl.b.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-21T00:00:00Z,CN=srv.intl.b.mi.com,srv.intl.b.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,srv.intl.b.mi.com,443,https://srv.intl.b.mi.com:443,https,application/json,GET,20.47.97.231,1,MonKing/3.14,Basic,,,,True
srv.sec.intl.miui.com,,,95,srv.sec.intl.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,CN=*.sec.intl.miui.com,*.sec.intl.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,srv.sec.intl.miui.com,443,https://srv.sec.intl.miui.com:443,https,application/json,GET,20.47.97.238,1,,,,,,True
srv.sec.miui.com,,,95,srv.sec.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-26T00:00:00Z,CN=*.sec.miui.com,*.sec.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,srv.sec.miui.com,443,https://srv.sec.miui.com:443,https,application/json,GET,20.47.97.231,1,MonKing/3.14,,,,,True
ssh.global.shop,Home | 3axis,,15139,ssh.global.shop,443,tls13,TLS_AES_128_GCM_SHA256,2022-08-27T19:30:34Z,CN=3axis.pw,3axis.pw,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,ssh.global.shop,443,https://ssh.global.shop:443,https,text/html,GET,94.103.80.51,342,nginx/1.20.1,Nginx:1.20.1,,,True,
ssp.xiaomi.com,小米移动广告联盟,,1520,ssp.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-11T07:37:11Z,CN=*.dun.mi.com,*.dun.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,ssp.xiaomi.com,443,https://ssp.xiaomi.com:443,https,text/html,GET,20.47.97.231,7,MonKing/3.14,,,,,True
st.api.io.mi.com,,,,st.api.io.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,CN=*.api.io.mi.com,*.api.io.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,st.api.io.mi.com,443,https://st.api.io.mi.com:443,https,,GET,20.47.97.231,1,MonKing/3.14,,,,,True
staging.ai.api.xiaomi.com,404 Not Found,,585,staging.ai.api.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-11T07:37:11Z,CN=*.dun.mi.com,*.dun.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,staging.ai.api.xiaomi.com,443,https://staging.ai.api.xiaomi.com:443,https,text/html,GET,20.47.97.231,26,MonKing/3.14,,,,,True
staging.api.mipay.xiaomi.com,404 Not Found,,190,staging.api.mipay.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2017-12-04T07:48:00Z,"CN=staging.api.mipay.xiaomi.com, OU=Domain Control Validated",staging.api.mipay.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,staging.api.mipay.xiaomi.com,443,https://staging.api.mipay.xiaomi.com:443,https,text/html,GET,20.47.97.231,12,MonKing/3.14,Java,,,True,True
staging.mifi.pt.xiaomi.com,403 Forbidden,,204,,,,,,,,,,,,,443,https://staging.mifi.pt.xiaomi.com:443,https,text/html,GET,20.47.97.231,9,MonKing/3.14,,,,,True
staging.mis.g.mi.com,403 Forbidden,,614,staging.mis.g.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-22T00:00:00Z,CN=staging.mis.g.mi.com,staging.mis.g.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,staging.mis.g.mi.com,443,https://staging.mis.g.mi.com:443,https,text/html,GET,120.131.0.112,25,,,,,,
staging.nfcpay.xiaomi.com,,,203,staging.nfcpay.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-07T00:00:00Z,CN=*.nfcpay.xiaomi.com,*.nfcpay.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,staging.nfcpay.xiaomi.com,443,https://staging.nfcpay.xiaomi.com:443,https,application/json,GET,20.47.97.231,1,MonKing/3.14,,,,,True
staging.static.pay.xiaomi.com,403 Forbidden,,204,staging.static.pay.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2017-12-04T07:35:00Z,"CN=staging.static.pay.xiaomi.com, OU=Domain Control Validated",staging.static.pay.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,staging.static.pay.xiaomi.com,443,https://staging.static.pay.xiaomi.com:443,https,text/html,GET,20.47.97.231,9,MonKing/3.14,,,,True,True
staging.tracking.miui.com,404 网页未找到,,3319,staging.tracking.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-06T00:00:00Z,CN=*.tracking.miui.com,*.tracking.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,staging.tracking.miui.com,443,https://staging.tracking.miui.com:443,https,text/html,GET,120.133.33.137,33,,,,,,
staging2.tsmactivity.pay.xiaomi.com,502 Bad Gateway,,208,staging2.tsmactivity.pay.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-04T03:12:58Z,CN=tsmactivity.pay.xiaomi.com,tsmactivity.pay.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,staging2.tsmactivity.pay.xiaomi.com,443,https://staging2.tsmactivity.pay.xiaomi.com:443,https,text/html,GET,20.47.97.231,9,MonKing/3.14,,,,,True
stat.pandora.xiaomi.com,,,35,,,,,,,,,,,,,80,http://stat.pandora.xiaomi.com:80,http,text/html,GET,120.92.96.198,1,TornadoServer/4.2.1,TornadoServer:4.2.1,,,,
stat.pay.xiaomi.com,,,,stat.pay.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-11T07:07:46Z,CN=*.pay.xiaomi.com,*.pay.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,stat.pay.xiaomi.com,443,https://stat.pay.xiaomi.com:443,https,application/json,GET,20.47.97.231,1,MonKing/3.14,,,,,True
static-verify.sec.xiaomi.com,403 Forbidden,,555,static-verify.sec.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-13T00:00:00Z,CN=*.sec.xiaomi.com,*.sec.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,static-verify.sec.xiaomi.com,443,https://static-verify.sec.xiaomi.com:443,https,text/html,GET,20.47.97.231,14,MonKing/3.14,,,,,True
static.account.xiaomi.com,403 Forbidden,,572,static.account.xiaomi.com,443,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-09-10T07:11:32Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,static.account.xiaomi.com,443,https://static.account.xiaomi.com:443,https,text/html,GET,20.47.97.125,26,Server,,,,,True
static.bbs.miui.com,ERROR: The request could not be satisfied,,951,static.bbs.miui.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-05-12T00:00:00Z,CN=static.bbs.miui.com,static.bbs.miui.com,"CN=RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1, O=DigiCert Inc, C=US",RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,ctls,static.bbs.miui.com,443,https://static.bbs.miui.com:443,https,text/html,GET,52.222.214.114,20,CloudFront,Amazon Web Services,,,,True
static.beehive.miui.com,小蜜蜂调研平台,,1152,static.beehive.miui.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-04-19T00:00:00Z,CN=*.beehive.miui.com,*.beehive.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,static.beehive.miui.com,443,https://static.beehive.miui.com:443,https,text/html,GET,219.144.69.6,3,Default-server-KS-CLOUD-QD-MP-02-15,,,,,
static.browser.miui.com,403 Forbidden,,552,static.browser.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-23T00:00:00Z,CN=static.browser.miui.com,static.browser.miui.com,"CN=TrustAsia RSA DV TLS CA G2, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia RSA DV TLS CA G2,"TrustAsia Technologies, Inc.",ctls,static.browser.miui.com,443,https://static.browser.miui.com:443,https,text/html,GET,183.84.5.11,14,,,,,,
static.geek.miui.com,503 Service Unavailable,,1877,static.geek.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-04-06T00:00:00Z,"CN=default.chinanetcenter.com, O=网宿科技股份有限公司厦门分公司, L=厦门市, ST=福建省, C=CN",default.chinanetcenter.com,"CN=DigiCert Basic RSA CN CA G2, O=DigiCert Inc, C=US",DigiCert Basic RSA CN CA G2,DigiCert Inc,ctls,static.geek.miui.com,443,https://static.geek.miui.com:443,https,text/html,GET,163.171.132.119,1,Cdn Cache Server V2.0,,,网宿科技股份有限公司厦门分公司,,
