input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_,tls_expired,cdn_name,cdn
apis.map.qq.com,,200,61,apis.map.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T10:46:27Z,2024-01-08T10:46:26Z,"CN=*.map.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.map.qq.com,Tencent Technology (Shenzhen) Company Limited,map.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,e1cc62d5a4d87ee2375f78580f707e50,2637d9ba3052a13aaad5b965cd5b253f5560d2087f753ca5da06fcee06007c3b,ctls,apis.map.qq.com,443,https://apis.map.qq.com:443,https,,application/json,GET,129.226.103.148,/,-1840324437,240e:97c:2f::88,,4,False,,True,,,,,
apis.roblox.qq.com,,200,16,apis.roblox.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-10T04:21:03Z,2024-04-10T04:21:02Z,"CN=*.roblox.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.roblox.qq.com,Tencent Technology (Shenzhen) Company Limited,roblox.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,1df20fa2d438675e93a97cfa49aefda5,16421491baa8223026080e9d32e42cb772e31c0a763c9c46d3c63cdc1d320ca8,ctls,apis.roblox.qq.com,443,https://apis.roblox.qq.com:443,https,,application/octet-stream,GET,129.226.107.211,/,-1840324437,129.226.107.211,HSTS,1,False,,True,,,,,
apitest.mch.weixin.qq.com,,200,7,apitest.mch.weixin.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-21T00:00:00Z,2023-10-21T23:59:59Z,"CN=payapp.weixin.qq.com, O=Tenpay Technology Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",payapp.weixin.qq.com,Tenpay Technology Company Limited,za.pay.wechat.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,07c798ed89baf780a0129f4e48a76877,1ff0773c0a3cb0d0e48583b0b9bcae5a0e86916bb8064e9bc04e70148a57f87c,ctls,apitest.mch.weixin.qq.com,443,https://apitest.mch.weixin.qq.com:443,https,openresty/1.19.3.1rc1,application/octet-stream,GET,109.244.191.5,/,1111140967,175.27.1.12,OpenResty:1.19.3.1,1,False,,True,,,,,
apkpeckertest.sparta.html5.qq.com,404 Not Found,404,145,apkpeckertest.sparta.html5.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-04T00:15:48Z,2023-12-06T00:15:47Z,"CN=*.nov04-2022-1.ias.tencent-cloud.net, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.nov04-2022-1.ias.tencent-cloud.net,Tencent Technology (Shenzhen) Company Limited,nov04-2022-1.ias.tencent-cloud.net,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,af907acef76a0d745a854e23722c4b7b,10d1611c715c55f310b68116a1231aa3502a62c3891670444bd23f123742d4da,ctls,apkpeckertest.sparta.html5.qq.com,443,https://apkpeckertest.sparta.html5.qq.com:443,https,stgw,text/html,GET,183.47.126.43,/,1017227723,183.47.126.43,,8,False,True,True,,,,,
apollo.map.qq.com,,200,,apollo.map.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T23:01:11Z,2024-03-12T23:01:10Z,"CN=*.feb10-2023-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.feb10-2023-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,feb10-2023-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,11ce45a65f830e6f6e40ad457ac84114,d04c0c8544b0891d8d003a600a32a4242d3d504004b371cea55924bf95d224ec,ctls,apollo.map.qq.com,443,https://apollo.map.qq.com:443,https,,text/plain,GET,129.226.102.75,/,-738705486,240e:97c:2f::29,,1,False,True,True,,,,,
app.html5.qq.com,,200,69,app.html5.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T23:01:11Z,2024-03-12T23:01:10Z,"CN=*.feb10-2023-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.feb10-2023-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,feb10-2023-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,11ce45a65f830e6f6e40ad457ac84114,d04c0c8544b0891d8d003a600a32a4242d3d504004b371cea55924bf95d224ec,ctls,app.html5.qq.com,443,https://app.html5.qq.com:443,https,,text/html,GET,43.154.240.9,/,104591641,43.154.240.9,,1,False,True,True,,,,,
app.pay.qq.com,首页 - 腾讯充值中心,200,48915,pay.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,"CN=api.unipay.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",api.unipay.qq.com,Shenzhen Tencent Computer Systems Company Limited,upayportal.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,25872e207ce43d2d450b37192f6d1331,4dded196585690aa2113b6845c2afc5176d7a237360b915f677cf712ac679536,ctls,pay.qq.com,443,https://app.pay.qq.com:443,https,nginx,text/html,GET,183.60.15.22,/,-684920562,240e:ff:f100:1006::71,Nginx,786,False,,,https://pay.qq.com/,http://midas.gtimg.cn,,,
app.qq.com,应用宝官网-全网最新最热手机应用游戏下载,200,458598,sj.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-27T17:00:54Z,2023-09-28T17:00:53Z,"CN=*.aug28-2022-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.aug28-2022-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,aug28-2022-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,7dafb67af86b19c4a9df586729074c8c,74988e74ab0a60064898b50b8c100c73bdf4e32038250a33199a7843277bffa6,ctls,sj.qq.com,80,http://app.qq.com:80,http,,text/html,GET,43.154.240.9,/,-230238,43.154.240.9,webpack,16,False,,True,https://sj.qq.com,,,,
app.tencent.com,腾讯云 开源应用中心,200,69579,app.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-05-05T23:59:59Z,"CN=app.tencent.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",app.tencent.com,Tencent Technology (Shenzhen) Company Limited,app.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,cf3d0efd778be56bb4f404ef3ae2daf6,f2b884b1427f6c48a87283d621492101b8e1391b92da275f5846028285326ae4,ctls,app.tencent.com,80,http://app.tencent.com:80,http,,text/html,GET,14.22.5.217,/,-927719618,14.22.5.217,Node.js,1399,False,,,https://app.tencent.com/,,,,
app.weixiao.qq.com,腾讯微校,404,6149,app.weixiao.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-02-20T00:00:00Z,2024-03-22T23:59:59Z,"CN=*.weixiao.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.weixiao.qq.com,Shenzhen Tencent Computer Systems Company Limited,weixiao.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,a158081695f0d96ca65fc468450cda3d,54d4c95fecf1cad8c0fd9f9c58fa15219e640f132911bb7790d48402bf5f978d,ctls,app.weixiao.qq.com,443,https://app.weixiao.qq.com:443,https,,text/html,GET,124.223.124.68,/,-1428452122,124.223.124.68,Envoy,58,False,,True,,,,,
app.weixin.qq.com,,403,449,app.weixin.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=servicewechat.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",servicewechat.com,Shenzhen Tencent Computer Systems Company Limited,wxmpurl.cn,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,4812c8d39bf215e67d693841d88d8611,4095fd318f89c9813d4854af994072c177892e92c2f0b5612d5e6ec1929d0908,ctls,app.weixin.qq.com,443,https://app.weixin.qq.com:443,https,tencent-cos,application/xml,GET,43.152.29.13,/,1437021157,43.152.29.12,,11,False,True,True,,,,,
app.work.weixin.qq.com,企业微信,200,96264,work.weixin.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-11T00:00:00Z,2024-05-11T23:59:59Z,"CN=work.weixin.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",work.weixin.qq.com,Tencent Technology (Shenzhen) Company Limited,open.wecom.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,ef0d6b4e6d31a048c005d75af771abf0,21cfe4ee1f9ddbdba8c824e6325d4fa5f1a889e48e0646d16c31da20a65a854d,ctls,work.weixin.qq.com,443,https://app.work.weixin.qq.com:443,https,nginx,text/html,GET,43.154.240.235,/,-705998798,43.154.240.235,Nginx,261,False,,True,https://work.weixin.qq.com,,,,
app3.html5.qq.com,403 Forbidden,403,553,app3.html5.qq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-12T00:00:00Z,2024-01-11T23:59:59Z,"CN=cloudflare-dns.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",cloudflare-dns.com,"Cloudflare, Inc.",one.one.one.one,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,4fb80c11d8caa735428523988c565c2d,98ce6111a81057e7d8d4fdf470278b2fb77781c4bb79bfb31fd31047c388d5a3,ctls,app3.html5.qq.com,443,https://app3.html5.qq.com:443,https,cloudflare,text/html,GET,1.1.1.1,/,-861110197,1.1.1.1,Cloudflare,14,False,True,True,,,,,
appbase.qzone.qq.com,,404,,appbase.qzone.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2024-01-29T23:59:59Z,"CN=nc.qzone.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",nc.qzone.qq.com,Shenzhen Tencent Computer Systems Company Limited,test.farm.qzone.qq.com,"CN=Secure Site CA, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA,DigiCert Inc,7f621b262698ab3a8d912f8e923c1a18,1dd49b9848ce91e18ddf29fc399dd1b57ebed22a0a0aa3a650c9190022830b9d,ctls,appbase.qzone.qq.com,443,https://appbase.qzone.qq.com:443,https,QZHTTP-2.35.2,text/html,GET,58.247.214.37,/,-1840324437,58.247.214.37,,1,False,,,,,,,
appbase.xiaoyou.qq.com,,404,,appbase.xiaoyou.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2024-01-29T23:59:59Z,"CN=nc.qzone.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",nc.qzone.qq.com,Shenzhen Tencent Computer Systems Company Limited,test.farm.qzone.qq.com,"CN=Secure Site CA, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA,DigiCert Inc,7f621b262698ab3a8d912f8e923c1a18,1dd49b9848ce91e18ddf29fc399dd1b57ebed22a0a0aa3a650c9190022830b9d,ctls,appbase.xiaoyou.qq.com,443,https://appbase.xiaoyou.qq.com:443,https,QZHTTP-2.35.2,text/html,GET,58.247.214.37,/,-1840324437,58.247.214.37,,1,False,,,,,,,
appfeed.qq.com,,404,,appfeed.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-25T00:00:00Z,2023-09-25T23:59:59Z,"CN=appfeed.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",appfeed.qq.com,Tencent Technology (Shenzhen) Company Limited,appfeed.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,0be8a94263a7dbfa425194ab563a5b0a,2c5cab00b9d39fffb622ec2ecba3a78ff718ddd1f9d4062f37478e0e980b64e9,ctls,appfeed.qq.com,443,https://appfeed.qq.com:443,https,QZHTTP-2.37.1,text/html,GET,203.205.219.232,/,-1840324437,203.205.219.232,,1,False,,,,,,,
appframe.qq.com,,404,,appframe.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-11-21T23:59:59Z,"CN=*.appframe.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.appframe.qq.com,Shenzhen Tencent Computer Systems Company Limited,appframe.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,1857eb4c21f04bc9ea1e7d636e2a0bed,79d7b88765c86ebf1af6f946aacd9015dc466aa96ba12f7c94fe13edd0b68d7a,ctls,appframe.qq.com,443,https://appframe.qq.com:443,https,QZHTTP-2.37.1,text/html,GET,220.194.116.83,/,-1840324437,220.194.116.83,,1,False,,True,,,,,
apphub.qzone.qq.com,,403,,apphub.qzone.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-21T00:00:00Z,2023-11-20T23:59:59Z,"CN=apphub.qzone.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",apphub.qzone.qq.com,Tencent Technology (Shenzhen) Company Limited,apphub.qzone.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,dd7e110b226bec678c98b9b40bf87924,f1b56ce80ca0d69f03ff3ebb335df32230afc538e2f8a5228077ef3bb789db5e,ctls,apphub.qzone.qq.com,443,https://apphub.qzone.qq.com:443,https,TSW/1.0.0,text/html,GET,43.154.254.142,/,-1840324437,43.154.240.84,,1,False,,,,,,,
appicsh.qq.com,503 Service Temporarily Unavailable,503,189,appicsh.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-13T00:00:00Z,2023-08-15T23:59:59Z,"CN=aug13-2022-2.ias.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",aug13-2022-2.ias.qq.com,Shenzhen Tencent Computer Systems Company Limited,yybh5report.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,f138db633bdad5f8b1a975dc48142866,7a79d52cea568fd541eed189c456b76573326db25800512fae0ab6a648b430f7,ctls,appicsh.qq.com,443,https://appicsh.qq.com:443,https,stgw,text/html,GET,43.135.105.195,/,-788094740,101.32.212.216,,8,False,,,,,,,
appimg.qq.com,,403,453,appimg.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-03-29T23:59:59Z,"CN=appimg.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",appimg.qq.com,Shenzhen Tencent Computer Systems Company Limited,os.appimg4.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,3c3195f67de38621051ad894f5e4effe,f1786a28406ef2417ca49bd82800ae2184177929832ff08c2ab49ee7980bc6d1,ctls,appimg.qq.com,443,https://appimg.qq.com:443,https,tencent-cos,application/xml,GET,61.243.158.204,/,,61.243.158.244,,11,False,,,,,,,
appimg1.3g.qq.com,,401,,appimg1.3g.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T02:15:54Z,2023-12-05T02:15:53Z,"CN=*.3g.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.3g.qq.com,Shenzhen Tencent Computer Systems Company Limited,3g.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,d10284dc33c14b169b6dcad1128ac249,7b1565a945ba3b9b4eb548580d6bf242e4ad5207701e656b2d42ea4d7c3974ea,ctls,appimg1.3g.qq.com,443,https://appimg1.3g.qq.com:443,https,NWSs,application/octet-stream,GET,203.205.234.24,/,-1129323101,203.205.234.24,,1,False,,True,,,,,
applive.qq.com,企鹅直播-专业的体育直播,200,4521,applive.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-11T23:59:59Z,"CN=applive.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",applive.qq.com,Shenzhen Tencent Computer Systems Company Limited,bkapplive.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,e2b3226e22df32b66a3df5452485dbf4,67fc49d31f7b4756ac0f1b1693dc0bdddf7f5810f48ff61a90ed398286fa8f58,ctls,applive.qq.com,443,https://applive.qq.com:443,https,Apache,text/html,GET,43.152.15.45,/,-166520336,203.205.136.84,Apache,114,False,,,,,,,
apps.devops.tencent.com,AccessDeny,403,2178,apps.devops.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-02-27T00:00:00Z,2024-02-21T23:59:59Z,"CN=devops.tencent.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",devops.tencent.com,Tencent Technology (Shenzhen) Company Limited,o.devops.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,e4d23cb8001eea3a74dd8466421adc42,14ae45ea7dc12c6e20c1d63446293aad99e70f8b789b457ffd4f185768c933d3,ctls,apps.devops.tencent.com,443,https://apps.devops.tencent.com:443,https,,text/html,GET,101.32.196.150,/,1945936589,101.32.196.150,,2,False,,,,,,,
apps.game.qq.com,,200,64,apps.game.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,"CN=game.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",game.qq.com,Shenzhen Tencent Computer Systems Company Limited,*.game.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,1d01e7e83974c2947775064fd26d00de,3849a01c22d066db650ba270a955d89639ef7d9545ea4881c3c1aab21afc4c84,ctls,apps.game.qq.com,443,https://apps.game.qq.com:443,https,nginx,text/html,GET,101.91.28.123,/,-1054231241,101.91.28.16,Nginx,1,False,,True,,,,,
apps.livelink.qq.com,,200,,apps.livelink.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-03T00:00:00Z,2024-02-03T23:59:59Z,"CN=apps.livelink.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",apps.livelink.qq.com,Tencent Technology (Shenzhen) Company Limited,apps.livelink.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,9230fec958a93596446737a71eecba9d,2dac0ff811f99b2a5e778f6c9c33c36b2a3170ea27c30fc35b91d4db4bb003bb,ctls,apps.livelink.qq.com,443,https://apps.livelink.qq.com:443,https,stgw,text/html,GET,223.166.152.139,/,1017227723,223.166.152.139,,1,False,,,,,,,
appstore.browser.qq.com,,200,3,appstore.browser.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T23:01:11Z,2024-03-12T23:01:10Z,"CN=*.feb10-2023-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.feb10-2023-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,feb10-2023-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,11ce45a65f830e6f6e40ad457ac84114,d04c0c8544b0891d8d003a600a32a4242d3d504004b371cea55924bf95d224ec,ctls,appstore.browser.qq.com,443,https://appstore.browser.qq.com:443,https,,text/html,GET,43.135.106.212,/,1442495702,43.135.106.42,,1,False,True,True,,,,,
appstore.tencent.com,Tencent Appstore,200,34866,appstore.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=dec21-2022-1.ias.tencent.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",dec21-2022-1.ias.tencent.com,Shenzhen Tencent Computer Systems Company Limited,youshu.tencent.com,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,69e248d218f8038ec0576d3348c5b481,22a5efb59da3d523b7ef99bb2c16b62a9da993380e3bcc7acc3e8e1ffdc81a26,ctls,appstore.tencent.com,80,http://appstore.tencent.com:80,http,,text/html,GET,43.154.240.9,/,-738705486,43.154.240.9,,319,False,,,https://appstore.tencent.com/,,,,
appsupport.qq.com,403 Forbidden,403,547,appsupport.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-09T00:00:00Z,2023-10-11T23:59:59Z,"CN=oct09-2022-1.ias.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",oct09-2022-1.ias.qq.com,Shenzhen Tencent Computer Systems Company Limited,test.wcc.v.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,550d2aaace31e7574e0429a933c9704f,b5258f79385c0931e95064bfa9f4db696f1f3baaa1c42f40eb42286742f4df35,ctls,appsupport.qq.com,443,https://appsupport.qq.com:443,https,stgw,text/html,GET,43.154.252.110,/,-452682116,240e:97c:2f:2::56,,14,False,,,,,,,
apptest.iwan.qq.com,403 Forbidden,403,547,apptest.iwan.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-11T19:15:32Z,2023-09-12T19:15:31Z,"CN=*.aug12-2022-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.aug12-2022-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,aug12-2022-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,01b6557fb3759da9739fde30ea860b2d,b917c45dec3e2a5945fedd68e6d37a45f0b6994fecc4a6bb0f13ae5a68a3e4b8,ctls,apptest.iwan.qq.com,443,https://apptest.iwan.qq.com:443,https,stgw,text/html,GET,124.156.189.141,/,-764326865,240e:97c:2f::1d,,14,False,,True,,,,,
apr01.sparta.3g.qq.com,404 Not Found,404,547,apr01.sparta.3g.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-04T00:15:48Z,2023-12-06T00:15:47Z,"CN=*.nov04-2022-1.ias.tencent-cloud.net, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.nov04-2022-1.ias.tencent-cloud.net,Tencent Technology (Shenzhen) Company Limited,nov04-2022-1.ias.tencent-cloud.net,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,af907acef76a0d745a854e23722c4b7b,10d1611c715c55f310b68116a1231aa3502a62c3891670444bd23f123742d4da,ctls,apr01.sparta.3g.qq.com,443,https://apr01.sparta.3g.qq.com:443,https,stgw,text/html,GET,183.47.126.43,/,-1595078867,183.47.126.43,,14,False,True,True,,,,,
apreqian.tenpay.com,首页 - 理财通 - 腾讯官方理财平台,200,45513,qian.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-16T00:00:00Z,2023-12-17T23:59:59Z,"CN=qian.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",qian.qq.com,Tencent Technology (Shenzhen) Company Limited,qian.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,d10e556f6deaa15b4767fca2b2dd805f,a748416118cc55286813926499ce1e0c34f48cddf6a2fcb3e1d03058699d1bcd,ctls,qian.qq.com,443,https://apreqian.tenpay.com:443,https,nginx,text/html,GET,43.154.254.185,/,-613332863,43.154.254.89,Nginx,1096,False,,,https://qian.qq.com/,,,,
