input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_subject_org_,tls_wildcard_certificate,final_url,tech_,tls_mismatched,csp_domains_,cdn_name,cdn,tls_expired,tls_self_signed
prod-cache-03.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://prod-cache-03.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
prod-users-live.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://prod-users-live.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,,,http://mlprox.csmc.edu/login,,,,,,,
prodvideodev-portal.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://prodvideodev-portal.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,,,http://mlprox.csmc.edu/login,,,,,,,
prsite.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://prsite.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
ptev.csmc.edu,NilRead,200,2524,AS29721,CSHS-ELSEGUNDO,US,192.203.41.0/24,ptev.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-07T00:00:00Z,2023-07-08T23:59:59Z,"CN=ptev.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",ptev.csmc.edu,www.ptev.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,89329414572b348e1836a8330b953cd8,4d0131a9eb3fadbd5d6e3684b93e9079bd6f56c09595474b99e358b03b0053c8,ctls,ptev.csmc.edu,443,https://ptev.csmc.edu:443,https,,text/html,GET,192.203.41.154,/,1772087922,192.203.41.154,80,False,Cedars-Sinai Medical Center,,https://ptev.csmc.edu/appError?m=AQAAANCMnd8BFdERjHoAwE_Cl-sBAAAA1rKvcbJn3EOc2neP6MzCaQQAAAACAAAAAAADZgAAwAAAABAAAACPdKPkPZ2eT1jRk6Tb6LPwAAAAAASAAACgAAAAEAAAANuNiobv4naha-WgUEsPFtsgAAAAZilVRGoSyWvy_sozI2UFbFoEOV918bbZ7fz3EMuf7A4UAAAAsB70w8ijIjPtGyhbsyOpLzEY6Ww&loginLink=True&critical=False,HSTS,,,,,,
quarantine.cshs.org,,403,10,AS22843,PROOFPOINT-ASN-US-EAST,US,205.220.176.0/21,quarantine.cshs.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-06T00:00:00Z,2024-03-01T23:59:59Z,"CN=securemail.cshs.org, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",securemail.cshs.org,quarantine.cshs.org,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0024fbb3f78ccced840214717b41b6ea,1e4a1aa1acb0998e563add0a5dfcf04a9c45d971c9d9351754361f39f4d65caf,ctls,quarantine.cshs.org,443,https://quarantine.cshs.org:443,https,,text/html,GET,205.220.175.138,/,942678640,205.220.175.138,1,False,Cedars-Sinai Medical Center,,,HSTS,,,,,,
redirect.csmc.edu,A Nonprofit Hospital in Los Angeles | Cedars-Sinai,200,68128,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,www.cedars-sinai.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-07-23T23:59:59Z,"CN=cedars-sinai.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US, serialNumber=C0035769, businessCategory=Private Organization, jurisdictionStateOrProvince=California, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=California, jurisdictionCountry=US",cedars-sinai.edu,biodev.cedars-sinai.org,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,a46fb3288f594e0fd3870d7e87a94ec9,45d8d26fe8e3753fa735a41f951952506e9f2543904deda8dc0cdd474257368c,ctls,www.cedars-sinai.org,443,https://redirect.csmc.edu:443,https,Apache,text/html,GET,192.231.86.126,/,2087782119,192.231.86.126,1333,False,Cedars-Sinai Medical Center,,https://www.cedars-sinai.org/,HSTS,,https://patients-dev.mycslink.org/,,,,
researchyz1.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://researchyz1.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
resourcecenterbbt.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://resourcecenterbbt.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,,,http://mlprox.csmc.edu/login,,,,,,,
rovaldimixhd.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://rovaldimixhd.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
s3innocence.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,,,,,,,,,,,,,,,,,,80,http://s3innocence.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,,,http://mlprox.csmc.edu/login,,,,,,,
s3monitorjiratunnel-mx.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://s3monitorjiratunnel-mx.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
s7.addthis.com,,200,106,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,s7.addthis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-07T00:00:00Z,2024-02-07T23:59:59Z,"CN=odc-addthis-prod-01.oracle.com, O=Oracle Corporation, L=Austin, ST=Texas, C=US",odc-addthis-prod-01.oracle.com,addthis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,44cc2f79ba10b1a453178b4c8fcde651,61f5a9c9257b1a7b5aa3340b83c26e318ec6c997da70ad1af1d896db30cac8a0,ctls,s7.addthis.com,443,https://s7.addthis.com:443,https,nginx/1.15.8,text/html,GET,2.19.224.115,/,-1776579193,2.19.224.115,10,False,Oracle Corporation,,,Nginx:1.15.8,,,,,,
sciencedirect.com.mlprox.csmc.edu,Shibboleth Authentication Request,200,1450,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,80,http://sciencedirect.com.mlprox.csmc.edu:80,http,EZproxy,text/html,GET,192.231.86.107,/,-36342487,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login?qurl=http://sciencedirect.com%2f,,,,,,,
scstage.csmc.edu,Cedars-Sinai - Sign In,200,17572,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,myportal.cshs.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-02-02T23:59:59Z,"CN=myportal.cshs.org, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",myportal.cshs.org,www.myportal.cshs.org,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,442b6f17030d7fd99d20fcc417fa4a07,c82a01a7791765aec70b5255a8672474cf8731106725c71f7b57aa8bb908dfcc,ctls,myportal.cshs.org,443,https://scstage.csmc.edu:443,https,nginx,text/html,GET,192.231.86.22,/,460927808,192.231.86.22,483,False,Cedars-Sinai Medical Center,,https://myportal.cshs.org/login/login.htm?fromURI=%2Fhome%2Fservicenow_ud%2F0oa5l4simt9u8rl3H2p7%2Faln1all8x9odDrJND0g8,Nginx,,https://*.cloud.infor.com,,,,
search-healthlibrary.cedars-sinai.org,Conditions and Treatments Search,200,607112,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,search-healthlibrary.cedars-sinai.org,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-08-23T00:00:00Z,2023-08-22T23:59:59Z,"CN=search-healthlibrary.cedars-sinai.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",search-healthlibrary.cedars-sinai.org,search-healthlibrary.cedars-sinai.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9e107ce02b2977db105a41172a2e06c1,35499fcd3029ca5cb61bbc9746165699fcb0e2811ee375055328d20fd66010a0,ctls,search-healthlibrary.cedars-sinai.org,443,https://search-healthlibrary.cedars-sinai.org:443,https,cloudflare,text/html,GET,104.18.112.52,/,-1995487276,2606:4700::6812:7434,21,False,"Cloudflare, Inc.",,,HTTP/3,,,cloudflare,True,,
search-programs.cedars-sinai.org,Programs and Services Search,200,607838,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,search-programs.cedars-sinai.org,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-08-23T00:00:00Z,2023-08-22T23:59:59Z,"CN=search-programs.cedars-sinai.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",search-programs.cedars-sinai.org,search-programs.cedars-sinai.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e78d1eb96d051fa2859c6e6d69df3e27,363c35e0404afa12581b0f45c1bfc2aadd5ae7055bdd0755d645e8aa0fbcecec,ctls,search-programs.cedars-sinai.org,80,http://search-programs.cedars-sinai.org:80,http,cloudflare,text/html,GET,104.18.113.52,/,-1995487276,2606:4700::6812:7434,21,False,"Cloudflare, Inc.",,https://search-programs.cedars-sinai.org,HTTP/3,,,cloudflare,True,,
search.cedars-sinai.org,Search,200,766298,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,search.cedars-sinai.org,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-02-14T23:59:59Z,"CN=search.cedars-sinai.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",search.cedars-sinai.org,search.cedars-sinai.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ffb006f3647f4a263ace9ae070fe7c18,19e54266273cb1bd016ebdc45ed5e408e4d1cc92bbb1fec74917a33c792b61b8,ctls,search.cedars-sinai.org,443,https://search.cedars-sinai.org:443,https,cloudflare,text/html,GET,104.18.115.52,/,-1995487276,2606:4700::6812:7234,21,False,"Cloudflare, Inc.",,,HTTP/3,,,cloudflare,True,,
secondopinion-test.cedars-sinai.org,403 Forbidden,403,118,AS16509,AS16509,Unknown,35.160.0.0/13,,,,,,,,,,,,,,,,,,80,http://secondopinion-test.cedars-sinai.org:80,http,awselb/2.0,text/html,GET,35.167.171.81,/,1344368402,44.236.25.252,7,False,,,,,,,,,,
secondopinion.cedars-sinai.org,Virtual Second Opinion | Cedars-Sinai,200,70550,AS16509,AS16509,Unknown,44.224.0.0/11,secondopinion.cedars-sinai.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2024-05-19T23:59:59Z,CN=secondopinion.cedars-sinai.org,secondopinion.cedars-sinai.org,secondopinion.cedars-sinai.org,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f93abfc8dd918b577241fc5ef02ff9c2,e4fb0602fe237282397cfeaad3eaa7555a0e2c47421c203772e330865928850d,ctls,secondopinion.cedars-sinai.org,80,http://secondopinion.cedars-sinai.org:80,http,,text/html,GET,44.240.66.157,/,-615675661,54.244.36.161,37,False,,,https://secondopinion.cedars-sinai.org:443/,webpack,,,,,,
service-boostradius.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://service-boostradius.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
servicecenter.csmc.edu,Cedars-Sinai - Sign In,200,17537,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,myportal.cshs.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-02-02T23:59:59Z,"CN=myportal.cshs.org, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",myportal.cshs.org,www.myportal.cshs.org,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,442b6f17030d7fd99d20fcc417fa4a07,c82a01a7791765aec70b5255a8672474cf8731106725c71f7b57aa8bb908dfcc,ctls,myportal.cshs.org,80,http://servicecenter.csmc.edu:80,http,nginx,text/html,GET,192.231.86.22,/,-4801920,192.231.86.22,483,False,Cedars-Sinai Medical Center,,https://myportal.cshs.org/login/login.htm?fromURI=%2Fhome%2Fservicenow_ud%2F0oa5klfj61S1Pz4EB2p7%2Faln1all8x9odDrJND0g8,Nginx,,https://*.cloud.infor.com,,,,
servicecenterstage.csmc.edu,Cedars-Sinai - Sign In,200,17572,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,myportal.cshs.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-02-02T23:59:59Z,"CN=myportal.cshs.org, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",myportal.cshs.org,www.myportal.cshs.org,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,442b6f17030d7fd99d20fcc417fa4a07,c82a01a7791765aec70b5255a8672474cf8731106725c71f7b57aa8bb908dfcc,ctls,myportal.cshs.org,443,https://servicecenterstage.csmc.edu:443,https,nginx,text/html,GET,192.231.86.22,/,953871619,192.231.86.22,483,False,Cedars-Sinai Medical Center,,https://myportal.cshs.org/login/login.htm?fromURI=%2Fhome%2Fservicenow_ud%2F0oa5l4simt9u8rl3H2p7%2Faln1all8x9odDrJND0g8,Nginx,,https://*.cloud.infor.com,,,,
sg3.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://sg3.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
signupsupport-corp.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://signupsupport-corp.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
singlefileapidev.csmc.edu,403 Forbidden,403,118,AS16509,AS16509,Unknown,34.208.0.0/12,singlefileapidev.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2023-07-15T23:59:59Z,CN=singlefileapidev.csmc.edu,singlefileapidev.csmc.edu,singlefileapidev.csmc.edu,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,110ef4a96a15041ae9a03cef8164e347,e33dbf00e939f0d9082d476d4fa8828020d2afaf6c6ddcf950bc6e8d270653b4,ctls,singlefileapidev.csmc.edu,443,https://singlefileapidev.csmc.edu:443,https,awselb/2.0,text/html,GET,34.223.192.152,/,1344368402,54.201.202.109,7,False,,,,,,,,,,
sip.cshs.org,,404,75,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,52.113.192.0/23,sip.cshs.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.cshs.org,443,https://sip.cshs.org:443,https,RTC/7.0,text/plain,GET,52.112.196.46,/,85715182,2603:1027:0:48::20,4,False,Microsoft Corporation,True,,HSTS,True,,,,,
slb1-40-pda.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://slb1-40-pda.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
snv-qae-net-6.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://snv-qae-net-6.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
st14p09ls-gsp5-st14-pod09-r01.mlprox.csmc.edu,Shibboleth Authentication Request,200,1422,AS29721,CSHS-ELSEGUNDO,US,192.231.86.0/24,login.mlprox.csmc.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=*.mlprox.csmc.edu, O=Cedars-Sinai Medical Center, L=Los Angeles, ST=California, C=US",*.mlprox.csmc.edu,mlprox.csmc.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b84cd0f6e7163b7032d0e93fe325c1d,b3b0a0d6e8dbc52ae3d54e82d507bf90d2d047193ee17f19caab80d3822a55ed,ctls,login.mlprox.csmc.edu,443,https://st14p09ls-gsp5-st14-pod09-r01.mlprox.csmc.edu:443,https,EZproxy,text/html,GET,192.231.86.107,/,84238792,192.231.86.107,9,False,Cedars-Sinai Medical Center,True,https://login.mlprox.csmc.edu/login,,,,,,,
