new,host,a,cname,soa,status_code,ns,aaaa,cdn,cdn-name,mx,txt,has_internal_ips,internal_ips,caa
[x],www.allofus.cedars-sinai.org,"54.213.2.24, 52.40.19.158, 44.236.147.137",Csmc-public-ALB1-prod-us-west-2-1955192185.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.bloodjournal.org.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.clinicalkey.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.cshs.org,,redirect.csmc.edu,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.csmc.edu,"192.231.86.126, 192.231.86.245, 192.203.204.245",redirect.csmc.edu,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns2.csmc.edu, ns1.csmc.edu",,,,,,,,
[x],www.giving.cedars-sinai.edu,172.177.117.69,18112d.bbnc.bbcust.com,"d2pbbpubdns01bv.blackbaudhost.com, blackbaud.com",NOERROR,,,,,,,,,
[x],www.healthaffairs.org.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.ingentaconnect.com.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.kerlanjobe.org,"151.101.2.159, 192.231.86.245, 192.203.204.245",kerlanjobe.org,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,True,fastly,kerlanjobe-com.mail.protection.outlook.com,"MS=ms94735737, v=spf1 include:spf.protection.outlook.com -all",,,
[x],www.mdconsult.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,,,,,
[x],www.micromedexsolutions.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.mycslink.org,192.231.86.54,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.nature.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns2.csmc.edu, ns1.csmc.edu",,,,,,,,
[x],www.nlm.nih.gov.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns2.csmc.edu, ns1.csmc.edu",,,,,,,,
[x],www.nursingconsult.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.pnas.org.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.sciencedirect.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.springerlink.com.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.sslvpn.marinahospital.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],www.statref.com.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www.syngointerface.cshs.org,,,,NOERROR,,,,,,,,,
[x],www.uptodate.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www0-my-external-domain.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www2.csmc.edu,192.231.86.53,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],www3.interscience.wiley.com.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],x03.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],ysdr.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
