input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_self_signed,tls_subject_org_,final_url,csp_domains_
production.ssl.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,production.ssl.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,production.ssl.mobilevikings.be,cloudfront,443,https://production.ssl.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,1355385559,52.222.236.25,Amazon Web Services,20,False,True,,,,
prstaff-cacheeuw-meet-git.dev-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,prstaff-cacheeuw-meet-git.dev-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,prstaff-cacheeuw-meet-git.dev-nocdn.mobilevikings.be,cloudfront,443,https://prstaff-cacheeuw-meet-git.dev-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-1919161146,52.222.236.25,Amazon Web Services,20,False,True,,,,
pscrm.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,pscrm.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,pscrm.mobilevikings.be,cloudfront,443,https://pscrm.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,1263272970,52.222.236.46,Amazon Web Services,20,False,True,,,,
rapidapi.acc-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS0,Not routed,None,18.155.132.0/23,rapidapi.acc-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,rapidapi.acc-nocdn.mobilevikings.be,cloudfront,443,https://rapidapi.acc-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,18.155.129.77,/,116379613,18.155.129.58,Amazon Web Services,20,False,True,,,,
reductions.mobilevikings.be,Not Found,404,179,AS16509,AMAZON-02,US,52.222.236.0/23,reductions.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,reductions.mobilevikings.be,cloudfront,443,https://reductions.mobilevikings.be:443,https,,text/html,GET,52.222.236.25,/,-909858089,52.222.236.46,HSTS,11,False,True,,,,
reductions.prd-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS0,Not routed,None,18.155.132.0/23,reductions.prd-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,reductions.prd-nocdn.mobilevikings.be,cloudfront,443,https://reductions.prd-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,18.155.129.58,/,1080588516,18.155.129.11,Amazon Web Services,20,False,True,,,,
scmwfbdirect.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,scmwfbdirect.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,scmwfbdirect.mobilevikings.be,cloudfront,443,https://scmwfbdirect.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-728086269,52.222.236.12,Amazon Web Services,20,False,True,,,,
sentry.mobilevikings.be,Sign In | Sentry,200,7709,AS16509,AS16509,Unknown,54.220.0.0/16,sentry.mobilevikings.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-04T03:07:24Z,2023-07-03T03:07:23Z,CN=sentry.mobilevikings.be,sentry.mobilevikings.be,sentry.mobilevikings.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,798aa83481ac6873fc550612eb031526,228978b07b37b2ce4d17695cf9d14c38fd4893df7d7b3eaa13f71d6b902eaf3e,,ctls,sentry.mobilevikings.be,,443,https://sentry.mobilevikings.be:443,https,nginx,text/html,GET,54.216.188.143,/,-1840324437,54.216.188.143,Python,239,False,,,,https://sentry.mobilevikings.be/auth/login/mobilevikings/,
simba.acc-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,simba.acc-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,simba.acc-nocdn.mobilevikings.be,cloudfront,443,https://simba.acc-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-617878743,52.222.236.12,Amazon Web Services,20,False,True,,,,
sitescoinbase.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,sitescoinbase.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,sitescoinbase.mobilevikings.be,cloudfront,443,https://sitescoinbase.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,1722082348,52.222.236.12,Amazon Web Services,20,False,True,,,,
skipta.mobilevikings.be,Not Found,404,179,AS16509,AMAZON-02,US,52.222.236.0/23,skipta.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,skipta.mobilevikings.be,cloudfront,443,https://skipta.mobilevikings.be:443,https,,text/html,GET,52.222.236.12,/,-909858089,52.222.236.63,HSTS,11,False,True,,,,
snuru.acc-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,snuru.acc-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,snuru.acc-nocdn.mobilevikings.be,cloudfront,443,https://snuru.acc-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,211263245,52.222.236.25,Amazon Web Services,20,False,True,,,,
snuru.dev-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,snuru.dev-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,snuru.dev-nocdn.mobilevikings.be,cloudfront,443,https://snuru.dev-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-1304564832,52.222.236.25,Amazon Web Services,20,False,True,,,,
snuru.prd-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,snuru.prd-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,snuru.prd-nocdn.mobilevikings.be,cloudfront,443,https://snuru.prd-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,1339085247,52.222.236.46,Amazon Web Services,20,False,True,,,,
snuru.prd-pub.mobilevikings.be,400 No required SSL certificate was sent,400,632,AS16509,AS16509,Unknown,54.194.0.0/15,snuru.prd-pub.mobilevikings.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-24T08:54:07Z,2023-06-22T08:54:06Z,CN=snuru.prd-pub.mobilevikings.be,snuru.prd-pub.mobilevikings.be,snuru.prd-pub.mobilevikings.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1075be5f6a254d13c63f65529f6f8e51,98d98d897f1a0a44eec22d628f6183eb0fe8037803834bbf6caad527eb8d1ca7,,ctls,snuru.prd-pub.mobilevikings.be,,443,https://snuru.prd-pub.mobilevikings.be:443,https,,text/html,GET,54.195.19.227,/,1752500266,54.73.23.18,,15,False,,,,,
staging-coinbaseexchange.static.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,staging-coinbaseexchange.static.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,staging-coinbaseexchange.static.mobilevikings.be,cloudfront,443,https://staging-coinbaseexchange.static.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,593789746,52.222.236.12,Amazon Web Services,20,False,True,,,,
staging-login.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,staging-login.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,staging-login.mobilevikings.be,cloudfront,443,https://staging-login.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-1875069468,52.222.236.46,Amazon Web Services,20,False,True,,,,
staging.api-2freedom.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,staging.api-2freedom.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,staging.api-2freedom.mobilevikings.be,cloudfront,443,https://staging.api-2freedom.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,50634039,52.222.236.12,Amazon Web Services,20,False,True,,,,
staging.budskap.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,staging.budskap.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,staging.budskap.mobilevikings.be,cloudfront,443,https://staging.budskap.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-869920101,52.222.236.25,Amazon Web Services,20,False,True,,,,
staging.docs.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,staging.docs.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,staging.docs.mobilevikings.be,cloudfront,443,https://staging.docs.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,2054241983,52.222.236.25,Amazon Web Services,20,False,True,,,,
staging.static.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,staging.static.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,staging.static.mobilevikings.be,cloudfront,443,https://staging.static.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,1875665737,52.222.236.63,Amazon Web Services,20,False,True,,,,
static.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,static.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,static.mobilevikings.be,cloudfront,443,https://static.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-14086629,52.222.236.63,Amazon Web Services,20,False,True,,,,
stlsmo02-drtr.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,stlsmo02-drtr.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,stlsmo02-drtr.mobilevikings.be,cloudfront,443,https://stlsmo02-drtr.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,1632616019,52.222.236.12,Amazon Web Services,20,False,True,,,,
stripo.mas.mobilevikings.be,,404,281,AS0,Not routed,None,99.86.8.0/24,stripo.mas.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-01T00:00:00Z,2023-08-09T23:59:59Z,CN=stripo.mas.mobilevikings.be,stripo.mas.mobilevikings.be,stripo.mas.mobilevikings.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,453febcf6d52a8388e883b3cda6fb983,0e52dbd579b70e4c36725406e98b199f0a74bb996292594221f96066c75d2284,,ctls,stripo.mas.mobilevikings.be,cloudfront,443,https://stripo.mas.mobilevikings.be:443,https,AmazonS3,application/xml,GET,99.86.4.112,/,-283913558,2600:9000:2057:8000:17:e7f1:5b80:93a1,Amazon Web Services,2,False,True,,,,
support.mobilevikings.be,Security check,403,7777,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,support.mobilevikings.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-25T23:38:02Z,2023-06-23T23:38:01Z,CN=support.mobilevikings.be,support.mobilevikings.be,support.mobilevikings.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c21aad99b9878c9b41f173fdb73b4346,39dfe0c5166cfe9ab8a602b7e47101368766a6cd0205b478f5a54f0fc0fc83d6,,ctls,support.mobilevikings.be,cloudflare,443,https://support.mobilevikings.be:443,https,cloudflare,text/html,GET,104.16.53.111,/,-1279294674,104.16.51.111,Cloudflare,103,False,True,,,https://support.mobilevikings.be/hc/en-us,
tagami.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,tagami.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,tagami.mobilevikings.be,cloudfront,443,https://tagami.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-674817997,52.222.236.25,Amazon Web Services,20,False,True,,,,
tagging-debug.mobilevikings.be,,404,9,AS16509,AS16509,Unknown,99.80.0.0/15,tagging-debug.mobilevikings.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-01T23:59:59Z,CN=tagging.mobilevikings.be,tagging.mobilevikings.be,tagging-debug.mobilevikings.be,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,eb0ce73f0c3d3a45bab1d2ee73cb8684,1ae4a56e6db5d1831b0c9dc73d734eb9cc0c781b382ca07a38f251af95fc56f9,,ctls,tagging-debug.mobilevikings.be,,443,https://tagging-debug.mobilevikings.be:443,https,,,GET,99.81.160.238,/,-738705486,52.210.4.129,,1,False,,,,,
tagging.mobilevikings.be,,400,,AS16509,AS16509,Unknown,34.240.0.0/12,tagging.mobilevikings.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-01T23:59:59Z,CN=tagging.mobilevikings.be,tagging.mobilevikings.be,tagging-debug.mobilevikings.be,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,eb0ce73f0c3d3a45bab1d2ee73cb8684,1ae4a56e6db5d1831b0c9dc73d734eb9cc0c781b382ca07a38f251af95fc56f9,,ctls,tagging.mobilevikings.be,,443,https://tagging.mobilevikings.be:443,https,,,GET,34.248.82.61,/,-1840324437,99.81.160.238,,1,False,,,,,
taxa.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,taxa.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,taxa.mobilevikings.be,cloudfront,443,https://taxa.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-1910612800,52.222.236.63,Amazon Web Services,20,False,True,,,,
temp-prd.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,temp-prd.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,temp-prd.mobilevikings.be,cloudfront,443,https://temp-prd.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,1835883096,52.222.236.12,Amazon Web Services,20,False,True,,,,
test-drupal.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,test-drupal.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,test-drupal.mobilevikings.be,cloudfront,443,https://test-drupal.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,383649635,52.222.236.12,Amazon Web Services,20,False,True,,,,
testdev.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,testdev.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,testdev.mobilevikings.be,cloudfront,443,https://testdev.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,176007155,52.222.236.25,Amazon Web Services,20,False,True,,,,
thecoon.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,54.230.208.0/22,thecoon.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,thecoon.mobilevikings.be,cloudfront,443,https://thecoon.mobilevikings.be:443,https,CloudFront,text/html,GET,54.230.206.26,/,589706924,54.230.206.42,Amazon Web Services,20,False,True,,,,
tor194-218-pdd.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,tor194-218-pdd.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,tor194-218-pdd.mobilevikings.be,cloudfront,443,https://tor194-218-pdd.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,2100797376,52.222.236.63,Amazon Web Services,20,False,True,,,,
tor218-261-pdc.test.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,tor218-261-pdc.test.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,tor218-261-pdc.test.mobilevikings.be,cloudfront,443,https://tor218-261-pdc.test.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-597097899,52.222.236.25,Amazon Web Services,20,False,True,,,,
