new,host,a,cname,soa,status_code,cdn,cdn-name,ns,aaaa,has_internal_ips,internal_ips,mx,txt
[x],rewards.cbre.com,203.196.97.50,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],rmae01.cbre.com,208.68.246.20,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],rmae02.cbre.com,208.68.244.105,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],rpauthsrv-dev.cbre.com,40.65.245.73,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,True,azure,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],rpimagesdev.cbre.com,"104.18.21.118, 104.18.20.118",rpimagesdev.cbre.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:1476, 2606:4700::6812:1576",,,,
[x],salesforce.trammellcrow.com,"13.110.38.64, 13.110.93.192, 13.110.38.192","salesforce.trammellcrow.com.00do0000000bvygeay.live.siteforce.com, trammellcrow.my.salesforce-sites.com, na116.salesforce.com, na116-ph2.salesforce.com, na116-ph2.ph2.r.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,
[x],screening.cbre.com,"34.236.56.172, 44.193.116.97",prod-web-clb-1228680108.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],search.cbre.com,208.68.246.145,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],sequentraqa.glb.cbre.com,,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],shellretail.cbre.com,216.34.99.93,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,v=spf1 include:wappmail.com ?all
[x],sip.cbre.com,52.112.193.13,sipdir.online.lync.com,"admin.nsatc.net, dns.level3.net",NOERROR,,,"eu-a.prod1.footprint.net, eu-b.prod1.footprint.net, dns1.cscdns.net, dns2.cscdns.net",2603:1027:0:48::20,,,,
[x],sipexternal.cbre.com,"208.68.246.72, 208.68.246.37",myocs.cbre.com,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],siteiq.cbre.com,"44.193.144.60, 100.26.70.198, 44.215.151.28",site-iq-production-alb-1843158373.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],siteiqstaging.cbre.com,45.223.59.188,elewjc4.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],siteiqtest.cbre.com,"35.168.236.142, 3.84.56.179, 52.73.50.226",site-iq-test-alb-414691050.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],siteplan.cbre.com,208.68.247.27,siteplan.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],smartfm.cbre.com,45.223.167.4,lttl4e4.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],smetrics.trammellcrow.com,"63.140.62.164, 63.140.62.160, 63.140.62.135","trammellcrow.com.102.122.2o7.net, data.102.122.2o7.net","ns201.adobe.net, dnsadmin.omniture.com, hostmaster.adobe.com",NOERROR,,,,,,,,
[x],smp.cbre.com,208.68.247.170,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],smp1.cbre.com,208.68.246.224,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],smp2.cbre.com,208.68.244.192,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],smp3.cbre.com,208.68.246.222,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],smtp.cbre.com,208.68.244.73,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],smtp1.cbre.com,208.68.244.61,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],smtp2.cbre.com,208.68.244.62,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],smtp3.cbre.com,208.68.244.63,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],snapcomm-poc.cbre.com,208.68.246.223,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],snapcomm.glb.cbre.com,"208.68.247.60, 208.68.245.59",,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],sonar.cbre.com,70.37.53.105,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,True,azure,,,,,,
[x],spf.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns2.cscdns.net, dns1.cscdns.net",,,,custmx.cscdns.net,v=spf1 include:spfb.cbre.com mx ip4:103.37.228.0/24 ip4:159.222.40.0/23 ip4:185.69.116.0/22 ip4:192.34.68.0/24 ip4:192.34.69.0/24 ip4:208.68.245.0/24 ip4:208.68.246.0/24 ip4:208.68.247.0/24 ip4:52.39.70.112/32 ip4:148.163.156.92 ip4:148.163.158.89 ~all
[x],spfb.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,v=spf1 ip4:50.31.59.183 ip4:65.221.8.13 ip4:65.221.8.29 ip4:65.221.12.128 ip4:65.221.12.148 ip4:209.221.20.10 ip4:209.34.230.137 ip4:168.245.78.114 include:asp-spf1.yardi.com include:asp-spf2.yardi.com include:spf.protection.outlook.com ~all
[x],sq.cbre.com,52.252.73.195,dnl.eastus2.cloudapp.azure.com,"ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
[x],sr-uat.gwsmobility-np.cbre.com,,,"ns-1062.awsdns-04.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],sso-test.cbre.com,208.68.247.163,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],sso.cbre.com,208.68.246.38,sso.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],sso.glb.cbre.com,208.68.246.38,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],stage-api.avm.cbre.com,"10.126.195.191, 10.126.196.120, 10.126.195.13",internal-vas-emea-avm-uat-alb-1706586955.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,"10.126.195.191, 10.126.196.120, 10.126.195.13",,
[x],stagevrmmysupplier.cbre.com,"34.247.101.208, 34.248.144.103",stagecbrevrm.supplierscontroller.com,"ns-1961.awsdns-53.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1130.awsdns-13.org, ns-1961.awsdns-53.co.uk, ns-371.awsdns-46.com, ns-701.awsdns-23.net",,,,,
[x],staging.api.autobuild.cbre.com,20.119.16.35,"stagingautobuildapi.azurewebsites.net, waws-prod-blu-435.sip.azurewebsites.windows.net, waws-prod-blu-435-246b.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],staging.api.benchmarker.cbre.com,20.118.40.11,"stagingpipbenchmarkerapi.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],staging.api.builder.cbre.com,20.118.40.11,"stagingeabuilderapi.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],staging.api.forecaster.cbre.com,,"stagingeaforecasterapi.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],staging.api.locator.cbre.com,20.118.40.11,"stagingealocatorapi.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],staging.benchmarker.cbre.com,20.118.40.11,"stagingpipbenchmarker.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],staging.builder.cbre.com,20.118.40.11,"stagingeabuilder.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],staging.dealiq.cbre.com,"18.66.122.119, 18.66.122.68, 18.66.122.41, 18.66.122.15",d2se1li0xy1o8i.cloudfront.net,"ns-1858.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
[x],staging.forecaster.cbre.com,20.118.40.11,"stagingeaforecaster.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],staging.ideas.cbre.com,"34.203.96.219, 107.21.109.214",cbressl.brightidea.com,"ns-647.awsdns-16.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"mxa.mailgun.org, mxb.mailgun.org",v=spf1 include:spfva.brightidea.com -all
[x],staging.locator.cbre.com,20.118.40.11,"stagingealocator.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],staging.miq.cbre.com,,9odwbsq.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],staging.performanceiq.cbre.com,"108.138.85.5, 108.138.85.128, 108.138.85.122, 108.138.85.67, 205.251.193.202, 205.251.195.236, 205.251.197.106, 205.251.198.249",d1nr27obg48skc.cloudfront.net,"ns-1785.awsdns-31.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1004.awsdns-61.net, ns-458.awsdns-57.com, ns-1785.awsdns-31.co.uk, ns-1386.awsdns-45.org","2600:9000:2509:7e00:5:286d:a700:93a1, 2600:9000:2509:f400:5:286d:a700:93a1, 2600:9000:2509:4000:5:286d:a700:93a1, 2600:9000:2509:c00:5:286d:a700:93a1, 2600:9000:2509:6600:5:286d:a700:93a1, 2600:9000:2509:5400:5:286d:a700:93a1, 2600:9000:2509:6800:5:286d:a700:93a1, 2600:9000:2509:d600:5:286d:a700:93a1",,,,
[x],stagingspill.cbre.com,47.117.162.167,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],statustemp.gcso.cbre.com,"52.39.194.211, 52.37.82.52, 44.231.43.54",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,,,,
[x],storybook.devx.cbre.com,,d1feqrfve1b8ou.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,
[x],survey.cbre.com,216.34.99.252,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,"mxa-001bfb01.gslb.pphosted.com, mxb-001bfb01.gslb.pphosted.com",v=spf1 mx include:spf.protection.outlook.com include:amazonses.com include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all
[x],sxpc.trammellcrow.com,208.68.246.29,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],sym19.cbre.com,"143.204.89.32, 143.204.89.41, 143.204.89.66, 143.204.89.8",prod.diti027vvlkjv.amplifyapp.com,"ns-904.awsdns-49.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
[x],tap.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],test-gw.cbreone.cbre.com,"18.244.114.60, 18.244.114.68, 18.244.114.22, 18.244.114.19",dk5s3y35geqoc.cloudfront.net,"ns-715.awsdns-25.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1259.awsdns-29.org, ns-1975.awsdns-54.co.uk, ns-46.awsdns-05.com, ns-715.awsdns-25.net, dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],test-insightreporting.cbre.com,208.68.245.44,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],test-login.cbre.com,208.68.246.172,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],test-perspectives.cbre.com,"108.138.51.73, 108.138.51.113, 108.138.51.26, 108.138.51.99, 205.251.193.112, 205.251.196.22",d7usumnv4hya2.cloudfront.net,"ns-1982.awsdns-55.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-613.awsdns-12.net, ns-1982.awsdns-55.co.uk, ns-368.awsdns-46.com, ns-1046.awsdns-02.org","2600:9000:2436:b400:9:27c5:f280:93a1, 2600:9000:2436:1800:9:27c5:f280:93a1, 2600:9000:2436:2c00:9:27c5:f280:93a1, 2600:9000:2436:5600:9:27c5:f280:93a1, 2600:9000:2436:600:9:27c5:f280:93a1, 2600:9000:2436:5e00:9:27c5:f280:93a1, 2600:9000:2436:5200:9:27c5:f280:93a1, 2600:9000:2436:f400:9:27c5:f280:93a1",,,,
[x],test-reportingaws.cbre.com,208.68.245.44,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],test-sirius.cbre.com,"18.192.225.223, 3.76.147.132",,"ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1184.awsdns-20.org, ns-12.awsdns-01.com, ns-1566.awsdns-03.co.uk, ns-925.awsdns-51.net",,,,,
[x],test-workplace.cbre.com,45.223.164.170,da4nbby.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],test.api.benchmarker.cbre.com,20.118.40.11,"testpipbenchmarkerapi.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],test.api.builder.cbre.com,20.118.40.11,"testeabuilderapi.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],test.api.locator.cbre.com,20.118.40.11,"testealocatorapi.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],test.benchmarker.cbre.com,,"testpipbenchmarker.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],test.builder.cbre.com,20.118.40.11,"testeabuilder.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],test.capitalflows.cbre.com,40.118.102.46,"gitdb-uat.azurewebsites.net, waws-prod-am2-175.sip.azurewebsites.windows.net, waws-prod-am2-175.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
[x],test.cbre.com,208.68.244.56,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],test.forecaster.cbre.com,20.118.40.11,"testeaforecaster.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],test.locator.cbre.com,20.118.40.11,"testealocator.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],test.myproperty.cbre.com,20.118.40.11,"testpipmyproperty.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],test.report.capitalflows.cbre.com,40.118.102.46,"gitdb-api-report-uat.azurewebsites.net, waws-prod-am2-175.sip.azurewebsites.windows.net, waws-prod-am2-175.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
[x],test.tether.cbre.com,20.118.40.11,"testtether.azurewebsites.net, waws-prod-dm1-333.sip.azurewebsites.windows.net, waws-prod-dm1-333-b2f8.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],test.transaction.capitalflows.cbre.com,40.118.102.46,"gitdb-api-uat.azurewebsites.net, waws-prod-am2-175.sip.azurewebsites.windows.net, waws-prod-am2-175.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
[x],testap.cbre.com,208.68.246.172,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],testfedsso.cbre.com,208.68.246.237,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],testmriapi.cbre.com,208.68.247.143,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],testmriweb.cbre.com,208.68.245.44,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],testmriwebapi.cbre.com,208.68.247.143,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],testmriwebx.cbre.com,208.68.244.20,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],testmyemail.cbre.com,208.68.246.240,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],testonboardclient.cbre.com,"165.160.13.20, 165.160.15.20",aml-sy-test.ase1-int-ausy-cbre-nonprod.cbrecloudapps.com,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],testonboardclientadmin.cbre.com,"165.160.15.20, 165.160.13.20",amladmin-sy-test.ase1-int-ausy-cbre-nonprod.cbrecloudapps.com,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],tfe.cloudeng.cbre.com,45.223.160.170,heaqnjt.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],tfs.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],thailand.preview.cbre.com,20.105.224.7,"www.cbre.trafficmanager.net, cbre-prod-westeurope-cd.azurewebsites.net, waws-prod-am2-545.sip.azurewebsites.windows.net, waws-prod-am2-545-94bc.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],tom.cbre.com,40.119.12.12,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,True,azure,"dns1.cscdns.net, dns2.cscdns.net",,,,,tom-prod2.azurewebsites.net
[x],tr-dev.intrepid.cbre.com,,,,NOERROR,,,,,,,,
[x],training-core.cbre.com,104.156.165.34,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],training.vantageanalytics.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],trammellcrow.com,52.165.28.254,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,True,azure,"dns2.cscdns.net, dns1.cscdns.net",,,,"mxa-001bfb01.gslb.pphosted.com, mxb-001bfb01.gslb.pphosted.com","jc7sG3kOkgYfPtZ5+d84OtFc11m2OrhsJiZdBjHsG9BzXOXSLM8KrK8XTYCOBRYdyWzAbt0oyrw1P2A/YWwhOQ==, onetrust-domain-verification=f4cbbc73c9b04874aea83ce1331a3b7d, smartsheet-site-validation=NeDz48wAE8q7yy0tWj6lXokm2er-6MYR, v=spf1 mx include:spf.protection.outlook.com ip4:103.37.228.0/24 ip4:159.222.40.0/23 ip4:185.69.116.0/22 ip4:192.34.68.0/24 ip4:192.34.69.0/24 ip4:208.68.245.0/24 ip4:208.68.246.0/24 ip4:208.68.247.0/24 ~all, adobe-idp-site-verification=88d4c645-f6ea-4055-b852-c5da7927c6d7, ddbd6bf9-f1fb-4ef1-b7ab-d98eb77b85f9, docusign=3228804f-01a0-420f-9f11-345a8cbf8150, google-site-verification=INUZmIeD3idAXo_0riDGKIl9Q0N-qgqou8hBcB9zvqI, include:_spf.createsend.com"
[x],transaction.capitalflows.cbre.com,52.174.193.210,"gitdb-api-prod.azurewebsites.net, waws-prod-am2-115.sip.azurewebsites.windows.net, waws-prod-am2-115.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
[x],treasury.cbre.com,208.68.244.51,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],uat-cmms-auth.serviceinsight.cbre.com,"13.107.226.67, 13.107.253.67","uat-sijarvis-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0039.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0039.t-0009.fb-t-msedge.net, part-0039.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,"2620:1ec:48:1::67, 2620:1ec:29:1::67",,,,
[x],uat-emerald.cbre.com,"104.18.175.237, 104.18.176.237",uat-emerald.cbre.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:afed, 2606:4700::6812:b0ed",,,,
[x],uat-emsoffice.cbre.com,208.68.247.163,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],uat-gateway.serviceinsight.cbre.com,20.97.144.226,,"ns1-04.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,,
[x],uat-ge.webcore.cbre.com,217.20.16.142,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],uat-harbour.cbre.com,45.223.164.170,dxbhudn.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],uat-intranet.cbre.com,208.68.247.58,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],uat-k2runtime.cbre.com,208.68.247.58,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],uat-lightbox.cbre.com,45.223.163.4,d4mld9h.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],uat-manage.cbre.com,"104.18.175.237, 104.18.176.237",uat-manage.cbre.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,
[x],uat-preview.cbre.com,"104.18.176.237, 104.18.175.237",uat-preview.cbre.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:b0ed, 2606:4700::6812:afed",,,,
[x],uat-siif-gateway.serviceinsight.cbre.com,20.75.19.114,,"ns1-04.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,,
[x],uat-siteadmin.cbre.com,208.68.246.246,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],uat-www.trammellcrow.com,"104.16.185.73, 104.16.186.73",uat-www.trammellcrow.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6810:b949, 2606:4700::6810:ba49",,,,
[x],uat.bluesky.cbre.com,45.223.59.188,g3jje6z.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],uat.cbreone.cbre.com,"52.222.214.127, 52.222.214.115, 52.222.214.9, 52.222.214.30",d1nhv9j0eoictl.cloudfront.net,"ns-1984.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-130.awsdns-16.com, ns-1347.awsdns-40.org, ns-1984.awsdns-56.co.uk, ns-584.awsdns-09.net","2600:9000:223d:b800:2:b738:5a40:93a1, 2600:9000:223d:d000:2:b738:5a40:93a1, 2600:9000:223d:7400:2:b738:5a40:93a1, 2600:9000:223d:4c00:2:b738:5a40:93a1, 2600:9000:223d:4000:2:b738:5a40:93a1, 2600:9000:223d:2200:2:b738:5a40:93a1, 2600:9000:223d:3400:2:b738:5a40:93a1, 2600:9000:223d:aa00:2:b738:5a40:93a1",,,,
[x],uat.devx.cbre.com,"108.157.4.123, 108.157.4.91, 108.157.4.21, 108.157.4.5",df8ky03ur8k1a.cloudfront.net,"ns-302.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1286.awsdns-32.org, ns-1970.awsdns-54.co.uk, ns-302.awsdns-37.com, ns-935.awsdns-52.net",,,,,
[x],uat.experience.cbre.com,"13.107.253.45, 13.107.226.45","gws-experience-non-prod.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,
[x],uat.locator.cbre.com,185.181.124.198,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],uat.pjmtech-np.cbre.com,45.223.164.170,dgzj4et.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],uat.smartfm.cbre.com,20.221.91.221,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
