input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,tech_,cdn_name,cdn,final_url,csp_domains_
bnx.int.next.airbnb.com,Invalid URL,400,208,80,http://bnx.int.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,-456810546,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
bnx.qa.next.airbnb.com,Invalid URL,400,208,80,http://bnx.qa.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,-2090306853,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
bookbetter.hoteltonight-test.com,Last Minute Hotel Deals at Great Hotels - HotelTonight,200,172305,443,https://bookbetter.hoteltonight-test.com:443,https,,text/html,GET,151.101.2.217,/,251485919,151.101.194.217,20,False,www.hoteltonight-test.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-01T14:42:14Z,2023-12-03T14:42:13Z,CN=*.hoteltonight-test.com,*.hoteltonight-test.com,,*.hoteltonight-test.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,fd08dd99082f98a51107528795bebf17,0d792cd2b9c79074c46921488ef1543c31f9d0eac6441678ad541256e78ffd82,True,ctls,www.hoteltonight-test.com,Varnish,fastly,True,https://www.hoteltonight-test.com,
boring.q.next.airbnb.com,Invalid URL,400,208,80,http://boring.q.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,1259153687,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
bowlingadmin.evd.next.airbnb.com,Invalid URL,400,208,80,http://bowlingadmin.evd.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,804344197,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
brighton.optustvnow.next.airbnb.com,Invalid URL,400,208,80,http://brighton.optustvnow.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.163,/,1478396868,95.101.111.158,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
bs.airbnb.com,Access Denied,403,262,443,https://bs.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,-260508450,2.16.187.115,10,False,bs.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,bs.airbnb.com,HTTP/3,,,,
bubu.merchdirect.next.airbnb.com,Invalid URL,400,208,80,http://bubu.merchdirect.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.115,/,118901946,2.16.187.11,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
builder.next.airbnb.com,Invalid URL,400,208,443,https://builder.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,-1547248287,2.16.187.115,8,False,builder.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,builder.next.airbnb.com,,,,,
bulletin.next.airbnb.com,Invalid URL,400,208,443,https://bulletin.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,666033660,95.101.111.158,8,False,bulletin.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,bulletin.next.airbnb.com,,,,,
burlingtonvtpre.optustvnow.next.airbnb.com,Invalid URL,400,208,80,http://burlingtonvtpre.optustvnow.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.163,/,-1287157807,95.101.111.158,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
buyshock.pictures.next.airbnb.com,Invalid URL,400,208,80,http://buyshock.pictures.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,-206412984,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
c.next.airbnb.com,Invalid URL,400,208,443,https://c.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,386737146,2.16.187.115,8,False,c.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,c.next.airbnb.com,,,,,
ca.airbnb.com,Access Denied,403,262,443,https://ca.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,681845480,95.101.111.158,10,False,ca.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,ca.airbnb.com,HTTP/3,,,,
cache2-1-spring-boot-security-saml-active-okta-hubli24.airbnb.app,,404,67,443,https://cache2-1-spring-boot-security-saml-active-okta-hubli24.airbnb.app:443,https,Vercel,text/plain,GET,76.76.21.22,/,1307429962,76.76.21.61,4,False,cache2-1-spring-boot-security-saml-active-okta-hubli24.airbnb.app,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-03-24T10:15:07Z,2023-06-22T10:15:06Z,CN=*.airbnb.app,*.airbnb.app,,*.airbnb.app,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,62b0e1583e9c835a19fb2f8a6253b93a,d9b469d96124bd5e201fc43620afc689934688326f8138f226700c307f3831f4,True,ctls,cache2-1-spring-boot-security-saml-active-okta-hubli24.airbnb.app,Vercel,,,,
callbacks.airbnb.com,Access Denied,403,269,443,https://callbacks.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,-1693523620,2.16.187.115,10,False,callbacks.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,callbacks.airbnb.com,HTTP/3,,,,
cam.next.airbnb.com,Invalid URL,400,208,443,https://cam.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,1471112719,2.16.187.115,8,False,cam.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,cam.next.airbnb.com,,,,,
caoliu.express.next.airbnb.com,Invalid URL,400,208,80,http://caoliu.express.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,-1221395180,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
caraudiodc.blast2s.next.airbnb.com,Invalid URL,400,208,80,http://caraudiodc.blast2s.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,432883940,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
careers.airbnb.com,Access Denied,403,268,443,https://careers.airbnb.com:443,https,AkamaiGHost,text/html,GET,23.213.161.204,/,837628868,23.213.161.198,10,False,careers.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,careers.airbnb.com,,,,,
careers.next.airbnb.com,Invalid URL,400,208,443,https://careers.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.115,/,856166780,2.16.187.11,8,False,careers.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,careers.next.airbnb.com,,,,,
cas02.dev.next.airbnb.com,Invalid URL,400,208,80,http://cas02.dev.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.115,/,-2103973747,2.16.187.11,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
catalog.next.airbnb.com,Invalid URL,400,208,443,https://catalog.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,1231690304,95.101.111.158,8,False,catalog.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,catalog.next.airbnb.com,,,,,
ccapi.next.airbnb.com,Invalid URL,400,208,443,https://ccapi.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.158,/,701072898,95.101.111.163,8,False,ccapi.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,ccapi.next.airbnb.com,,,,,
ccmt.next.airbnb.com,Invalid URL,400,208,443,https://ccmt.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.115,/,-1593726755,2.16.187.11,8,False,ccmt.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,ccmt.next.airbnb.com,,,,,
cdn.ampproject.org,Error 404 (Not Found)!!1,404,1561,443,https://cdn.ampproject.org:443,https,sffe,text/html,GET,142.250.181.225,/,1274734426,2a00:1450:4001:828::2001,12,False,cdn.ampproject.org,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-04-24T11:56:42Z,2023-07-17T11:56:41Z,CN=misc-sni.google.com,misc-sni.google.com,,*.zynamics.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,83b2ec04145919b257b31b20e903490a,06e6e660b4ac56d95de86e2361ed47b39fcb21c8377f583a4f7a2693830713b1,True,ctls,cdn.ampproject.org,HTTP/3,,,,
cdn.branch.io,404 Not Found,404,538,443,https://cdn.branch.io:443,https,AmazonS3,text/html,GET,108.138.17.45,/,1367928762,108.138.17.80,21,False,cdn.branch.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-11-09T23:59:59Z,CN=*.branch.io,*.branch.io,,branch.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,a75152c67f09267778deced37f7e03c2,b840b97ff458eec53f9ea88fba674153a3c25aa5a05a81dfa7508e1f9ab15605,True,ctls,cdn.branch.io,Amazon Web Services,cloudfront,True,,
cdn.next.airbnb.com,Invalid URL,400,208,443,https://cdn.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.115,/,1011421689,2.16.187.11,8,False,cdn.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,cdn.next.airbnb.com,,,,,
cdn.siftscience.com,,403,111,443,https://cdn.siftscience.com:443,https,UploadServer,application/xml,GET,34.96.67.224,/,2028370544,34.96.67.224,1,False,cdn.siftscience.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-10T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.siftscience.com, O=Sift Science\, Inc., L=San Francisco, ST=California, C=US",*.siftscience.com,"Sift Science, Inc.",siftscience.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8eb553fcbc92df538472bf7c5dac5f9f,df4a505a8719eaaa659afd55610e51755e7848449abb032120c653770b89539e,True,ctls,cdn.siftscience.com,HTTP/3,google,True,,
cdq-api.next.airbnb.com,Invalid URL,400,208,443,https://cdq-api.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.115,/,-1373751113,2.16.187.11,8,False,cdq-api.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,cdq-api.next.airbnb.com,,,,,
cdx.muscache.com,,403,243,443,https://cdx.muscache.com:443,https,AmazonS3,application/xml,GET,2.16.187.106,/,-724647174,2.16.187.144,2,False,cdx.muscache.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,cdx.muscache.com,HTTP/3,,,,
ceqed.next.airbnb.com,Invalid URL,400,208,443,https://ceqed.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,1168512007,2.16.187.115,8,False,ceqed.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,ceqed.next.airbnb.com,,,,,
cerberus.next.airbnb.com,Invalid URL,400,208,443,https://cerberus.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.115,/,-1756758627,2.16.187.11,8,False,cerberus.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,cerberus.next.airbnb.com,,,,,
cert.next.airbnb.com,Invalid URL,400,208,443,https://cert.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,162577442,95.101.111.158,8,False,cert.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,cert.next.airbnb.com,,,,,
certificate.next.airbnb.com,Invalid URL,400,208,443,https://certificate.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,-1550671752,2.16.187.115,8,False,certificate.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,certificate.next.airbnb.com,,,,,
cfcdn.media.muscache.com,,403,243,443,https://cfcdn.media.muscache.com:443,https,AmazonS3,application/xml,GET,95.101.111.158,/,929464817,95.101.111.163,2,False,cfcdn.media.muscache.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,cfcdn.media.muscache.com,HTTP/3,,,,
cgl-airbnbnow.airbnb.app,,402,38,443,https://cgl-airbnbnow.airbnb.app:443,https,Vercel,text/plain,GET,76.76.21.22,/,-1698421709,76.76.21.241,4,False,cgl-airbnbnow.airbnb.app,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-03-24T10:15:07Z,2023-06-22T10:15:06Z,CN=*.airbnb.app,*.airbnb.app,,*.airbnb.app,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,62b0e1583e9c835a19fb2f8a6253b93a,d9b469d96124bd5e201fc43620afc689934688326f8138f226700c307f3831f4,True,ctls,cgl-airbnbnow.airbnb.app,Vercel,,,,
cgogol2.merchdirect.next.airbnb.com,Invalid URL,400,208,80,http://cgogol2.merchdirect.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.115,/,1670683064,2.16.187.11,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
check.next.airbnb.com,Invalid URL,400,208,443,https://check.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,1638364183,2.16.187.115,8,False,check.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,check.next.airbnb.com,,,,,
chef.admin-lite.airbnb.com,Anmelden – Google Konten,200,104940,443,https://chef.admin-lite.airbnb.com:443,https,GSE,text/html,GET,34.120.23.133,/,-670623755,2600:1901:0:7a6a::,1885,False,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,OpenGSE,google,True,https://accounts.google.com/InteractiveLogin?continue=https://accounts.google.com/signin/oauth/legacy/consent?authuser%3Dunknown%26part%3DAJi8hAMXHY5jlreDrLaKBoHDhzqBn49yHG2L0zaGWSis4qzCrHg92m10H7ewAYMHQ41gjbAtzZi-zVyVD-lCkP_cCZW4sSM2JKtbE_zVjANmpJ-bBd7Z1AD0Cp4mdeOlj7sC-Bq4KPLJDtnHcisCJPQP19g8yRNm4OWK1Hw-DxT5gourB0p8pTvqfYMyboeFrcHgSMuo_4aKZnx3Bv2JGFKYbDPW-lPcee5V6q2qLA7vyNt5YYid5_ryHsqUYACz98gAZulwrZc0t3SizWKhHAHMM6Tr-xzuIF0pkPCyjsMsxl7OxuzPRBDVvILhR9buuKWwnimR6aOK_FR11RGgeGNNUFEkq-Mc9V8XLQ-kv_QyJ-zNnUCewOhyp4Jsg6R6O96jUg_qVg5qr1WcSrQK14XEAa3-mWm0ydA2N-3bTsADQhsiJopYZe-laqTbeGpmuYEgyR2ba0my5IdCDKWAxmzlcm9YCTiU-w%26as%3DS1342986393%253A1683920885113831%26client_id%3D1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com%23&oauth=1&rip=1&sacu=1&ifkv=Af_xneE3vmDl3p-lBq835gvCZWW9iT6JUTZV-J3Flsl4YpdYAV4-3Sk717HmqMJqEpxJZyxwBm8k,
chesspre.logs.next.airbnb.com,Invalid URL,400,208,80,http://chesspre.logs.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,-1341309182,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
chj.evd.next.airbnb.com,Invalid URL,400,208,80,http://chj.evd.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,-1925099842,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
