new,host,a,cname,soa,status_code,aaaa,ns,cdn,cdn-name,txt,caa,has_internal_ips,internal_ips,mx
[x],talos.canary.airbnb.com,54.198.229.131,"orthrus.airbnb-aws.com, i-04f4798195832ea7e.inst.aws.us-east-1.prod.musta.ch, ec2-54-198-229-131.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],talos.next.airbnb.com,"62.115.252.50, 80.239.137.154","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tayomi.airbnb.app,"76.76.21.61, 76.76.21.241",,"ns1.vercel-dns.com, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tellus.mail35.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test-domain-2.hoteltonight-test.com,35.168.97.188,bartek-fastly-tests-1505318339.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],test.airbnb.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,"google-site-verification=Rg809R2wDfmem40onMbbXIsMDdfETg_ogcyRJZN7FRI, v=spf1 mx include:_spf.google.com -all, cisco-ci-domain-verification=2131753093324017f84d8eeb48312aeacb452838927a9bf92baeced31549efe3",,,,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com"
[x],test.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test47.dev.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],testing3.evd.next.airbnb.com,"2.16.110.59, 2.16.110.17","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],th.airbnb.com,,"san.airbnb.com.edgekey.net, e118243.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],thanh.optustvnow.next.airbnb.com,"2.16.241.73, 2.16.241.98","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],the.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],thenewage.mail33.next.airbnb.com,"2.20.142.83, 92.122.215.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tickets.dev.next.airbnb.com,"23.53.43.51, 23.53.43.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],timesheets.dev.next.airbnb.com,"23.12.147.39, 23.12.147.12","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tl-covid19-billing.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tl-covid19demo.next.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tl-region-covid19.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tl.next.airbnb.com,"92.122.215.11, 2.20.142.83","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tls.next.airbnb.com,"96.16.54.113, 96.16.54.161","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tools.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],torch-demo.airbnb.com,,"cerberus.airbnb-aws.com, i-03588c110f35240a8.inst.aws.us-east-1.prod.musta.ch, ec2-34-207-101-21.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],torch.airbnb.com,34.207.101.21,"cerberus.airbnb-aws.com, i-03588c110f35240a8.inst.aws.us-east-1.prod.musta.ch, ec2-34-207-101-21.compute-1.amazonaws.com, i-0ee1eac491086fbce.inst.aws.us-east-1.prod.musta.ch, ec2-54-209-5-45.compute-1.amazonaws.com, i-0bc901cfc5c1f1681.inst.aws.us-east-1.prod.musta.ch, ec2-3-91-214-154.compute-1.amazonaws.com, i-040d47cbd13cf5780.inst.aws.us-east-1.prod.musta.ch, ec2-44-204-33-117.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],tower-next.airbnb.com,54.226.215.166,"cerberus.airbnb-aws.com, i-031f14f2a7b3a61e4.inst.aws.us-east-1.prod.musta.ch, ec2-54-226-215-166.compute-1.amazonaws.com, i-094867e718badca0f.inst.aws.us-east-1.prod.musta.ch, ec2-3-89-44-140.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],tower.airbnb.com,50.19.207.34,"cerberus.airbnb-aws.com, i-03d907bbac189c96a.inst.aws.us-east-1.prod.musta.ch, ec2-50-19-207-34.compute-1.amazonaws.com, i-01dab8cd0f2c19d9b.inst.aws.us-east-1.prod.musta.ch, ec2-54-167-193-190.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,"u1.amazonaws.com, u2.amazonaws.com, u3.amazonaws.com, u4.amazonaws.com, u5.amazonaws.com, u6.amazonaws.com, ns1.p31.dynect.net, ns2.p31.dynect.net, ns3.p31.dynect.net, ns4.p31.dynect.net, pdns1.ultradns.net, pdns3.ultradns.org, pdns5.ultradns.info",,,,,,,
[x],tpe.idprofile-covid19.next.airbnb.com,"2.16.187.11, 2.16.187.115","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tr.airbnb.com,"88.221.24.48, 88.221.24.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],traffic-monitor.airbnb-aws.com,"54.235.99.144, 52.87.4.233, 54.197.140.89",vpc-elb-kratos-1241821985.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],trauma1.uk.next.airbnb.com,"2.16.241.98, 2.16.241.73","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],travelagent.luxuryretreats.com,209.15.232.23,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tse.dev.next.airbnb.com,"104.126.37.154, 104.126.37.162","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tsukumo-biz.kb.next.airbnb.com,"2.16.187.115, 2.16.187.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tx.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],uat.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ucnownet3.moodle.next.airbnb.com,"2.16.241.73, 2.16.241.98","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],uk-int.next.airbnb.com,"2.19.120.71, 2.19.120.76","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],uk-test.next.airbnb.com,"80.239.137.154, 62.115.252.50","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],uk.airbnb.com,"62.115.252.50, 80.239.137.154","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],uk.int.next.airbnb.com,"2.16.241.73, 2.16.241.98","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],uk.next.airbnb.com,"2.16.187.11, 2.16.187.115","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],umnine.new.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],unica.mail31.next.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],upgrade.moodle.next.airbnb.com,"184.51.149.50, 184.51.149.97","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],upload.next.airbnb.com,"96.16.54.161, 96.16.54.113","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],us-east-1.next.airbnb.com,"92.122.215.11, 2.20.142.83","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],useast.next.airbnb.com,"2.16.187.115, 2.16.187.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],user.next.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],users.cspi.next.airbnb.com,"184.51.149.97, 184.51.149.50","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],users.mail33.next.airbnb.com,"2.16.187.11, 2.16.187.115","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],users.pictures.next.airbnb.com,"2.16.187.115, 2.16.187.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],users.uat.next.airbnb.com,"2.20.142.83, 92.122.215.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],v19.dev.next.airbnb.com,"104.126.37.154, 104.126.37.162","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],v20.fling.next.airbnb.com,"23.53.43.51, 23.53.43.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vancouver.airbnbcitizen.com,,,,NOERROR,,,,,,,,,
[x],vel.next.airbnb.com,"2.16.110.17, 2.16.110.59","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vendor.next.airbnb.com,"23.53.43.51, 23.53.43.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vendors.next.airbnb.com,"23.53.43.51, 23.53.43.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],video.airbnb.com,"54.81.10.132, 3.219.98.98, 34.195.166.128",vpc-elb-thanatos-1430855175.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],video.next.airbnb.com,"184.51.149.97, 184.51.149.50","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],video.withairbnb.com,"162.159.135.91, 162.159.136.91",nvp1.ms-cf.kaltura.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"2606:4700:7::a29f:885b, 2606:4700:7::a29f:875b",,True,cloudflare,,,,,
[x],videos.next.airbnb.com,"2.20.142.83, 92.122.215.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],view.mail.airbnb.com,13.111.149.17,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],view.next.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vinusman.new.next.airbnb.com,"2.16.241.98, 2.16.241.73","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vistyle.evd.next.airbnb.com,"2.16.187.115, 2.16.187.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vl.1.next.airbnb.com,"2.16.187.11, 2.16.187.115","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],voice.next.airbnb.com,"2.16.110.17, 2.16.110.59","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],voiceapp-xsrvjp.moodle.next.airbnb.com,"23.0.174.120, 23.0.174.82","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vols.evd.next.airbnb.com,"2.16.110.59, 2.16.110.17","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vpn.next.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],waheed.merchdirect.next.airbnb.com,"96.16.54.113, 96.16.54.161","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wamp.uat.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wanjin1.moodle.next.airbnb.com,"2.16.241.73, 2.16.241.98","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wap.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],web.next.airbnb.com,"2.16.241.73, 2.16.241.98","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],web1.next.airbnb.com,"96.16.54.113, 96.16.54.161","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],web30.evd.next.airbnb.com,"23.0.174.82, 23.0.174.120","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],web98.dev.next.airbnb.com,"88.221.24.48, 88.221.24.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webdisk.next.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webforward.next.airbnb.com,"104.126.37.154, 104.126.37.162","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webmail02.pictures.next.airbnb.com,"2.16.187.115, 2.16.187.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],weww.airbnb.com,,,,NOERROR,,,,,,,,,
[x],wfm-service.next.airbnb.com,"96.16.54.113, 96.16.54.161","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],whm.next.airbnb.com,"80.239.137.154, 62.115.252.50","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],whois.next.airbnb.com,"88.221.24.56, 88.221.24.48","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wiki.next.airbnb.com,"184.51.149.50, 184.51.149.97","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],withairbnb.com,,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1516.awsdns-61.org, ns-1885.awsdns-43.co.uk, ns-504.awsdns-63.com, ns-958.awsdns-55.net",,,"752f991431b94c419aace8c2b6dcb59c, f5l75sy7ccyhkn8qfxc0jvqfl9c57j3h, google-site-verification=B2Saj9C_xeupowkEgNjXSeirl8UF1tvjSrjAi62o1ys, v=spf1 include:_spf.google.com include:us.khoros-mail.com -all, vdcfv82nb35zth5hk2s7snbzm1xydxcj",,,,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com"
[x],wmozart.mail35.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wolfe.merchdirect.next.airbnb.com,"96.16.54.161, 96.16.54.113","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],works.pictures.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],worldsoccerpre.new.next.airbnb.com,"62.115.252.50, 80.239.137.154","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wp-sample-info.pictures.next.airbnb.com,"2.16.187.115, 2.16.187.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wp.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ws.next.airbnb.com,"54.235.99.144, 54.197.140.89, 52.87.4.233",vpc-elb-kratos-1241821985.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",,,,,,,
[x],ws.staging.airbnb.com,"54.147.238.155, 184.72.154.150, 100.24.170.243",vpc-nlb-orthrus-75e12ea67b747137.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],wup.evd.next.airbnb.com,"88.221.24.56, 88.221.24.48","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ww1.next.airbnb.com,"2.16.110.17, 2.16.110.59","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www.airbnb.app,"76.76.21.142, 76.76.21.61",,"ns1.vercel-dns.com, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],www.airbnb.com,"2.16.187.115, 2.16.187.139, 2.16.187.144, 2.16.187.10, 2.16.187.41, 2.16.187.43, 2.16.187.51, 2.16.187.66, 2.16.187.106","san.airbnb.com.edgekey.net, e118243.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www.airbnbcitizen.com,"188.114.98.229, 188.114.99.229",,"clark.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,True,cloudflare,,,,,
[x],www.hoteltonight-test.com,151.101.10.217,u2.shared.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,True,fastly,,,,,
[x],www.iac-dev.airbnb.com,,,,NOERROR,,,,,,,,,
[x],www.luckey.app,34.102.136.180,luckey.app,"ns29.domaincontrol.com, dns.jomax.net",NOERROR,,"ns30.domaincontrol.com, ns29.domaincontrol.com",True,google,godiego poc,,,,
[x],www.luckey.in,,,"ns1.markmonitor.com, hostmaster.markmonitor.com",NOERROR,,,,,,,,,
[x],www.luckeyhomes.com,95.100.72.45,"m-1.airbnb.com.edgekey.net, e17106.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www.multifamily.withairbnb.com,"52.217.122.253, 52.216.220.61, 54.231.229.5, 54.231.134.13, 54.231.200.21, 52.216.147.42, 52.217.101.147, 54.231.160.197",,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.realestate.withairbnb.com,"104.18.26.189, 104.18.27.189",secure.pageserve.co,"burt.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700::6812:1bbd, 2606:4700::6812:1abd",,True,cloudflare,,"letsencrypt.org, sectigo.com, digicert.com",,,
[x],www.suppliers.withairbnb.com,,,,NOERROR,,,,,,,,,
[x],www.sweden.withairbnb.com,,,,NOERROR,,,,,,,,,
[x],www.urbandoor.com,,,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www1.next.airbnb.com,"62.115.252.50, 80.239.137.154","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www2.luxuryretreats.com,"2.20.142.83, 92.122.215.11","luxuryretreats.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www2.next.airbnb.com,"2.20.142.83, 92.122.215.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],x0ecom.airbnb.app,"76.76.21.93, 76.76.21.164",,"ns1.vercel-dns.com, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],xx.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xx.luxuryretreats.com,,"luxuryretreats.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xx.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xxkey.airbnb.com,"62.115.252.50, 80.239.137.154","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xxkey.luxuryretreats.com,"104.126.37.154, 104.126.37.162","luxuryretreats.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xxlong.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xxlong.luxuryretreats.com,"95.101.111.163, 95.101.111.158","luxuryretreats.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xxlong.next.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xxmix.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],yamaguchi.mail33.next.airbnb.com,"2.20.142.83, 92.122.215.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],yangju.evd.next.airbnb.com,"96.16.54.113, 96.16.54.161","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],yellowpages.moodle.next.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
