new,host,a,soa,ns,status_code,mx,cname,aaaa,cdn,cdn-name,txt,has_internal_ips,internal_ips,caa
,spf-3p-1.o2.com,,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,"v=spf1 ip4:212.64.132.4/30 ip4:91.146.104.26 ip4:198.2.180.93 ip4:108.61.174.107 ip4:45.76.132.45 ip4:185.189.237.244 ip4:185.234.36.224/30 ip4:84.17.184.240/28 ip4:84.17.190.192/26 ip4:84.17.171.128/26 ip4:52.157.233.174/32 ip4:52.142.113.105/32,  ip4:109.234.205.3 ip4:109.239.86.28 ip4:87.242.217.66 exists:%{i}._spf.mta.salesforce.com -all, B97i5MgYIG5P4pmLIsuHHRq4PM41B+HumpLFOyGWlkxKV+tSSr3xXVu6RClyg+LIABhhNCVLI0pPx84zFFkW1g==, xwxOjNnK9OJ2lzWSnJgBefhWEWmq2OcgNhnaqY86nFeDCdHYF0o3FdgPgrxWPvKLMH20T0VX3S8j/8gW0vmnmQ==",,,
,spf.ortelmobile.de,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,v=spf1 ip4:194.8.120.225 ip4:194.8.120.226 ip4:212.100.243.171 ip4:212.100.243.170 ip4:95.138.154.153 mx -all,,,
,spri-test.de.o2.com,82.113.112.194,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,spri.de.o2.com,82.113.113.190,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,spring.moe.alditalk-kundenbetreuung.de,89.31.143.1,"ns.udag.de, hostmaster.united-domains.de",,NOERROR,,,,,,,,,
,sps.o2.com,158.230.101.110,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,,,,
,sps.o2business.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,spsinternal.o2.com,158.230.101.110,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,,,,
,sri.o2.de,82.113.101.235,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ssgdmun1.net.de.o2.com,82.113.122.93,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ssgdmun11.net.de.o2.com,82.113.122.90,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ssgdmun12.net.de.o2.com,82.113.122.95,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ssl-1.telefonica.de,62.52.49.202,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,ssl-vpn-frn2-de01.telefonica.de,62.52.49.202,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,ssl-vpn-frn2-de02.telefonica.de,62.52.49.203,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,sst.o2online.de,"213.155.64.57, 192.109.102.65","dns0.noris.net, hostmaster.noris.net","dns.noris.ch, dns.noris.de, dns.noris.net",NOERROR,,apps.tef-svc-prod-arsmedium4.noris.de,"2001:780:53d2::53, 2001:780:217:a::57",,,,,,
,stage-publish.o2business.de,82.113.101.145,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,dev-publish.o2business.de,,,,,,,
,stage.deal.base.de,194.245.165.10,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,staging-mondia-lcm.blau.de,84.17.166.27,"kay.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,"staging-blau-lcm.mondiamedia.com, staging-o2-lcm.mondiamedia.com",,,,,,,
,staging-mondia-lcm.o2online.de,84.17.166.32,"kay.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,staging-o2-lcm.mondia.com,,,,,,,
,staging-play.o2.de,,"kay.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,staging-mm-orion-games-castor.mondiamedia.com,,,,,,,
,staging-play.o2online.de,84.17.166.35,"kay.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,staging-mm-orion-games-castor.mondiamedia.com,,,,,,,
,staging.dap.next.telefonica.de,,"ns-230.awsdns-28.com, awsdns-hostmaster.amazon.com","ns-1373.awsdns-43.org, ns-1917.awsdns-47.co.uk, ns-230.awsdns-28.com, ns-899.awsdns-48.net",NOERROR,inbound-smtp.eu-west-1.amazonaws.com,,,,,,,,
,staging.o2protect.o2online.de,"52.27.85.240, 52.42.37.16, 35.163.173.237","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,"staging.o2protect.o2online.de.awsmcafeemmspp.mcafee.com, mms-psstg-mmsmpi-ext-alb-442921311.us-west-2.elb.amazonaws.com",,,,,,,
,staging.one-unlimited.o2online.de,78.47.54.20,"ns.checkdomain.de, hostmaster.checkdomain.de",,NOERROR,dedi3775.your-server.de,"one-unlimited-staging.o2-multishop.de, o2-multishop.de",2a01:4f8:d0a:51b1::2,,,"v=spf1 a mx ptr -all, google-site-verification=6BKN9Ch3JvO93GF9J2prYh3ZmRQkIXuPMKcPFdj_WUU",,,
,statements.telefonica.de,213.95.181.18,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,static-ip-91.191.69.0.sk.o2.com,91.191.69.0,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.1.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.10.sk.o2.com,91.191.69.10,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.101.sk.o2.com,91.191.69.101,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.103.sk.o2.com,91.191.69.103,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.104.sk.o2.com,91.191.69.104,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.107.sk.o2.com,91.191.69.107,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.109.sk.o2.com,91.191.69.109,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.11.sk.o2.com,91.191.69.11,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.110.sk.o2.com,91.191.69.110,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.111.sk.o2.com,91.191.69.111,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.114.sk.o2.com,91.191.69.114,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.115.sk.o2.com,91.191.69.115,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.116.sk.o2.com,91.191.69.116,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.117.sk.o2.com,91.191.69.117,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,static-ip-91.191.69.12.sk.o2.com,91.191.69.12,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.121.sk.o2.com,91.191.69.121,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.122.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.123.sk.o2.com,91.191.69.123,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.124.sk.o2.com,91.191.69.124,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.125.sk.o2.com,91.191.69.125,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.128.sk.o2.com,91.191.69.128,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.129.sk.o2.com,91.191.69.129,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.13.sk.o2.com,91.191.69.13,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.131.sk.o2.com,91.191.69.131,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.132.sk.o2.com,91.191.69.132,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.133.sk.o2.com,91.191.69.133,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.134.sk.o2.com,91.191.69.134,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.136.sk.o2.com,91.191.69.136,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.14.sk.o2.com,91.191.69.14,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.140.sk.o2.com,91.191.69.140,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.141.sk.o2.com,91.191.69.141,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.143.sk.o2.com,91.191.69.143,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.144.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.145.sk.o2.com,91.191.69.145,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.146.sk.o2.com,91.191.69.146,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,static-ip-91.191.69.147.sk.o2.com,91.191.69.147,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.148.sk.o2.com,91.191.69.148,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.15.sk.o2.com,91.191.69.15,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.152.sk.o2.com,91.191.69.152,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.156.sk.o2.com,91.191.69.156,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.157.sk.o2.com,91.191.69.157,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.160.sk.o2.com,91.191.69.160,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.161.sk.o2.com,91.191.69.161,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.162.sk.o2.com,91.191.69.162,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.163.sk.o2.com,91.191.69.163,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.165.sk.o2.com,91.191.69.165,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.167.sk.o2.com,91.191.69.167,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,static-ip-91.191.69.168.sk.o2.com,91.191.69.168,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.169.sk.o2.com,91.191.69.169,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.171.sk.o2.com,91.191.69.171,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.172.sk.o2.com,91.191.69.172,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.174.sk.o2.com,91.191.69.174,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.176.sk.o2.com,91.191.69.176,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.177.sk.o2.com,91.191.69.177,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.178.sk.o2.com,91.191.69.178,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.18.sk.o2.com,91.191.69.18,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.181.sk.o2.com,91.191.69.181,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.182.sk.o2.com,91.191.69.182,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.185.sk.o2.com,91.191.69.185,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.186.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.189.sk.o2.com,91.191.69.189,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.191.sk.o2.com,91.191.69.191,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.193.sk.o2.com,91.191.69.193,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.194.sk.o2.com,91.191.69.194,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.195.sk.o2.com,91.191.69.195,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.196.sk.o2.com,91.191.69.196,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.197.sk.o2.com,91.191.69.197,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.2.sk.o2.com,91.191.69.2,"dns.iol.cz, hostmaster.iol.cz","dns.iol.cz, ns2.tel.cz",NOERROR,,,,,,,,,
,static-ip-91.191.69.20.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.200.sk.o2.com,91.191.69.200,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.201.sk.o2.com,91.191.69.201,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.204.sk.o2.com,91.191.69.204,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.205.sk.o2.com,91.191.69.205,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,static-ip-91.191.69.206.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.214.sk.o2.com,91.191.69.214,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,static-ip-91.191.69.215.sk.o2.com,91.191.69.215,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.216.sk.o2.com,91.191.69.216,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.217.sk.o2.com,91.191.69.217,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.218.sk.o2.com,91.191.69.218,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.219.sk.o2.com,91.191.69.219,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.22.sk.o2.com,91.191.69.22,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.221.sk.o2.com,91.191.69.221,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.223.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.225.sk.o2.com,91.191.69.225,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.226.sk.o2.com,91.191.69.226,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.227.sk.o2.com,91.191.69.227,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.228.sk.o2.com,91.191.69.228,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.230.sk.o2.com,91.191.69.230,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.232.sk.o2.com,91.191.69.232,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.234.sk.o2.com,91.191.69.234,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.235.sk.o2.com,91.191.69.235,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.236.sk.o2.com,91.191.69.236,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.238.sk.o2.com,91.191.69.238,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.24.sk.o2.com,91.191.69.24,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.240.sk.o2.com,91.191.69.240,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.241.sk.o2.com,91.191.69.241,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.242.sk.o2.com,91.191.69.242,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.243.sk.o2.com,91.191.69.243,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.244.sk.o2.com,91.191.69.244,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.247.sk.o2.com,91.191.69.247,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,static-ip-91.191.69.25.sk.o2.com,91.191.69.25,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.251.sk.o2.com,91.191.69.251,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.253.sk.o2.com,91.191.69.253,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.254.sk.o2.com,91.191.69.254,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.26.sk.o2.com,91.191.69.26,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.31.sk.o2.com,91.191.69.31,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.32.sk.o2.com,91.191.69.32,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.35.sk.o2.com,91.191.69.35,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.36.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.37.sk.o2.com,91.191.69.37,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.4.sk.o2.com,91.191.69.4,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.40.sk.o2.com,91.191.69.40,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.42.sk.o2.com,91.191.69.42,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.43.sk.o2.com,91.191.69.43,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.5.sk.o2.com,91.191.69.5,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.50.sk.o2.com,91.191.69.50,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.53.sk.o2.com,91.191.69.53,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.54.sk.o2.com,91.191.69.54,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.55.sk.o2.com,91.191.69.55,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.57.sk.o2.com,91.191.69.57,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.62.sk.o2.com,91.191.69.62,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.63.sk.o2.com,91.191.69.63,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.64.sk.o2.com,91.191.69.64,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.65.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.66.sk.o2.com,91.191.69.66,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.67.sk.o2.com,91.191.69.67,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.69.sk.o2.com,91.191.69.69,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.7.sk.o2.com,91.191.69.7,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.70.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.71.sk.o2.com,91.191.69.71,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.72.sk.o2.com,91.191.69.72,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.73.sk.o2.com,91.191.69.73,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.76.sk.o2.com,91.191.69.76,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.78.sk.o2.com,91.191.69.78,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.8.sk.o2.com,91.191.69.8,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.81.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.82.sk.o2.com,91.191.69.82,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.83.sk.o2.com,91.191.69.83,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.84.sk.o2.com,91.191.69.84,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.86.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.88.sk.o2.com,91.191.69.88,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.9.sk.o2.com,91.191.69.9,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.91.sk.o2.com,91.191.69.91,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.93.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.94.sk.o2.com,91.191.69.94,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.95.sk.o2.com,91.191.69.95,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.96.sk.o2.com,91.191.69.96,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.97.sk.o2.com,91.191.69.97,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.98.sk.o2.com,91.191.69.98,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,static-ip-91.191.69.99.sk.o2.com,91.191.69.99,"dns.iol.cz, hostmaster.iol.cz","ns2.tel.cz, dns.iol.cz",NOERROR,,,,,,,,,
,static.dsl.o2.de,82.113.101.133,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,static.dsl.o2online.de,85.183.254.29,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,static.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"alt1.aspmx.l.google.com, aspmx3.googlemail.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx.l.google.com, mailer40.netzclub.net",,,,,,,,
,static.o2.de,18.66.142.102,"ns-227.awsdns-28.com, awsdns-hostmaster.amazon.com",,NOERROR,,static.cdn.o9.de,"2600:9000:225e:7a00:1f:6290:6e49:bcc1, 2600:9000:225e:8000:1f:6290:6e49:bcc1, 2600:9000:225e:8600:1f:6290:6e49:bcc1, 2600:9000:225e:de00:1f:6290:6e49:bcc1, 2600:9000:225e:fc00:1f:6290:6e49:bcc1, 2600:9000:225e:2000:1f:6290:6e49:bcc1, 2600:9000:225e:6a00:1f:6290:6e49:bcc1, 2600:9000:225e:7400:1f:6290:6e49:bcc1",True,cloudfront,,,,
,static.o2business.de,82.113.101.180,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,static.referenzen.o2business.de,"82.113.101.169, 82.113.113.132, 82.113.113.150, 82.113.101.97","ns1.o2online.de, domain-de.o2.com","ns1.o2online.de, ns2.o2online.de, ns3.o2online.de",NOERROR,mailserver1.viaginterkom.de,"referenzen.o2business.de, o2business.de",,,,"2h225ryvxzqqbmd840h9m4ls98k0268n, facebook-domain-verification=gn31a6oy7ymtg062orhbl5syd5wbc9, f8g5j7lhgzrvsrdy175jzl2syw572fq6",,,
,static1.dsl.o2.de,82.113.101.133,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,static.dsl.o2.de,,,,,,,
,static2.dsl.o2.de,82.113.101.133,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,static.dsl.o2.de,,,,,,,
,static2.dsl.o2online.de,85.183.254.31,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,static2.fonic.de,141.6.18.182,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
