input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_wildcard_certificate,final_url,tls_mismatched,tls_self_signed,csp_domains_,tls_expired
cando-decoded.o2.de,o2 Brand Bible,200,185430,AS3320,DTAG Internet service provider operations,DE,80.156.0.0/15,cando-decoded.o2.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-01T00:00:00Z,2023-09-01T23:59:59Z,"CN=cando-decoded.o2.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",cando-decoded.o2.de,cando-decoded.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,63490440f0a39446642c76070f2bed0d,8661bfa02d8673ea480008d1b435033a0b5f589c2baaeb3a60a9051cf005ab58,ctls,cando-decoded.o2.de,,443,https://cando-decoded.o2.de:443,https,nginx/1.20.1,text/html,GET,80.146.253.182,/,-1989484682,80.146.253.182,webpack,37,False,,Telefónica Germany GmbH & Co. OHG,,,,,,
cando.de.o2.com,Telefónica Deutschland: Startseite | Telefónica Deutschland,200,39501,AS12337,"NORIS-NETWORK IT Service Provider located in Nuernberg, Germany",DE,213.95.208.0/24,www.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-29T00:00:00Z,2023-07-20T23:59:59Z,"CN=www.telefonica.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",www.telefonica.de,next.telefonica.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,80f4426dcbb8af678ce300824cd2d4a5,0a9f6267304db754c01c9d30a2db551b6e78de8408e586742d7e8cfb6edba560,ctls,www.telefonica.de,,443,https://cando.de.o2.com:443,https,nginx,text/html,GET,213.95.181.12,/,-1764904615,2001:780:138:547::d55f:b50c,Nginx,152,False,,Telefónica Germany GmbH & Co. OHG,,https://www.telefonica.de/,,,https:,
cci.blau.de,404 Fehler,404,40018,AS6805,TDDE-ASN1,DE,82.113.96.0/19,www.blau.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,www.blau.de,,443,https://cci.blau.de:443,https,Apache,text/html,GET,82.113.101.245,/,-995589068,82.113.101.245,Varnish,573,False,,Telefónica Germany GmbH & Co. OHG,True,https://www.blau.de/url/cci-blau,True,,,
cct.telefonica.de,SSL,200,1454,AS6805,TDDE-ASN1,DE,82.113.96.0/19,cct.telefonica.de,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-02-02T00:00:00Z,2024-03-04T23:59:59Z,"CN=*.telefonica.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.telefonica.de,*.telefonica.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3744b97282ac2b7c472a4e7df2dd8dd9,a021b50d4bea45a91731cbe0733a0abe4a1ca577d36ac7b9ea0706c9a965f146,ctls,cct.telefonica.de,,443,https://cct.telefonica.de:443,https,,text/html,GET,82.113.113.177,/,450083191,82.113.113.177,HSTS,56,False,,Telefónica Germany GmbH & Co. OHG,True,https://cct.telefonica.de/dana-na/auth/url_28/welcome.cgi,,,,
cdn.information.ayyildiz.de,,403,243,AS16509,AMAZON-02,US,52.222.220.0/23,cdn.information.ayyildiz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2024-05-09T23:59:59Z,CN=cdn.telefonica.test.cjmadobe.com,cdn.telefonica.test.cjmadobe.com,cdn.information.whatsappsim.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4c8eedd5d369539e5c50bca3e1c6bbda,a053d0c0aa6e9d0cc108b996de422b5f6896b6b02d252f7b7b3e08bc47175900,ctls,cdn.information.ayyildiz.de,cloudfront,443,https://cdn.information.ayyildiz.de:443,https,AmazonS3,application/xml,GET,52.222.214.81,/,2070854322,2600:9000:223d:8e00:d:6d2f:5080:93a1,Amazon Web Services,2,False,True,,,,,,,
cdn.information.fonic.de,,403,243,AS16509,AMAZON-02,US,52.222.220.0/23,cdn.information.fonic.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2024-05-09T23:59:59Z,CN=cdn.telefonica.test.cjmadobe.com,cdn.telefonica.test.cjmadobe.com,cdn.information.whatsappsim.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4c8eedd5d369539e5c50bca3e1c6bbda,a053d0c0aa6e9d0cc108b996de422b5f6896b6b02d252f7b7b3e08bc47175900,ctls,cdn.information.fonic.de,cloudfront,443,https://cdn.information.fonic.de:443,https,AmazonS3,application/xml,GET,52.222.214.54,/,2104597396,2600:9000:2453:7000:d:6d2f:5080:93a1,Amazon Web Services,2,False,True,,,,,,,
cdn.information.nettokom.de,,403,243,AS16509,AMAZON-02,US,52.222.220.0/23,cdn.information.nettokom.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2024-05-09T23:59:59Z,CN=cdn.telefonica.test.cjmadobe.com,cdn.telefonica.test.cjmadobe.com,cdn.information.whatsappsim.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4c8eedd5d369539e5c50bca3e1c6bbda,a053d0c0aa6e9d0cc108b996de422b5f6896b6b02d252f7b7b3e08bc47175900,ctls,cdn.information.nettokom.de,cloudfront,443,https://cdn.information.nettokom.de:443,https,AmazonS3,application/xml,GET,52.222.214.102,/,-842122395,2600:9000:223d:a800:d:6d2f:5080:93a1,Amazon Web Services,2,False,True,,,,,,,
cdn.information.o2.de,,403,243,AS16509,AMAZON-02,US,52.222.220.0/23,cdn.information.o2.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2024-05-09T23:59:59Z,CN=cdn.telefonica.test.cjmadobe.com,cdn.telefonica.test.cjmadobe.com,cdn.information.whatsappsim.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4c8eedd5d369539e5c50bca3e1c6bbda,a053d0c0aa6e9d0cc108b996de422b5f6896b6b02d252f7b7b3e08bc47175900,ctls,cdn.information.o2.de,cloudfront,443,https://cdn.information.o2.de:443,https,AmazonS3,application/xml,GET,52.222.214.83,/,1361008036,2600:9000:223d:c400:d:6d2f:5080:93a1,Amazon Web Services,2,False,True,,,,,,,
cdn.information.whatsappsim.de,,403,243,AS16509,AMAZON-02,US,52.222.220.0/23,cdn.information.whatsappsim.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2024-05-09T23:59:59Z,CN=cdn.telefonica.test.cjmadobe.com,cdn.telefonica.test.cjmadobe.com,cdn.information.whatsappsim.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4c8eedd5d369539e5c50bca3e1c6bbda,a053d0c0aa6e9d0cc108b996de422b5f6896b6b02d252f7b7b3e08bc47175900,ctls,cdn.information.whatsappsim.de,cloudfront,443,https://cdn.information.whatsappsim.de:443,https,AmazonS3,application/xml,GET,52.222.214.83,/,-521088988,2600:9000:2246:6a00:d:6d2f:5080:93a1,Amazon Web Services,2,False,True,,,,,,,
cf-ct1-www.blau.de,Attention Required! | Cloudflare,403,4521,AS13335,CLOUDFLARENET,US,141.101.90.0/24,cf-ct1-www.blau.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-24T00:00:00Z,2024-01-23T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,cf-ct1-www.blau.de,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b94b51cf76f641757bc205d88e4fdcd7,20733c7cce63f8cf2bb787a3d078a3219c679a8c3be03c7e4bda3e4f0ef61240,ctls,cf-ct1-www.blau.de,cloudflare,443,https://cf-ct1-www.blau.de:443,https,cloudflare,text/html,GET,141.101.90.96,/,640118620,2a06:98c1:3200::90:3,Cloudflare,94,False,True,"Cloudflare, Inc.",,,,,,
chart.apis.google.com,Error 404 (Not Found)!!1,404,1561,AS15169,GOOGLE,US,142.250.0.0/15,chart.apis.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T12:01:21Z,2023-07-17T12:01:20Z,CN=*.apis.google.com,*.apis.google.com,apis.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,e7309ac8449f5cd452272f3bf10fef1b,5f22ea823fb6d92aacfcdf990f4b84fb4c29224801510a9ab00458c50b089034,ctls,chart.apis.google.com,,443,https://chart.apis.google.com:443,https,,text/html,GET,142.250.185.78,/,302920777,2a00:1450:4001:80e::200e,HTTP/3,12,False,,,True,,,,,
cms-dev.netzclub.net,401 Authorization Required,401,578,AS210984,AVENGA-GERMANY,DE,185.159.110.0/24,cms-dev.netzclub.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-04T07:30:12Z,2023-08-02T07:30:11Z,CN=cms-dev.netzclub.net,cms-dev.netzclub.net,cms-dev.netzclub.net,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e1ba4bf0624f9bed75eac44b1f763bb6,1d802035ca877d5de47ff54a0a46e78960527bba2b7a59c806dd32f1301320c8,ctls,cms-dev.netzclub.net,,443,https://cms-dev.netzclub.net:443,https,,text/html,GET,185.159.110.7,/,1284511451,62.216.162.10,Basic,14,False,,,,,,,,
cms.netzclub.net,401 Authorization Required,401,578,AS25560,RHTEC-AS www.rh-tec.de,DE,62.216.160.0/19,cms.netzclub.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-23T09:20:16Z,2023-07-22T09:20:15Z,CN=cms.netzclub.net,cms.netzclub.net,cms.netzclub.net,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f75953e3c70a50488464f97fc94dc0a9,bbbd526bb070eabf387c92fcb446728370e01efc4f711b4f22b4c46785e65d10,ctls,cms.netzclub.net,,443,https://cms.netzclub.net:443,https,,text/html,GET,62.216.162.10,/,1284511451,185.159.110.7,Basic,14,False,,,,,,,,
common-bot-logging-services.int.aurasa.telefonica.de,Redirecting,200,156845,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,azure,443,https://common-bot-logging-services.int.aurasa.telefonica.de:443,https,,text/html,GET,20.54.37.102,/,900212816,20.54.37.102,HSTS,86,False,True,Microsoft Corporation,,https://login.microsoftonline.com/5e4aa364-a215-4acd-a560-c4d0299660ef/oauth2/v2.0/authorize?response_type=code&client_id=ab876c2e-1f99-425c-a958-cc83fd2577dd&scope=openid%20profile%20offline_access%20https://graph.microsoft.com/Directory.Read.All&state=Mph5OH5m5Er329gIHSRMo9ViEbEF8HrJtoS_tJRAJys%3D&redirect_uri=https://common-bot-logging-services.int.aurasa.telefonica.de/login/oauth2/code/&nonce=DA_w-xPmajBUw3fOekTMFIvi1YWWQ3Gl4znIrqsNnmQ,,,,
content-lucia-test.int.aurasa.telefonica.de,404 Not Found,404,146,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,content-lucia-test.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-30T12:30:29Z,2023-11-30T12:30:29Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ff67cf48ab8aec4174e4df0de0849010,ec39d889b796c208c35f8545e416373bd2de5952127ae229850a61a0a5aba290,ctls,content-lucia-test.int.aurasa.telefonica.de,azure,443,https://content-lucia-test.int.aurasa.telefonica.de:443,https,,text/html,GET,20.54.37.102,/,1494302000,20.54.37.102,HSTS,8,False,True,Acme Co,,,True,True,,
content-marcosowicz.int.aurasa.telefonica.de,404 Not Found,404,146,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,content-marcosowicz.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-06T19:24:39Z,2023-12-06T19:24:39Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,da45bb9960cf4601a08d8631bd817440,3972626e40639cc5db9485bffb0eea162b6cc9bc698bbe00257e9fb348dd5fa6,ctls,content-marcosowicz.int.aurasa.telefonica.de,azure,443,https://content-marcosowicz.int.aurasa.telefonica.de:443,https,,text/html,GET,20.54.37.102,/,1494302000,20.54.37.102,HSTS,8,False,True,Acme Co,,,True,True,,
content-martin-dani-02-repair3.int.aurasa.telefonica.de,404 Not Found,404,548,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,content-martin-dani-02-repair3.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-05T15:53:53Z,2023-12-05T15:53:53Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,2a011971fac7d06b2fcadf3b35092249,965f3c5322bb7598e302cfe81bdd330e3763c04303429eb245ea7eac3a8825c0,ctls,content-martin-dani-02-repair3.int.aurasa.telefonica.de,azure,443,https://content-martin-dani-02-repair3.int.aurasa.telefonica.de:443,https,,text/html,GET,20.54.37.102,/,566218143,20.54.37.102,HSTS,14,False,True,Acme Co,,,True,True,,
content-martin-dani-login.int.aurasa.telefonica.de,404 Not Found,404,548,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,content-martin-dani-login.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-05T15:53:53Z,2023-12-05T15:53:53Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,2a011971fac7d06b2fcadf3b35092249,965f3c5322bb7598e302cfe81bdd330e3763c04303429eb245ea7eac3a8825c0,ctls,content-martin-dani-login.int.aurasa.telefonica.de,azure,443,https://content-martin-dani-login.int.aurasa.telefonica.de:443,https,,text/html,GET,20.54.37.102,/,566218143,20.54.37.102,HSTS,14,False,True,Acme Co,,,True,True,,
content-miri-test.int.aurasa.telefonica.de,404 Not Found,404,548,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,content-miri-test.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-28T11:32:06Z,2023-11-28T11:32:06Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,9548b74350bea8904d3e706062545029,487313f3bd7276e096a6fd279fab7c48275d37d8cb89dec18c94771dd3745792,ctls,content-miri-test.int.aurasa.telefonica.de,azure,443,https://content-miri-test.int.aurasa.telefonica.de:443,https,,text/html,GET,20.54.37.102,/,566218143,20.54.37.102,HSTS,14,False,True,Acme Co,,,True,True,,
content-o2-repair-restore.int.aurasa.telefonica.de,404 Not Found,404,146,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,content-o2-repair-restore.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-28T11:32:06Z,2023-11-28T11:32:06Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,9548b74350bea8904d3e706062545029,487313f3bd7276e096a6fd279fab7c48275d37d8cb89dec18c94771dd3745792,ctls,content-o2-repair-restore.int.aurasa.telefonica.de,azure,443,https://content-o2-repair-restore.int.aurasa.telefonica.de:443,https,,text/html,GET,20.54.37.102,/,1494302000,20.54.37.102,HSTS,8,False,True,Acme Co,,,True,True,,
content-tab-fix.int.aurasa.telefonica.de,404 Not Found,404,548,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,content-tab-fix.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-25T16:13:02Z,2023-11-25T16:13:02Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,2d821207062e3afe75dc6f70a816c842,d1bf5c7606b6e04eb7a064d8f97f624d702f86ae598def01428582243ed01691,ctls,content-tab-fix.int.aurasa.telefonica.de,azure,443,https://content-tab-fix.int.aurasa.telefonica.de:443,https,,text/html,GET,20.54.37.102,/,566218143,20.54.37.102,HSTS,14,False,True,Acme Co,,,True,True,,
content-vvl-messaging.int.aurasa.telefonica.de,404 Not Found,404,146,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,content-vvl-messaging.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-05T15:53:53Z,2023-12-05T15:53:53Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,2a011971fac7d06b2fcadf3b35092249,965f3c5322bb7598e302cfe81bdd330e3763c04303429eb245ea7eac3a8825c0,ctls,content-vvl-messaging.int.aurasa.telefonica.de,azure,443,https://content-vvl-messaging.int.aurasa.telefonica.de:443,https,,text/html,GET,20.54.37.102,/,1494302000,20.54.37.102,HSTS,8,False,True,Acme Co,,,True,True,,
content-vvl.int.aurasa.telefonica.de,404 Not Found,404,548,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,content-vvl.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-03T10:44:57Z,2023-11-03T10:44:57Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,96abb04fcb33aeb9392121748779702e,77fbc3500d78f13b9d39380bbe8331946aeb3ab7d4445266e38a4ac18d6804c3,ctls,content-vvl.int.aurasa.telefonica.de,azure,443,https://content-vvl.int.aurasa.telefonica.de:443,https,,text/html,GET,20.54.37.102,/,566218143,20.54.37.102,HSTS,14,False,True,Acme Co,,,True,True,,
controlcenter.o2online.de,Edge Technologies,200,765,AS6805,TDDE-ASN1,DE,193.189.224.0/19,controlcenter.o2online.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-06T00:00:00Z,2023-11-06T23:59:59Z,"CN=controlcenter.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",controlcenter.o2online.de,controlcenter.o2online.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2d7105980ef085fd87c9d873b9711cea,75b27d6dc9ea6474649790fa6e202f41010f99877bac05b1f66bf99c3aba19c5,ctls,controlcenter.o2online.de,,443,https://controlcenter.o2online.de:443,https,Apache-Coyote/1.1,text/html,GET,193.189.232.45,/,2074193563,193.189.232.45,Java,25,False,,Telefónica Germany GmbH & Co. OHG,,,,,,
crt-edel.blau.de,,403,93,AS6805,TDDE-ASN1,DE,82.113.96.0/19,crt-edel.blau.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,crt-edel.blau.de,,443,https://crt-edel.blau.de:443,https,,text/html,GET,82.113.101.221,/,-1060002298,82.113.101.221,,4,False,,Telefónica Germany GmbH & Co. OHG,True,,True,,,
datenschutzgrundverordnung.o2online.de,"o2 | Mobilfunkanbieter für Handytarif, Smartphone & Internet",200,171088,AS5517,CSL,DE,194.245.0.0/16,www.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,www.o2online.de,,443,https://datenschutzgrundverordnung.o2online.de:443,https,Apache,text/html,GET,194.245.166.10,/,-1601580370,194.245.166.10,Varnish,3391,False,,Telefónica Germany GmbH & Co. OHG,True,https://www.o2online.de/,,,,
dev-apps.blau.de,Index of /,200,161,AS6805,TDDE-ASN1,DE,82.113.96.0/19,dev-apps.blau.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,dev-apps.blau.de,,443,https://dev-apps.blau.de:443,https,Apache,text/html,GET,82.113.101.238,/,-366337701,82.113.101.238,Apache,10,False,,Telefónica Germany GmbH & Co. OHG,True,,True,,,
dev-library.alditalk-kundenbetreuung.de,,403,93,AS6805,TDDE-ASN1,DE,82.113.96.0/19,dev-library.alditalk-kundenbetreuung.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,dev-library.alditalk-kundenbetreuung.de,,443,https://dev-library.alditalk-kundenbetreuung.de:443,https,,text/html,GET,82.113.101.130,/,-1060002298,82.113.101.130,,4,False,,Telefónica Germany GmbH & Co. OHG,True,,True,,,
dev-library.ortelmobile.de,,403,93,AS6805,TDDE-ASN1,DE,82.113.96.0/19,dev-library.ortelmobile.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,dev-library.ortelmobile.de,,443,https://dev-library.ortelmobile.de:443,https,,text/html,GET,82.113.101.130,/,-1060002298,82.113.101.130,,4,False,,Telefónica Germany GmbH & Co. OHG,True,,True,,,
dev-library.telefonica.de,,403,93,AS6805,TDDE-ASN1,DE,82.113.96.0/19,dev-library.telefonica.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,dev-library.telefonica.de,,443,https://dev-library.telefonica.de:443,https,,text/html,GET,82.113.101.130,/,-1060002298,82.113.101.130,,4,False,,Telefónica Germany GmbH & Co. OHG,True,,True,,,
dev-mondia-lcm.blau.de,HTTP Status 404 – Not Found,404,1069,AS33873,ARVATO-SYSTEMS-AS *,DE,84.17.160.0/19,dev-mondia-lcm.blau.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T10:05:32Z,2024-02-10T10:05:31Z,CN=*.mondiamedia.com,*.mondiamedia.com,mondiamedia.com,"CN=AlphaSSL CA - SHA256 - G4, O=GlobalSign nv-sa, C=BE",AlphaSSL CA - SHA256 - G4,GlobalSign nv-sa,627a6d594b067551cde3cc41b8855c34,7742662ee53c753e9e0770963e82c051dc8da4843cf4a8dfd849cbdd8c8b46dc,ctls,dev-mondia-lcm.blau.de,,443,https://dev-mondia-lcm.blau.de:443,https,unknown,text/html,GET,84.17.166.45,/,-1894412470,84.17.166.45,,1,False,,,True,,True,,,
