new,host,a,status_code,mx,soa,ns,aaaa,cname,cdn,cdn-name,txt,caa,has_internal_ips,internal_ips,ptr
[x],equifax.com,107.162.153.204,NOERROR,"alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com","ns0.equifax.com, hostmaster.equifax.com","pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net, pdns105.ultradns.org",,,,,"MS=ms17216841, amazonses:zS/gGesEp0CqIn+6MD6dkyg11YPcgWAAMmgEbzWyh4o=, docusign=73219deb-befe-429b-a1f1-a68dd44f1b49, atlassian-domain-verification=Xwl70PAGlUHFET27UkhB2eDrSAwXkqM7WMBXmPkahv1P/9UC9vx8YmIKUsm5hJee, docusign=56e13029-bad9-44d0-bf2f-f5cc39c2e83b, MS=ms25794587, pardot892581=fb8512ee54ee2347cbdbf374108d0cb48d1a1328ef249e5a65f3274181849358, google-site-verification=uxAmEKPHkhtBa3O4HuPhkdPNYsDwn2Pc8OoxAJTxuak, 5EDwLmKvmfApUS7raAsskgsx5fGqdldbkMDLThxfkVrT1NlbDSv1l8NS6K1r0OhLBeqDAA9UorIDmJqN1qWD6Q==, atlassian-domain-verification=C5lOMjOgC3q4I9g17mPeL/ml6DsRh7iYqHKZYlZgi1/8C6//zIBE3ckK7tGI4Huo, reachdesk-verification=W9OqJXvLnC1l7LaBw4nNj0enzyrP26MTdjCymozu6jOg42eIyLonPOtgyAEiFERK, google-site-verification=DRezhBPgHs0ba_pPOF9M3thndBoUyyUmi2QzSxlzvz8, v=spf1 include:equifax.com._nspf.vali.email include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email ~all, 'google-site-verification=3dSTLGkM-GcNJvuWTnKLBBVHQ_lZqn8f3DSyZMV6qdc', v=DMARC1;, p=none;, rua=mailto:8h30p1NV2I@dmarc.inboxmonster.com;, MS=ms15618798, cisco-ci-domain-verification=12c07c10af5d479eabc69c64c7cfcf5dfc18867baac01e87569581f405127e29, adobe-idp-site-verification=b794e02ecd1204e759fa8eabb770a0db7e053965f1a00b74649057b0205678d2, pardot892581=bc48c49a0f2b75ed51c2a9c15dbb0af4efb484386f218afe163ac131363598d2, apple-domain-verification=pWk4HAebQ9AmNw2U, google-site-verification=iImwVr0DRXT4vYR8wCYTA7LG-41RcilGNNF2rasd7ec, google-site-verification=3dSTLGkM-GcNJvuWTnKLBBVHQ_lZqn8f3DSyZMV6qdc, pardot892581=59f769706b5c3b96f7ce98d2fcb9a57432f7ed0ea11ff3de92061c19251c2671, amazonses:7669bPSIjcetUgvV+RSBj9/wBdem4fDaaNVGotqzOvw=, google-site-verification=YmlDHEmckiPegGQaT-xeKvclCtCww-MojI6uP8lNxog, adobe-sign-verification=fe83651d96e78e4eb829c16324ad4606, smartsheet-site-validation=DtuPLgoHMBZJuJKZMLM6sZ6lsIutuwyh",,,,
[x],equifax.com.pe,,NOERROR,"alt2.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com","ibloxgrid11.equifax.com, hostmaster.equifax.com","a1-111.akam.net, pdns105.ultradns.org, pdns105.ultradns.biz, a4-66.akam.net, pdns105.ultradns.com, a11-64.akam.net, a16-66.akam.net, a3-66.akam.net, a14-64.akam.net, pdns105.ultradns.net",,,,,v=spf1 include:equifax.com.pe._nspf.vali.email include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email ~all,,,,
[x],equifaxlaw.equifax.com,216.34.60.199,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],equifaxrealtimeexchange.partner.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],equip.uk.equifax.com,107.162.135.152,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],erc-api.uat-wotc.equifax.com,34.95.106.53,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,uat-wotc.ews.ext.gslb.akadns.net,True,google,,,,,
[x],erc-questionnaire.uat-wotc.equifax.com,34.95.106.53,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,uat-wotc.ews.ext.gslb.akadns.net,True,google,,,,,
[x],erfolgsman.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],erich17.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],espanol.equifax.com,216.46.96.115,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.espanol.equifax.com,,,,,,,
[x],ether93.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],eu.collections.equifax.com,107.162.137.193,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],evault-dev.i9advantage.com,,NOERROR,,,,,,,,,,,,
[x],evault-uat.i9advantage.com,8.43.189.87,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],evault.i9advantage.com,107.162.138.39,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],events-api.midigator.com,"54.184.176.53, 54.148.77.82, 44.231.203.50",NOERROR,,"ns-67.awsdns-08.com, awsdns-hostmaster.amazon.com",,,,,,"heritage=external-dns,external-dns/owner=us-west-2-prod-eks,external-dns/resource=service/ingress-nginx-public/ingress-nginx-public-controller",,,,
[x],events.midigator.com,"44.231.203.50, 54.148.77.82, 54.184.176.53",NOERROR,,"ns-67.awsdns-08.com, awsdns-hostmaster.amazon.com",,,,,,"heritage=external-dns,external-dns/owner=us-west-2-prod-eks,external-dns/resource=service/ingress-nginx-public/ingress-nginx-public-controller",,,,
[x],evs.equifax.com,34.95.106.13,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,evs-transition.ews.ext.gslb.akadns.net,True,google,,,,,
[x],ewong3.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],ews-verifications.us.equifax.com,147.146.240.5,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com, ibloxgrid4.equifax.com",,,,,,,,,,
[x],ews.equifax.com,12.13.54.40,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,autodiscover.equifax.com,,,,,,,
[x],ewsdatahub.equifax.com,"18.208.125.13, 3.215.172.219, 52.54.96.194, 34.237.219.119, 3.92.120.28",NOERROR,,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",,,"go.pardot.com, pi.pardot.com, pi-ue1.pardot.com, pi-ue1-public-lb-f0209c6950285322.elb.us-east-1.amazonaws.com",,,,,,,
[x],excasa.equifax.com,12.33.55.60,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],excasb.equifax.com,12.148.77.193,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,,,,,,,,
[x],excasb.talx.com,12.148.77.196,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],exchange.gbb.accountscore.com,107.162.226.109,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],experian-uat.referral.equifax.com,216.46.109.182,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ez2shopmal.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],ezhomes.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],ezmillion.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],faminchin.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],fanniemae.talx.com,12.10.115.152,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],farisai.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],faro.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],fast-gitlab.lenovo.datacredito3.com,190.122.100.86,NOERROR,,"DNS101.REGISTER.com, root.REGISTER.com",,,,,,,,,,
[x],fast.lenovo.datacredito3.com,190.122.100.86,NOERROR,,"DNS101.REGISTER.com, root.REGISTER.com",,,,,,,,,,
[x],fast2net.tok.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],fastpay.tok.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],federaluc.equifax.com,216.46.127.163,NOERROR,"alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com","ibloxgrid11.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,edgeclaims.com,,,"v=spf1 include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email ~all, google-site-verification=Uk3PNrdf4X2ge5GJsNalsuvW0dZgZ3ZRvTVPINvUk6I, 0ed1fe018ac888e2c78c1c4806bdf8e4c641db4c89",,,,
[x],federation.talx.com,,NOERROR,,,,,federation-talx.ews.ext.gslb.akadns.net,,,,,,,
[x],federationx.talx.com,12.144.147.21,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,federationx-talx.ews.ext.gslb.akadns.net,,,,,,,
[x],fergys.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],ffasubmit.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],fham3-1.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],filegateway.equifax.com,216.46.124.21,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],finanzasensimple.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],firebox.gw.accountscore.com,107.162.226.109,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],firstsearch.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],flashguru.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],fly4free.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],flyer1.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],fmad-uat.cmsfusion.us.equifax.com,54.144.128.85,NOERROR,,,,,,,,,,,,
[x],fmpllc.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],foley.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],foo.efficientforms.com,"108.157.4.54, 108.157.4.27, 108.157.4.7, 108.157.4.82",NOERROR,,"ns-1163.awsdns-17.org, awsdns-hostmaster.amazon.com",,,,True,cloudfront,,,,,
[x],food-and-restaurant-industry-credit-reports.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],fr.chicasloca.test.accountscore.com,107.162.226.109,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],franziskus.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],fraudalerts.equifax.com,107.162.153.204,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.equifax.com,,,,,,,
[x],frb.talx.com,12.10.115.180,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],free-business-credit-check.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],free-business-credit-report-gov.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],free-business-credit-report.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],free-business-credit-reports-online.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],free-business-credit-reports.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],free-business-reports.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],free-company-credit-report.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],free-company-credit-reports-online.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],free-company-credit-risk-report.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],free-credit-report-business.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],free-credit-report-for-business.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],free-credit-reports-for-companies.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],free-credit-reports-on-companies.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],freeky.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],freight-broker-credit-reports.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],frlogin.equifax.com,34.95.114.109,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,frlogin.fr.ext.gslb.akadns.net,True,google,,,,,
[x],ftp.ansoniacreditdata.com,52.252.168.193,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],ftp.efficienthire.com,52.40.129.156,NOERROR,,"ns-2016.awsdns-60.co.uk, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],ftp.employersedge.com,76.74.126.35,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ftp.hiretech.com,"107.162.140.253, 96.7.49.66, 72.246.46.66, 193.108.91.111, 84.53.139.64, 184.26.161.64, 23.211.132.66, 156.154.66.105, 156.154.64.105, 156.154.65.105, 156.154.67.105",NOERROR,"aspmx.l.google.com, alt2.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt3.aspmx.l.google.com","ibloxgrid11.equifax.com, hostmaster.equifax.com","pdns105.ultradns.biz, a4-66.akam.net, pdns105.ultradns.net, a3-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net, pdns105.ultradns.com, a16-66.akam.net, pdns105.ultradns.org","2600:1401:2::6f, 2600:1406:1b::42, 2001:502:f3ff::8d, 2610:a1:1014::8d",hiretech.com,,,"google-site-verification=IkuBq2hvDdZXnEDjnWj-3Wnqqx-RftiHliaAZRYjNJo, google-site-verification=KyCTnnll757Z86sFp1c7wKFH-AZ8kWnPEtnqNpQwD2Y, E0Q4U52306, v=verifydomain MS=3174029, v=spf1 include:spf.protection.outlook.com include:mail.zendesk.com include:sendgrid.net include:68.66.226.97 ~all",,,,
[x],ftp.hrx.talx.com,12.10.115.188,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ftp.ifs.equifax.com,198.51.158.23,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ftp.talx.com,12.10.115.143,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ftp.tes.talx.com,12.104.201.150,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ftp.test.tes.talx.com,12.148.77.149,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ftp.wageverify.com,54.191.206.5,NOERROR,"alt4.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt3.aspmx.l.google.com","ns31.domaincontrol.com, dns.jomax.net","ns32.domaincontrol.com, ns31.domaincontrol.com",,wageverify.com,,,"google-site-verification=aIAvv6O3Ep_sUuymaf-C2Akurm2LaPV_93Oq-nx3S2I, google-site-verification=kw7jnQqIgqLb6pn0GK1yDdtsZZJ1FQ8MLv6EPGyvUT8, E0Q4U52306, v=spf1 include:spf.protection.outlook.com include:mail.zendesk.com -all",,,,
[x],ftp118.talx.com,12.10.118.119,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ftp2.talx.com,12.10.115.132,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ftps.hiretech.com,52.35.11.74,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],fu.cyberfinancial.equifax.com,165.183.130.37,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],fwg7969159.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],fyseong.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],gamesecret.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],gargin.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],garnishment.talx.com,12.148.77.188,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],garnishments.talx.com,12.148.77.188,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,garnishment.talx.com,,,,,,,
[x],gatekeeper.talx.com,12.10.115.143,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gcp-eu-uat-microservices.equifax.com,147.146.251.143,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gcp-eu-west2-dev-microservices.equifax.com,107.162.145.109,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gcp-eu-west2-load-microservices.equifax.com,107.162.155.157,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gcp-eu-west2-microservices.equifax.com,107.162.183.215,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gcp-eu-west2-qa-microservices.equifax.com,107.162.149.93,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gcp-us-east1-dev-microservices.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gcp-us-east1-qa-microservices.equifax.com,165.183.171.50,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gcp-us-east1-uat-microservices.equifax.com,216.46.108.63,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gcp-us-west1-load-microservices.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gcp-us-west1-microservices.equifax.com,216.46.126.241,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gcp-us-west1-qa-microservices.equifax.com,216.46.127.36,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gcp-us-west1-uat-microservices.equifax.com,216.46.126.240,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gemini02.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],geoapi-uat.equifax.com,165.183.98.102,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],geoapi.equifax.com,165.183.98.102,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],geofinder-uat.equifax.com,165.183.98.101,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],geofinder.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gestion.latam.equifax.com,147.146.249.21,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],get-business-credit-report-free.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],get-business-credit-reports.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],get.kount.com,"52.184.251.130, 199.15.213.1, 199.15.215.252",NOERROR,,"ns1.marketo.com, ops.localhost","ns2.mktdns.com, ns3.marketo.co.uk, ns1.marketo.com",,mkto-sj270111.com,True,azure,v=spf1 -all,,,,
[x],ghr1000aff.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],giftware.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],gigaroar.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],gitproxy-uat.us.equifax.com,,NOERROR,,,,,gitproxy-uat.ext.gslb.us.equifax.com,,,,,,,
[x],globalonline.equifax.com,216.46.96.211,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],glyko.accountscore.com,107.162.226.109,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gn1-core03.kount.net,208.75.115.254,NOERROR,,"daisy.ns.cloudflare.com, dns.cloudflare.com",,,,,,,,,,
[x],gn1-core05.kount.com,208.75.113.252,NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],gn1-core10.kount.net,208.75.112.254,NOERROR,,"daisy.ns.cloudflare.com, dns.cloudflare.com",,,,,,,,,,
[x],gnss-endpoint.efficientforms.com,"44.226.195.172, 35.160.48.186",NOERROR,,"ns-1163.awsdns-17.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],gnss.efficientforms.com,147.146.244.41,NOERROR,,"ns-1163.awsdns-17.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],go.equifax.com,"18.208.125.13, 3.215.172.219, 34.237.219.119, 52.54.96.194, 3.92.120.28",NOERROR,,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",,,"go.pardot.com, pi.pardot.com, pi-ue1.pardot.com, pi-ue1-public-lb-f0209c6950285322.elb.us-east-1.amazonaws.com",,,,,,,
[x],go.kount.com,"104.17.70.206, 104.17.73.206, 104.17.71.206, 104.17.72.206, 104.17.74.206",NOERROR,,"bart.ns.cloudflare.com, dns.cloudflare.com",,,"kount.mktoweb.com, sj27.mktossl.com",True,cloudflare,,,,,
[x],goingez.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],goldgroup.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],goodauthor.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],goodheart.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],goosebay.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],goworkforce.equifax.com,"18.208.125.13, 52.54.96.194, 3.215.172.219, 3.92.120.28, 34.237.219.119",NOERROR,,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",,,"go.pardot.com, pi.pardot.com, pi-ue1.pardot.com, pi-ue1-public-lb-f0209c6950285322.elb.us-east-1.amazonaws.com",,,,,,,
[x],grafana.midigator.com,13.57.189.53,NOERROR,,"ns-67.awsdns-08.com, awsdns-hostmaster.amazon.com",,,prometheus.midigator.com,,,,,,,
[x],grandslam.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],greatpro.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],green.workforce.equifax.com,216.46.107.94,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gresumes.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],grimbyte.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],grindstone.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],groovymom.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],gsf.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],gslb-a-atl.equifax.com,165.183.170.43,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gslb-a.atl.equifax.com,165.183.170.43,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gslb-a.bwu.equifax.com,103.23.219.129,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],gslb-a.dfw.equifax.com,165.183.168.43,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,,,,,,,,
[x],gsnlink.equifax.com,"167.89.118.83, 167.89.123.54, 167.89.123.124, 167.89.118.52",NOERROR,"mx.sendgrid.net, mx2.sendgrid.net","ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com","ns10.dnsmadeeasy.com, ns11.dnsmadeeasy.com, ns12.dnsmadeeasy.com, ns13.dnsmadeeasy.com, ns14.dnsmadeeasy.com, ns15.dnsmadeeasy.com",,sendgrid.net,,,"p8bnb2lp424dkl3c4io1aemiei, mailru-verification: 2e3995fa8a7d00e0, google-site-verification=1UEf8ey-RibUjY6gnpqIZFjWNqMknmeyeHz1zTmj0DE, v=spf1 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:149.72.0.0/16 ip4:159.183.0.0/16 include:ab.sendgrid.net ~all","amazonaws.com, godaddy.com",,,
[x],gtlesley.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],guidestips.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],gusmerini.tok.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],gw.talx.com,12.10.115.143,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
