new,host,a,soa,status_code,ns,cdn,cdn-name,cname,has_internal_ips,internal_ips,aaaa,caa,mx,txt
[x],sentry.stackpath.net,35.202.50.35,"ns1.softlayer.com, support.softlayer.com",NOERROR,,True,google,,,,,,,
[x],serverdensity.com,"151.101.65.195, 151.101.1.195","mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"mary.ns.cloudflare.com, rick.ns.cloudflare.com",True,fastly,,,,,,"us-smtp-inbound-1.mimecast.com, us-smtp-inbound-2.mimecast.com","0ed1fe018a40cac62e421244089ba9ef, MS=ms29532987, google-site-verification=PiNOn9pSPsuu9wKSJfuZD7XuQpSFEPTIvD103nZ1Scs, google-site-verification=o-peX6wTzXjtxp82vwMCyfkdnhXCD7kJnswoeleOUkU, status-page-domain-verification=m7dwxmybvyns, v=spf1 a mx include:spf.mtasv.net  include:spf.protection.outlook.com include:sendgrid.net include:spf.mandrillapp.com include:servers.mcsv.net include:mail.zendesk.com include:stspg-customer.com include:emsd1.com include:us._netblocks.mimecast.com ~all"
[x],serverless-sandbox.platform.stackpath.net,35.226.136.152,"ns1.softlayer.com, support.softlayer.com",NOERROR,,True,google,,,,,,,
[x],services.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],shipping.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],sip.maxcdn.com,52.112.196.46,"admin.nsatc.net, dns.level3.net",NOERROR,,,,sipdir.online.lync.com,,,,,,
[x],site.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],sjc.pla.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],sjm.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],slack.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],sm.monitoring.stackpath.com,151.139.128.10,"ns127a.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,h4c5f8d7.stackpathcdn.com,,,,,,
[x],social.highwinds.com,69.16.160.110,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],solutions.highwinds.com,69.16.142.40,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],sourcecode.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],southwest.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],sp-lab-sase.stackpath.net,151.139.126.238,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
[x],sp-services.log-streaming.data.staging.platform.stackpath.net,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],spam.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],spectrum.serverdensity.com,172.65.3.198,"brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,cloudflare,0d28293d9e594f958ad363a422070cbf.pacloudflare.com,,,2606:4700:60:0:54bb:b545:b53:ecac,,,
[x],splunk.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],spns.maxcdn.com,50.97.49.216,"ns6m11.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],sponsor.corp.stackpath.net,192.168.10.145,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,True,192.168.10.145,,,,
[x],ssl.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],sso.stackpath.net,169.61.88.67,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
[x],ssp.platform.stackpath.net,34.172.248.218,"ns1.softlayer.com, support.softlayer.com",NOERROR,,True,google,,,,,,,
[x],st-no-waf.highwinds.com,151.139.128.10,"ns127a.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,"striketracker.highwinds.com, h3u6g5s9.stackpathcdn.com",,,,,,
[x],st-no-waf.striketracker.highwinds.com,,"ns127a.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,"striketracker.highwinds.com, h3u6g5s9.stackpathcdn.com",,,,,,
[x],stackpath.com,151.139.128.10,"ns1.softlayer.com, support.softlayer.com",NOERROR,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,"us-smtp-inbound-2.mimecast.com, us-smtp-inbound-1.mimecast.com","status-page-domain-verification=m7dwxmybvyns, docusign=80df7b40-4edb-40c9-bc74-74f9101f9238, logmein-verification-code=0bbe7c3d-ba57-489d-845d-a7f4fe5dea00, facebook-domain-verification=hiizjh848bbyzsh8tjqc47hxreut9c, onetrust-domain-verification=f1b68f6cdbdb41c392446f9dcdc01613, google-site-verification=ISwfgcdYz7jD1Bb-ePofTZxak3MQvy66nNvJUg36eJA, 0ed1fe018a55e87a883e3f40158f772d3a6ff35512, cisco-ci-domain-verification=3b3e2acd2ccaa2450fe9571ebad343cdee17c1f9b520aadea5a8a24a4b5c9692, slack-domain-verification=QAiopJpLJ5WLK6egM1EdpvfUM2paD2IWThBGVe7V, v=spf1 include:us._netblocks.mimecast.com include:servers.mcsv.net include:spf.protection.outlook.com include:mail.zendesk.com include:spf.mandrillapp.com include:spf2.stackpath.com -all, google-site-verification=xOiZTVufv8aNsibgd9MKEofB6UtXYVPzaQOBi1NLjhk, pendo-domain-verification=cd13ddfd-388d-442c-a76e-5864c3a49956, atlassian-domain-verification=f5xSs085mmFe41A08cd4wgqpHKQ/vkAfkoLdjkcGbtkopDqk4c/OCs3PEUBOgJcX, ZOOM_verify_QTNTqtUYR4-Oy0ALj7S0Ww, apple-domain-verification=p9qWIsP5xn9eYB93, docker-verification=348d4ce5-0997-4de4-b766-6c78f97de0bc"
[x],stackpath.dev,151.139.128.10,"ns6m11.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,"ns6m11.stackpathdns.net, nsv8ua.stackpathdns.net",,,,,,,,,
[x],stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,"us-smtp-inbound-2.mimecast.com, us-smtp-inbound-1.mimecast.com","MS=ms41930265, onetrust-domain-verification=909f7bca9963446797d7deb103a24df0, 0ed1fe018ac618242d0ca84286b2793d, v=spf1 include:us._netblocks.mimecast.com ip4:184.173.235.125/32 ip4:169.60.191.245/32 ip4:64.47.96.210/32 include:spf.protection.outlook.com a:sentry.stackpath.net -all"
[x],staging.platform.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
[x],static.highwinds.com,"205.185.216.42, 205.185.216.10","ns1.hwcdn.net, noc.highwinds.com",NOERROR,,,,cds.e2r2k7c9.hwcdn.net,,,,,,
[x],stats.serverdensity.com,"104.21.90.21, 172.67.151.8","mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,cloudflare,,,,,,,
[x],status.highwinds.com,52.215.192.133,"ns-1711.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1098.awsdns-09.org, ns-1711.awsdns-21.co.uk, ns-441.awsdns-55.com, ns-817.awsdns-38.net",,,ffzgbsl6qbh8.stspg-customer.com,,,,"globalsign.com;, letsencrypt.org",,
[x],status.securecdn.stackpath.com,,"ns-1711.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,cxphxgw5dq55.stspg-customer.com,,,,"letsencrypt.org, globalsign.com;",,
[x],status.serverdensity.com,"104.21.90.21, 172.67.151.8","mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,cloudflare,,,,,,,
[x],status.stackpath.com,,"ns-1711.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,ffzgbsl6qbh8.stspg-customer.com,,,,"letsencrypt.org, globalsign.com;",,
[x],store.stackpath.com,216.35.163.200,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,stackpath.overturestore.com,,,,,,
[x],storefront.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],striketracker-dmora.cdn-perf-1.perfeng.platform.stackpath.net,34.136.137.90,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,True,google,cdn-perf-1.perfeng.platform.stackpath.net,,,,,,
[x],striketracker-origin.highwinds.com,151.139.44.226,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],striketracker-staging.highwinds.com,209.197.3.30,"ns1.hwcdn.net, noc.highwinds.com",NOERROR,,,,vip0x01e.map2.ssl.hwcdn.net,,,,,,
[x],striketracker.highwinds.com,,"ns127a.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,h3u6g5s9.stackpathcdn.com,,,,,,
[x],striketracker2.highwinds.com,"151.139.44.226, 69.16.174.10, 209.197.2.10","ns1.hwcdn.net, noc.highwinds.com",NOERROR,"ns1.hwcdn.net, ns2.hwcdn.net",,,striketracker2.hwcdn.net,,,"2001:4de0:ac11::1:0:1, 2001:4de0:ac12::1:0:2",,,
[x],striketracker3.highwinds.com,151.139.44.226,"ns1.hwcdn.net, noc.highwinds.com",NOERROR,,,,striketracker3.hwcdn.net,,,,,,
[x],sts.stackpath.com,"169.53.40.58, 173.192.124.217","ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
[x],studio.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],supercell-v4-1.ph5.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],supercell-v4-1.qa.highwinds.com,69.16.168.135,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,"ns49v7.stackpathdns.net, nsx43t.stackpathdns.net",,,,,,,,,
[x],supercell-v4-2.ph1.highwinds.com,69.16.162.8,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],supercell-v4-2.qa.highwinds.com,69.16.168.136,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],supplier.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],support.highwinds.com,"104.16.53.111, 104.16.51.111","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudflare,staminus.zendesk.com,,,,,mail-pod-27.int.zendesk.com,"pod=27, v=spf1 include:mail.zendesk.com ~all"
[x],support.maxcdn.com,"104.16.53.111, 104.16.51.111","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudflare,maxcdnhelp.zendesk.com,,,,,mail-pod-27.int.zendesk.com,"pod=27, v=spf1 include:mail.zendesk.com ~all"
[x],support.securecdn.stackpath.com,"104.16.53.111, 104.16.51.111","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudflare,"support.stackpath.com, stackpath.zendesk.com",,,,,mail-pod-27.int.zendesk.com,"v=spf1 include:mail.zendesk.com ~all, pod=27"
[x],support.serverdensity.com,"104.16.51.111, 104.16.53.111","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudflare,serverdensity.zendesk.com,,,,,mail-pod-27.int.zendesk.com,"pod=27, v=spf1 include:mail.zendesk.com ~all"
[x],support.stackpath.com,,,NOERROR,,True,cloudflare,stackpath.zendesk.com,,,,,mail-pod-27.int.zendesk.com,
[x],swa1.platform.stackpath.net,35.209.143.212,"ns1.softlayer.com, support.softlayer.com",NOERROR,"ns2.softlayer.com, ns1.softlayer.com",True,google,,,,,,,
[x],sye.stackpath.net,"216.151.176.163, 216.151.176.135","ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
[x],sye1.stackpath.net,185.85.196.58,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
[x],sync400028.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],sysadmin.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],sysback.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],tacoma.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],talk.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],tau.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],team.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],ten.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],terminal.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],tests.ux.stackpath.net,34.67.81.217,"ns1.softlayer.com, support.softlayer.com",NOERROR,,True,google,,,,,,,
[x],testwww.highwinds.com,69.16.184.153,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],th.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],ti24-upl-s1.wp.highwinds.com,205.185.202.133,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],tix.highwinds.com,69.16.160.164,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],tlmonitoring.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],tm.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],tor114-130-vzb.staging.stackpath.com,10.122.92.173,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,portal1-app1-sjc01-sl.staging.platform.stackpath.net,True,10.122.92.173,,,,
[x],tor321-401-pdc.staging.stackpath.com,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,portal1-app1-sjc01-sl.staging.platform.stackpath.net,,,,,,
[x],tp.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],tr.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],tracking.maxcdn.com,,,NOERROR,,,,,,,,,,
[x],tracking.stackpath.com,"107.20.92.14, 18.211.188.220, 54.84.51.190, 52.7.233.48","ns-1795.awsdns-32.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,tracking-stackpath-com.ct.impactradius.com,,,,,,
[x],trade.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],tunnel.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],twemoji.maxcdn.com,84.17.46.53,,NOERROR,,,,twemoji.b-cdn.net,,,2400:52e0:1e01::883:1,,,
[x],tz.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],upl-s2.wp.highwinds.com,205.185.202.148,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],ups.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],utility.platform.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
[x],v4config.staging.stackpath.com,10.122.92.173,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,portal1-app1-sjc01-sl.staging.platform.stackpath.net,True,10.122.92.173,,,,
[x],vantive.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],vault.highwinds.com,"199.60.103.226, 199.60.103.30","jerry.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,"177409g9.secure0093.hubspot.net, 177409.group9.sites.hubspot.net, group9.sites.hscoscdn00.net",,,,,,
[x],vault.platform.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
[x],vault.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],vault.stackpath.com,"199.60.103.226, 199.60.103.30","jerry.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,"177409g9.secure0118.hubspot.net, 177409.group9.sites.hubspot.net, group9.sites.hscoscdn00.net",,,"2606:2c40::c73c:67e2, 2606:2c40::c73c:671e",,,
[x],vendor.remote.stackpath.net,64.47.96.210,"ns1.softlayer.com, support.softlayer.com",NOERROR,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,,
[x],venus.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],view.email.stackpath.com,13.111.198.201,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],virusarnold6.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],vlan-100.fw1.wp.highwinds.com,205.185.200.1,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],vpn-corp-ph1.highwinds.com,69.16.130.6,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],vpn-corp.am4.highwinds.com,81.171.67.80,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],vpn-corp.ph1.highwinds.com,69.16.130.6,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],vpn-eng.ph1.highwinds.com,69.16.130.4,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],vpn.wp.highwinds.com,205.185.200.12,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],vpn2.wp.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],vsphere.highwinds.com,205.185.200.141,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,"ns49v7.stackpathdns.net, nsx43t.stackpathdns.net",,,,,,,,,
[x],vu.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],waf-qa.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
[x],waf.internal.platform.stackpath.net,151.139.128.10,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
[x],waf.platform.stackpath.net,"23.22.104.40, 3.217.174.49","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,fcs-ginger-alb-2080506936.us-east-1.elb.amazonaws.com,,,,,,
[x],waf.queue.platform.stackpath.net,"54.173.26.150, 50.16.205.181","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,fcs-http2mq-alb-201882647.us-east-1.elb.amazonaws.com,,,,,,
[x],wafdb.platform.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
[x],watch.stackpath.com,"172.21.4.155, 172.21.25.49","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,internal-fcs-watch-dashboard-alb-911828703.us-east-1.elb.amazonaws.com,True,"172.21.4.155, 172.21.25.49",,,,
[x],wc3.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],web-api.staging.stackpath.com,10.122.92.173,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,portal1-app1-sjc01-sl.staging.platform.stackpath.net,True,10.122.92.173,,,,
[x],webadmin.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],webboard.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],webinar.stackpath.com,"199.60.103.30, 199.60.103.226","jerry.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,"177409g9.secure0118.hubspot.net, 177409.group9.sites.hubspot.net, group9.sites.hscoscdn00.net",,,,,,
[x],weblogic.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],webservices.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],webtrends.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],wedding.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],west.remote.stackpath.net,72.20.25.210,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
[x],wf.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],wi.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],wichita.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],windows2000.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],work.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],workload-images.compute.stackpath.net,,"ns127a.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,i8g9b4w7.stackpathcdn.com,,,,,,
[x],wp-dc2.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],wp-it01.highwinds.com,205.185.200.22,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],wp-sap01.highwinds.com,205.185.200.33,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],wp-tc03.highwinds.com,205.185.200.31,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],wp-tc04.highwinds.com,205.185.200.36,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],wpvoip.highwinds.com,205.185.200.25,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],ws-204-1.wp.highwinds.com,205.185.202.134,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],ws-204-2.wp.highwinds.com,205.185.202.135,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],ws-204-3.wp.highwinds.com,205.185.202.136,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],ws-204-4.wp.highwinds.com,205.185.202.137,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],ws12.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],ws3.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],wsus.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
[x],www-1.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],www-cdn.highwinds.com,"205.185.216.42, 205.185.216.10","ns1.hwcdn.net, noc.highwinds.com",NOERROR,,,,cds.e2r2k7c9.hwcdn.net,,,,,,
[x],www-int.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],www.highwinds.com,209.197.3.30,"ns1.hwcdn.net, noc.highwinds.com",NOERROR,,,,vip0x01e.map2.ssl.hwcdn.net,,,,,,
[x],www.serverdensity.com,"151.101.65.195, 151.101.1.195","mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,fastly,,,,,,,v=spf1 -all
[x],www.stackpath.com,151.139.128.10,"ns127a.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,j8h5u9d7.stackpathcdn.com,,,,,,
[x],www.virusarnold6.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
[x],wyoming.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,google,,,,,,,
