input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,tech_,tls_subject_org_,tls_wildcard_certificate,cdn_name,cdn,tls_mismatched,final_url,tls_self_signed,csp_domains_,location,tls_expired
fcai20-6.beta.opera-mini.net,,200,,80,http://fcai20-6.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.249,/,-21967118,82.145.211.249,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcai20-6.mini5-1.opera-mini.net,,200,,80,http://fcai20-6.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.249,/,-21967118,82.145.211.249,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fccp1-1.mini5-1.opera-mini.net,,200,,80,http://fccp1-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fccs3-1.beta.opera-mini.net,,200,,80,http://fccs3-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fccs3-1.mini5-1.opera-mini.net,,200,,80,http://fccs3-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fccu9-2.beta.opera-mini.net,,200,,80,http://fccu9-2.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fccu9-2.mini5-1.opera-mini.net,,200,,80,http://fccu9-2.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcgh21-1.beta.opera-mini.net,,200,,80,http://fcgh21-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcgh21-1.mini5-1.opera-mini.net,,200,,80,http://fcgh21-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcgh31-1.beta.opera-mini.net,,200,,80,http://fcgh31-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcgh31-1.mini5-1.opera-mini.net,,200,,80,http://fcgh31-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcgk14-1.mini5-1.opera-mini.net,,200,,80,http://fcgk14-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcgk22-1.beta.opera-mini.net,,200,,80,http://fcgk22-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcgk22-1.mini5-1.opera-mini.net,,200,,80,http://fcgk22-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcgk29-1.beta.opera-mini.net,,200,,80,http://fcgk29-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcgk29-1.mini5-1.opera-mini.net,,200,,80,http://fcgk29-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcjb6-1.beta.opera-mini.net,,200,,80,http://fcjb6-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcjb6-1.mini5-1.opera-mini.net,,200,,80,http://fcjb6-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fclo9-1.beta.opera-mini.net,,200,,80,http://fclo9-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcmb1-1.beta.opera-mini.net,,200,,80,http://fcmb1-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcmb1-1.mini5-1.opera-mini.net,,200,,80,http://fcmb1-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcmb9-1.beta.opera-mini.net,,200,,80,http://fcmb9-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcmb9-1.mini5-1.opera-mini.net,,200,,80,http://fcmb9-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcok3-1.beta.opera-mini.net,,200,,80,http://fcok3-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcok3-1.mini5-1.opera-mini.net,,200,,80,http://fcok3-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcrk1-1.beta.opera-mini.net,,200,,80,http://fcrk1-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcrk1-1.mini5-1.opera-mini.net,,200,,80,http://fcrk1-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcuu3-1.beta.opera-mini.net,,200,,80,http://fcuu3-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcuu3-1.mini5-1.opera-mini.net,,200,,80,http://fcuu3-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdac140-1.mini5-1.opera-mini.net,,200,,80,http://fdac140-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdac2-1.beta.opera-mini.net,,200,,80,http://fdac2-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdac2-1.mini5-1.opera-mini.net,,200,,80,http://fdac2-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdac31-1.beta.opera-mini.net,,200,,80,http://fdac31-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdac31-1.mini5-1.opera-mini.net,,200,,80,http://fdac31-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdel2-2.beta.opera-mini.net,,200,,80,http://fdel2-2.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdel2-2.mini5-1.opera-mini.net,,200,,80,http://fdel2-2.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdel36-1.mini5-1.opera-mini.net,,200,,80,http://fdel36-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdil2-1.beta.opera-mini.net,,200,,80,http://fdil2-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdil2-1.mini5-1.opera-mini.net,,200,,80,http://fdil2-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdps11-1.beta.opera-mini.net,,200,,80,http://fdps11-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdps11-1.mini5-1.opera-mini.net,,200,,80,http://fdps11-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdtm2-1.beta.opera-mini.net,,200,,80,http://fdtm2-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdtm2-1.mini5-1.opera-mini.net,,200,,80,http://fdtm2-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdtm2-2.beta.opera-mini.net,,200,,80,http://fdtm2-2.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdur1-1.beta.opera-mini.net,,200,,80,http://fdur1-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdxb1-1.beta.opera-mini.net,,200,,80,http://fdxb1-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdxb1-1.mini5-1.opera-mini.net,,200,,80,http://fdxb1-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe-1-1-1.mini5-1.opera-mini.net,,200,,80,http://fe-1-1-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe-1-1-2.beta.opera-mini.net,,200,,80,http://fe-1-1-2.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe-1-1-2.mini5-1.opera-mini.net,,200,,80,http://fe-1-1-2.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
features-2.geo.opera.com,404 Not Found,404,146,443,https://features-2.geo.opera.com:443,https,nginx,text/html,GET,82.145.216.16,/,1494302000,2001:4c28:1:430:82:145:216:16,8,False,features-2.geo.opera.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2019-11-26T14:07:41Z,2029-11-23T14:07:41Z,CN=h04-06,h04-06,h04-06,CN=h04-06,h04-06,,0ad3e944cd68bbce6cba2cf3698b8ac8,c922d8c83e4861df262d905174a3f75db2a8a8606d3ce40d202ff7e03f4f672c,ctls,features-2.geo.opera.com,Nginx,,,,,True,,True,,,
features-2.mini5-1.opera-mini.net,,200,,80,http://features-2.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
features.geo.opera.com,404 Not Found,404,548,443,https://features.geo.opera.com:443,https,nginx,text/html,GET,82.145.216.15,/,566218143,2001:4c28:1:430:82:145:216:16,14,False,features.geo.opera.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2019-11-26T14:04:10Z,2029-11-23T14:04:10Z,CN=h03-06,h03-06,h03-06,CN=h03-06,h03-06,,126fe6e73c490d8494b414dccdab5aa7,3c8e086c84719251e9df16316ee96aac4dd948e31e46b9cb912a9bc9c7cae823,ctls,features.geo.opera.com,Nginx,,,,,True,,True,,,
feau1-1.beta.opera-mini.net,,200,,80,http://feau1-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feau1-1.mini5-1.opera-mini.net,,200,,80,http://feau1-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feedback.desktop-services.opera.com,,403,42,443,https://feedback.desktop-services.opera.com:443,https,,application/json,GET,52.222.214.98,/,768769774,52.222.214.2,1,False,feedback.desktop-services.opera.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-06-29T23:59:59Z,CN=feedback.desktop-services.opera.com,feedback.desktop-services.opera.com,feedback.desktop-services.opera.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c3d5b231b32d2488bd78b52afbbc009d,edcc414dbd5cafe93d650cf25655e189171dbb69bca914caba703c6e38dd4015,ctls,feedback.desktop-services.opera.com,Amazon Web Services,,,cloudfront,True,,,,,,
feednews-transcoder.op-mobile.opera.com,403 Forbidden,403,576,443,https://feednews-transcoder.op-mobile.opera.com:443,https,Tengine,text/html,GET,107.167.123.122,/,-924893768,107.167.123.122,26,False,feednews-transcoder.op-mobile.opera.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-06T00:00:00Z,2023-07-13T23:59:59Z,"CN=*.op-mobile.opera.com, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.op-mobile.opera.com,op-mobile.opera.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a7b663891e469dcbeba8c8e15115cc59,6e1d7f7bd155df1ff75d9d9a63cdf03e5c2ea8939e70d8fd8cadf39e1bf40b88,ctls,feednews-transcoder.op-mobile.opera.com,Tengine,Opera Norway AS,True,,,,,,,,
feednews.com,,200,1,443,https://feednews.com:443,https,Tengine,text/html,GET,82.145.213.24,/,-1840324437,82.145.213.24,1,False,feednews.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-06T00:00:00Z,2023-08-06T23:59:59Z,"CN=*.feednews.com, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.feednews.com,feednews.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d40e7dc3149d29218c4f9e8c35214840,1fe935b1674723cbeb79314ed92723e4971781b3dd6e2f630a29a185516e3016,ctls,feednews.com,Tengine,Opera Norway AS,True,,,,,,,,
feoh3-1.beta.opera-mini.net,,200,,80,http://feoh3-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feoh3-1.mini5-1.opera-mini.net,,200,,80,http://feoh3-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fesb1-1.beta.opera-mini.net,,200,,80,http://fesb1-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fesb1-1.mini5-1.opera-mini.net,,200,,80,http://fesb1-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fesb4-2.beta.opera-mini.net,,200,,80,http://fesb4-2.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fesm1-1.beta.opera-mini.net,,200,,80,http://fesm1-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fesm1-1.mini5-1.opera-mini.net,,200,,80,http://fesm1-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-0-2-1.mini5-1.opera-mini.net,,200,,80,http://fet-0-2-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-0-3-1.beta.opera-mini.net,,200,,80,http://fet-0-3-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-1-1-1.beta.opera-mini.net,,200,,80,http://fet-1-1-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-1-1-1.mini5-1.opera-mini.net,,200,,80,http://fet-1-1-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-1-1-2.mini5-1.opera-mini.net,,200,,80,http://fet-1-1-2.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-1-1-6.mini5-1.opera-mini.net,,200,,80,http://fet-1-1-6.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.249,/,-21967118,82.145.211.249,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-1-3-1.beta.opera-mini.net,,200,,80,http://fet-1-3-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-1-3-1.mini5-1.opera-mini.net,,200,,80,http://fet-1-3-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-2-1-1.mini5-1.opera-mini.net,,200,,80,http://fet-2-1-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-2-1-2.beta.opera-mini.net,,200,,80,http://fet-2-1-2.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-2-1-2.mini5-1.opera-mini.net,,200,,80,http://fet-2-1-2.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-2-1-5.beta.opera-mini.net,,200,,80,http://fet-2-1-5.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.254,/,-21967118,82.145.209.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-2-1-5.mini5-1.opera-mini.net,,200,,80,http://fet-2-1-5.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.254,/,-21967118,82.145.209.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-2-2-1.beta.opera-mini.net,,200,,80,http://fet-2-2-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-2-2-1.mini5-1.opera-mini.net,,200,,80,http://fet-2-2-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-2-3-2.beta.opera-mini.net,,200,,80,http://fet-2-3-2.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-2-3-2.mini5-1.opera-mini.net,,200,,80,http://fet-2-3-2.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-3-1-1.beta.opera-mini.net,,200,,80,http://fet-3-1-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-3-1-1.mini5-1.opera-mini.net,,200,,80,http://fet-3-1-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-4-1-2.beta.opera-mini.net,,200,,80,http://fet-4-1-2.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fet-4-1-2.mini5-1.opera-mini.net,,200,,80,http://fet-4-1-2.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
