new,host,a,soa,status_code,cname,cdn,cdn-name,aaaa,ns,caa,mx,txt,has_internal_ips,internal_ips
,underarmour.com,"18.160.10.6, 18.160.10.54, 18.160.10.44, 18.160.10.40","ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,True,cloudfront,,"ns12.dnsmadeeasy.com, ns15.dnsmadeeasy.com, ns10.dnsmadeeasy.com, ns11.dnsmadeeasy.com, ns14.dnsmadeeasy.com, ns13.dnsmadeeasy.com","pki.goog, amazontrust.com, amazonaws.com, digicert.com, amazon.com, letsencrypt.org, awstrust.com","mx2.ua.iphmx.com, mx1.ua.iphmx.com","amazonses:DeQA8c7cBjuJM4S+meGvN1H9IjqvJJ+WGT8656WLro0=, v=spf1 ip4:104.130.47.0/24 ip4:67.133.225.146 mx , include:spf.protection.outlook.com , include:mail.zendesk.com , include:spf.mailjet.com , include:amazonses.com , include:_spf.salesforce.com , include:cust-spf.exacttarget.com , ip4:74.117.200.0/21 ip4:160.34.0.0/16 ip4:208.72.88.0/21 ip4:129.152.0.0/17 ip4:199.167.173.0/24 ip4:205.223.80.0/20 ip4:129.91.5.0/24 ip4:141.145.85.0/24 ip4:216.136.229.0/24 , ip4:216.136.162.64/26 ip4:216.136.168.32/28 ip4:216.136.168.64/27 ip4:64.56.194.128/25 ip6:2606:b400::/32 ip6:2a02:6900:8814::/48 ip6:2a02:6900:8810::/48 , ip4:103.28.42.0/24 ip4:146.88.28.0/24 ip4:163.47.180.0/22 ip4:203.55.21.0/24 ip4:204.75.142.0/24 , ip4:167.89.64.70 ip4:167.89.64.72 ip4:167.89.71.63 ip4:31.186.247.98 ip4:104.130.96.5 ip4:54.221.235.134 , ~all, 8dhl8g32yvk6h44shvh7qh65bstntz3k, SFMC-Rz4UzVkyQhzarq1irCsT7zogHmChzUCcA2lEklBw, onetrust-domain-verification=200819bc604448bea0ebc41bd0921de6, amazonses:GVjYbI9eFDCNSrggZ6pwnsYpmmMwCai/WqC+lNxC0Mg=, QZ0z/72QfX8xj4KmS/MiLxgtMTpvPSGXljGz7taMwpMAKVrkmbfB5dvXMBXgeq0MGtyMkKZ8MQRrQfyQddU9qg==, miro-verification=8530d50623b22067af0fd0b24e9fc5107a939342, webexdomainverification.7D5ES=8085135d-3c7f-42ff-bd4b-370e9aa4e85d, appspace-domain-verification=28dd590d82db69aafa26a6931bcdb009ae1342edab3cfa8154ea10732975865c, google-site-verification=CLxj0eAYuww4C10UIqtvU6L5qp2dI01FhSsle9al6g8, logmein-verification-code=a6fe6934-1ba1-416a-af2a-71cd07a63973, have-i-been-pwned-verification=30feadea8160e5ff933b8f3b1e5da775, bjgb27cq2ml4wfw0cf1nbfdtlt5krkbz, atlassian-domain-verification=6VnH43khaZLt5EQNtsdAyD1GP3ZM5upPgY1lYGN7SeMLRrpEgJ9rXy4nDZtkcc8R, eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwIjoiUEtDUyM3IiwiYyI6IkFFU18yNTZfQ0JDIiwiYjY0aXYiOiJFZ3MvaVZUcit2YS8xQnRqOEVHek53PT0iLCJiNjRjdCI6ImFDQXByejFGWXpFTEh1VXhGZUU2Y3dJQ3dEbm1yQWpQbnQvWDhGRFJqMGM9IiwiaWF0IjoxNTk0OTIyMTM2fQ.85dEy_GK71pS-tO437sBmyf76kqLYnC, Wxzr3NohB3Wk, adobe-aem-verification=dam.prerelease.underarmour.com/35450/1063594/e38753bc-ebfc-48af-adc9-63be5850421c, facebook-domain-verification=y357mmirdkebro2cao021mixrvno4p, smartsheet-site-validation=ShEkmZc5H4mII-aKEwX-SqtBXx8kkxZ1, qtgk6unaguc14ac814q16thptu, 1password-site-verification=PGI734CSBNFE3G7GXEJELUTFGU, 7z8nvx8xmk72vfmtzc20d2jh15h1z5hb, segment-site-verification=Ub63JJYz5tBbpzTJ2TcDLSLODhSYd6eH, MS=ms83357200, google-site-verification=26HEotUipt9ZBMio9xvVUMmoFVCmOtRR8XNBeWawaWE, google-site-verification=LGgy-jO2Qrwr-gbwrDgjEe8c2J1P7lxm2o9oN1R9mVs, adobe-idp-site-verification=812543ec-6df1-4852-aaf2-e7d6e957ad4a, apple-domain-verification=bNhx0FTnl5XsQxRg, SIUO7ZetZSeMHlsHyHQNfMM9avNZAJjIboz+ntP3k7qFWTo1FxDDopauUkqBVY3lr8d+Lj0JIDr3vvHtNvg9Xw==, p2t4ccs3gkr3fs2x6d8q11grvjrc1kct, m04d9s618s0f9120hm8zfbr5my08t46b, ciscocidomainverification=3d1a5e369a6e6d97ad8f8af5fa5d3f411c911ab898d0515b2e92cc02ffaa2746, 6qbdodceplfjuu9gmj1njhd6eo",,
,underground.underarmour.com,104.130.47.83,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,us-east-1-tokens-production.ecomm-aws.underarmour.com,"44.196.255.30, 3.218.174.216","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,tf-production-tokens-ext-alb-2042657637.us-east-1.elb.amazonaws.com,,,,,,,,,
,us-west-2-tokens-staging.ecomm-aws.underarmour.com,"34.209.180.222, 44.235.160.229","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,tf-staging-tokens-ext-alb-1938610583.us-west-2.elb.amazonaws.com,,,,,,,,,
,us.underarmour.com,,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,u2000052.wl053.sendgrid.net,,,,,,mx.sendgrid.net,v=spf1 ip4:149.72.1.54 ip4:149.72.133.1 ip4:149.72.133.11 ip4:149.72.134.14 ip4:149.72.134.30 ip4:149.72.134.70 ip4:149.72.186.132 ip4:167.89.14.175 ip4:168.245.115.31 ip4:168.245.121.252 -all,,
,usbenefitsoverview.underarmour.com,205.156.141.241,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,usermigration.api.ua.com,,"ns-1155.awsdns-16.org, awsdns-hostmaster.amazon.com",NOERROR,us-green-external.uacf.io,,,,,,,,,
,vc.underarmour.com,,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,vercel-vanity-na04.ecm.underarmour.com,"76.76.21.9, 76.76.21.123",,NOERROR,cname.vercel-dns.com,,,,,,,,,
,vertex.ua.com,192.168.96.50,"ns20.digicertdns.com, dns.digicertdns.com",NOERROR,,,,,,,,,True,192.168.96.50
,vhuaifipai01.stl.hec.underarmour.com,,,NOERROR,,,,,,,,,,
,vhuaifipai02.hec.underarmour.com,,,NOERROR,,,,,,,,,,
,vhuaifipci.stl.hec.underarmour.com,,,NOERROR,,,,,,,,,,
,video.underarmour.com,34.239.68.177,"ns-1158.awsdns-16.org, awsdns-hostmaster.amazon.com",NOERROR,underarmour.liveclicker.com,,,,,,,,,
,view.em.underarmour.com,13.111.23.134,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,view.emails.underarmour.com,,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,view.mapmyfitness.underarmour.com,13.111.230.233,"ns-752.awsdns-30.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,view.mfp.underarmour.com,136.147.129.32,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,view.virt.s7.exacttarget.com,,,,,,,,,
,vote.ua.com,"96.45.82.74, 96.45.83.195, 96.45.83.103, 96.45.82.161","ns20.digicertdns.com, dns.digicertdns.com",NOERROR,,,,,,,,,,
,vote.underarmour.com,"96.45.83.195, 96.45.82.161, 96.45.82.74, 96.45.83.103","ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,vpe-us.underarmour.com,204.29.196.51,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,vpe.underarmour.com,,,NOERROR,vpe.gslb.underarmour.com,,,,,,,,,
,vpn.mapmyfitness.com,,"ns-1855.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,vtxapp.underarmour.com,204.29.196.142,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,vtxapp9p.underarmour.com,204.29.196.142,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,warbaby.myfitnesspal.com,"104.18.27.189, 104.18.26.189","burt.ns.cloudflare.com, dns.cloudflare.com",NOERROR,secure.pageserve.co,True,cloudflare,"2606:4700::6812:1abd, 2606:4700::6812:1bbd",,"digicert.com, letsencrypt.org, sectigo.com",,,,
,web-assets.myfitnesspal.com,"18.244.179.13, 18.244.179.117, 18.244.179.102, 18.244.179.29","ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,"2600:9000:2555:b400:1e:2f8:2ec0:93a1, 2600:9000:2555:ea00:1e:2f8:2ec0:93a1, 2600:9000:2555:4000:1e:2f8:2ec0:93a1, 2600:9000:2555:5e00:1e:2f8:2ec0:93a1, 2600:9000:2555:5c00:1e:2f8:2ec0:93a1, 2600:9000:2555:aa00:1e:2f8:2ec0:93a1, 2600:9000:2555:a00:1e:2f8:2ec0:93a1, 2600:9000:2555:a000:1e:2f8:2ec0:93a1","ns-120.awsdns-15.com, ns-1421.awsdns-49.org, ns-1908.awsdns-46.co.uk, ns-733.awsdns-27.net",,,,,
,web-main-assets.myfitnesspal.com,"65.9.66.19, 65.9.66.116, 65.9.66.123, 65.9.66.95","ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,"2600:9000:206f:9200:1b:39f:e940:93a1, 2600:9000:206f:6e00:1b:39f:e940:93a1, 2600:9000:206f:5800:1b:39f:e940:93a1, 2600:9000:206f:5e00:1b:39f:e940:93a1, 2600:9000:206f:4a00:1b:39f:e940:93a1, 2600:9000:206f:7200:1b:39f:e940:93a1, 2600:9000:206f:b800:1b:39f:e940:93a1, 2600:9000:206f:7600:1b:39f:e940:93a1",,,,,,
,web.myfitnesspal.com,"13.225.78.8, 13.225.78.70, 13.225.78.28, 13.225.78.18","ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,webcon.underarmour.com,204.29.196.86,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,webconfig.myfitnesspal.com,"13.225.78.8, 13.225.78.18, 13.225.78.28, 13.225.78.70","ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,frontend.myfitnesspal.com,True,cloudfront,"2600:9000:21f3:aa00:1e:f4a8:3140:93a1, 2600:9000:21f3:5e00:1e:f4a8:3140:93a1, 2600:9000:21f3:2400:1e:f4a8:3140:93a1, 2600:9000:21f3:8200:1e:f4a8:3140:93a1, 2600:9000:21f3:ae00:1e:f4a8:3140:93a1, 2600:9000:21f3:d000:1e:f4a8:3140:93a1, 2600:9000:21f3:fe00:1e:f4a8:3140:93a1, 2600:9000:21f3:4800:1e:f4a8:3140:93a1",,,,,,
,webmail.ua.com,204.29.196.89,"ns20.digicertdns.com, dns.digicertdns.com",NOERROR,,,,,,,,,,
,webmail.underarmour.com,204.29.196.96,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,webmaileu.underarmour.com,46.34.71.253,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,webmaileudr.underarmour.com,204.29.197.87,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,webmailhk.underarmour.com,125.252.105.230,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,webmailhkdr.underarmour.com,204.29.197.86,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,wheninrome.underarmour.com,104.130.47.83,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,whitehouseprogram.myfitnesspal.com,"104.18.27.189, 104.18.26.189","burt.ns.cloudflare.com, dns.cloudflare.com",NOERROR,secure.pageserve.co,True,cloudflare,"2606:4700::6812:1bbd, 2606:4700::6812:1abd",,"digicert.com, letsencrypt.org, sectigo.com",,,,
,whm.ua.com,"96.45.83.195, 96.45.82.74, 96.45.82.161, 96.45.83.103","ns20.digicertdns.com, dns.digicertdns.com",NOERROR,,,,,,,,,,
,withings.myfitnesspal.com,"104.18.27.189, 104.18.26.189","burt.ns.cloudflare.com, dns.cloudflare.com",NOERROR,secure.pageserve.co,True,cloudflare,"2606:4700::6812:1abd, 2606:4700::6812:1bbd",,"digicert.com, letsencrypt.org, sectigo.com",,,,
,wmma.myfitnesspal.com,,"burt.ns.cloudflare.com, dns.cloudflare.com",NOERROR,secure.pageserve.co,True,cloudflare,,,"letsencrypt.org, sectigo.com, digicert.com",,,,
,women.mapmyfitness.com,72.3.205.135,"ns-1855.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1108.awsdns-10.org, ns-1855.awsdns-39.co.uk, ns-408.awsdns-51.com, ns-654.awsdns-17.net",,,,,
,ws.mapmyfitness.com,"99.86.4.19, 99.86.4.59, 99.86.4.17, 99.86.4.111","ns-1855.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,api.mapmyfitness.com,True,cloudfront,,,,,,,
,ww.underarmour.co.uk,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,www.69bit.ua.com,54.144.128.85,,NOERROR,,,,,,,,,,
,www.aukro.ua.com,,,NOERROR,,,,,,,,,,
,www.barbos.lutsk.ua.com,54.144.128.85,,NOERROR,,,,,,,,,,
,www.bastet.ua.com,,,NOERROR,,,,,,,,,,
,www.careers.underarmour.com,,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,www.chuo.net.ua.com,,,NOERROR,,,,,,,,,,
,www.driga.net.ua.com,,,NOERROR,,,,,,,,,,
,www.fj.net.ua.com,,,NOERROR,,,,,,,,,,
,www.forum.od.ua.com,,,NOERROR,,,,,,,,,,
,www.gealan.od.ua.com,54.144.128.85,,NOERROR,,,,,,,,,,
,www.gov.mi.ua.com,,,NOERROR,,,,,,,,,,
,www.horo.ua.com,,,NOERROR,,,,,,,,,,
,www.hotline.ua.com,54.144.128.85,,NOERROR,,,,,,,,,,
,www.kant.ua.com,,,NOERROR,,,,,,,,,,
,www.kraft.od.ua.com,,,NOERROR,,,,,,,,,,
,www.laptopshop.in.ua.com,,,NOERROR,,,,,,,,,,
,www.mapmyfitness.com,"13.249.9.109, 13.249.9.24, 13.249.9.71, 13.249.9.40","ns-1855.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,www.mapmyride.com,,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,www.mapmyrun.com,"13.249.9.24, 13.249.9.71, 13.249.9.40, 13.249.9.109","ns-1621.awsdns-10.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,www.mapmywalk.com,"65.9.86.32, 65.9.86.42, 65.9.86.126, 65.9.86.19","ns-1576.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,www.medlab.ua.com,,,NOERROR,,,,,,,,,,
,www.mg-portal.ua.com,,,NOERROR,,,,,,,,,,
,www.myplace.in.ua.com,,,NOERROR,,,,,,,,,,
,www.nadia.if.ua.com,,,NOERROR,,,,,,,,,,
,www.netassist.kiev.ua.com,,,NOERROR,,,,,,,,,,
,www.news.ua.com,"96.45.82.161, 96.45.83.195, 96.45.82.74, 96.45.83.103","ns20.digicertdns.com, dns.digicertdns.com",NOERROR,,,,,,,,,,
,www.tartak.com.ua.com,54.144.128.85,,NOERROR,,,,,,,,,,
,www.trostyan-rezort.ua.com,,,NOERROR,,,,,,,,,,
,www.underarmour.com,146.75.53.91,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,n.sni.global.fastly.net,True,fastly,,,,,,,
,www.vhuaifwdwd01.hec.underarmour.com,,,NOERROR,,,,,,,,,,
,www.viperclub.ua.com,,,NOERROR,,,,,,,,,,
,xbox.mapmyfitness.com,10.181.3.249,"ns-1855.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,True,10.181.3.249
,xpress.underarmour.com,35.241.48.201,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,True,google,,,,,,,
,yt.myfitnesspal.com,"104.18.27.189, 104.18.26.189","burt.ns.cloudflare.com, dns.cloudflare.com",NOERROR,secure.pageserve.co,True,cloudflare,"2606:4700::6812:1abd, 2606:4700::6812:1bbd",,"digicert.com, letsencrypt.org, sectigo.com",,,,
,zabbix.mapmyfitness.com,,,NOERROR,beefcake01-internal.mapmyfitness.com,,,,,,,,,
,zdm.underarmour.com,204.29.196.70,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,,,,,
,zendesk1.mapmyfitness.com,"162.159.128.7, 162.159.138.6","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,mail1.zendesk.com,True,cloudflare,,,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,
,zendesk1.myfitnesspal.com,"162.159.128.7, 162.159.138.6","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,mail1.zendesk.com,True,cloudflare,,,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,
,zendesk2.myfitnesspal.com,"162.159.128.7, 162.159.138.6","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,mail2.zendesk.com,True,cloudflare,,,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,
,zendesk3.mapmyfitness.com,"162.159.128.7, 162.159.138.6","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,mail3.zendesk.com,True,cloudflare,,,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,
,zendesk3.myfitnesspal.com,"162.159.128.7, 162.159.138.6","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,mail3.zendesk.com,True,cloudflare,,,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,
,zendesk3.underarmour.com,"162.159.128.7, 162.159.138.6","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,mail3.zendesk.com,True,cloudflare,,,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,
,zendesk4.myfitnesspal.com,,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,mail4.zendesk.com,True,cloudflare,,,,,,,
,zendesk4.underarmour.com,"162.159.138.6, 162.159.128.7","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,mail4.zendesk.com,True,cloudflare,,,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,
,zh-cn.mapmyride.com,,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,mapmyride.com,True,cloudfront,,"ns-193.awsdns-24.com, ns-616.awsdns-13.net, ns-1291.awsdns-33.org, ns-2002.awsdns-58.co.uk",,"mx1.emailsrvr.com, mx2.emailsrvr.com",,,
,zh-cn.mapmywalk.com,"13.224.189.31, 13.224.189.49, 13.224.189.41, 13.224.189.52","ns-1576.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mapmywalk.com,True,cloudfront,,"ns-650.awsdns-17.net, ns-1310.awsdns-35.org, ns-1576.awsdns-05.co.uk, ns-436.awsdns-54.com",,inbound-smtp.us-east-1.amazonaws.com,,,
,zoeunlimited.myfitnesspal.com,"104.18.27.189, 104.18.26.189","burt.ns.cloudflare.com, dns.cloudflare.com",NOERROR,secure.pageserve.co,True,cloudflare,"2606:4700::6812:1bbd, 2606:4700::6812:1abd",,"digicert.com, letsencrypt.org, sectigo.com",,,,
