input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,content_type,final_url,cdn_name,cdn,csp_domains_,tls_expired,tls_self_signed,location
api.eu-de.speech-to-text.watson.cloud.ibm.com,,401,164,api.eu-de.speech-to-text.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-11-08T00:00:00Z,2023-11-08T23:59:59Z,"CN=eu-de.servicenames.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",eu-de.servicenames.watson.cloud.ibm.com,International Business Machines Corporation,integrations.eu-de.assistant.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,73a8e40588dd0d9446f68b92d8e1e22e,937faec31300487c42b37b62677f04b99ae5c8f5d23963935a48a4071e2ccc4a,,ctls,api.eu-de.speech-to-text.watson.cloud.ibm.com,443,https://api.eu-de.speech-to-text.watson.cloud.ibm.com:443,https,watson-gateway,GET,23.196.242.216,/,-1605248836,23.196.242.216,IBM DataPower,2,False,application/json,,,,,,,
api.eu-de.sql-query.cloud.ibm.com,,404,111,api.eu-de.sql-query.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=sql-query.cloud.ibm.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sql-query.cloud.ibm.com,"Cloudflare, Inc.",sql-query.cloud.ibm.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",656b379aacb30d7d8f0dbf0d0b356ce3,30de8b07c77ff598f6020fb2fd874f6f5f8a18b623c5d18536d4beece2389e55,True,ctls,api.eu-de.sql-query.cloud.ibm.com,443,https://api.eu-de.sql-query.cloud.ibm.com:443,https,cloudflare,GET,104.16.171.24,/,-1480476126,2606:4700::6810:ab18,HSTS,1,False,application/json,,cloudflare,True,,,,
api.eu-de.text-to-speech.watson.cloud.ibm.com,,401,164,api.eu-de.text-to-speech.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-11-08T00:00:00Z,2023-11-08T23:59:59Z,"CN=eu-de.servicenames.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",eu-de.servicenames.watson.cloud.ibm.com,International Business Machines Corporation,integrations.eu-de.assistant.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,73a8e40588dd0d9446f68b92d8e1e22e,937faec31300487c42b37b62677f04b99ae5c8f5d23963935a48a4071e2ccc4a,,ctls,api.eu-de.text-to-speech.watson.cloud.ibm.com,443,https://api.eu-de.text-to-speech.watson.cloud.ibm.com:443,https,watson-gateway,GET,23.57.25.103,/,758501392,23.57.25.103,IBM DataPower,2,False,application/json,,,,,,,
api.eu-de.visual-recognition.watson.cloud.ibm.com,Error,503,175,api.eu-de.visual-recognition.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-11-08T00:00:00Z,2023-11-08T23:59:59Z,"CN=eu-de.servicenames.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",eu-de.servicenames.watson.cloud.ibm.com,International Business Machines Corporation,integrations.eu-de.assistant.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,73a8e40588dd0d9446f68b92d8e1e22e,937faec31300487c42b37b62677f04b99ae5c8f5d23963935a48a4071e2ccc4a,,ctls,api.eu-de.visual-recognition.watson.cloud.ibm.com,443,https://api.eu-de.visual-recognition.watson.cloud.ibm.com:443,https,AkamaiGHost,GET,23.57.25.103,/,-1898301748,23.57.25.103,,5,False,text/html,,,,,,,
api.eu-gb.assistant.watson.cloud.ibm.com,,404,80,api.eu-gb.assistant.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-16T00:00:00Z,2023-10-14T23:59:59Z,"CN=assistant.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",assistant.watson.cloud.ibm.com,International Business Machines Corporation,us-south.assistant.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b7b48ae8e68d5d2419eea1711ba6c6d,7aa981d0e36c9e7f32bca2cc688435705ec010bb901ceb06558e98f5ecfbfc8a,,ctls,api.eu-gb.assistant.watson.cloud.ibm.com,443,https://api.eu-gb.assistant.watson.cloud.ibm.com:443,https,watson-gateway,GET,2.17.100.232,/,564167701,2.17.100.147,IBM DataPower,2,False,application/json,,,,,,,
api.eu-gb.broker.watson.cloud.ibm.com,,404,80,api.eu-gb.broker.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-16T00:00:00Z,2023-10-07T23:59:59Z,"CN=broker.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",broker.watson.cloud.ibm.com,International Business Machines Corporation,stg9.us-south.broker.test.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2ca509686855adc131300ddd3a980d70,bc936ba90a372cff4f179e0c31541c94908878c5fb1b0c5f15c16809e61f7911,,ctls,api.eu-gb.broker.watson.cloud.ibm.com,443,https://api.eu-gb.broker.watson.cloud.ibm.com:443,https,watson-gateway,GET,2.17.100.243,/,1131139378,2.17.100.162,IBM DataPower,2,False,application/json,,,,,,,
api.eu-gb.dataplatform.cloud.ibm.com,,404,50,api.eu-gb.dataplatform.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-08-11T00:00:00Z,2023-09-11T23:59:59Z,"CN=dataplatform.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",dataplatform.cloud.ibm.com,International Business Machines Corporation,internal.api.jp-tok.dataplatform.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1f1ab3b105393eafc4528e07e7a8fa92,f25fd1818c5cac741c7f5d71167cba72959904f39ec7d938e09879592fd9c445,,ctls,api.eu-gb.dataplatform.cloud.ibm.com,443,https://api.eu-gb.dataplatform.cloud.ibm.com:443,https,cloudflare,GET,104.20.63.236,/,754889859,2606:4700:10::6814:3fec,HSTS,1,False,text/html,,cloudflare,True,,,,
api.eu-gb.discovery.watson.cloud.ibm.com,,404,80,api.eu-gb.discovery.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-09T00:00:00Z,2023-11-08T23:59:59Z,"CN=discovery.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",discovery.watson.cloud.ibm.com,International Business Machines Corporation,us-south.discovery.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2da1fa12b83ecd4f9c096fbf615c422a,91752ac9c18e0fef0d5c2f5776f93aa4b325501f29962574b9a5fe0ac2b9aa0a,,ctls,api.eu-gb.discovery.watson.cloud.ibm.com,443,https://api.eu-gb.discovery.watson.cloud.ibm.com:443,https,watson-gateway,GET,95.101.111.164,/,-1058128776,95.101.111.161,IBM DataPower,2,False,application/json,,,,,,,
api.eu-gb.language-translator.watson.cloud.ibm.com,,404,80,api.eu-gb.language-translator.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-16T00:00:00Z,2023-07-06T23:59:59Z,"CN=language-translator.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",language-translator.watson.cloud.ibm.com,International Business Machines Corporation,us-south.language-translator.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,855b5bdd4c0a837982e8a2e1822bdd2f,e71beeaccdb95f2eaeffd39f13cac1503c4a9555e55a5e3286fc62df43254f10,,ctls,api.eu-gb.language-translator.watson.cloud.ibm.com,443,https://api.eu-gb.language-translator.watson.cloud.ibm.com:443,https,watson-gateway,GET,95.101.111.172,/,1592870960,95.101.111.186,IBM DataPower,2,False,application/json,,,,,,,
api.eu-gb.logging.cloud.ibm.com,,404,66,api.eu-gb.logging.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-21T00:00:00Z,2023-08-19T23:59:59Z,"CN=api.eu-gb.logging.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",api.eu-gb.logging.cloud.ibm.com,International Business Machines Corporation,sparkpost-monitoring.eu-gb.logging.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bdb3ffb7742aa80053ab8d4fe7b691ef,50a274ca76c9139547fab1c93dedbf747ef68b0cf6fa72ef79ca784e818eab14,,ctls,api.eu-gb.logging.cloud.ibm.com,443,https://api.eu-gb.logging.cloud.ibm.com:443,https,restify,GET,141.125.86.131,/,777598672,158.176.142.2,HSTS,1,False,application/json,,,,,,,
api.eu-gb.speech-to-text.watson.cloud.ibm.com,,401,164,api.eu-gb.speech-to-text.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=speech-to-text.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",speech-to-text.watson.cloud.ibm.com,International Business Machines Corporation,us-south.text-to-speech.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ec503bafbc6ec427754db78c43d43fc8,4c70075a92ac83fd30b08c5a5ad6d43841d3dfa6446d431ff618a59314018dba,,ctls,api.eu-gb.speech-to-text.watson.cloud.ibm.com,443,https://api.eu-gb.speech-to-text.watson.cloud.ibm.com:443,https,watson-gateway,GET,95.101.111.147,/,1509537697,95.101.111.173,IBM DataPower,2,False,application/json,,,,,,,
api.eu-gb.text-to-speech.watson.cloud.ibm.com,,401,164,api.eu-gb.text-to-speech.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=speech-to-text.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",speech-to-text.watson.cloud.ibm.com,International Business Machines Corporation,us-south.text-to-speech.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ec503bafbc6ec427754db78c43d43fc8,4c70075a92ac83fd30b08c5a5ad6d43841d3dfa6446d431ff618a59314018dba,,ctls,api.eu-gb.text-to-speech.watson.cloud.ibm.com,443,https://api.eu-gb.text-to-speech.watson.cloud.ibm.com:443,https,watson-gateway,GET,2.17.100.176,/,2142705269,2.17.100.129,IBM DataPower,2,False,application/json,,,,,,,
api.heineken.eu-de.apiconnect.cloud.ibm.com,404 Not Found,404,146,api.heineken.eu-de.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-20T00:00:00Z,2024-04-19T23:59:59Z,"CN=heineken.eu-de.apiconnect.cloud.ibm.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",heineken.eu-de.apiconnect.cloud.ibm.com,"Cloudflare, Inc.",heineken.eu-de.apiconnect.cloud.ibm.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",231407c5e40418c54f631a36bcad495c,86b03518de33c844b55185a8c0e7500c2d3116179aac8b3d73a9597d4d606462,,ctls,api.heineken.eu-de.apiconnect.cloud.ibm.com,443,https://api.heineken.eu-de.apiconnect.cloud.ibm.com:443,https,cloudflare,GET,104.19.241.47,/,1494302000,2606:4700::6813:f12f,HSTS,8,False,text/html,,cloudflare,True,,,,
api.humana-prod.us-east.apiconnect.cloud.ibm.com,,503,2503,api.humana-prod.us-east.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=humana-prod.us-east.apiconnect.cloud.ibm.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",humana-prod.us-east.apiconnect.cloud.ibm.com,"Cloudflare, Inc.",api.humana-prod.us-east.apiconnect.cloud.ibm.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",a97395d2b44563482a779a9dacd526f1,821face16d6d54dd7f2f948c5ab986c7709a840a3fcb5495208e85858558d93d,,ctls,api.humana-prod.us-east.apiconnect.cloud.ibm.com,443,https://api.humana-prod.us-east.apiconnect.cloud.ibm.com:443,https,cloudflare,GET,104.19.236.51,/,1539244717,2606:4700::6813:ec33,Cloudflare,94,False,text/html,,cloudflare,True,,,,
api.iam.test.cloud.ibm.com,,404,,api.iam.test.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-13T00:00:00Z,2023-06-15T23:59:59Z,"CN=platform.test.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",platform.test.cloud.ibm.com,International Business Machines Corporation,identity-2.us-south.iam.test.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4abed72076e93b7b5eb956d5f528be5c,5059880952463be54d151e9ba260e344c6033b0e5302a0478726b1ce47720df5,True,ctls,api.iam.test.cloud.ibm.com,443,https://api.iam.test.cloud.ibm.com:443,https,,GET,95.101.111.135,/,-1840324437,95.101.111.156,,1,False,,,,,,,,
api.ibm.com,,404,111,api.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-11-08T00:00:00Z,2023-12-06T23:59:59Z,"CN=api.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",api.ibm.com,International Business Machines Corporation,www.api.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,dee1767782c38194cdc87cc72921ebbb,7c4c0780999423bcf52569fa6f7c56e9b460bf5c4bb2db5c3f95847606368d18,,ctls,api.ibm.com,443,https://api.ibm.com:443,https,,GET,169.61.72.76,/,-1175407147,169.59.129.14,,1,False,application/json,,,,,,,
api.ic-pgo-1-1.eu-de.apiconnect.test.cloud.ibm.com,,521,,api.ic-pgo-1-1.eu-de.apiconnect.test.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-30T00:00:00Z,2024-03-29T23:59:59Z,"CN=ic-pgo-1-1.eu-de.apiconnect.test.cloud.ibm.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ic-pgo-1-1.eu-de.apiconnect.test.cloud.ibm.com,"Cloudflare, Inc.",api-manager-ui.ic-pgo-1-1.eu-de.apiconnect.test.cloud.ibm.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ad9ee8cef99582a0275b22e0cfe48070,2c8bf0a5c77567e523db7fb3b4835535fc7e69aa7c2362240056db38a1fedb8e,,ctls,api.ic-pgo-1-1.eu-de.apiconnect.test.cloud.ibm.com,443,https://api.ic-pgo-1-1.eu-de.apiconnect.test.cloud.ibm.com:443,https,cloudflare,GET,104.17.255.77,/,-1840324437,2606:4700::6811:ff4d,Cloudflare,1,False,,,cloudflare,True,,,,
api.in-che.logging.cloud.ibm.com,,404,66,api.in-che.logging.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-21T00:00:00Z,2023-11-16T23:59:59Z,"CN=api.in-che.logging.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",api.in-che.logging.cloud.ibm.com,International Business Machines Corporation,sparkpost-monitoring.in-che.logging.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,350e5a5d2cd9c46c90666ac7558c4e3d,572d1216990983b37c57edb10eb059a867bb70e937455c5e145d571b75590edc,,ctls,api.in-che.logging.cloud.ibm.com,443,https://api.in-che.logging.cloud.ibm.com:443,https,restify,GET,169.38.94.141,/,777598672,169.38.94.141,HSTS,1,False,application/json,,,,,,,
api.int.cis.cloud.ibm.com,,404,105,api.int.cis.cloud.ibm.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-04-07T00:00:00Z,2024-04-06T23:59:59Z,"CN=cis.cloud.ibm.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",cis.cloud.ibm.com,"Cloudflare, Inc.",api.int.cis.cloud.ibm.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",309cbc12011f39141a168b3a97c2057f,348c4ec247885166c6078ab483c568d8aa0984a20a2c2cfbf80eb9381f269004,True,ctls,api.int.cis.cloud.ibm.com,443,https://api.int.cis.cloud.ibm.com:443,https,cloudflare,GET,104.17.208.41,/,820197761,104.17.207.41,HSTS,1,False,application/json,,cloudflare,True,,,,
api.jp-tok.dataplatform.cloud.ibm.com,,404,50,api.jp-tok.dataplatform.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-08-11T00:00:00Z,2023-09-11T23:59:59Z,"CN=dataplatform.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",dataplatform.cloud.ibm.com,International Business Machines Corporation,internal.api.jp-tok.dataplatform.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1f1ab3b105393eafc4528e07e7a8fa92,f25fd1818c5cac741c7f5d71167cba72959904f39ec7d938e09879592fd9c445,,ctls,api.jp-tok.dataplatform.cloud.ibm.com,443,https://api.jp-tok.dataplatform.cloud.ibm.com:443,https,cloudflare,GET,104.20.63.236,/,754889859,2606:4700:10::6814:3fec,HSTS,1,False,text/html,,cloudflare,True,,,,
api.jp-tok.discovery.watson.cloud.ibm.com,,404,80,api.jp-tok.discovery.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-09T00:00:00Z,2023-11-08T23:59:59Z,"CN=discovery.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",discovery.watson.cloud.ibm.com,International Business Machines Corporation,us-south.discovery.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2da1fa12b83ecd4f9c096fbf615c422a,91752ac9c18e0fef0d5c2f5776f93aa4b325501f29962574b9a5fe0ac2b9aa0a,,ctls,api.jp-tok.discovery.watson.cloud.ibm.com,443,https://api.jp-tok.discovery.watson.cloud.ibm.com:443,https,watson-gateway,GET,2.17.100.176,/,-1645998429,2.17.100.209,IBM DataPower,2,False,application/json,,,,,,,
api.jp-tok.natural-language-understanding.watson.cloud.ibm.com,,401,164,api.jp-tok.natural-language-understanding.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-16T00:00:00Z,2023-07-06T23:59:59Z,"CN=natural-language-understanding.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",natural-language-understanding.watson.cloud.ibm.com,International Business Machines Corporation,us-south.natural-language-understanding.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3e1fa5b0444dcb3b9c62be663277dd0b,6f617f2f8a224b9c361379dc2f148c531163e1b98e82efdc98487ae93d5fb779,,ctls,api.jp-tok.natural-language-understanding.watson.cloud.ibm.com,443,https://api.jp-tok.natural-language-understanding.watson.cloud.ibm.com:443,https,watson-gateway,GET,95.101.111.142,/,1878772047,95.101.111.178,IBM DataPower,2,False,application/json,,,,,,,
api.jp-tok.speech-to-text.watson.cloud.ibm.com,,401,164,api.jp-tok.speech-to-text.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=speech-to-text.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",speech-to-text.watson.cloud.ibm.com,International Business Machines Corporation,us-south.text-to-speech.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ec503bafbc6ec427754db78c43d43fc8,4c70075a92ac83fd30b08c5a5ad6d43841d3dfa6446d431ff618a59314018dba,,ctls,api.jp-tok.speech-to-text.watson.cloud.ibm.com,443,https://api.jp-tok.speech-to-text.watson.cloud.ibm.com:443,https,watson-gateway,GET,2.17.100.129,/,1471971790,2.17.100.176,IBM DataPower,2,False,application/json,,,,,,,
api.jp-tok.text-to-speech.watson.cloud.ibm.com,,401,164,api.jp-tok.text-to-speech.watson.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=speech-to-text.watson.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",speech-to-text.watson.cloud.ibm.com,International Business Machines Corporation,us-south.text-to-speech.watson.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ec503bafbc6ec427754db78c43d43fc8,4c70075a92ac83fd30b08c5a5ad6d43841d3dfa6446d431ff618a59314018dba,,ctls,api.jp-tok.text-to-speech.watson.cloud.ibm.com,443,https://api.jp-tok.text-to-speech.watson.cloud.ibm.com:443,https,watson-gateway,GET,23.3.88.48,/,409941919,23.3.88.27,IBM DataPower,2,False,application/json,,,,,,,
api.marketplace.ibm.com,,404,72,api.marketplace.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-13T00:00:00Z,2024-04-12T23:59:59Z,"CN=ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",ibm.com,International Business Machines Corporation,*.direct.labs.developer.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b86dc362bfaba05abc8f5063d2fc3c6f,ce2914a7583b2554c3b8450ca382f4974863d814cc72e57cbab3c1d7a0d9584b,True,ctls,api.marketplace.ibm.com,443,https://api.marketplace.ibm.com:443,https,,GET,184.25.158.243,/,1685211313,2a02:26f0:1700:389::6c1,IBM DataPower,2,False,text/plain,,,,,,,
api.mcmaster.tor01.apiconnect.cloud.ibm.com,Origin DNS error | api.mcmaster.tor01.apiconnect.cloud.ibm.com | Cloudflare,530,6280,api.mcmaster.tor01.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=mcmaster.tor01.apiconnect.cloud.ibm.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",mcmaster.tor01.apiconnect.cloud.ibm.com,"Cloudflare, Inc.",consumer-api.mcmaster.tor01.apiconnect.cloud.ibm.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",819a4e0679af97c5af10d90d83af2828,b693168ffc8b99d486bbaf182e260dc13b04ec0c8efe87d0844757e920eb0729,,ctls,api.mcmaster.tor01.apiconnect.cloud.ibm.com,443,https://api.mcmaster.tor01.apiconnect.cloud.ibm.com:443,https,cloudflare,GET,104.18.20.249,/,-979404414,2606:4700::6812:14f9,Cloudflare,93,False,text/html,,cloudflare,True,,,,
api.ocp-060000gtqm-3rli.cloud.techzone.ibm.com,,503,2503,api.ocp-060000gtqm-3rli.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-06T00:02:09Z,2023-08-04T00:02:08Z,CN=ocp-060000gtqm-3rli.cloud.techzone.ibm.com,ocp-060000gtqm-3rli.cloud.techzone.ibm.com,,ocp-060000gtqm-3rli.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4bd28c06b6dbdd8e4dd8a00543b7b89f,13e78a71f07d44b2619d5a27a94960ba41c1e5d5f65ed138a30b8604b73a5aea,True,ctls,api.ocp-060000gtqm-3rli.cloud.techzone.ibm.com,443,https://api.ocp-060000gtqm-3rli.cloud.techzone.ibm.com:443,https,,GET,169.63.122.96,/,1539244717,169.63.122.96,,94,False,text/html,,,,,,,
api.ocp-060000gtqm-snh9.cloud.techzone.ibm.com,,503,2503,api.ocp-060000gtqm-snh9.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-05T23:53:58Z,2023-08-03T23:53:57Z,CN=ocp-060000gtqm-snh9.cloud.techzone.ibm.com,ocp-060000gtqm-snh9.cloud.techzone.ibm.com,,ocp-060000gtqm-snh9.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0fd2eb52cf04b707afb1586207ea71ec,b83fc74800767decb254a1227037533f8860064143186bc5d02aa3451592388a,True,ctls,api.ocp-060000gtqm-snh9.cloud.techzone.ibm.com,443,https://api.ocp-060000gtqm-snh9.cloud.techzone.ibm.com:443,https,,GET,169.63.122.88,/,1539244717,169.63.122.88,,94,False,text/html,,,,,,,
