new,host,a,soa,status_code,txt,aaaa,cname,ns,cdn,cdn-name,mx,has_internal_ips,internal_ips,caa
,lync.bluejeans.com,,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,lyncdiscover.bluejeans.com,52.112.192.142,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:2::e,webdir.online.lync.com,,,,,,,
,lyncweb.lync.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,m-www.3awww.www.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,m.primetime.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1214.awsdns-23.org, ns-1602.awsdns-08.co.uk, ns-485.awsdns-60.com, ns-998.awsdns-60.net",,,,,,
,m10z.primetime.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,madgex.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,madsciblog.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mai.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mail.bluejeans.com,192.28.149.216,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 include:mktomail.com ~all,,,,,,mail.bluejeans.com,,,
,mail.mx.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,marketo.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mawww4.www.2b-www.www.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,maxwell-group.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1214.awsdns-23.org, ns-1602.awsdns-08.co.uk, ns-485.awsdns-60.com, ns-998.awsdns-60.net",,,,,,
,mcarthurglen.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mearphelplinkwww.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,meeting.bluejeans.com,"167.89.123.124, 167.89.118.52, 167.89.123.54, 167.89.118.83","ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,"google-site-verification=1UEf8ey-RibUjY6gnpqIZFjWNqMknmeyeHz1zTmj0DE, mailru-verification: 2e3995fa8a7d00e0, v=spf1 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:149.72.0.0/16 ip4:159.183.0.0/16 include:ab.sendgrid.net ~all, p8bnb2lp424dkl3c4io1aemiei",,sendgrid.net,"ns10.dnsmadeeasy.com, ns11.dnsmadeeasy.com, ns14.dnsmadeeasy.com, ns15.dnsmadeeasy.com, ns12.dnsmadeeasy.com, ns13.dnsmadeeasy.com",,,"mx2.sendgrid.net, mx.sendgrid.net",,,"amazonaws.com, godaddy.com"
,meeting.lync.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,meetme.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,memorialcare.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,memphis.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,merckgroup.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,meridianhealth.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mila.bluejeans.com,,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ml-9.static.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ml.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mlk.a2m.bluejeans.com,,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mlk.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mlk.primetime.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mobilejoin-a.bluejeans.com,199.48.152.50,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1214.awsdns-23.org, ns-1602.awsdns-08.co.uk, ns-485.awsdns-60.com, ns-998.awsdns-60.net",,,,,,
,mobilejoin.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,movile.bluejeans.com,35.80.24.196,,NOERROR,,,,,,,,,,
,mp.primetime.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mpo.a2m.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,msmu.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,msoid.bluejeans.com,"40.126.31.71, 40.126.31.73, 20.190.159.64, 20.190.159.4, 20.190.159.23, 20.190.159.68, 40.126.31.69, 20.190.159.75","tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",NOERROR,,,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.akadns.net, www.tm.a.prd.aadg.trafficmanager.net",,True,azure,,,,
,mta-sts.mail.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mw-1.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mw-8.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mw.a2m.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mw.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mw1.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mw7.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mww.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mybilling-qa.a.bluejeans.com,"143.204.215.82, 143.204.215.30, 143.204.215.98, 143.204.215.86","ns-1260.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,"2600:9000:214f:f600:2:3379:9ac0:93a1, 2600:9000:214f:c800:2:3379:9ac0:93a1, 2600:9000:214f:fa00:2:3379:9ac0:93a1, 2600:9000:214f:a200:2:3379:9ac0:93a1, 2600:9000:214f:600:2:3379:9ac0:93a1, 2600:9000:214f:d800:2:3379:9ac0:93a1, 2600:9000:214f:9c00:2:3379:9ac0:93a1, 2600:9000:214f:a400:2:3379:9ac0:93a1",d27818g0s5ru5n.cloudfront.net,"ns-1970.awsdns-54.co.uk, ns-224.awsdns-28.com, ns-531.awsdns-02.net, ns-1260.awsdns-29.org",True,cloudfront,,,,
,mybilling.a.bluejeans.com,"18.164.52.95, 18.164.52.34, 18.164.52.77, 18.164.52.127","ns-301.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,,"2600:9000:2450:c400:c:b9f5:9c80:93a1, 2600:9000:2450:4600:c:b9f5:9c80:93a1, 2600:9000:2450:2e00:c:b9f5:9c80:93a1, 2600:9000:2450:f800:c:b9f5:9c80:93a1, 2600:9000:2450:0:c:b9f5:9c80:93a1, 2600:9000:2450:a00:c:b9f5:9c80:93a1, 2600:9000:2450:8000:c:b9f5:9c80:93a1, 2600:9000:2450:cc00:c:b9f5:9c80:93a1",d243dlrchzuk2.cloudfront.net,"ns-575.awsdns-07.net, ns-301.awsdns-37.com, ns-1675.awsdns-17.co.uk, ns-1354.awsdns-41.org",True,cloudfront,,,,
,mybilling.bluejeans.com,"13.32.121.106, 13.32.121.117, 13.32.121.31, 13.32.121.50","ns-703.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,"2600:9000:2240:6400:12:97b9:8bc0:93a1, 2600:9000:236e:7e00:12:97b9:8bc0:93a1, 2600:9000:2240:bc00:12:97b9:8bc0:93a1, 2600:9000:2240:4800:12:97b9:8bc0:93a1, 2600:9000:2240:6800:12:97b9:8bc0:93a1, 2600:9000:2240:cc00:12:97b9:8bc0:93a1, 2600:9000:236e:c00:12:97b9:8bc0:93a1, 2600:9000:2240:c400:12:97b9:8bc0:93a1",d1yvkc7tiororz.cloudfront.net,"ns-1506.awsdns-60.org, ns-303.awsdns-37.com, ns-703.awsdns-23.net, ns-1959.awsdns-52.co.uk",True,cloudfront,,,,
,mz.primetime.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1214.awsdns-23.org, ns-1602.awsdns-08.co.uk, ns-485.awsdns-60.com, ns-998.awsdns-60.net",,,,,,
,n1.a2m.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,naspers.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ne.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,necallll.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,netflix.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nexus.corp.bluejeans.com,"10.80.27.156, 10.80.16.133, 10.80.20.100","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,bjnrd-proxy-nexus-nlb-219e5f52b706e20a.elb.us-west-2.amazonaws.com,,,,,True,"10.80.27.156, 10.80.16.133, 10.80.20.100",
,nfluence.corp.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ngs.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nicholson.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nike-cdn.bluejeans.com,,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nike.a.bluejeans.com,44.239.84.214,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nike.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nist.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nistmep.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nm.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nm.primetime.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nml-3.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nml.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nml2.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nmlk.a2m.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nmlk.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1214.awsdns-23.org, ns-1602.awsdns-08.co.uk, ns-485.awsdns-60.com, ns-998.awsdns-60.net",,,,,,
,nmlkjih.bluejeans.com,,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nomac.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nordstrom.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,northeastern.bluejeans.com,,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,northwestern.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nsc.bluejeans.com,,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nsf.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nshe.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nucor.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nw1.a2m.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nww8.a2m.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nx.3awww.www.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,o.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,o.static.a.bluejeans.com,44.239.84.214,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,google-site-verification=gTzxOP5zMFZNM2VE2CDT1GRqu5nACysdBcy7jIHrbDo,,a.bluejeans.com,,,,,,,
,o.static.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"MS=ms86014902, atlassian-domain-verification=IWOGnVTBqstnpGxa6aWUj6oWIuk4kB94F0OVmbwNNWkehkTYYfjTtIfq9URnqzty, atlassian-domain-verification=RxGzRU6zrSbaZt0CwEM91Pbu8o5lx3eeJIcrGTxI0rcVQhuF4XrIh7X1eIXUAWXm, atlassian-domain-verification=x26CvfzyW53DNyTtv5gFcqTxRyoI3nVEc4aGjUGO5hziVKAv87ZxHtIG8EFwCTCU, c7s7sdn6cb7px0z3zhc8971bv0njt2x9, google-site-verification=1ncXINeqHDjczNJVN2uUnxro35mH-_PgEf7o1_NXAcg, google-site-verification=F7TV8kPa82G-ETFMzLXJJe40OFATbqby8cvo1JTzODI, google-site-verification=KHpoqnjoc2-WK8rfA9natBxpyW8gz43IZs4g0TW9NHs, google-site-verification=YHi9b1eSBNgypOPymeAyC-0gVzcjSB7HOGjgccoPrHM, google-site-verification=eXZ6p5X4JS7NnN99oxXhTxqAb-BQP58n6I_VY11CILc, google-site-verification=n55oVAXGeRckXO_wKpbf8TB7ee0LXk2dEvGGYXbLEjU, google-site-verification=zRt3vIfTvvsatHCJM5oNvKzVYAy-M_LCt-4sbyhfsIs, mixpanel-domain-verify=4c49fa40-0719-4bca-93af-96853349ec4c, sophos-domain-verification=80f2975a5b7f8993df83d0b0fc3fa39b2f87e807da9aeae054c8b160745455e1, status-page-domain-verification=63mrn97kzjff, v=spf1 include:sendgrid.net include:stspg-customer.com include:spf.protection.outlook.com include:spf-0024a201.pphosted.com include:_spf2.bluejeans.com include:_spf3.bluejeans.com ip4:64.79.155.192 ~all",,bluejeans.com,"ns-1214.awsdns-23.org, ns-1602.awsdns-08.co.uk, ns-485.awsdns-60.com, ns-998.awsdns-60.net",,,"mx0a-0024a201.pphosted.com, mx0b-0024a201.pphosted.com",,,
,o1.meeting.bluejeans.com,50.31.55.221,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,o10.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,o2.meeting.bluejeans.com,192.254.112.36,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,o365sync.a.bluejeans.com,"13.32.27.87, 13.32.27.82, 13.32.27.118, 13.32.27.6","ns-766.awsdns-31.net, awsdns-hostmaster.amazon.com",NOERROR,,,diaejfsmq18qz.cloudfront.net,"ns-1255.awsdns-28.org, ns-1815.awsdns-34.co.uk, ns-347.awsdns-43.com, ns-766.awsdns-31.net",True,cloudfront,,,,
,o365sync.bluejeans.com,"108.138.17.125, 108.138.17.123, 108.138.17.52, 108.138.17.88","ns-148.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,,,d3p8xbhbqoqoug.cloudfront.net,"ns-148.awsdns-18.com, ns-1974.awsdns-54.co.uk, ns-626.awsdns-14.net, ns-1245.awsdns-27.org",True,cloudfront,,,,
,o654.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1214.awsdns-23.org, ns-1602.awsdns-08.co.uk, ns-485.awsdns-60.com, ns-998.awsdns-60.net",,,,,,
,o8.a2m.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oauth2-mail.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,occ-1-760-41.a.bluejeans.com,44.239.84.214,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,onml.a2m.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,onmlk.www.2b-www.www.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,openbet.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,opengovpartnership.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,opensocietyfoundations.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,opera.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,opower.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ornl.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oshn.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ot.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ou.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,outwww.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ow-4.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ow6.huddle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oww1.a2m.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1214.awsdns-23.org, ns-1602.awsdns-08.co.uk, ns-485.awsdns-60.com, ns-998.awsdns-60.net",,,,,,
,oxy.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p6543.primetime.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pages.bluejeans.com,"104.17.70.206, 104.17.73.206, 104.17.71.206, 104.17.74.206, 104.17.72.206","bart.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,"bluejeansnetwork.mktoweb.com, sjo.mktossl.com",,True,cloudflare,,,,
,pagestatic-a.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pandemic0105.blog.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pandora.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,paraport.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,parkside.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,partnerorderform-qa.a.bluejeans.com,"13.32.99.94, 13.32.99.124, 13.32.99.102, 13.32.99.4","ns-904.awsdns-49.net, awsdns-hostmaster.amazon.com",NOERROR,,,"www.bluejeansapp-qa.com, *.d30nn50lmmcgdt.amplifyapp.com",,True,cloudfront,,,,
,partnerorderform-qa.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,partnerorderform.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1214.awsdns-23.org, ns-1602.awsdns-08.co.uk, ns-485.awsdns-60.com, ns-998.awsdns-60.net",,,,,,
,partners.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pathwaycapital.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pch.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,penfed.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pennmedicine.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pennstate.bluejeans.com,,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pernod-ricard.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,persgroep.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1214.awsdns-23.org, ns-1602.awsdns-08.co.uk, ns-485.awsdns-60.com, ns-998.awsdns-60.net",,,,,,
,photon.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,photoninfotech.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pima.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1214.awsdns-23.org, ns-1602.awsdns-08.co.uk, ns-485.awsdns-60.com, ns-998.awsdns-60.net",,,,,,
,pinnacle.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,plainscommerce.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pon.primetime.bluejeans.com,35.80.24.196,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,portal-calling.a.bluejeans.com,"3.88.123.24, 35.162.250.160","ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,portal-calling.bluejeans.com,"52.45.54.57, 52.33.33.113","ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,postback-a.bluejeans.com,199.48.152.50,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,postback.a.bluejeans.com,"104.238.247.1, 104.238.244.1","ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
