new,host,a,soa,has_internal_ips,internal_ips,status_code,cname,ns,mx,aaaa,cdn,cdn-name,txt,caa
[x],cs198.stanford.edu,171.67.64.27,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,pointer.cs.stanford.edu,,,,,,,
[x],cs20.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],cs217.stanford.edu,"185.199.109.153, 185.199.110.153, 185.199.108.153, 185.199.111.153","dns1.p05.nsone.net, hostmaster.nsone.net, ns-1622.awsdns-10.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,cs217.github.io,,,"2606:50c0:8001::153, 2606:50c0:8003::153, 2606:50c0:8000::153, 2606:50c0:8002::153",,,,"letsencrypt.org, digicert.com"
[x],cs230.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
[x],cs231n.stanford.edu,171.64.68.10,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,ai.stanford.edu,,ai.stanford.edu,,,,,
[x],cs241.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,"ns-1434.awsdns-51.org, ns-1861.awsdns-40.co.uk, ns-370.awsdns-46.com, ns-610.awsdns-12.net",,,,,,
[x],cs25.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],cs3.stanford.edu,171.64.64.27,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,smtp3.cs.stanford.edu,,,,,,,
[x],cs9.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],cs93.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],csd.stanford.edu,171.64.64.64,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,CS.stanford.edu,,"smtp2.CS.stanford.edu, CS.stanford.edu, smtp1.CS.stanford.edu",,,,"google-site-verification=YIH2F20_EHKOHisVDZe512ysZEOoBNYp1OXPWwNK8XM, v=spf1 mx a ip4:171.64.0.0/14 ip4:176.31.145.254 include:_spf.google.com include:_spf.elasticemail.com ip4:148.163.149.245 ip4:148.163.153.235 ip4:148.163.135.119 ip4:148.163.139.119 ~all",
[x],csdb.stanford.edu,"172.27.64.45, 171.64.7.115, 171.64.7.61, 204.63.224.53","argus.stanford.edu, hostmaster.stanford.edu",True,172.27.64.45,NOERROR,cs-db-1.stanford.edu,"ns7.dnsmadeeasy.com, atalante.stanford.edu, ns6.dnsmadeeasy.com, avallone.stanford.edu, ns5.dnsmadeeasy.com, argus.stanford.edu",,"2607:f6d0:0:9113::ab40:773, 2607:f6d0:0:d32::ab40:73d, 2620:6c:40c0:0:204:63:224:53",,,,
[x],csdb1.stanford.edu,172.27.64.45,"argus.stanford.edu, hostmaster.stanford.edu",True,172.27.64.45,NOERROR,cs-db-1.stanford.edu,,,,,,,
[x],csdev.sahr.stanford.edu,171.67.55.83,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],csdev2.sahr.stanford.edu,171.67.55.95,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],csdrupal.stanford.edu,172.24.64.30,"argus.stanford.edu, hostmaster.stanford.edu",True,172.24.64.30,NOERROR,www1.cs.stanford.edu,,cs.stanford.edu,,,,,
[x],csgoldweb.stanford.edu,"171.67.5.218, 171.64.7.115, 171.64.7.61, 204.63.224.53","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,csgold7-web-prd.stanford.edu,"ns5.dnsmadeeasy.com, avallone.stanford.edu, ns7.dnsmadeeasy.com, argus.stanford.edu, atalante.stanford.edu, ns6.dnsmadeeasy.com",,"2607:f6d0:0:9113::ab40:773, 2607:f6d0:0:d32::ab40:73d, 2620:6c:40c0:0:204:63:224:53",,,,
[x],csl.stanford.edu,171.64.73.4,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,v=spf1 ip4:171.67.73.10 a mx ptr ~all,
[x],cslmail.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],csonline.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],csp.stanford.edu,"104.22.70.242, 172.67.11.215, 104.22.71.242",,,,NOERROR,,,,"2606:4700:10::6816:46f2, 2606:4700:10::6816:47f2, 2606:4700:10::ac43:bd7",True,cloudflare,,
[x],csr-pr-xerox6500.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],csrt.stanford.edu,171.64.64.120,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,vigilante.stanford.edu,,,,,,,
[x],ct.stanford.edu,34.111.22.62,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,ct.med.stanford.edu,,,,True,google,,
[x],cte.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
[x],ctl.stanford.edu,,,,,NOERROR,ctl.cardinalsites.acsitefactory.com,,,,,,,
[x],ctr.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"ctrd9.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],cub.stanford.edu,171.67.37.3,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,swp.stanford.edu,,,,,,,
[x],culture.stanford.edu,171.65.104.128,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,med4.irt-dr.med.stanford.edu,,,,,,,
[x],cupertino.stanford.edu,128.12.167.76,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],curis.cs.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,curis.stanford.edu,,,,,,,
[x],curis.stanford.edu,171.64.64.240,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,CS.stanford.edu,,,,,
[x],custom-maps.stanford.edu,171.67.46.160,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,lbre-vip9.stanford.edu,,,,,,,
[x],cvgl.stanford.edu,171.64.64.64,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,CS.stanford.edu,,"smtp2.cs.stanford.edu, CS.stanford.edu, smtp1.cs.stanford.edu",,,,"google-site-verification=YIH2F20_EHKOHisVDZe512ysZEOoBNYp1OXPWwNK8XM, v=spf1 mx a ip4:171.64.0.0/14 ip4:176.31.145.254 include:_spf.google.com include:_spf.elasticemail.com ip4:148.163.149.245 ip4:148.163.153.235 ip4:148.163.135.119 ip4:148.163.139.119 ~all",
[x],cybersecurity.stanford.edu,,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],cyberspace.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],cycle.stanford.edu,171.65.104.14,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,med1.irt-dr.med.stanford.edu,,,,,,,
[x],d02.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],d026-hplj4000.stanford.edu,172.25.16.5,"argus.stanford.edu, hostmaster.stanford.edu",True,172.25.16.5,NOERROR,,,,,,,,
[x],d04.stanford.edu,171.64.103.59,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],d10.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],d11.stanford.edu,171.64.103.30,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],d14.stanford.edu,171.64.103.44,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],dagobah.stanford.edu,171.64.160.98,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],dailab.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
[x],daily.stanford.edu,52.219.100.203,"ns-1918.awsdns-47.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,"daily.stanford.edu.s3-website.us-east-2.amazonaws.com, s3-website.us-east-2.amazonaws.com","ns-1206.awsdns-22.org, ns-1918.awsdns-47.co.uk, ns-485.awsdns-60.com, ns-812.awsdns-37.net",,,,,01019bc8d0b0179fe54b86107f7e0a1e,
[x],dartagnan.stanford.edu,10.112.0.26,"argus.stanford.edu, hostmaster.stanford.edu",True,10.112.0.26,NOERROR,,,,,,,,
[x],darwin.slac.stanford.edu,134.79.37.197,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,,,,,,,,
[x],darwin.stanford.edu,34.117.178.225,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,med.irt-dr.med.stanford.edu,,medmail.stanford.edu,,True,google,google-site-verification=PgCs-JDaGm2F3tbAIobYjO4yUReqz3c2ovd4Mzvnfx8,
[x],dasha.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],dashboard-prod.stanford.edu,35.235.110.88,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,dashboard.asr.stanford.edu,,,,True,google,,
[x],dashboard.stanford.edu,35.235.110.88,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,dashboard.asr.stanford.edu,,,,True,google,"heritage=external-dns,external-dns/owner=prod-us-west2,external-dns/resource=service/dashboard-prod/dashboard-prod",
[x],dashi.stanford.edu,192.168.1.8,"argus.stanford.edu, hostmaster.stanford.edu",True,192.168.1.8,NOERROR,,,,,,,,
[x],data-archive.stanford.edu,"172.20.170.35, 172.20.170.37","argus.stanford.edu, hostmaster.stanford.edu",True,"172.20.170.35, 172.20.170.37",NOERROR,,,,,,,,
[x],data.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"socscidata.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],databank.stanford.edu,"171.64.252.87, 171.64.7.115, 171.64.7.61, 204.63.224.53","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,"atalante.stanford.edu, argus.stanford.edu, ns5.dnsmadeeasy.com, ns7.dnsmadeeasy.com, ns6.dnsmadeeasy.com, avallone.stanford.edu",,"2607:f6d0:0:9113::ab40:773, 2607:f6d0:0:d32::ab40:73d, 2620:6c:40c0:0:204:63:224:53",,,,
[x],datagateway.stanford.edu,52.9.116.207,"dns-external-master.amazon.com, root.amazon.com",,,NOERROR,ec2-52-9-116-207.us-west-1.compute.amazonaws.com,,,,,,,
[x],dataocean.stanford.edu,"99.84.208.15, 99.84.208.34, 99.84.208.90, 99.84.208.101, 205.251.193.176, 205.251.195.219, 205.251.197.86, 205.251.198.186","ns-1722.awsdns-23.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,dmo7fx2mf186c.cloudfront.net,"ns-432.awsdns-54.com, ns-1722.awsdns-23.co.uk, ns-1366.awsdns-42.org, ns-987.awsdns-59.net",,"2600:9000:2199:fe00:14:aeb1:a900:93a1, 2600:9000:2199:aa00:14:aeb1:a900:93a1, 2600:9000:2199:c00:14:aeb1:a900:93a1, 2600:9000:2199:400:14:aeb1:a900:93a1, 2600:9000:2199:7800:14:aeb1:a900:93a1, 2600:9000:2199:fc00:14:aeb1:a900:93a1, 2600:9000:2199:e800:14:aeb1:a900:93a1, 2600:9000:2199:f800:14:aeb1:a900:93a1",True,cloudfront,,
[x],datascience.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"datascience20220425.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],datashop.stanford.edu,34.212.150.45,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],datastage.stanford.edu,171.64.75.16,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],datausers.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],dawn.stanford.edu,171.64.7.111,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,2607:f6d0:0:9113::c:547,,,,
[x],day.stanford.edu,171.64.7.15,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],db-webservices.stanford.edu,184.169.131.118,"ns-9.awsdns-01.com, awsdns-hostmaster.amazon.com",,,NOERROR,sierra.hivdb.org,,,,,,,
[x],db002.stanford.edu,10.109.49.195,"argus.stanford.edu, hostmaster.stanford.edu",True,10.109.49.195,NOERROR,,,,,,,,
[x],dbudgetsysfdm.stanford.edu,171.67.37.223,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],dcd.stanford.edu,"172.24.103.12, 171.64.7.115, 171.64.7.61, 204.63.224.53","argus.stanford.edu, hostmaster.stanford.edu",True,172.24.103.12,NOERROR,,"avallone.stanford.edu, atalante.stanford.edu, argus.stanford.edu, ns5.dnsmadeeasy.com, ns7.dnsmadeeasy.com, ns6.dnsmadeeasy.com",solarpost.stanford.edu,"2607:f6d0:0:9113::ab40:773, 2607:f6d0:0:d32::ab40:73d, 2620:6c:40c0:0:204:63:224:53",,,,
[x],dci.stanford.edu,35.225.253.236,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,"mxa-00000d03.gslb.pphosted.com, mxb-00000d03.gslb.pphosted.com",,True,google,v=spf1 include:mailgun.org ?all,
[x],dcs.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],dd.stanford.edu,128.12.88.225,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],deagle.people.stanford.edu,34.215.171.12,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],deans-biomed-hpljpro400.stanford.edu,171.65.164.45,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],deans-jpfine-hplj400.stanford.edu,171.65.164.110,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],deans-minor-ljpro400.stanford.edu,171.65.164.121,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],deans-pjutz-hplj400.stanford.edu,171.65.165.54,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],debate.stanford.edu,34.215.171.12,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,"aspmx3.googlemail.com, aspmx2.googlemail.com, ALT2.ASPMX.L.google.com, ALT1.ASPMX.L.google.com, ASPMX.L.google.com",,,,,
[x],debian-repo2.stanford.edu,171.65.225.233,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],debian-repository.stanford.edu,171.65.225.230,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,debian-repo1.stanford.edu,,,,,,,
[x],debian.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,debian-repo1.stanford.edu,,,,,,,
[x],decibel.stanford.edu,"198.185.159.145, 198.185.159.144, 198.49.23.144, 198.49.23.145","dns1.p06.nsone.net, dns-admin.squarespace.com",,,NOERROR,ext-cust.squarespace.com,,,,,,,
[x],dee.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],deharo.stanford.edu,171.67.49.168,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],del.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"deld8.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],dell.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,"ns-1434.awsdns-51.org, ns-1861.awsdns-40.co.uk, ns-370.awsdns-46.com, ns-610.awsdns-12.net",,,,,,
[x],demo.slac.stanford.edu,134.79.138.12,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,drupal-prod.slac.stanford.edu,,,2620:114:d000:c08a::9,,,,
[x],democracy.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"democracy.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],democrats.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"democrats.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],depot.stanford.edu,"172.24.64.13, 171.64.7.115, 171.64.7.61, 204.63.224.53","argus.stanford.edu, hostmaster.stanford.edu",True,172.24.64.13,NOERROR,cave.stanford.edu,"ns7.dnsmadeeasy.com, argus.stanford.edu, atalante.stanford.edu, avallone.stanford.edu, ns5.dnsmadeeasy.com, ns6.dnsmadeeasy.com",,"2607:f6d0:0:9113::ab40:773, 2607:f6d0:0:d32::ab40:73d, 2620:6c:40c0:0:204:63:224:53",,,,
[x],derm-pavc-c227-hptouchsmart300.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],derp.stanford.edu,"172.27.76.129, 172.27.76.127","argus.stanford.edu, hostmaster.stanford.edu",True,"172.27.76.129, 172.27.76.127",NOERROR,,,,,,,,
[x],design.stanford.edu,171.64.48.27,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-cdr.stanford.edu,,cdr.stanford.edu,,,,,
[x],designer.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,saxophone.stanford.edu,,tantivy.stanford.edu,,,,,
[x],dev.acomp.stanford.edu,171.67.49.196,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,fillmore.stanford.edu,,,,,,,
[x],dev.bmir.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,bmir-stg-www-lb.stanford.edu,,,,,,,
[x],dev.stanford.edu,171.64.68.36,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],deviceregistryws-uat.stanford.edu,"34.217.157.101, 52.11.213.189, 52.10.254.60","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,nlb-deviceregistryws-uat-0804d6d086a28ab3.elb.us-west-2.amazonaws.com,,,,,,,
[x],devices.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],devnull.stanford.edu,"171.67.219.70, 171.64.7.115, 171.64.7.61, 204.63.224.53","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,"atalante.stanford.edu, ns5.dnsmadeeasy.com, ns7.dnsmadeeasy.com, ns6.dnsmadeeasy.com, argus.stanford.edu, avallone.stanford.edu",,"2607:f6d0:0:9113::ab40:773, 2607:f6d0:0:d32::ab40:73d, 2620:6c:40c0:0:204:63:224:53",,,,
[x],devops.stanford.edu,35.161.220.33,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],devwiki.stanford.edu,171.64.68.47,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],dg.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],dge.stanford.edu,"171.66.69.164, 171.66.68.141, 171.66.68.104, 171.66.68.107","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,legacy-ciw.stanford.edu,,,,,,,
[x],dhcp50.stanford.edu,171.66.243.150,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],dhcp68.stanford.edu,171.66.243.168,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],dhcp76.stanford.edu,171.66.243.176,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],dhometeam.stanford.edu,"198.185.159.144, 198.49.23.144, 198.49.23.145, 198.185.159.145","dns1.p06.nsone.net, dns-admin.squarespace.com",,,NOERROR,"ext.squarespace.com, ext-cust.squarespace.com",,,,,,,
[x],dhs.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
[x],diebold-1pts-02-300.stanford.edu,192.168.9.109,"argus.stanford.edu, hostmaster.stanford.edu",True,192.168.9.109,NOERROR,,,,,,,,
[x],diffusion.stanford.edu,171.65.34.81,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,chris.stanford.edu,,,,,,,
[x],dill.stanford.edu,171.64.23.34,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],dinosaur.stanford.edu,171.67.42.172,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],diploma.cs.stanford.edu,171.64.64.77,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,shib-sunetid.cs.stanford.edu,,,,,,,
[x],direct.stanford.edu,171.67.96.217,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,aalab7.stanford.edu,,,,,,,
[x],directory.alumni.stanford.edu,"3.124.44.91, 3.74.83.127","dns1.p02.nsone.net, hostmaster.nsone.net",,,NOERROR,stanford.netlifyglobalcdn.com,,,"2a05:d014:275:cb00:ce75:162:d945:5f34, 2a05:d014:275:cb01:949b:27e2:ac2c:f10b",True,google,,
[x],disco.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],discourse.almond.stanford.edu,52.26.242.8,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],discover.stanford.edu,171.67.37.106,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,bento-lb.stanford.edu,,,,,,,
[x],discovercourses.gse.stanford.edu,"35.156.224.161, 18.192.231.252","dns1.p01.nsone.net, hostmaster.nsone.net",,,NOERROR,discovercourses.netlify.app,,,"2a05:d014:275:cb02::c8, 2a05:d014:275:cb01::c8",,,,
[x],discovery.stanford.edu,171.65.36.24,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],discriminationsupport.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],discussions.stanford.edu,,,,,NOERROR,,,discussions.stanford.edu,,,,,
[x],dish.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"disharead8.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],distal.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"distallab.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],diver.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
[x],diversityandaccess.stanford.edu,,,,,NOERROR,dao20200723.cardinalsites.acsitefactory.com,,,,,,,
[x],dl.stanford.edu,171.64.68.10,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,ai.stanford.edu,,ai.stanford.edu,,,,,
[x],dlcl.stanford.edu,54.201.241.220,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,humscigryphon.stanford.edu,,,,,,,
[x],dlife.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],dll.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],dlp.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],dlss-goldilocks-prod.stanford.edu,10.123.4.12,"argus.stanford.edu, hostmaster.stanford.edu",True,10.123.4.12,NOERROR,dlss-k8s-ingress-internal-prod.stanford.edu,,,,,,,
[x],dlss-k8s-ingress-internal-prod.stanford.edu,10.123.4.12,"argus.stanford.edu, hostmaster.stanford.edu",True,10.123.4.12,NOERROR,,,,,,,,
[x],dlss-longhorn-prod.stanford.edu,10.123.4.12,"argus.stanford.edu, hostmaster.stanford.edu",True,10.123.4.12,NOERROR,dlss-k8s-ingress-internal-prod.stanford.edu,,,,,,,
[x],dlss-oauth-ops-prod.stanford.edu,10.123.4.12,"argus.stanford.edu, hostmaster.stanford.edu",True,10.123.4.12,NOERROR,dlss-k8s-ingress-internal-prod.stanford.edu,,,,,,,
[x],dlss-oauth-prod.stanford.edu,10.123.4.12,"argus.stanford.edu, hostmaster.stanford.edu",True,10.123.4.12,NOERROR,dlss-k8s-ingress-internal-prod.stanford.edu,,,,,,,
[x],dlss-prometheus-prod.stanford.edu,10.123.4.12,"argus.stanford.edu, hostmaster.stanford.edu",True,10.123.4.12,NOERROR,dlss-k8s-ingress-internal-prod.stanford.edu,,,,,,,
[x],dm.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
