input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,tls_mismatched,final_url,tls_expired
meta.dickssportinggoods.com,Access Denied,403,276,meta.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,meta.dickssportinggoods.com,443,https://meta.dickssportinggoods.com:443,https,AkamaiGHost,text/html,GET,2.23.197.26,/,-1065463849,2.23.197.26,PayPal,10,False,,,d.impactradius-event.com,,,
meta.fieldandstreamshop.com,Access Denied,403,277,meta.fieldandstreamshop.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.fieldandstreamshop.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.fieldandstreamshop.com,"Dick's Sporting Goods, Inc.",fieldandstreamshop.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a1945519a6a99aaa91d746b4f18a1a5b,3e2e540563d97017061becce459b65baffbfd43e4752b1805195317d6f228a2a,True,ctls,meta.fieldandstreamshop.com,443,https://meta.fieldandstreamshop.com:443,https,AkamaiGHost,text/html,GET,104.102.48.19,/,-1396943091,104.102.48.19,,10,False,,,,,,
metrics.calia.com,,200,,metrics.calia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,metrics.calia.com,443,https://metrics.calia.com:443,https,jag,,GET,63.140.62.164,/,1936786007,63.140.62.160,,1,False,,,,True,,
metrics.dickssportinggoods.com,,200,,metrics.dickssportinggoods.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,metrics.dickssportinggoods.com,443,https://metrics.dickssportinggoods.com:443,https,jag,,GET,63.140.62.160,/,1936786007,63.140.62.135,,1,False,,,,True,,
metrics.fieldandstreamshop.com,,200,,metrics.fieldandstreamshop.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,metrics.fieldandstreamshop.com,443,https://metrics.fieldandstreamshop.com:443,https,jag,,GET,63.140.62.160,/,1936786007,63.140.62.164,,1,False,,,,True,,
metrics.goinggoinggone.com,,200,,metrics.goinggoinggone.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,metrics.goinggoinggone.com,443,https://metrics.goinggoinggone.com:443,https,jag,,GET,63.140.62.135,/,1936786007,63.140.62.164,,1,False,,,,True,,
metrics.golfgalaxy.com,,200,,metrics.golfgalaxy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,metrics.golfgalaxy.com,443,https://metrics.golfgalaxy.com:443,https,jag,,GET,63.140.62.164,/,1936786007,63.140.62.160,,1,False,,,,True,,
metrics.publiclands.com,,200,,metrics.publiclands.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,metrics.publiclands.com,443,https://metrics.publiclands.com:443,https,jag,,GET,63.140.62.160,/,1936786007,63.140.62.135,,1,False,,,,True,,
mfa.dcsg.com,Multi-Factor Authentication User Portal: User Log In,200,11955,mfa.dcsg.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-27T00:00:00Z,2023-11-27T23:59:59Z,"CN=mfa.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",mfa.dcsg.com,"Dick's Sporting Goods, Inc.",mfa.dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,826ac342b998cabb67c02f75ed736691,8219c01972d4fde614c8f28b940ef67b5613d9b0eb631dfa0ef17fd7f405778d,,ctls,mfa.dcsg.com,443,https://mfa.dcsg.com:443,https,Microsoft-IIS/8.5,text/html,GET,199.30.195.63,/,1631801191,199.30.195.63,Windows Server,183,False,,,,,https://mfa.dcsg.com/portal/,
mhsi-47-247-9.vrst.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://mhsi-47-247-9.vrst.com:80,http,,,GET,165.160.13.20,/,820150424,165.160.15.20,,2,False,,,,,,
mi.dickssportinggoods.com,Movable Ink Domain,200,79,mi.dickssportinggoods.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-21T23:59:59Z,CN=mi.dickssportinggoods.com,mi.dickssportinggoods.com,,mi.dickssportinggoods.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6ed609a4999113091bfcf8143b0d3b3b,563843fde284dca6e496a44d239b7fb59c5949f36e66bf6cadf181e770ffdfb4,,ctls,mi.dickssportinggoods.com,443,https://mi.dickssportinggoods.com:443,https,,,GET,99.86.4.82,/,-1542678720,99.86.4.25,Amazon Web Services,1,False,cloudfront,True,,,,
mi.fieldandstreamshop.com,Movable Ink Domain,200,79,mi.fieldandstreamshop.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2023-11-04T23:59:59Z,CN=mi.fieldandstreamshop.com,mi.fieldandstreamshop.com,,mi.fieldandstreamshop.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4ed6f2f079c53d22c6df1e674c397067,136a246fd305293323051c71511c7bc071e04c5c18ddf6a5927a05c3bd56117b,,ctls,mi.fieldandstreamshop.com,443,https://mi.fieldandstreamshop.com:443,https,,,GET,18.66.122.39,/,-1542678720,18.66.122.102,Amazon Web Services,1,False,cloudfront,True,,,,
mi.goinggoinggone.com,Movable Ink Domain,200,79,mi.goinggoinggone.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-11-04T23:59:59Z,CN=mi.goinggoinggone.com,mi.goinggoinggone.com,,mi.goinggoinggone.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1143950557cc8397733eb4d17b4ec77d,ace65749640c95f78101125076eb1b3c06e9309e82884e685883b97fbb70e23a,,ctls,mi.goinggoinggone.com,443,https://mi.goinggoinggone.com:443,https,,,GET,99.86.4.116,/,-1542678720,99.86.4.107,Amazon Web Services,1,False,cloudfront,True,,,,
mi.golfgalaxy.com,Movable Ink Domain,200,79,mi.golfgalaxy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-11-04T23:59:59Z,CN=mi.golfgalaxy.com,mi.golfgalaxy.com,,mi.golfgalaxy.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6b5bd5a67e52ab6b9e062af6ef5eeebe,5ddf077ae7ee9776a1465b32a7bd709d0e4a8ab0682cb774bb4b3859d51a5199,,ctls,mi.golfgalaxy.com,443,https://mi.golfgalaxy.com:443,https,,,GET,65.9.66.124,/,-1542678720,65.9.66.106,Amazon Web Services,1,False,cloudfront,True,,,,
mkt.calia.com,Login,200,3283,mkt.calia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-01T01:39:29Z,2023-06-30T01:39:28Z,CN=mkt.calia.com,mkt.calia.com,,mkt.calia.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0bdb56bf0c28010cca811ecebebc9be3,860a157a40beca1300bdabdc22c330ca23f7bae5e4521376bdf64eac64b97667,,ctls,mkt.calia.com,443,https://mkt.calia.com:443,https,,text/html,GET,104.211.46.29,/,566218143,104.211.46.29,HSTS,12,False,azure,True,,,https://mkt.calia.com/auth/login/,
mkt.dickssportinggoods.com,Login,200,3283,mkt.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T03:43:39Z,2023-07-16T03:43:38Z,CN=mkt.dickssportinggoods.com,mkt.dickssportinggoods.com,,mkt.dickssportinggoods.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dc43c7871054542428de5f7764cecb7c,88b27bd28bc549fb077ec843a6ce6e5a5f6b8e30b0c26aa70f9809de371369d5,,ctls,mkt.dickssportinggoods.com,443,https://mkt.dickssportinggoods.com:443,https,,text/html,GET,20.231.100.35,/,566218143,20.231.100.35,HSTS,12,False,,,,,https://mkt.dickssportinggoods.com/auth/login/,
mkt.golfgalaxy.com,Login,200,3283,mkt.golfgalaxy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T14:42:53Z,2023-07-16T14:42:52Z,CN=mkt.golfgalaxy.com,mkt.golfgalaxy.com,,mkt.golfgalaxy.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3621ce6c650c0878de81bc0a876c0240,d527eb4fa627921592d90bba88a3c533e129a67eaf6f646cb763c8c642fa83b8,,ctls,mkt.golfgalaxy.com,443,https://mkt.golfgalaxy.com:443,https,,text/html,GET,20.185.179.255,/,566218143,20.185.179.255,HSTS,12,False,azure,True,,,https://mkt.golfgalaxy.com/auth/login/,
mkt.publiclands.com,Login,200,3283,mkt.publiclands.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T16:52:26Z,2023-07-16T16:52:25Z,CN=mkt.publiclands.com,mkt.publiclands.com,,mkt.publiclands.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f50a623538e4a61110de857342a50c2b,d79057003cc8be81f1aa948c22ad0ed256c998b7d599ea8eb5d152b03194cb24,,ctls,mkt.publiclands.com,443,https://mkt.publiclands.com:443,https,,text/html,GET,20.231.201.96,/,566218143,20.231.201.96,HSTS,12,False,,,,,https://mkt.publiclands.com/auth/login/,
mkt.vrst.com,Login,200,3283,mkt.vrst.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T03:19:49Z,2023-07-16T03:19:48Z,CN=mkt.vrst.com,mkt.vrst.com,,mkt.vrst.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,212bf4a242c0e26c93bc622a8728e792,503886ca20cd18d1d5c39529d1ff1f43784e10be8b8e7b045379f287cf16d754,,ctls,mkt.vrst.com,443,https://mkt.vrst.com:443,https,,text/html,GET,20.115.11.149,/,566218143,20.115.11.149,HSTS,12,False,,,,,https://mkt.vrst.com/auth/login/,
ml.dickssportinggoods.com,Access Denied,403,275,ml.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,ml.dickssportinggoods.com,443,https://ml.dickssportinggoods.com:443,https,AkamaiGHost,text/html,GET,2.18.162.137,/,428155199,2a02:26f0:1700:38e::25db,Akamai Bot Manager,10,False,,,,,,
mobilegateway.dcsg.com,Error,200,2234,,,,,,,,,,,,,,,,,,,,80,http://mobilegateway.dcsg.com:80,http,AkamaiNetStorage,text/html,GET,23.201.252.24,/,179139589,23.201.252.24,Akamai Bot Manager,82,False,,,,,,
move.dickssportinggoods.com,Service Unavailable - Fail to connect,503,271,move.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,move.dickssportinggoods.com,443,https://move.dickssportinggoods.com:443,https,AkamaiGHost,text/html,GET,2.18.162.137,/,1287199511,2a02:26f0:1700:38c::25db,Akamai Bot Manager,9,False,,,,,,
myaccount.dickssportinggoods.com,Access Denied,403,281,myaccount.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,myaccount.dickssportinggoods.com,443,https://myaccount.dickssportinggoods.com:443,https,AkamaiGHost,text/html,GET,104.111.217.32,/,-1952134100,104.111.217.32,Akamai Bot Manager,10,False,,,,,,
mycloudclient.dcsg.com,VMware Horizon,200,5261,mycloudclient.dcsg.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-04-18T00:00:00Z,2023-05-19T23:59:59Z,"CN=mycloudclient.dcsg.com, OU=Windows Server Engineering, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",mycloudclient.dcsg.com,"Dick's Sporting Goods, Inc.",www.mycloudclient.dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d125dfdc72099a69e4eb5de19d78d4bb,3df3f96bc53c5e63a1d3ddbd8d5345790d900554a859c71b7d5b8781eaff0d84,,ctls,mycloudclient.dcsg.com,443,https://mycloudclient.dcsg.com:443,https,,text/html,GET,199.30.195.49,/,1182206475,199.30.195.49,Java,86,False,,,,,,
myhrext.dcsg.com,Access Denied,403,266,myhrext.dcsg.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dcsg.com,"Dick's Sporting Goods, Inc.",dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0afda22faf79e42a9d95e167bcf3dba4,d04084aa72a876c30b28bc58acca501fc82d5f5ca51c8dff10a97631f7f359be,True,ctls,myhrext.dcsg.com,443,https://myhrext.dcsg.com:443,https,AkamaiGHost,text/html,GET,23.201.252.24,/,590760443,2a02:26f0:1700:38d::1fb3,,10,False,,,,,,
myhrqaext.dcsg.com,Access Denied,403,268,myhrqaext.dcsg.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dcsg.com,"Dick's Sporting Goods, Inc.",dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0afda22faf79e42a9d95e167bcf3dba4,d04084aa72a876c30b28bc58acca501fc82d5f5ca51c8dff10a97631f7f359be,True,ctls,myhrqaext.dcsg.com,443,https://myhrqaext.dcsg.com:443,https,AkamaiGHost,text/html,GET,23.201.252.24,/,-1038480745,2a02:26f0:1700:38f::1fb3,,10,False,,,,,,
myhruat.dcsg.com,Access Denied,403,266,myhruat.dcsg.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dcsg.com,"Dick's Sporting Goods, Inc.",dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0afda22faf79e42a9d95e167bcf3dba4,d04084aa72a876c30b28bc58acca501fc82d5f5ca51c8dff10a97631f7f359be,True,ctls,myhruat.dcsg.com,443,https://myhruat.dcsg.com:443,https,AkamaiGHost,text/html,GET,23.37.60.116,/,1789722584,2a02:26f0:1700:38d::1fb3,,10,False,,,,,,
nersuryschool.vrst.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://nersuryschool.vrst.com:80,http,,,GET,165.160.15.20,/,820150424,165.160.13.20,,2,False,,,,,,
network-a.bazaarvoice.com,,404,43,network-a.bazaarvoice.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-05-05T23:59:59Z,"CN=*.bazaarvoice.com, O=Bazaarvoice\, Inc., L=Austin, ST=Texas, C=US",*.bazaarvoice.com,"Bazaarvoice, Inc.",bazaarvoice.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,359430ebed1958a80f6db6cda69ec7dc,28b617c040861183eba6095cf6a726c3abb68aa19cdc33de24d80b49dbe2a90d,True,ctls,network-a.bazaarvoice.com,443,https://network-a.bazaarvoice.com:443,https,nginx,application/json,GET,34.230.198.208,/,1923877421,3.218.77.117,Nginx,1,False,,,,,,
network.bazaarvoice.com,,404,43,network.bazaarvoice.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-05-05T23:59:59Z,"CN=*.bazaarvoice.com, O=Bazaarvoice\, Inc., L=Austin, ST=Texas, C=US",*.bazaarvoice.com,"Bazaarvoice, Inc.",bazaarvoice.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,359430ebed1958a80f6db6cda69ec7dc,28b617c040861183eba6095cf6a726c3abb68aa19cdc33de24d80b49dbe2a90d,True,ctls,network.bazaarvoice.com,443,https://network.bazaarvoice.com:443,https,nginx,application/json,GET,99.86.4.59,/,1923877421,99.86.4.27,Nginx,1,False,cloudfront,True,,,,
notifications.dcsg.com,,400,3,notifications.dcsg.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-19T00:00:00Z,2023-11-19T23:59:59Z,"CN=e.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",e.dcsg.com,"Dick's Sporting Goods, Inc.",notifications.dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a5fcaccc2d2877bb75e8d50d168e4a9c,84d0076a31fa0d080f1cca408950d6c9dcee214c7d53c08d34ff4bab85fa399e,,ctls,notifications.dcsg.com,443,https://notifications.dcsg.com:443,https,,text/plain,GET,159.127.198.162,/,-1840324437,159.127.198.162,,1,False,,,,,,
notifications.fieldandstreamshop.com,,400,3,notifications.fieldandstreamshop.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=e.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",e.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",notifications.golfgalaxy.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2fe0cc58e5e9ea4c685c37c8fe85fbdf,1ab25303ce0758da7586e3ce82b0540581dfdeb4c88a9170f6b0b27552addeb7,,ctls,notifications.fieldandstreamshop.com,443,https://notifications.fieldandstreamshop.com:443,https,,text/plain,GET,159.127.187.121,/,-1840324437,159.127.187.121,,1,False,,,,,,
notifications.publiclands.com,,400,3,notifications.publiclands.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-02T00:00:00Z,2023-07-03T23:59:59Z,"CN=e.publiclands.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",e.publiclands.com,"Dick's Sporting Goods, Inc.",notifications.publiclands.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,4ff73481a5f3946e01cb97bbb227f01f,9242a0cf28f65a986d78bb68c5e2f19e07929e43dc26358c03073a5b55e9e965,,ctls,notifications.publiclands.com,443,https://notifications.publiclands.com:443,https,,text/plain,GET,159.127.187.10,/,-1840324437,159.127.187.10,,1,False,,,,,,
ool.dcsg.com,404 - File or directory not found.,404,1245,ool.dcsg.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-07T00:00:00Z,2023-08-07T23:59:59Z,"CN=webmail.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",webmail.dcsg.com,"Dick's Sporting Goods, Inc.",ool.dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d5d39c72d5f463241b549dd77f87c17f,fc28b355434661d1ab0eb2cef7e9ef97dc419888a74e0e7f5c0d08ce50954219,,ctls,ool.dcsg.com,80,http://ool.dcsg.com:80,http,Microsoft-IIS/8.5,text/html,GET,199.30.195.193,/,1631801191,199.30.195.193,Windows Server,30,False,,,,,https://ool.dcsg.com/,
p218-contentws-china.vrst.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://p218-contentws-china.vrst.com:80,http,,,GET,165.160.13.20,/,820150424,165.160.15.20,,2,False,,,,,,
payments.dickssportinggoods.com,,404,96,payments.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,payments.dickssportinggoods.com,443,https://payments.dickssportinggoods.com:443,https,,text/plain,GET,2.23.197.26,/,-756090464,2a02:26f0:480:999::25db,Akamai Bot Manager,2,False,,,,,,
