input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_mismatched,final_url,tls_self_signed
cs227.meraki.com,Page not found - Cisco Meraki,403,5492,,cs227.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs227.meraki.com,,443,https://cs227.meraki.com:443,https,nginx,text/html,GET,209.206.60.249,/,134539818,2620:12f:c00b:100:4e5d:3cff:fe6b:f054,Nginx,79,False,,True,,,
cs228-spare.meraki.com,Page not found - Cisco Meraki,403,5492,,cs228-spare.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs228-spare.meraki.com,,443,https://cs228-spare.meraki.com:443,https,nginx,text/html,GET,209.206.49.150,/,134539818,2620:12f:c000:0:2ef8:9bff:fe79:6e33,Nginx,79,False,,True,,,
cs228.meraki.com,Page not found - Cisco Meraki,403,5492,,cs228.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs228.meraki.com,,443,https://cs228.meraki.com:443,https,nginx,text/html,GET,209.206.54.58,/,134539818,2620:12f:c002:116:aebc:d9ff:fe00:4b20,Nginx,79,False,,True,,,
cs229-2037.meraki.com,Page not found - Cisco Meraki,403,5492,,cs229-2037.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-25T00:00:00Z,2023-07-24T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",246c51ec86e63168c894c8b5a0149972,fa6b403a303a33c89a2f55c39a8134fa2ef9027797f349f5071bbb8bcece807f,ctls,cs229-2037.meraki.com,,443,https://cs229-2037.meraki.com:443,https,nginx,text/html,GET,209.206.58.145,/,134539818,2620:12f:c006:0:5e71:dff:fe24:e70f,Nginx,79,False,,True,,,
cs229-spare-2037.meraki.com,Page not found - Cisco Meraki,403,5492,,cs229-spare-2037.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-25T00:00:00Z,2023-07-24T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",246c51ec86e63168c894c8b5a0149972,fa6b403a303a33c89a2f55c39a8134fa2ef9027797f349f5071bbb8bcece807f,ctls,cs229-spare-2037.meraki.com,,443,https://cs229-spare-2037.meraki.com:443,https,nginx,text/html,GET,209.206.57.249,/,134539818,2620:12f:c004:0:a653:eff:feb6:7fa9,Nginx,79,False,,True,,,
cs229.meraki.com,Page not found - Cisco Meraki,403,5492,,cs229.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs229.meraki.com,,443,https://cs229.meraki.com:443,https,nginx,text/html,GET,209.206.58.145,/,134539818,2620:12f:c006:0:5e71:dff:fe24:e70f,Nginx,79,False,,True,,,
cs23-spare.meraki.com,Page not found - Cisco Meraki,403,5492,,cs23-spare.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs23-spare.meraki.com,,443,https://cs23-spare.meraki.com:443,https,nginx,text/html,GET,209.206.56.16,/,134539818,2620:12f:c004:0:250:56ff:fe8f:a4e0,Nginx,79,False,,True,,,
cs23.meraki.com,Page not found - Cisco Meraki,403,5492,,cs23.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs23.meraki.com,,443,https://cs23.meraki.com:443,https,nginx,text/html,GET,209.206.58.234,/,134539818,2620:12f:c006:0:6bd:97ff:fe23:4568,Nginx,79,False,,True,,,
cs230.meraki.com,Page not found - Cisco Meraki,403,5492,,cs230.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs230.meraki.com,,443,https://cs230.meraki.com:443,https,nginx,text/html,GET,209.206.51.230,/,134539818,2620:12f:c000:0:6a87:c6ff:fedb:8818,Nginx,79,False,,True,,,
cs231.meraki.com,Page not found - Cisco Meraki,403,5492,,cs231.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs231.meraki.com,,443,https://cs231.meraki.com:443,https,nginx,text/html,GET,209.206.63.101,/,134539818,2620:12f:c002:0:6bd:97ff:fe6e:dfa0,Nginx,79,False,,True,,,
cs232.meraki.com,Page not found - Cisco Meraki,403,5492,,cs232.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs232.meraki.com,,443,https://cs232.meraki.com:443,https,nginx,text/html,GET,209.206.60.244,/,134539818,2620:12f:c00b:100:4e5d:3cff:fe6b:e94c,Nginx,79,False,,True,,,
cs233.meraki.com,Page not found - Cisco Meraki,403,5492,,cs233.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs233.meraki.com,,443,https://cs233.meraki.com:443,https,nginx,text/html,GET,209.206.59.14,/,134539818,2620:12f:c006:0:46b6:beff:fe9f:fe50,Nginx,79,False,,True,,,
cs234-spare.meraki.com,Page not found - Cisco Meraki,403,5492,,cs234-spare.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs234-spare.meraki.com,,443,https://cs234-spare.meraki.com:443,https,nginx,text/html,GET,209.206.53.217,/,134539818,2620:12f:c002:0:a653:eff:fee5:8856,Nginx,79,False,,True,,,
cs234.meraki.com,Page not found - Cisco Meraki,403,5492,,cs234.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs234.meraki.com,,443,https://cs234.meraki.com:443,https,nginx,text/html,GET,209.206.48.208,/,134539818,2620:12f:c000:0:7e31:eff:fec1:c6e4,Nginx,79,False,,True,,,
cs235-2037.meraki.com,Page not found - Cisco Meraki,403,5492,,cs235-2037.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-25T00:00:00Z,2023-07-24T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",246c51ec86e63168c894c8b5a0149972,fa6b403a303a33c89a2f55c39a8134fa2ef9027797f349f5071bbb8bcece807f,ctls,cs235-2037.meraki.com,,443,https://cs235-2037.meraki.com:443,https,nginx,text/html,GET,209.206.53.151,/,134539818,2620:12f:c002:0:eaeb:34ff:fe9d:d40c,Nginx,79,False,,True,,,
cs235-spare-2037.meraki.com,Page not found - Cisco Meraki,403,5492,,cs235-spare-2037.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-25T00:00:00Z,2023-07-24T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",246c51ec86e63168c894c8b5a0149972,fa6b403a303a33c89a2f55c39a8134fa2ef9027797f349f5071bbb8bcece807f,ctls,cs235-spare-2037.meraki.com,,443,https://cs235-spare-2037.meraki.com:443,https,nginx,text/html,GET,209.206.51.138,/,134539818,2620:12f:c000:0:42b5:c1ff:fe07:1de4,Nginx,79,False,,True,,,
cs235.meraki.com,Page not found - Cisco Meraki,403,5492,,cs235.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs235.meraki.com,,443,https://cs235.meraki.com:443,https,nginx,text/html,GET,209.206.53.151,/,134539818,2620:12f:c002:0:eaeb:34ff:fe9d:d40c,Nginx,79,False,,True,,,
cs236-spare-2037.meraki.com,Page not found - Cisco Meraki,403,5492,,cs236-spare-2037.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-25T00:00:00Z,2023-07-24T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",246c51ec86e63168c894c8b5a0149972,fa6b403a303a33c89a2f55c39a8134fa2ef9027797f349f5071bbb8bcece807f,ctls,cs236-spare-2037.meraki.com,,443,https://cs236-spare-2037.meraki.com:443,https,nginx,text/html,GET,158.115.148.236,/,134539818,2620:12f:c004:117:6bd:97ff:fe3e:5a80,Nginx,79,False,,True,,,
cs236.meraki.com,Page not found - Cisco Meraki,403,5492,,cs236.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs236.meraki.com,,443,https://cs236.meraki.com:443,https,nginx,text/html,GET,209.206.59.15,/,134539818,2620:12f:c006:0:46b6:beff:fe9f:c7e4,Nginx,79,False,,True,,,
cs237-spare-2037.meraki.com,Page not found - Cisco Meraki,403,5492,,cs237-spare-2037.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-25T00:00:00Z,2023-07-24T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",246c51ec86e63168c894c8b5a0149972,fa6b403a303a33c89a2f55c39a8134fa2ef9027797f349f5071bbb8bcece807f,ctls,cs237-spare-2037.meraki.com,,443,https://cs237-spare-2037.meraki.com:443,https,nginx,text/html,GET,209.206.49.165,/,134539818,2620:12f:c000:0:6e03:9ff:fe7e:29c4,Nginx,79,False,,True,,,
cs237-spare.meraki.com,Page not found - Cisco Meraki,403,5492,,cs237-spare.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs237-spare.meraki.com,,443,https://cs237-spare.meraki.com:443,https,nginx,text/html,GET,209.206.49.165,/,134539818,2620:12f:c000:0:6e03:9ff:fe7e:29c4,Nginx,79,False,,True,,,
cs237.meraki.com,Page not found - Cisco Meraki,403,5492,,cs237.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs237.meraki.com,,443,https://cs237.meraki.com:443,https,nginx,text/html,GET,209.206.53.167,/,134539818,2620:12f:c002:0:6bd:97ff:febc:1724,Nginx,79,False,,True,,,
cs238-2037.meraki.com,Page not found - Cisco Meraki,403,5492,,cs238-2037.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-25T00:00:00Z,2023-07-24T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",246c51ec86e63168c894c8b5a0149972,fa6b403a303a33c89a2f55c39a8134fa2ef9027797f349f5071bbb8bcece807f,ctls,cs238-2037.meraki.com,,443,https://cs238-2037.meraki.com:443,https,nginx,text/html,GET,209.206.63.208,/,134539818,2620:12f:c002:0:faa7:3aff:feb1:c46c,Nginx,79,False,,True,,,
cs238-spare.meraki.com,Page not found - Cisco Meraki,403,5492,,cs238-spare.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs238-spare.meraki.com,,443,https://cs238-spare.meraki.com:443,https,nginx,text/html,GET,209.206.49.143,/,134539818,2620:12f:c000:0:6bd:97ff:fe62:f188,Nginx,79,False,,True,,,
cs238.meraki.com,Page not found - Cisco Meraki,403,5492,,cs238.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs238.meraki.com,,443,https://cs238.meraki.com:443,https,nginx,text/html,GET,209.206.63.208,/,134539818,2620:12f:c002:0:faa7:3aff:feb1:c46c,Nginx,79,False,,True,,,
cs239.meraki.com,Page not found - Cisco Meraki,403,5492,,cs239.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs239.meraki.com,,443,https://cs239.meraki.com:443,https,nginx,text/html,GET,209.206.60.71,/,134539818,2620:12f:c00b:100:b28b:d0ff:fe27:5b34,Nginx,79,False,,True,,,
cs24-spare.meraki.com,Page not found - Cisco Meraki,403,5492,,cs24-spare.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs24-spare.meraki.com,,443,https://cs24-spare.meraki.com:443,https,nginx,text/html,GET,209.206.49.70,/,134539818,2620:12f:c000:0:6bd:97ff:fe3e:aee0,Nginx,79,False,,True,,,
cs24.meraki.com,Page not found - Cisco Meraki,403,5492,,cs24.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs24.meraki.com,,443,https://cs24.meraki.com:443,https,nginx,text/html,GET,158.115.133.55,/,134539818,2600:1f14:83f:f000:c1bd:eaf0:8ae6:4cb3,Nginx,79,False,,True,,,
cs240-2037.meraki.com,Page not found - Cisco Meraki,403,5492,,cs240-2037.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-25T00:00:00Z,2023-07-24T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",246c51ec86e63168c894c8b5a0149972,fa6b403a303a33c89a2f55c39a8134fa2ef9027797f349f5071bbb8bcece807f,ctls,cs240-2037.meraki.com,,443,https://cs240-2037.meraki.com:443,https,nginx,text/html,GET,209.206.60.95,/,134539818,2620:12f:c00b:100:4e5d:3cff:fe6b:e7e4,Nginx,79,False,,True,,,
cs240-spare-2037.meraki.com,Page not found - Cisco Meraki,403,5492,,cs240-spare-2037.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-25T00:00:00Z,2023-07-24T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",246c51ec86e63168c894c8b5a0149972,fa6b403a303a33c89a2f55c39a8134fa2ef9027797f349f5071bbb8bcece807f,ctls,cs240-spare-2037.meraki.com,,443,https://cs240-spare-2037.meraki.com:443,https,nginx,text/html,GET,209.206.61.180,/,134539818,2620:12f:c008:0:6bd:97ff:fe6e:e174,Nginx,79,False,,True,,,
cs241.meraki.com,Page not found - Cisco Meraki,403,5492,,cs241.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,1999-01-01T00:00:00Z,2020-09-27T19:43:02Z,"CN=*.meraki.com, O=Meraki Inc, ST=California, C=US",*.meraki.com,Meraki Inc,,"emailAddress=sysadmin@meraki.com, OU=Network Operations, O=Meraki Inc, L=San Francisco, ST=California, C=US, CN=Meraki Certificate Authority, emailAddress=sysadmin@meraki.com",Meraki Certificate Authority,Meraki Inc,c4449322e17b910c9e626878d11b6364,cf89fce55e27149c927ed45a920e5984c5e34e5a5a936716493ce23d030d8059,ctls,cs241.meraki.com,,443,https://cs241.meraki.com:443,https,nginx,text/html,GET,209.206.51.186,/,134539818,2620:12f:c000:0:aebc:d9ff:fe00:2e70,Nginx,79,False,,True,,,
