input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_self_signed,tls_mismatched,tls_subject_org_,final_url,cdn_name,cdn
crawl-98-170-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160513,*.trendy-community.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://crawl-98-170-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-970932382,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
d.fav.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158090,*.jeunesreporterssansfrontieres.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://d.fav.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1718496766,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
demo.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160517,*.qwantjunior.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://demo.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1251469842,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
en.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160528,*.tvcitoyenne.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://en.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-592806271,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
es.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160549,*.localetv.eu,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://es.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1980288641,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
f.qwant.com,,403,9029,player.vimeo.com,f.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,f.qwant.com,443,https://f.qwant.com:443,https,Qwant,text/html,GET,194.187.168.134,/,1296489862,194.187.168.134,HSTS,90,False,,,,,,
fcbarcelone.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160536,*.tvlocale.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://fcbarcelone.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1549103851,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
finance.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160528,www.youtube-nocookie.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://finance.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-403124544,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
flamengo.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160510,players-cdn.vidmizer.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://flamengo.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,2028897078,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
ftp.mail1.mail1.mail1.qwant.com,Qwant Lite,200,4709,*.vid.web.acsta.net,lite.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,lite.qwant.com,443,https://ftp.mail1.mail1.mail1.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,,194.187.168.99,HSTS,1,False,,,,https://lite.qwant.com/?redirect=Firefox38,,
ftp.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157706,*.smartrezo.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ftp.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-2077666260,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
gspe72-staging.qwantbot-20-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160528,*.veitech.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://gspe72-staging.qwantbot-20-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,226239912,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
help.qwant.com,Centre d'aide - Qwant Help Center,200,174027,www.qwant.com,help.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,help.qwant.com,443,https://help.qwant.com:443,https,Qwant,text/html,GET,194.187.168.117,/,-615974629,194.187.168.117,Yoast SEO:20.5,4149,False,,,,,,
http.www.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158059,s.qwant.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://http.www.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1181090803,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
imap.mail1.mail1.mail1.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157730,*.veitech.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://imap.mail1.mail1.mail1.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1069359383,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
imap.mail1.mail1.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160517,*.localetv.eu,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://imap.mail1.mail1.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1449942972,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
imap4.mail1.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158078,s1.qwant.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://imap4.mail1.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1116452863,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
int.qwant.com,Qwant Lite,200,4709,www.dailymotion.com,lite.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,lite.qwant.com,443,https://int.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,,194.187.168.99,HSTS,1,False,,,,https://lite.qwant.com/?redirect=Chrome19.010611,,
lanuitduhack.qwant.com,Qwant Lite,200,4709,www.youtube.com,lite.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,lite.qwant.com,443,https://lanuitduhack.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,,194.187.168.99,HSTS,1,False,,,,https://lite.qwant.com/?redirect=Android2.1,,
legacy.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160528,www.dailymotion.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://legacy.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1055994739,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
light.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160549,s-lite.qwant.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://light.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-372467839,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
lmqt.fyi,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158059,*.vid.web.acsta.net,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://lmqt.fyi:80,http,Qwant,text/html,GET,217.70.184.55,/,-1249297168,217.70.184.55,HSTS,167,False,,,,https://www.qwant.com/,,
local.qwant.com,Qwant Lite,200,4709,player.twitch.tv,lite.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,lite.qwant.com,443,https://local.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,,194.187.168.99,HSTS,1,False,,,,https://lite.qwant.com/?redirect=Firefox25,,
m.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160528,f.qwant.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://m.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,920695923,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
mail.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158051,*.trendy-community.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://mail.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1661129725,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
mail1.qwant.com,Qwant Lite,200,4709,www.youtube.com,lite.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,lite.qwant.com,443,https://mail1.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,,194.187.168.99,HSTS,1,False,,,,https://lite.qwant.com/?redirect=Firefox31,,
maintenance.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,151250,www.dailymotion.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://maintenance.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1786775942,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
mx.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160513,*.smartrezo.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://mx.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,499892718,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
news.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160550,*.trendy-community.fr,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://news.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,266044716,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
newsletter.qwant.com,404 Not Found,404,564,,newsletter.qwant.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2024-03-16T23:59:59Z,CN=newsletter.qwant.com,newsletter.qwant.com,www.newsletter.qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,1b6b86fd4939f3780842c792f839a151,3671f43be3954fe342a05f325c421197d3c3471863abde5ad26a2b4534ce52de,,ctls,newsletter.qwant.com,443,https://newsletter.qwant.com:443,https,nginx,text/html,GET,194.187.168.85,/,1506877856,194.187.168.85,Nginx,14,False,,,,,,
next.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158061,*.tvlocale.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://next.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1532688646,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
pi.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160519,player.myvideoplace.tv,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://pi.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1129751727,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
pics.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158054,*.veitech.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://pics.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-2059931267,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
player.myvideoplace.tv,,200,4346,,player.myvideoplace.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-21T05:43:58Z,2023-06-19T05:43:57Z,CN=player.myvideoplace.tv,player.myvideoplace.tv,player.myvideoplace.tv,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ca3607e599e26ef00ad7c7aa8386a4d5,99e7cf2750cfacd0127f269ec391fb795cfb7884d2c87a3f67255d03e8edfac2,,ctls,player.myvideoplace.tv,443,https://player.myvideoplace.tv:443,https,nginx,text/html,GET,94.103.137.203,/,-1085627776,94.103.137.203,Nginx,112,False,,,,,,
player.twitch.tv,Twitch Error,200,2322,,player.twitch.tv,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-28T21:25:04Z,2023-12-30T21:25:03Z,CN=twitch.tv,twitch.tv,*.twitch.tv,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,3ace7006cb1ee9e2eff9ad2d3bff3c01,e544c62bd9b04ddc11afe896c7c8f87ff7dfa49fb31be450fb567d9ba4acfe09,True,ctls,player.twitch.tv,443,https://player.twitch.tv:443,https,Kestrel,text/html,GET,146.75.118.167,/,936297245,146.75.118.167,Varnish,1,False,,,,https://player.twitch.tv/embed-error.html?errorCode=NoParent&content=player.twitch.tv%2F,fastly,True
pop3.mail1.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160510,*.trendy-community.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://pop3.mail1.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1413146146,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
