new,host,a,cname,mx,soa,ns,txt,caa,status_code,cdn,cdn-name,aaaa,has_internal_ips,internal_ips
,reustice.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com","MS=ms83569957, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, sapience-verification=00f5721e11531aeeed2992ec5329143c, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all","mailto:it@bluesnap.com, digicert.com, letsencrypt.org, sectigo.com",NOERROR,,,,,
,rm.comodo.bluesnap.com,141.226.140.63,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","ns04.myveryfastdns.com, ns01.myveryfastdns.com, dns1.p01.nsone.net, dns4.p01.nsone.net, ns03.myveryfastdns.com, dns3.p01.nsone.net, ns02.myveryfastdns.com, dns2.p01.nsone.net","TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, MS=ms83569957, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, twilio-domain-verification=f5160a172df04337393a8fcd38f73756, sapience-verification=00f5721e11531aeeed2992ec5329143c","mailto:it@bluesnap.com, letsencrypt.org, sectigo.com, digicert.com",NOERROR,,,,,
,rokushin.comodo.bluesnap.com,141.226.142.181,bluesnap.com,,"dns1.p01.nsone.net, hostmaster.nsone.net","ns03.myveryfastdns.com, ns01.myveryfastdns.com, dns2.p01.nsone.net, dns4.p01.nsone.net, dns1.p01.nsone.net, ns04.myveryfastdns.com, dns3.p01.nsone.net, ns02.myveryfastdns.com",,,NOERROR,,,,,
,router-us.comodo.bluesnap.com,"141.226.140.63, 198.51.44.1, 198.51.45.1, 198.51.44.65, 198.51.45.65, 104.225.41.1, 104.225.41.65, 104.225.41.129, 104.225.41.193",bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns2.p01.nsone.net, dns4.p01.nsone.net, dns1.p01.nsone.net, dns3.p01.nsone.net, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com, ns01.myveryfastdns.com","atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, twilio-domain-verification=f5160a172df04337393a8fcd38f73756, MS=ms83569957, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, sapience-verification=00f5721e11531aeeed2992ec5329143c, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB","sectigo.com, digicert.com, letsencrypt.org, mailto:it@bluesnap.com",NOERROR,,,"2620:4d:4000:6259:7:1:0:1, 2a00:edc0:6259:7:1::2, 2620:4d:4000:6259:7:1:0:3, 2a00:edc0:6259:7:1::4",,
,rsg.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com","MS=ms83569957, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, sapience-verification=00f5721e11531aeeed2992ec5329143c, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756","sectigo.com, letsencrypt.org, mailto:it@bluesnap.com, digicert.com",NOERROR,,,,,
,rsw54-1-rtm.comodo.bluesnap.com,141.226.140.63,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com","MS=ms83569957, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, sapience-verification=00f5721e11531aeeed2992ec5329143c, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756","sectigo.com, letsencrypt.org, mailto:it@bluesnap.com, digicert.com",NOERROR,,,,,
,rsw73.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com, dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net","sapience-verification=00f5721e11531aeeed2992ec5329143c, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756, MS=ms83569957, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd","digicert.com, sectigo.com, letsencrypt.org, mailto:it@bluesnap.com",NOERROR,,,,,
,rsw90-2-prd.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com","MS=ms83569957, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, sapience-verification=00f5721e11531aeeed2992ec5329143c, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756","sectigo.com, letsencrypt.org, mailto:it@bluesnap.com, digicert.com",NOERROR,,,,,
,rt-bt-2-te-0-0-0-3.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com","MS=ms83569957, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, sapience-verification=00f5721e11531aeeed2992ec5329143c, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all","mailto:it@bluesnap.com, digicert.com, letsencrypt.org, sectigo.com",NOERROR,,,,,
,rtelnet.bluesnap.com,141.226.140.63,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com","MS=ms83569957, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, sapience-verification=00f5721e11531aeeed2992ec5329143c, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756","sectigo.com, letsencrypt.org, mailto:it@bluesnap.com, digicert.com",NOERROR,,,,,
,rupload-zrh.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com","MS=ms83569957, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, sapience-verification=00f5721e11531aeeed2992ec5329143c, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756","sectigo.com, letsencrypt.org, mailto:it@bluesnap.com, digicert.com",NOERROR,,,,,
,s-162-5.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com","MS=ms83569957, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, sapience-verification=00f5721e11531aeeed2992ec5329143c, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all","mailto:it@bluesnap.com, digicert.com, letsencrypt.org, sectigo.com",NOERROR,,,,,
,s-one.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com","MS=ms83569957, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, sapience-verification=00f5721e11531aeeed2992ec5329143c, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756","sectigo.com, letsencrypt.org, mailto:it@bluesnap.com, digicert.com",NOERROR,,,,,
,s3-api-web01backup-accept-domain.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,,,,,NOERROR,,,,,
,s3-dev-engineeringdev-demosystemsite-doc-corporate.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com, dns1.p01.nsone.net","v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756, MS=ms83569957, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, sapience-verification=00f5721e11531aeeed2992ec5329143c","mailto:it@bluesnap.com, digicert.com, sectigo.com, letsencrypt.org",NOERROR,,,,,
,s3-edge-mqtt-shv-01-lhr8alpha.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com, dns1.p01.nsone.net, dns2.p01.nsone.net","atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, sapience-verification=00f5721e11531aeeed2992ec5329143c, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756, MS=ms83569957, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB","digicert.com, sectigo.com, letsencrypt.org, mailto:it@bluesnap.com",NOERROR,,,,,
,s3edge.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com, dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net","sapience-verification=00f5721e11531aeeed2992ec5329143c, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756, MS=ms83569957, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd","mailto:it@bluesnap.com, digicert.com, sectigo.com, letsencrypt.org",NOERROR,,,,,
,s3engliship-git.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com","sapience-verification=00f5721e11531aeeed2992ec5329143c, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756, MS=ms83569957, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd","letsencrypt.org, sectigo.com, mailto:it@bluesnap.com, digicert.com",NOERROR,,,,,
,s3gcp.comodo.bluesnap.com,141.226.142.181,bluesnap.com,bluesnap-com.mail.protection.outlook.com,"dns1.p01.nsone.net, hostmaster.nsone.net","dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com, dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net","ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756, MS=ms83569957, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, sapience-verification=00f5721e11531aeeed2992ec5329143c, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all","sectigo.com, mailto:it@bluesnap.com, digicert.com, letsencrypt.org",NOERROR,,,,,
