new,host,a,soa,status_code,ns,cname,txt,aaaa,cdn,cdn-name,mx,has_internal_ips,internal_ips,caa
[x],testcf.olacabs.com,"108.138.17.114, 108.138.17.37, 108.138.17.4, 108.138.17.116","ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
[x],testcompany2.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],testjira-lease.stg.corp.olacabs.com,52.163.54.120,"ns-1030.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,azure,,,,
[x],thedoppelgangaz.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],thumbs11001.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tjspizzadenton.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],token-generator.olacabs.com,13.250.167.31,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tokmanni.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],toolsdb.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor19-34-coa.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor198-214-grc.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor237-253-grc.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor240-312-grc.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor249-228-pdb.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor255-298-pdc.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor259-299-grc.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor325-237-pdb.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor350-382-gre.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor465-497-gre.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor52-97-pda.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor6-70-pdc.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor97-128-pdb.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],torrent-mob.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],trainerhoward.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],transformer-dca1.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],transmission.olacabs.com,13.250.167.31,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],trvs-224-95.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],turk.app.olacabs.com,10.14.200.197,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,turk-prod-111.mlbhtint-app.olacabs.com,,,,,,True,10.14.200.197,
[x],turkmankenlerinpornosu.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tw-b-imgup.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uafootball.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uanghalal.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ucsbosl.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uds2a-vm1.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uflix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ugagenealogy.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uipath.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],umechparq.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uncover-nature.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uncover-stg2.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uncover.olacabs.com,13.250.167.31,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uncovervans.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],univofmicinstage.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],unsubscribe.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],update-assets-aws-apps-63wa61f508c1kxglpj3c-gq4dgnzyg43tsnc.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],update-auth.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],upgrade-learning1.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],upgradeapitemp-auth-accept-help-helporigin.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],upgradedemojenkins.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],upload-accessnode-nanotechnet2.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],upload-dev-v4-2022.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],upload-media.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uploadcms-statusdata.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uploads-2020.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],uploadsconfluence-cache.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uploadscustomersvip.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],urbantaggers.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],urdaneta-miranda.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],user-oceaniajiratunnel-mx.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],user-tracking-oceania-exchangedns.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],user-user-stat-uat.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],users-2022link.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],users-staging-gateway.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],userstat.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],userswww.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],usi4.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],usso.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],usw8-258-pdb.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uwl.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v1-2653481g31.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v1-clouduploads-acceptdockerintra-backups-www-test.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v1user-sites-uploadspanel.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v2c-6-7-2728.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v2datahawk2-sjc1.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],v2temp-citemp-examplestunnel-mx.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v3-0.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v3-backup-2020temp.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],v3-sslvpnpress.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v32018-domain.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v3uat-stats-rtapi.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v4-2018.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],v4-vpnvideo-mobilemaster-backups-www-test.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v4-wiki-cmsalpha0.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v40-2-1361-1501.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v4alpha-m-redirect.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v4c-6-2218-64.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vasapi-node.mlbstg.corp.olacabs.com,18.138.217.95,"ns-1030.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vasapi.olacabs.com,52.77.41.139,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vasuiapi-node.mlbstg.corp.olacabs.com,18.140.155.47,"ns-1030.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vehicle-commerce-seller.olacabs.com,"108.138.7.63, 108.138.7.21, 108.138.7.46, 108.138.7.108","ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
[x],vi.olacabs.com,52.220.130.50,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],video-a172-224-196-65.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],video-elasticbeanstalk-2019.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],video-lab.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],video-securecontainer-corporate.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],video-vip-dev.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vip-2021staging-bucket-wwwold.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],vip-de.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vip-new-vip-svnusers.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vipnode-ns.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],virusremoval.olacabs.com,52.77.41.139,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vmrh6.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vndh402.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vnsd59.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vpn-blr-egl.olacabs.com,182.74.184.211,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vpnpanel.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vsm.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vsya66vd.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],w3-next-web-vyatta.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wa4ma01ucf04dm.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],walle.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],walynuprec06.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],warroom.olacabs.com,"18.138.217.95, 18.139.245.182","ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],waterman88.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],web-602984g34.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],web-lb.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],web-st1-wwft-01debug.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],web.olacabs.com,52.77.83.98,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],web1976.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],web2021.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],web421.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],webapps.olacabs.com,"18.136.141.218, 52.76.244.177","ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],webapps1.olacabs.com,"13.214.59.188, 18.140.9.194","ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],webevent-example-cms.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],webserver9.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],webupgrade-aws.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wex12.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wh-iml.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],whatsapp-chatd-igd-p42-edge-shv-01-hel3.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],whitehat.olacabs.com,13.250.167.31,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wiki-grabcentral.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wiki.olacabs.com,52.220.130.50,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wikifymq1-2.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wildcard1.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wilfordhall.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],win-a0hqprhjbn6.olacabs.com,52.220.130.50,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],work-28162550.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],work-74453842.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],worksho.olacabs.com,52.77.41.139,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wpad.olacabs.com,52.220.130.50,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ws-comms-93.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wtforms.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],www-203.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],www-303.olacabs.com,52.77.83.98,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],www-rmit-eu-preprod.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],www-testcf.olacabs.com,"108.138.17.4, 108.138.17.37, 108.138.17.114, 108.138.17.116","ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
[x],www.book.olacabs.com,,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],www.fiaapp.olacabs.com,13.250.167.31,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],www.gb.olacabs.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,olaukprod.wpengine.com,,,True,google,,,,
[x],www.jss.olacabs.com,52.220.130.50,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],www.ola.foundation,"52.74.86.198, 18.138.192.105","ns-373.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,,,"k2wmb2rl84n6lj8rtflhnh1q9kfm7mzz, lmg6gxslvkyqzlkkm1p8dwxz3hk7l0fp, tfnj9b6z1cxdxrcttkwld95m4qlm7761",,,,,,,
[x],www.olacabs.com,"13.32.99.58, 13.32.99.88, 13.32.99.73, 13.32.99.41","ns-1719.awsdns-22.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-325.awsdns-40.com, ns-938.awsdns-53.net, ns-1519.awsdns-61.org, ns-1719.awsdns-22.co.uk",d2km9f2275q5od.cloudfront.net,,,True,cloudfront,,,,
[x],www.olamoney.com,"99.86.4.115, 99.86.4.42, 99.86.4.78, 99.86.4.24","ns-144.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1052.awsdns-03.org, ns-144.awsdns-18.com, ns-1842.awsdns-38.co.uk, ns-991.awsdns-59.net",,,,True,cloudfront,,,,
[x],www.vpn-blr-egl.olacabs.com,52.77.108.192,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1486.awsdns-57.org, ns-1814.awsdns-34.co.uk, ns-236.awsdns-29.com, ns-541.awsdns-03.net",,,,,,,,,
[x],www1-backup.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wwww.olacabs.com,52.77.108.192,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],xhbaskf-cmc-07.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],xmdmmsg-ch2-k1s.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],xn--sandboxt-7n3d.olacabs.com,52.77.83.98,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1486.awsdns-57.org, ns-1814.awsdns-34.co.uk, ns-236.awsdns-29.com, ns-541.awsdns-03.net",,,,,,,,,
[x],xpiws1.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],xsltm11.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],xyxz.olacabs.com,52.77.83.98,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],yacuna.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],yikangno1.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ynodejs5.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],z023.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],zeh2.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
