input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn,webserver,csp_domains_,tls_mismatched,tls_wildcard_certificate,tls_expired
planet-uat.rabobank.com,Mendix,200,8855,AS16509,AS16509,Unknown,3.144.0.0/13,planet-uat.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-19T00:00:00Z,2024-04-18T23:59:59Z,"CN=planet-uat.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",planet-uat.rabobank.com,Cooperatieve Rabobank U.A.,planet-uat.rabobank.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,967ec14ccc962fe252e07e0fab97b9b1,a136a1e103c2db748da820c5bf5197c0015bd6c33b98e214cd81859723e46c79,ctls,planet-uat.rabobank.com,,443,https://planet-uat.rabobank.com:443,https,text/html,GET,3.127.11.115,/,-1348919634,,2a05:d014:145:aa02:39cc:ca87:679c:1a44,Nginx,78,False,,nginx,*.mendixcloud.com,,,
portal.powerplatform.rabobank.nl,,200,515,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.20.28.0/23,portal.powerplatform.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=portal.powerplatform.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",portal.powerplatform.rabobank.nl,Cooperatieve Rabobank U.A.,portal.powerplatform.rabobank.nl,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f85f542e37ef0f29240e517b03c3967c,3abf89902dfe5cdd9dc2fe648b673bd1cdd29777c045b57a8d3fbfa5dc681b55,ctls,portal.powerplatform.rabobank.nl,,443,https://portal.powerplatform.rabobank.nl:443,https,text/html,GET,20.13.160.37,/,-519759321,,20.13.160.37,HSTS,7,False,,,,,,
powerplatform.rabobank.nl,Sign in to your account,200,202738,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.20.28.0/23,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,ctls,login.microsoftonline.com,,443,https://powerplatform.rabobank.nl:443,https,text/html,GET,20.13.160.37,/,-479560770,https://login.microsoftonline.com:443/6e93a626-8aca-4dc1-9191-ce291b4b75a1/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=0E3F10503F962F67CE4BE2812A73FA16A1025D5F74B414FB%2D886D3DCE7C42758F89F718519EA3148637C9F962C66B6BD3203AA2A76EA36E97&redirect%5Furi=https%3A%2F%2Fraboweb%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=7e6eb1a0%2Da0b7%2D6000%2D9ddf%2Da486bae7165e,20.13.160.37,HSTS,174,False,,,,,,
prodcopy.gcoblegacy2.rabobank.com,Redirecting to login page...,200,975,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,40.95.80.0/21,prodcopy.gcoblegacy2.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-02T00:00:00Z,2024-05-02T23:59:59Z,"CN=prodcopy.gcoblegacy2.rabobank.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",prodcopy.gcoblegacy2.rabobank.com,Microsoft Corporation,prodcopy.gcoblegacy2.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,24f2e106eb09a16efd95630b4c7fd88a,e62e6361aa5578d7ffbfe450f79aaaeee69b22c072f678ae21aa1ac3cca9054f,ctls,prodcopy.gcoblegacy2.rabobank.com,,443,https://prodcopy.gcoblegacy2.rabobank.com:443,https,text/html,GET,40.90.65.8,/,1628965858,,2620:1ec:27::cafe:1834,Microsoft ASP.NET,22,False,,,,,,
prodcopy.ranz.pst.rabobank.com,,401,58,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,prodcopy.ranz.pst.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-28T00:00:00Z,2024-04-28T23:59:59Z,"CN=prodcopy.ranz.pst.rabobank.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",prodcopy.ranz.pst.rabobank.com,Microsoft Corporation,prodcopy.ranz.pst.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,552cbd12d1005f54bfa57e6203d1b0f2,5a7175f521a855f7be90f1b7cca596865492fb101887d930335d087bc680f4fa,ctls,prodcopy.ranz.pst.rabobank.com,,443,https://prodcopy.ranz.pst.rabobank.com:443,https,text/html,GET,104.212.67.142,/,207402057,,2620:1ec:4f:1::45,Microsoft ASP.NET,1,False,,,,,,
products.rabobank.nl,Login - Rabobank - Error 706,404,1257,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,products.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-06T00:00:00Z,2024-02-05T23:59:59Z,"CN=products.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",products.rabobank.nl,Cooperatieve Rabobank U.A.,products.rabobank.nl,"CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G3 TLS ECC SHA384 2020 CA1,DigiCert Inc,8d6ad72a5f46150a3ae9823ef86ef692,734ae8a7c446aae5a2445076a39822698c22cb70d1fa94299af7ca8b53d753db,ctls,products.rabobank.nl,,443,https://products.rabobank.nl:443,https,text/html,GET,2.16.187.160,/,-1623964817,,2a02:26f0:ab00::5c7a:d728,Nginx,18,False,,nginx,,,,
pub.globalfarmers.rabobank.com,Tripolis SMTP+ API,200,3581,AS20857,"TRANSIP-AS Amsterdam, the Netherlands",NL,185.211.248.0/23,cloudpub-smtpp.tripolis.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,CN=*.tripolis.com,*.tripolis.com,,tripolis.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0c65d1dc49c5b30e11e2acd9c3e992e2,34ada06114cf6f2efe6329e8a8c4f1d132a211e5fc166bc4c0236139f45b01ed,ctls,cloudpub-smtpp.tripolis.com,,443,https://pub.globalfarmers.rabobank.com:443,https,text/html,GET,185.211.249.44,/,840183394,https://cloudpub-smtpp.tripolis.com//,185.211.249.44,Apache,96,False,,Apache,,,True,
pub.mail.rabobank.nl,Page 403,403,5821,AS20857,"TRANSIP-AS Amsterdam, the Netherlands",NL,185.211.248.0/23,pub.mail.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-15T00:00:00Z,2023-11-14T23:59:59Z,"CN=pub.mail.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",pub.mail.rabobank.nl,Cooperatieve Rabobank U.A.,pub.mail.rabobank.nl,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4513a44ca1442ffc2e3baf2debf073a0,bc30edd7f3d9d52afba58369b0afcd109736f2e26c4afddb422dacf2b5aa7203,ctls,pub.mail.rabobank.nl,,443,https://pub.mail.rabobank.nl:443,https,text/html,GET,185.211.248.233,/,-1683515263,,185.211.248.233,,84,False,,,,,,
pub.rabobank.nl,,404,311,AS16509,AMAZON-02,US,18.66.132.0/24,pub.rabobank.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-04T00:00:00Z,2023-07-05T23:59:59Z,"CN=pub.rabobank.nl, OU=Rabobank U.A, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",pub.rabobank.nl,Cooperatieve Rabobank U.A.,pub.rabobank.nl,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b3673f03a42ca027454ea04e51a59282,d825f206cf5bc95ad7fa3552e69a25fea7f5be1c4e992a6017d6e248c1553d1e,ctls,pub.rabobank.nl,cloudfront,443,https://pub.rabobank.nl:443,https,application/xml,GET,18.66.122.85,/,-1538047105,,2600:9000:2250:2400:14:3112:b140:93a1,Amazon Web Services,2,False,True,AmazonS3,,,,
pub.raboresearch.rabobank.com,Page 403,403,5821,AS20857,"TRANSIP-AS Amsterdam, the Netherlands",NL,185.211.248.0/23,pub.raboresearch.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T00:00:00Z,2024-04-17T23:59:59Z,"CN=pub.raboresearch.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",pub.raboresearch.rabobank.com,Cooperatieve Rabobank U.A.,pub.raboresearch.rabobank.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0cb33dc724f30914f9822c6112e67c99,ccef7927270a06fcb2375a2fc401f4f46791c6722e0895866db7ad0e9a323b97,ctls,pub.raboresearch.rabobank.com,,443,https://pub.raboresearch.rabobank.com:443,https,text/html,GET,185.211.248.233,/,-1683515263,,185.211.248.233,,84,False,,,,,,
r703.rabobank.nl,BlueConic: Log In,200,2269,AS16509,AS16509,Unknown,13.225.96.0/21,rabobank.blueconic.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-01-02T23:59:59Z,CN=*.blueconic.net,*.blueconic.net,,*.blueconic.net,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,39d8a9f6582f479f0c204759e1495ec4,1f4c12f0107fbe27f2fbaf64dbdae945b18cbd2ff24160d8c3534e0ba7a92c04,ctls,rabobank.blueconic.net,cloudfront,443,https://r703.rabobank.nl:443,https,text/html,GET,13.225.78.82,/,-1840324437,https://rabobank.blueconic.net/blueconic/static/index.html,2600:9000:21f3:be00:3:5a7f:9d00:93a1,Amazon Web Services,44,False,True,-,,,True,
raboenco.rabobank.nl,Rabo&Co Regio Zoeker Website,200,980,AS20857,"TRANSIP-AS Amsterdam, the Netherlands",NL,149.210.128.0/17,raboenco.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-04-23T23:59:59Z,"CN=raboenco.rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",raboenco.rabobank.nl,Cooperatieve Rabobank U.A.,raboenco.rabobank.nl,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dabeb1ff89aadc104f54c1f8f2a4de2a,a74b8f54c98b4c5e0d116b64288800ab90ec2b65e76dcdd8aa569c8a834875d1,ctls,raboenco.rabobank.nl,,80,http://raboenco.rabobank.nl:80,http,text/html,GET,149.210.244.206,/,2070389824,https://raboenco.rabobank.nl/,149.210.244.206,Ubuntu,34,False,,nginx/1.18.0 (Ubuntu),,,,
research.rabobank.com,RaboResearch,200,36654,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,www.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-04-23T23:59:59Z,"CN=www.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",www.rabobank.com,Cooperatieve Rabobank U.A.,rabobank.com,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,80fdfc7758737414af1abe56b6c0d401,40e60705db67a4b802b697b44ce948c4fa80f10bd92dfe9e5820f7af5b546e28,ctls,www.rabobank.com,,443,https://research.rabobank.com:443,https,text/html,GET,2.16.187.56,/,1161802770,https://www.rabobank.com/en/research/index.html,2.16.187.51,Nginx,1634,False,,nginx,img.youtube.com,,,
rewardplanservices.rabobank.com,,200,945,AS24586,NL-INTERMAX Intermax Cloudsourcing B.V.,NL,188.66.16.0/23,rewardplanservices.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2019-01-16T00:00:00Z,2021-01-20T12:00:00Z,"CN=rewardplanservices.rabobank.com, OU=IT, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",rewardplanservices.rabobank.com,Cooperatieve Rabobank U.A.,rewardplanservices.rabobank.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,d452c86e66a917053d440feccfbf8e90,6c5b4c46233a7e0545a851182e224286f7fc352b3203004843e157633f3ee2c4,ctls,rewardplanservices.rabobank.com,,443,https://rewardplanservices.rabobank.com:443,https,text/html,GET,188.66.17.245,/,1631801191,,188.66.17.245,Windows Server,37,False,,Microsoft-IIS/10.0,,,,True
ruralclientphoto.rabobank.com,Rural Client Photo,200,706,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,ruralclientphoto.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,2024-02-09T23:59:59Z,"CN=ruralclientphoto.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",ruralclientphoto.rabobank.com,Cooperatieve Rabobank U.A.,www.ruralclientphoto.rabobank.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,c7b402bd9b9c8a75c2592439784ad1ce,5e1a820cb2e6f82a684225b4ae3fb03f43ab1cc6420738165cf24f5f65a464d7,ctls,ruralclientphoto.rabobank.com,,443,https://ruralclientphoto.rabobank.com:443,https,text/html,GET,20.76.216.101,/,-1284667029,,20.76.216.101,HSTS,23,False,,,,,,
sapmdg.qas.rabobank.com,Service cannot be reached,404,9314,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,51.124.0.0/16,sapmdg.qas.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-09T00:00:00Z,2023-08-09T23:59:59Z,"CN=sapmdg.qas.rabobank.com, OU=SAPTAB, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",sapmdg.qas.rabobank.com,Cooperatieve Rabobank U.A.,vhrabwm1wd01.hec.rabonet.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3a5484855ab0a65b49bd1c68ddee5a95,203cfcf63e3c42d8f083de289f0f7d2b558deaaff93348bc07d7abe1ddb5ef9f,ctls,sapmdg.qas.rabobank.com,azure,443,https://sapmdg.qas.rabobank.com:443,https,text/html,GET,51.124.164.213,/,-257809722,,51.124.164.213,,1,False,True,,,,,
sip.rabobank.com,IIS Windows Server,200,701,AS8211,RABOBANK Rabobank ICT,NL,145.72.120.0/21,,,,,,,,,,,,,,,,,,,,80,http://sip.rabobank.com:80,http,text/html,GET,145.72.124.66,/,1631801191,,145.72.124.69,Windows Server,32,False,,Microsoft-IIS/8.5,,,,
sip.rabobank.nl,IIS Windows Server,200,701,AS8211,RABOBANK Rabobank ICT,NL,145.72.120.0/21,,,,,,,,,,,,,,,,,,,,80,http://sip.rabobank.nl:80,http,text/html,GET,145.72.124.66,/,1631801191,,145.72.124.69,Windows Server,32,False,,Microsoft-IIS/8.5,,,,
statics-staging.rabobank.com,The corporate website of Rabobank is not up and running,403,5717,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,,,,,,,,,,,,,,,,,,,,80,http://statics-staging.rabobank.com:80,http,text/html,GET,2.16.187.11,/,-385112921,,2a02:26f0:ab00::5c7a:d768,,179,False,,AkamaiNetStorage,,,,
statics.rabobank.com,The corporate website of Rabobank is not up and running,200,5719,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,statics.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-13T00:00:00Z,2024-02-13T23:59:59Z,"CN=statics.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",statics.rabobank.com,Cooperatieve Rabobank U.A.,statics.rabobank.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8fff443efcfa782df9f1a800f0368c9f,b68bca59cf6ecceb7da9c35f730bec0766917851b6a4e41bc54cd0ea0f9e9028,ctls,statics.rabobank.com,,443,https://statics.rabobank.com:443,https,text/html,GET,2.20.142.59,/,-1915805388,,2a02:26f0:ab00::214:8e5b,HSTS,179,False,,AkamaiNetStorage,,,,
stress.ecolytiq.carboninsights.rabobank.nl,404 Not Found,404,548,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.160.0.0/12,stress.ecolytiq.carboninsights.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-08T00:00:00Z,2023-11-08T23:59:59Z,"CN=stress.ecolytiq.carboninsights.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",stress.ecolytiq.carboninsights.rabobank.nl,Cooperatieve Rabobank U.A.,stress.ecolytiq.carboninsights.rabobank.nl,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,249a27f0e15e765631a90c2104d1a951,22527636c77d83d9faee9a4fdabd3fa0421e26d6628e6e89d475bba3fe2133a1,ctls,stress.ecolytiq.carboninsights.rabobank.nl,,443,https://stress.ecolytiq.carboninsights.rabobank.nl:443,https,text/html,GET,20.166.216.65,/,566218143,,20.166.216.65,HSTS,14,False,,,,,,
symlsae01.rabobank.com,Pexip Infinity Connect,200,5724,AS1221,ASN-TELSTRA Telstra Corporation Ltd,AU,203.54.0.0/16,symlsae01.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-16T23:59:59Z,"CN=vc.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",vc.rabobank.com,Cooperatieve Rabobank U.A.,eu.vc.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4294ca6ca83c26ce4bd93afed8980931,3215cc337d53b2440c29a226207013a5006a7bf2dd9c523853d34a22b03be421,ctls,symlsae01.rabobank.com,,443,https://symlsae01.rabobank.com:443,https,text/html,GET,203.41.132.136,/,-1670567179,https://symlsae01.rabobank.com/webapp2/,203.41.132.136,HSTS,148,False,,Pexip Infinity,https://*.office.com,True,,
test.acorn.rabobank.com,Homepage | Acorn Rabobank,200,176238,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,test.acorn.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-06T00:00:00Z,2023-12-05T23:59:59Z,"CN=dev.acorn.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",dev.acorn.rabobank.com,Cooperatieve Rabobank U.A.,acc.acorn.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,352f222f0b14bed6a6468624e865334f,103ad8c26d69eb22533a49024b611faaa76be2e2951ff832fd3a815f32d7c580,ctls,test.acorn.rabobank.com,,80,http://test.acorn.rabobank.com:80,http,text/html,GET,20.234.167.148,/,-1843479048,https://test.acorn.rabobank.com/en/,20.234.167.148,HSTS,1,False,,,,,,
uat.gcoblegacy2.rabobank.com,Redirecting to login page...,200,965,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,uat.gcoblegacy2.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-03T00:00:00Z,2024-05-03T23:59:59Z,"CN=uat.gcoblegacy2.rabobank.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",uat.gcoblegacy2.rabobank.com,Microsoft Corporation,uat.gcoblegacy2.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,16cdd3c6e0a41217561c60fe79877479,d0a6ab05d8b9210ae7964b4e4464d4f8be65c3dcbbcd3ff94aac1b5d49edbdb7,ctls,uat.gcoblegacy2.rabobank.com,,443,https://uat.gcoblegacy2.rabobank.com:443,https,text/html,GET,104.212.67.86,/,1995974583,,2620:1ec:27::cafe:1425,Microsoft ASP.NET,22,False,,,,,,
uat.ranz.pst.rabobank.com,Redirecting to login page...,200,967,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,13.107.252.0/23,uat.ranz.pst.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-03T00:00:00Z,2024-05-03T23:59:59Z,"CN=uat.ranz.pst.rabobank.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",uat.ranz.pst.rabobank.com,Microsoft Corporation,uat.ranz.pst.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,22b76ed0280e303e7564044de5a544dd,a54cb4887d4c55e1fa0710402fd54155b09754ff51886b0596894224bae0a908,ctls,uat.ranz.pst.rabobank.com,,443,https://uat.ranz.pst.rabobank.com:443,https,text/html,GET,13.107.253.45,/,600574669,,2620:1ec:27::cafe:1834,Microsoft ASP.NET,22,False,,,,,,
vc.rabobank.com,Pexip Infinity Connect,200,5724,AS8211,RABOBANK Rabobank ICT,NL,145.72.120.0/21,vc.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-16T23:59:59Z,"CN=vc.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",vc.rabobank.com,Cooperatieve Rabobank U.A.,eu.vc.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4294ca6ca83c26ce4bd93afed8980931,3215cc337d53b2440c29a226207013a5006a7bf2dd9c523853d34a22b03be421,ctls,vc.rabobank.com,,443,https://vc.rabobank.com:443,https,text/html,GET,145.72.124.88,/,-1670567179,https://vc.rabobank.com/webapp2/,145.72.124.88,HSTS,148,False,,Pexip Infinity,https://ajax.aspnetcdn.com,,,
w345.rabobank.nl,BlueConic: Log In,200,2269,AS16509,AMAZON-02,US,18.66.116.0/23,rabobank.sb.blueconic.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-01-14T23:59:59Z,CN=*.sb.blueconic.net,*.sb.blueconic.net,,*.sb.blueconic.net,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1dd97305c205cebc57a9a3643660193b,f739bd8b4180701401b708ad59b8826322ff993e61fcb18b11cd0f1076f4bab9,ctls,rabobank.sb.blueconic.net,cloudfront,443,https://w345.rabobank.nl:443,https,text/html,GET,18.66.112.82,/,-1840324437,https://rabobank.sb.blueconic.net/blueconic/static/index.html,2600:9000:223f:1800:13:a8ce:95c0:93a1,,44,False,True,-,,,True,
www-uat.digitalbrazil.rabobank.com,DigitalWebChannel,200,3069,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,191.232.0.0/13,www-uat.digitalbrazil.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-11T00:00:00Z,2024-04-10T23:59:59Z,"CN=www-uat.digitalbrazil.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",www-uat.digitalbrazil.rabobank.com,Cooperatieve Rabobank U.A.,portal-uat.digitalbrazil.rabobank.com,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,c443d5719cd6f5e7bdfc1bb7e2b4d475,2ffd17e78729f8bbe3cad911da75f44c2ac086f0161af9104714443a092d90ca,ctls,www-uat.digitalbrazil.rabobank.com,azure,443,https://www-uat.digitalbrazil.rabobank.com:443,https,text/html,GET,191.233.23.30,/,-1677987720,,191.233.23.30,HSTS,15,False,True,,,,,
