new,host,a,cname,soa,status_code,cdn,cdn-name,txt,ns,has_internal_ips,internal_ips,mx,caa,aaaa
[x],trust.tinderwebstaging.com,"108.156.60.118, 108.156.60.23, 108.156.60.29, 108.156.60.94",,"ns-71.awsdns-08.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],trusteventvelocityanomalyjob.ue1.d4.tstaging.com,"52.86.52.83, 3.219.2.92, 52.0.71.37",,"ns-1918.awsdns-47.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=d4-ue1,external-dns/resource=ingress/trusteventvelocityanomalyjob/alb-ingress",,,,,,
[x],trustmetadataflinkjob.ue1.d4.tstaging.com,,,"ns-1918.awsdns-47.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=d4-ue1,external-dns/resource=ingress/trustmetadataflinkjob/alb-ingress",,,,,,
[x],tstaging.tools,,,"ns-1318.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1318.awsdns-36.org, ns-744.awsdns-29.net, ns-2023.awsdns-60.co.uk, ns-6.awsdns-00.com",,,,,
[x],tunnel.ue1.d2.tstaging.tools,,,"ns-443.awsdns-55.com, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=d2-ue1,external-dns/resource=service/tgrok/tgrok",,,,,,
[x],tunnel.ue1.d4.tstaging.tools,"34.198.123.239, 3.225.170.255, 44.198.104.167",,"ns-22.awsdns-02.com, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=d4-ue1,external-dns/resource=service/tgrok/tgrok",,,,,,
[x],ue1.cloudhub.tstaging.com,"205.251.192.11, 205.251.194.190, 205.251.196.203, 205.251.199.103",,"ns-1895.awsdns-44.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1227.awsdns-25.org, ns-11.awsdns-01.com, ns-702.awsdns-23.net, ns-1895.awsdns-44.co.uk",,,,,
[x],ue1.cloudhub.tstaging.tools,,,"ns-1570.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-112.awsdns-14.com, ns-1140.awsdns-14.org, ns-1570.awsdns-04.co.uk, ns-873.awsdns-45.net",,,,,
[x],ue1.d2.tstaging.com,,,"ns-1354.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1354.awsdns-41.org, ns-1597.awsdns-07.co.uk, ns-185.awsdns-23.com, ns-613.awsdns-12.net",,,,,
[x],ue1.d3.tstaging.tools,,,"ns-715.awsdns-25.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-300.awsdns-37.com, ns-1592.awsdns-07.co.uk, ns-715.awsdns-25.net, ns-1132.awsdns-13.org",,,,,
[x],ue1.d4.tstaging.com,,,"ns-1918.awsdns-47.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1315.awsdns-36.org, ns-1918.awsdns-47.co.uk, ns-38.awsdns-04.com, ns-610.awsdns-12.net",,,,,
[x],ue1.d4.tstaging.tools,,,"ns-22.awsdns-02.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1219.awsdns-24.org, ns-1854.awsdns-39.co.uk, ns-22.awsdns-02.com, ns-658.awsdns-18.net",,,,,
[x],ue1.d99.tstaging.tools,,,"ns-943.awsdns-53.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1797.awsdns-32.co.uk, ns-206.awsdns-25.com, ns-943.awsdns-53.net, ns-1201.awsdns-22.org",,,,,
[x],ue1.databricks.tstaging.tools,,,"ns-2033.awsdns-62.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1499.awsdns-59.org, ns-2033.awsdns-62.co.uk, ns-953.awsdns-55.net, ns-134.awsdns-16.com",,,,,
[x],ue1.mobile.tstaging.com,,,"ns-1269.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ue1.mobile.tstaging.tools,,,"ns-1582.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1073.awsdns-06.org, ns-1582.awsdns-05.co.uk, ns-228.awsdns-28.com, ns-836.awsdns-40.net",,,,,
[x],ue1.s10.tstaging.com,,,"ns-1478.awsdns-56.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1478.awsdns-56.org, ns-1858.awsdns-40.co.uk, ns-311.awsdns-38.com, ns-622.awsdns-13.net",,,,,
[x],ue1.s12.tstaging.com,,,"ns-1129.awsdns-13.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-433.awsdns-54.com, ns-601.awsdns-11.net, ns-1129.awsdns-13.org, ns-1608.awsdns-09.co.uk",,,,,
[x],ue1.s12.tstaging.tools,,,"ns-381.awsdns-47.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1522.awsdns-62.org, ns-1708.awsdns-21.co.uk, ns-381.awsdns-47.com, ns-868.awsdns-44.net",,,,,
[x],ue1.s13.tstaging.com,,,"ns-620.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1235.awsdns-26.org, ns-2018.awsdns-60.co.uk, ns-208.awsdns-26.com, ns-620.awsdns-13.net",,,,,
[x],ue1.s13.tstaging.tools,"205.251.192.99, 205.251.195.25, 205.251.196.241, 205.251.198.66",,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-793.awsdns-35.net, ns-1602.awsdns-08.co.uk, ns-99.awsdns-12.com, ns-1265.awsdns-30.org",,,,,
[x],ue1az.gotinder.com,,,"ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1371.awsdns-43.org, ns-1543.awsdns-00.co.uk, ns-449.awsdns-56.com, ns-786.awsdns-34.net",,,,,
[x],uw1.neteng.tstaging.tools,"205.251.193.34, 205.251.194.228, 205.251.196.188, 205.251.198.151",,"ns-1687.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1687.awsdns-18.co.uk, ns-1212.awsdns-23.org, ns-290.awsdns-36.com, ns-740.awsdns-28.net",,,,,
[x],uw2.mobile.tstaging.tools,,,"ns-1085.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1085.awsdns-07.org, ns-1705.awsdns-21.co.uk, ns-467.awsdns-58.com, ns-708.awsdns-24.net",,,,,
[x],vault.as1.tinderops.net,"10.97.9.199, 10.98.132.5",,"ns-539.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,"10.97.9.199, 10.98.132.5",,,
[x],vault.prodv2-b.k8s.tinderops.net,"44.195.95.68, 54.145.132.217, 44.206.21.43",secrets-proxy-ext-tmp-1172153924.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vault.prodv2-c.k8s.tinderops.net,"54.152.241.166, 34.192.112.149, 52.45.251.74",prodv2-c-proxy-ext-tmp-1684655316.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vault.staging.k8s.tinderops.net,10.10.10.8,internal-secrets-proxy-ext-639577107.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,10.10.10.8,,,
[x],vault.ue1.cloudhub.tstaging.tools,"10.140.229.164, 10.140.227.54",,"ns-1570.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-112.awsdns-14.com, ns-1140.awsdns-14.org, ns-1570.awsdns-04.co.uk, ns-873.awsdns-45.net",True,"10.140.229.164, 10.140.227.54",,,
[x],vault.ue1.d1.tstaging.com,"44.194.86.121, 54.209.180.53",,"ns-694.awsdns-22.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vault.ue1.d1.tstaging.tools,"44.194.86.121, 54.209.180.53",,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vault.ue1.d3.tstaging.com,"34.231.59.48, 54.161.161.155",,"ns-761.awsdns-31.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vault.ue1.d3.tstaging.tools,"34.231.59.48, 54.161.161.155",,"ns-715.awsdns-25.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vault.ue1.mobile.tstaging.tools,"10.144.227.115, 10.144.225.17",,"ns-1582.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,"10.144.227.115, 10.144.225.17",,,
[x],vault.ue1.stg1.tstaging.com,"52.44.101.1, 52.44.172.89",,"ns-1935.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vault.uw2.tinderops.net,"52.37.158.176, 44.240.202.22",prd-uw2-proxy-ext-1979277467.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],web.a.ue1az.gotinder.com,"52.206.88.185, 3.221.20.116",,"ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],web.b.ue1az.gotinder.com,"35.169.90.218, 52.4.90.174",,"ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],web.c.ue1az.gotinder.com,"54.210.101.197, 35.170.38.54",,"ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],website-api.gotinder.com,"3.221.20.116, 52.206.88.185","webpxy.gotinder.com, web.a.ue1az.gotinder.com, web.d.ue1az.gotinder.com, web.b.ue1az.gotinder.com","ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],wedgiesweb.ue1.d1.tstaging.com,,,"ns-694.awsdns-22.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=d1-ue1-a-v1,external-dns/resource=service/ingress-nginx/wedgiesweb-ingress",,,,,,
[x],wedgiesweb.ue1.stg1.tstaging.tools,"54.204.141.62, 52.72.192.204, 34.236.222.9",,"ns-95.awsdns-11.com, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=stg1-ue1,external-dns/resource=service/ingress-nginx/wedgiesweb-ingress",,,,,,
[x],www.gotinder.com,"54.210.101.197, 35.170.38.54","webpxy.gotinder.com, web.c.ue1az.gotinder.com","ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1371.awsdns-43.org, ns-1543.awsdns-00.co.uk, ns-449.awsdns-56.com, ns-786.awsdns-34.net",,,,,
[x],www.help.tinder.com,"104.16.53.111, 104.16.51.111",tinder.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,"v=spf1 include:mail.zendesk.com ~all, pod=13",,,,mail-pod-13.int.zendesk.com,,
[x],www.swipenight.tinder.com,"18.65.39.15, 18.65.39.3, 18.65.39.58, 18.65.39.25",d3hehfxz0qbo5f.cloudfront.net,"ns-620.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,"ns-1205.awsdns-22.org, ns-1666.awsdns-16.co.uk, ns-396.awsdns-49.com, ns-620.awsdns-13.net",,,,,"2600:9000:2490:1c00:e:aec6:40c0:93a1, 2600:9000:2490:4c00:e:aec6:40c0:93a1, 2600:9000:2490:3400:e:aec6:40c0:93a1, 2600:9000:2490:5a00:e:aec6:40c0:93a1, 2600:9000:2490:3800:e:aec6:40c0:93a1, 2600:9000:2490:4a00:e:aec6:40c0:93a1, 2600:9000:2490:3600:e:aec6:40c0:93a1, 2600:9000:2490:3a00:e:aec6:40c0:93a1"
[x],www.tinder.com,"52.84.150.55, 52.84.150.60, 52.84.150.54, 52.84.150.39",,"ns-1483.awsdns-57.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],xcmetrics.ue1.mobile.tstaging.tools,"34.224.200.28, 34.201.195.164",,"ns-1582.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ycauldronloader.ue1.d2.tstaging.tools,"52.86.30.108, 52.44.209.127","cauldronloader-alb.ue1.d2.tstaging.tools, cauldronloader-alb-661176755.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ycauldronloader.ue1az.tinderops.net,"3.209.220.219, 34.202.169.85, 34.197.52.150, 54.236.66.33","cauldronloader-alb.ue1az.tinderops.net, cauldronloader-alb-1508674993.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ycrossfire-data.ue1.d1.tstaging.tools,"52.73.213.183, 3.225.157.18","crossfire-data-alb.ue1.d1.tstaging.tools, crossfire-data-alb-1728091354.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ycrossfire-data.ue1.d2.tstaging.tools,"18.207.147.202, 3.219.150.40","crossfire-data-alb.ue1.d2.tstaging.tools, crossfire-data-alb-49472697.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ycrossfire-data.ue1.d4.tstaging.tools,"52.55.118.193, 34.230.141.52, 54.237.1.25","noncust-tools.ue1.d4.tstaging.tools, noncust-tools-d4-ue1-2093356731.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ycrossfire-data.ue1.tinderops.net,"3.219.77.192, 3.230.133.17, 44.197.48.121","noncust-tools.ue1.tinderops.net, noncust-tools-prod-ue1-1359180843.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ydata-infra-b.ue1.d1.tstaging.tools,,"noncust-tools.ue1.d1.tstaging.tools, noncust-tools-d1-ue1-1957583412.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ydata-infra-b.ue1.d2.tstaging.tools,"52.55.169.127, 54.210.2.14","data-infra-b-alb.ue1.d2.tstaging.tools, data-infra-b-alb-1330243506.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ydata-infra-b.ue1.d4.tstaging.tools,"52.71.133.109, 3.227.177.76, 54.166.196.148","data-infra-b-alb.ue1.d4.tstaging.tools, data-infra-b-alb-1172779562.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ydata-infra-b.ue1az.tinderops.net,"34.200.190.68, 3.212.69.230, 44.215.81.204, 52.203.50.247","data-infra-b-alb.ue1az.tinderops.net, data-infra-b-alb-1706588109.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ydata-infra-c.ue1.d1.tstaging.tools,"18.205.5.228, 54.174.231.146","data-infra-c-alb.ue1.d1.tstaging.tools, data-infra-c-alb-30056454.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ydata-infra-c.ue1.d2.tstaging.tools,"52.7.188.205, 34.198.79.172","data-infra-c-alb.ue1.d2.tstaging.tools, data-infra-c-alb-102283831.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ydata-infra-insendio.ue1az.tinderops.net,"10.68.98.238, 10.68.119.219, 10.68.81.189, 10.68.75.20",,"ns-1096.awsdns-09.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=prd-ue1az-d-v1,external-dns/resource=ingress/internalrelaypxy/internalrelaypxy",,True,"10.68.98.238, 10.68.119.219, 10.68.81.189, 10.68.75.20",,,
[x],ydata-infra.ue1.d1.tstaging.tools,"52.3.138.130, 107.21.47.185","noncust-tools.ue1.d1.tstaging.tools, noncust-tools-d1-ue1-1957583412.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ydata-infra.ue1.d2.tstaging.tools,"34.196.154.37, 35.171.219.187","data-infra-alb.ue1.d2.tstaging.tools, data-infra-alb-1733263537.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ydata-infra.ue1.staging-data.tstaging.tools,"44.207.228.74, 52.86.0.243, 3.234.195.34","noncust-tools.ue1.staging-data.tstaging.tools, noncust-tools-staging-data-ue1-1742077721.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ydata-infra.ue1az.tinderops.net,"54.146.91.159, 52.72.68.244, 52.7.22.48, 52.22.100.197","data-infra-alb.ue1az.tinderops.net, data-infra-alb-1067248657.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ygdpr.ue1.d1.tstaging.tools,"107.23.58.142, 3.225.51.218","gdpr-alb.ue1.d1.tstaging.tools, gdpr-alb-1852466293.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ygdpr.ue1.d4.tstaging.tools,"3.213.112.201, 52.72.118.210, 3.226.80.109","gdpr-alb.ue1.d4.tstaging.tools, gdpr-alb-1408010825.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yhiggsloader.ue1.d1.tstaging.tools,"107.21.47.185, 52.3.138.130","noncust-tools.ue1.d1.tstaging.tools, noncust-tools-d1-ue1-1957583412.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yhiggsloader.ue1.d4.tstaging.tools,"34.230.141.52, 54.237.1.25, 52.55.118.193","noncust-tools.ue1.d4.tstaging.tools, noncust-tools-d4-ue1-2093356731.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yhiggsloader.ue1.staging-data.tstaging.tools,"52.86.0.243, 44.207.228.74, 3.234.195.34","noncust-tools.ue1.staging-data.tstaging.tools, noncust-tools-staging-data-ue1-1742077721.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yhiggsloader.ue1.staging-membership.tstaging.tools,"52.203.118.254, 52.54.56.216, 52.72.246.143","noncust-tools.ue1.staging-membership.tstaging.tools, noncust-tools-s2-ue1-57316436.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yhiggsloader.ue1.staging-recs.tstaging.tools,"34.227.184.176, 35.168.175.63, 3.219.127.150","noncust-tools.ue1.staging-recs.tstaging.tools, noncust-tools-staging-recs-ue1-1298596128.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yhiggsloader.ue1.staging-trust.tstaging.tools,"52.44.244.134, 54.90.36.68, 3.210.122.148","noncust-tools.ue1.staging-trust.tstaging.tools, noncust-tools-staging-trust-ue1-1827401201.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yml-infra.ue1.d1.tstaging.tools,"52.1.213.163, 3.232.66.36","ml-infra-alb.ue1.d1.tstaging.tools, ml-infra-alb-608945251.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yml-infra.ue1.d4.tstaging.tools,,,"ns-22.awsdns-02.com, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=d4-ue1,external-dns/resource=ingress/internalrelaypxy/internalrelaypxy",,,,,,
[x],yml-infra.ue1.staging-data.tstaging.tools,,"noncust-tools.ue1.staging-data.tstaging.tools, noncust-tools-staging-data-ue1-1742077721.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yml.ue1.tinderops.net,"3.219.77.192, 44.197.48.121, 3.230.133.17","noncust-tools.ue1.tinderops.net, noncust-tools-prod-ue1-1359180843.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ymlrecsprodapps-prod.ue1az.tinderops.net,"44.207.53.224, 52.205.82.238, 18.208.41.3, 100.24.146.201","mlrecsprodapps-prod-alb.ue1az.tinderops.net, mlrecsprodapps-prod-alb-1714254692.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",,,,,
[x],ymlrevenue.ue1az.tinderops.net,"44.206.68.133, 54.158.198.143, 34.195.105.164, 52.203.220.116","noncust-tools.ue1az.tinderops.net, noncust-tools-prd-ue1az-1004193043.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ymlrevenueapplication.ue1az.tinderops.net,"23.23.130.138, 54.159.100.5, 52.45.34.142, 35.168.104.199","mlrevenueapplication-alb.ue1az.tinderops.net, mlrevenueapplication-alb-145483647.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ymlrevenueplatform.ue1az.tinderops.net,"34.195.80.43, 54.236.94.246, 52.45.126.121, 34.233.218.126","mlrevenueplatform-alb.ue1az.tinderops.net, mlrevenueplatform-alb-1836954523.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",,,,,
[x],yoperations.ue1az.tinderops.net,"52.203.220.116, 34.195.105.164, 44.206.68.133, 54.158.198.143","noncust-tools.ue1az.tinderops.net, noncust-tools-prd-ue1az-1004193043.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yprod-crossfire-data.ue1az.tinderops.net,"3.220.202.183, 44.198.204.86, 54.161.221.240, 54.90.228.111","prod-crossfire-data-alb.ue1az.tinderops.net, prod-crossfire-data-alb-1852348951.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yprod-qt.ue1.d1.tstaging.tools,"44.208.222.202, 52.70.127.170","prod-qt-alb.ue1.d1.tstaging.tools, prod-qt-alb-1796735660.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yprod-qt.ue1.d2.tstaging.tools,"34.200.208.27, 3.212.10.193","prod-qt-alb.ue1.d2.tstaging.tools, prod-qt-alb-924729664.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",,,,,
[x],yprod-qt.ue1.d4.tstaging.tools,"18.209.115.231, 54.197.89.72, 34.202.170.139","prod-qt-alb.ue1.d4.tstaging.tools, prod-qt-alb-194962319.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yrapidfire-hop1.ue1.tinderops.net,"3.219.77.192, 44.197.48.121, 3.230.133.17","noncust-tools.ue1.tinderops.net, noncust-tools-prod-ue1-1359180843.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yrapidfire-hop2.ue1.tinderops.net,"44.197.48.121, 3.219.77.192, 3.230.133.17","noncust-tools.ue1.tinderops.net, noncust-tools-prod-ue1-1359180843.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yrapidfirehop1.ue1.staging-data.tstaging.tools,"52.86.0.243, 3.234.195.34, 44.207.228.74","noncust-tools.ue1.staging-data.tstaging.tools, noncust-tools-staging-data-ue1-1742077721.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yrapidfirehop1.ue1az.tinderops.net,"44.206.68.133, 54.158.198.143, 52.203.220.116, 34.195.105.164","noncust-tools.ue1az.tinderops.net, noncust-tools-prd-ue1az-1004193043.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yrapidfirehop1b.ue1.d1.tstaging.tools,"107.21.47.185, 52.3.138.130","noncust-tools.ue1.d1.tstaging.tools, noncust-tools-d1-ue1-1957583412.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yrapidfirehop2.ue1.d4.tstaging.tools,"54.164.223.21, 52.45.227.84, 3.81.244.122","rapidfirehop2-alb.ue1.d4.tstaging.tools, rapidfirehop2-alb-1753958675.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yrapidfirehop2.ue1.staging-master.tstaging.tools,,,,NOERROR,,,,,,,,,
[x],yrapidfirehop2.ue1az.tinderops.net,"3.224.132.198, 44.193.151.65, 3.215.196.199, 34.226.0.55","rapidfirehop2-alb.ue1az.tinderops.net, rapidfirehop2-alb-1412285754.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yrapidfirehop2a.ue1.d1.tstaging.tools,"107.21.47.185, 52.3.138.130","noncust-tools.ue1.d1.tstaging.tools, noncust-tools-d1-ue1-1957583412.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yrecs-prod.ue1.d1.tstaging.tools,"52.3.138.130, 107.21.47.185","noncust-tools.ue1.d1.tstaging.tools, noncust-tools-d1-ue1-1957583412.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],yrecs-prod.ue1.d2.tstaging.tools,"3.232.17.236, 44.206.106.224","recs-prod-alb.ue1.d2.tstaging.tools, recs-prod-alb-453015471.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
