input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,final_url
confusionart.comraw.githubusercontent.com,Fastly error: unknown domain confusionart.comraw.githubusercontent.com,500,310,AS54113,AS54113,Unknown,185.199.108.0/22,confusionart.comraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,confusionart.comraw.githubusercontent.com,443,https://confusionart.comraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.111.133,/,520177751,185.199.109.133,Varnish,8,False,,,,
consul.githubapp.com,"GitHub, Inc. - Prod - Sign In",200,21044,AS36459,GITHUB,US,140.82.116.0/23,github.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.",okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,github.okta.com,443,https://consul.githubapp.com:443,https,nginx,text/html,GET,140.82.113.24,/,251661226,140.82.113.24,Nginx,501,False,,,*.authenticatorlocalprod.com:65111,https://github.okta.com/app/githubincprod_oktanetworkgatewayconsulgithubappcom_1/exk1e4ctltsW6NAsT1d8/sso/saml?RelayState=313ad054-5f9d-4599-90c7-56d88692c839
cp.githubusercontent.com,Fastly error: unknown domain cp.githubusercontent.com,500,276,AS54113,AS54113,Unknown,185.199.108.0/22,cp.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,cp.githubusercontent.com,443,https://cp.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.110.133,/,2093144774,185.199.111.133,Varnish,8,False,,,,
crazysteroidindia.comraw.githubusercontent.com,Fastly error: unknown domain crazysteroidindia.comraw.githubusercontent.com,500,320,AS54113,AS54113,Unknown,185.199.108.0/22,crazysteroidindia.comraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,crazysteroidindia.comraw.githubusercontent.com,443,https://crazysteroidindia.comraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,-856334852,185.199.111.133,Varnish,8,False,,,,
crm.githubusercontent.com,Fastly error: unknown domain crm.githubusercontent.com,500,278,AS54113,AS54113,Unknown,185.199.108.0/22,crm.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,crm.githubusercontent.com,443,https://crm.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.110.133,/,1955880950,185.199.109.133,Varnish,8,False,,,,
cs.github.com,Sign in to GitHub · GitHub,200,31642,AS36459,GITHUB,US,140.82.116.0/23,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://cs.github.com:443,https,GitHub.com,text/html,GET,140.82.112.22,/,,140.82.112.22,HSTS,413,False,,,productionresultssa0.blob.core.windows.net/,https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fsearch%3Ftype%3Dcode
csdashboard.githubapp.com,Sign in to GitHub · GitHub,200,31790,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://csdashboard.githubapp.com:443,https,GitHub.com,text/html,GET,185.199.111.153,/,-1574183856,2606:50c0:8003::153,HSTS,413,False,,,user-images.githubusercontent.com/,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3Dcc16e810-c90c-401e-bf8a-fbff2383da14%26page_id%3D33434985%26path%3DLw
cshub.githubapp.com,Sign in to GitHub · GitHub,200,31782,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://cshub.githubapp.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,-1574183856,2606:50c0:8002::153,HSTS,413,False,,,customer-stories-feed.github.com,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3D91763be9-a5ca-467b-8efd-df7fe3e4479a%26page_id%3D32301844%26path%3DLw
data-triage-reports.githubapp.com,Sign in to GitHub · GitHub,200,31798,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://data-triage-reports.githubapp.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,-876885995,2606:50c0:8003::153,HSTS,413,False,,,identicons.github.com,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3D407d7590-7481-4255-96b8-ec8ce1faa0c0%26page_id%3D16159676%26path%3DLw
data-viz.githubapp.com,"GitHub, Inc. - Prod - Sign In",200,21330,AS36459,GITHUB,US,140.82.116.0/23,github.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.",okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,github.okta.com,443,https://data-viz.githubapp.com:443,https,nginx,text/html,GET,140.82.113.24,/,277347839,140.82.113.24,Nginx,501,False,,,http://127.0.0.1:65151,https://github.okta.com/app/github_oktanetworkgatewaydatavizgithubappcom_1/exk1irgbd5iWqZrEY1d8/sso/saml?RelayState=79c32325-0f92-4e39-8a01-9f5cabf4585f
datacenter-reports.githubapp.com,Sign in to GitHub · GitHub,200,31798,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://datacenter-reports.githubapp.com:443,https,GitHub.com,text/html,GET,185.199.109.153,/,24149223,2606:50c0:8003::153,HSTS,413,False,,,avatars.githubusercontent.com,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3Df27f912d-de93-4f9c-bc76-1fbdee050d56%26page_id%3D15919429%26path%3DLw
daws5-42.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,daws5-42.enterprise.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,daws5-42.enterprise.github.com,443,https://daws5-42.enterprise.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8002::153,Varnish,80,False,,,,
de.github.com,GitHub: Let’s build from here · GitHub,200,208979,AS36459,GITHUB,US,140.82.116.0/23,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://de.github.com:443,https,GitHub.com,text/html,GET,140.82.114.18,/,-1574183856,140.82.114.18,HSTS,2187,False,,,gist.github.com/assets-cdn/worker/,https://github.com/
de.githubusercontent.com,Fastly error: unknown domain de.githubusercontent.com,500,276,AS54113,AS54113,Unknown,185.199.108.0/22,de.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,de.githubusercontent.com,443,https://de.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.111.133,/,1522105160,185.199.109.133,Varnish,8,False,,,,
delivery-org.githubapp.com,Sign in to GitHub · GitHub,200,31790,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://delivery-org.githubapp.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,-453091873,2606:50c0:8003::153,HSTS,413,False,,,opengraph.githubassets.com,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3D804ab21e-2204-45f4-9680-f27f912dde93%26page_id%3D24283312%26path%3DLw
delorean.githubapp.com,"GitHub, Inc. - Prod - Sign In",200,21087,AS36459,GITHUB,US,140.82.116.0/23,github.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.",okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,github.okta.com,443,https://delorean.githubapp.com:443,https,nginx,text/html,GET,140.82.112.23,/,-2127470216,140.82.112.23,Nginx,501,False,,,api-9dcf9b83.duosecurity.com,https://github.okta.com/app/github_oktanetworkgatewaydeloreangithubappcom_1/exk1lx5tru5gLi1Ii1d8/sso/saml?RelayState=0c5b10f7-b037-4cba-8497-3caf6a587839
demo-americas-02.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,demo-americas-02.enterprise.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,demo-americas-02.enterprise.github.com,443,https://demo-americas-02.enterprise.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,185.199.110.153,Varnish,80,False,,,,
demo.githubusercontent.com,Fastly error: unknown domain demo.githubusercontent.com,500,280,AS54113,AS54113,Unknown,185.199.108.0/22,demo.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,demo.githubusercontent.com,443,https://demo.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,-1572971539,185.199.111.133,Varnish,8,False,,,,
denisemacedo.com.brraw.githubusercontent.com,Fastly error: unknown domain denisemacedo.com.brraw.githubusercontent.com,500,316,AS54113,AS54113,Unknown,185.199.108.0/22,denisemacedo.com.brraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,denisemacedo.com.brraw.githubusercontent.com,443,https://denisemacedo.com.brraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.110.133,/,-1468293647,185.199.108.133,Varnish,8,False,,,,
dependabot-badges.githubapp.com,,404,47,AS36459,GITHUB,US,140.82.116.0/23,dependabot-badges.githubapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-04T00:00:00Z,2023-10-04T23:59:59Z,"CN=*.githubapp.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.githubapp.com,"GitHub, Inc.",pages.avocado-gmbh.ghaemt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,111841bcde078fdb34ae806ab5977b35,b58d8f30cafe98a161cc9de54541a16937092f72b46c844c7c07eabc34cdded1,True,ctls,dependabot-badges.githubapp.com,443,https://dependabot-badges.githubapp.com:443,https,,application/json,GET,140.82.112.21,/,-738705486,140.82.112.21,HSTS,1,False,,,,
deploy.lgtm.com,404 Not Found,404,232,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.120.0.0/14,deploy.lgtm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-26T19:41:41Z,2023-06-24T20:34:14Z,CN=deploy.lgtm.com,deploy.lgtm.com,,deploy.lgtm.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,93dd1b1c35f7cf395e27adbd3e303e1c,d72303f15bfab583b01cc47a480b7af3bb0ca7c07412aca8757022d9d9695ac2,,ctls,deploy.lgtm.com,443,https://deploy.lgtm.com:443,https,Werkzeug/1.0.1 Python/3.8.10,text/html,GET,34.117.105.0,/,-986470109,34.117.105.0,Python:3.8.10,5,False,google,True,,
dev.githubusercontent.com,Fastly error: unknown domain dev.githubusercontent.com,500,278,AS54113,AS54113,Unknown,185.199.108.0/22,dev.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,dev.githubusercontent.com,443,https://dev.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,-126175432,185.199.111.133,Varnish,8,False,,,,
devel-postgresmx.smtp.github.com,Page not found · GitHub Pages,404,9578,AS54113,AS54113,Unknown,185.199.108.0/22,devel-postgresmx.smtp.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,devel-postgresmx.smtp.github.com,443,https://devel-postgresmx.smtp.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1106441118,2606:50c0:8003::153,Varnish,86,False,,,,
devtools.githubapp.com,"GitHub, Inc. - Prod - Sign In",200,21043,AS36459,GITHUB,US,140.82.116.0/23,github.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.",okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,github.okta.com,443,https://devtools.githubapp.com:443,https,nginx,text/html,GET,140.82.113.23,/,860055945,140.82.113.23,Nginx,501,False,,,http://localhost:65151,https://github.okta.com/app/githubincprod_oktanetworkgatewaydevtoolsgithubappcom_1/exk1ew7xwikrzZNHE1d8/sso/saml?RelayState=838ca2a1-a65a-4a29-ae13-a677f1ddcc8f
dhebpyns1.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,dhebpyns1.enterprise.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,dhebpyns1.enterprise.github.com,443,https://dhebpyns1.enterprise.github.com:443,https,GitHub.com,text/html,GET,185.199.110.153,/,1920503104,2606:50c0:8003::153,Varnish,80,False,,,,
dlinzer.github.com,Page not found · GitHub Pages,404,9587,AS54113,AS54113,Unknown,185.199.108.0/22,dlinzer.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,dlinzer.github.com,443,https://dlinzer.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1841791550,2606:50c0:8002::153,Varnish,86,False,,,,
dmmalam.github.com,Page not found · GitHub Pages,404,9587,AS54113,AS54113,Unknown,185.199.108.0/22,dmmalam.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,dmmalam.github.com,443,https://dmmalam.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1329974381,2606:50c0:8003::153,Varnish,86,False,,,,
dnm.githubusercontent.com,Fastly error: unknown domain dnm.githubusercontent.com,500,278,AS54113,AS54113,Unknown,185.199.108.0/22,dnm.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,dnm.githubusercontent.com,443,https://dnm.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,-2002772975,185.199.111.133,Varnish,8,False,,,,
dns1.githubusercontent.com,Fastly error: unknown domain dns1.githubusercontent.com,500,280,AS54113,AS54113,Unknown,185.199.108.0/22,dns1.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,dns1.githubusercontent.com,443,https://dns1.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.109.133,/,-2012837319,185.199.108.133,Varnish,8,False,,,,
