new,host,a,soa,status_code,aaaa,cname,ns,cdn,cdn-name,txt,has_internal_ips,internal_ips,caa,mx
,us-east-1-traffictilev2-cit.api-gateway.ls.hereapi.com,"3.226.17.249, 54.235.187.184, 54.196.12.76","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/ttsv2-gw-cit-1663145772477-sentry",,,,
,us-east-1-trts.api-gateway.ls.hereapi.com,"54.221.14.251, 52.4.106.43, 54.205.13.101","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/trts-gw-prd-1657792609743-sentry",,,,
,us-east-1-weather-hp-prd.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,us-east-1-weather-v3.api-gateway.ls.hereapi.com,"54.221.197.102, 54.84.25.203, 54.197.244.49","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/w-v3-prd-gateway-d190d486-4287-11eb-8c21-4ad1c29510d9-sentry",,,,
,us-east-1.explore.cit.api.here.com,,"ns-27.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,us-east-1.explore.pit.api.here.com,,"ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,us-east-1.explore.sit.api.here.com,52.48.38.125,"ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,2a01:578:3::3430:267d,,,,,,,,,
,us-east-1.geocoder.ls.hereapi.com,"3.209.49.67, 52.205.103.186, 52.72.15.34","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-347-gateway-sentry",,,,
,us-east-1.hls-rgmatrix72-dp.api-gateway.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hls-matrix-gw-34b94e06-0874-11eb-b645-3eda73be7d45-sentry",,,,
,us-east-1.hls-routingrest-dp.api-gateway.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,us-east-1.image.maps.ls.hereapi.com,"3.232.102.9, 35.175.41.89, 54.236.160.192","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/mia-gw-prd-1659716097704-sentry",,,,
,us-east-1.matrix-router.api-gateway.ls.hereapi.com,"18.235.184.129, 54.243.118.39, 34.228.84.172","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-2026-mtx-1622727797875-sentry",,,,
,us-east-1.places.ls.hereapi.com,"34.237.169.118, 54.163.112.254, 34.227.179.7","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-299-gateway-sentry",,,,
,us-east-1.reverse.geocoder.ls.hereapi.com,"54.158.137.34, 3.226.127.78, 52.45.226.152","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-348-gateway-sentry",,,,
,us-east-1.search.hereapi.com,"34.226.177.28, 35.171.44.234, 35.169.176.90","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"us-east-1.search.hereapi.com.a1971.p01.hereglb.com, us-east-1-prd-opensearch.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hgsv7-prd-2f6f6387-361e-11eb-a41b-0e081c257876-sentry",,,,
,us-east-1.traffic-vector.api-gateway.ls.hereapi.com,"54.236.229.141, 52.71.28.34, 184.72.226.186","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tvts-gw-prd-1623069679185-sentry",,,,
,us-east-1.transit.api-gateway.ls.hereapi.com,"54.88.135.148, 54.224.162.169, 52.202.129.199","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/um-transit-4110d4c7-e312-11ea-848c-aa3b2791ddd0-sentry",,,,
,us-east-1.weather-prd.ls.hereapi.com,"54.208.156.135, 54.84.152.116, 3.223.47.177","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/w-prd-gateway-647774c5-e694-11ea-8498-7210023fe438-sentry",,,,
,us-sjc99-colo-asavpn-01.it.here.com,54.144.128.85,,NOERROR,,,,,,,,,,
,us-west-2-fleet.api-gateway.ls.hereapi.com,"34.214.228.221, 100.20.245.103, 35.167.128.234","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/fta-gateway-prd-2281bae9-e84b-11ea-a735-3ebe1f72fbcd-sentry",,,,
,us-west-2-mrsbase.ls.hereapi.com,"35.161.149.64, 52.42.127.103, 54.200.74.107","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/mrsbase-gw-prd-1628603433413-sentry",,,,
,us-west-2-prd-opensearch.api-gateway.ls.hereapi.com,"35.80.96.175, 35.155.207.242, 54.184.56.6","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hgsv7-prd-2f6f6387-361e-11eb-a41b-0e081c257876-sentry",,,,
,us-west-2-predictor.api-gateway.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-predictions-1620314958201-sentry",,,,
,us-west-2-profile.api-gateway.ls.hereapi.com,"44.226.100.3, 52.42.67.32, 52.89.109.91","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1380.awsdns-44.org, ns-1642.awsdns-13.co.uk, ns-333.awsdns-41.com, ns-992.awsdns-60.net",,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-profile-1620316660838-sentry",,,,
,us-west-2-traffictilev2-prd.api-gateway.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,us-west-2.hls-routingrest-dp.api-gateway.ls.hereapi.com,"35.166.11.65, 54.191.174.62, 52.33.110.204","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hls-rtgrest-gw-b52be176-3979-11eb-831d-be498e5441e3-sentry",,,,
,us-west-2.origin.vector.ls.hereapi.com,"52.43.93.176, 35.84.67.175, 52.88.108.20","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/warp-gtw-prd-debb34e5-74f2-11eb-9dc6-ae2a562f6eca-sentry",,,,
,us-west-2.places.ls.hereapi.com,"35.81.7.47, 44.235.201.196, 54.190.240.166","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-299-gateway-sentry",,,,
,us-west-2.pr.p.account.here.com,"54.69.174.209, 54.187.146.211","ns-1664.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-127.awsdns-15.com, ns-1500.awsdns-59.org, ns-1664.awsdns-16.co.uk, ns-825.awsdns-39.net",,,,,,,
,us-west-2.reverse.geocoder.ls.hereapi.com,"52.88.55.74, 54.218.191.168, 52.37.236.40","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1380.awsdns-44.org, ns-1642.awsdns-13.co.uk, ns-333.awsdns-41.com, ns-992.awsdns-60.net",,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-348-gateway-sentry",,,,
,us-west-2.search.hereapi.com,"35.155.207.242, 35.80.96.175, 54.184.56.6","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"us-west-2.search.hereapi.com.a1971.p01.hereglb.com, us-west-2-prd-opensearch.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hgsv7-prd-2f6f6387-361e-11eb-a41b-0e081c257876-sentry",,,,
,us-west-2.st.p.account.here.com,"50.112.23.115, 50.112.95.17","ns-1664.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-127.awsdns-15.com, ns-1500.awsdns-59.org, ns-1664.awsdns-16.co.uk, ns-825.awsdns-39.net",,,,,,,
,us-west-2.tpeg.traffic.ls.hereapi.com,,,NOERROR,,,,,,,,,,
,us.platform.here.com,"54.148.68.250, 54.184.147.2, 54.149.208.174","ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-olp-api-gateway-prod/ps-gtw-prod-1622773825792-sentry",,,,
,us1.registter.cit.pki.aws.in.here.com,,,NOERROR,,,,,,,,,,
,v113-48-0-8.route.hybrid.cc.api.here.com,54.144.128.85,,NOERROR,,,,,,,,,,
,v113.52.30.8.route.cit.hybrid.api.here.com,,,NOERROR,,,,,,,,,,
,v121-51-30-8.route.cit.hybrid.api.here.com,,,NOERROR,,,,,,,,,,
,v2.csm.cit.cc.api.here.com,"46.51.199.157, 46.137.135.240, 54.229.127.84","ns-335.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,"2a05:d018:def:3a01:43d6:ea6e:90ae:f8c0, 2a05:d018:def:3a02:6bdd:5d47:c308:fe4b, 2a05:d018:def:3a00:9797:fb8a:9d37:f252",csm-v2.csm.cit.cc.api.here.com,,,,,,,,
,vbademo.data.here.com,,"ns-1257.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-882.awsdns-46.net, ns-1606.awsdns-08.co.uk, ns-393.awsdns-49.com, ns-1257.awsdns-29.org",,,,,,,
,vbademo.ext.here.com,,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,vbademo.stg.ext.here.com,,"ns-442.awsdns-55.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1176.awsdns-19.org, ns-1556.awsdns-02.co.uk, ns-442.awsdns-55.com, ns-820.awsdns-38.net",,,,,,,
,vector.cit.data.here.com,"205.251.192.215, 205.251.195.51, 205.251.196.181, 205.251.198.148","ns-215.awsdns-26.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1205.awsdns-22.org, ns-819.awsdns-38.net, ns-215.awsdns-26.com, ns-1684.awsdns-18.co.uk",,,,,,,
,vector.hereapi.com,"18.66.122.3, 18.66.122.89, 18.66.122.15, 18.66.122.37","ns-896.awsdns-48.net, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2250:b800:11:eb2:8ac0:93a1, 2600:9000:2250:2e00:11:eb2:8ac0:93a1, 2600:9000:2250:8e00:11:eb2:8ac0:93a1, 2600:9000:2250:0:11:eb2:8ac0:93a1, 2600:9000:2250:be00:11:eb2:8ac0:93a1, 2600:9000:2250:3a00:11:eb2:8ac0:93a1, 2600:9000:2250:1800:11:eb2:8ac0:93a1, 2600:9000:2250:a800:11:eb2:8ac0:93a1",d2j7m6bag7gisr.cloudfront.net,"ns-1522.awsdns-62.org, ns-1623.awsdns-10.co.uk, ns-268.awsdns-33.com, ns-896.awsdns-48.net",True,cloudfront,,,,,
,vector.sit.hereapi.com,"18.66.122.7, 18.66.122.19, 18.66.122.73, 18.66.122.98","ns-1632.awsdns-12.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2250:2a00:f:a744:c00:93a1, 2600:9000:2250:3400:f:a744:c00:93a1, 2600:9000:2250:4e00:f:a744:c00:93a1, 2600:9000:2250:6600:f:a744:c00:93a1, 2600:9000:2250:7e00:f:a744:c00:93a1, 2600:9000:2250:e600:f:a744:c00:93a1, 2600:9000:2250:1000:f:a744:c00:93a1, 2600:9000:2250:2800:f:a744:c00:93a1",d1ijxqrjb46er4.cloudfront.net,"ns-449.awsdns-56.com, ns-1005.awsdns-61.net, ns-1241.awsdns-27.org, ns-1632.awsdns-12.co.uk",True,cloudfront,,,,,
,vehicles.hnod.api.here.com,"54.208.0.33, 3.208.6.123, 3.214.26.189","ns-1120.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,us-east-1.vehicles.hnod.api.here.com,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hnav-vehicles-prd-1669727248948-sentry",,,,
,venue.maps.cit.api.here.com,,"ns-1597.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1164.awsdns-17.org, ns-1597.awsdns-07.co.uk, ns-509.awsdns-63.com, ns-812.awsdns-37.net",,,,,,,
,ver.hybrid.ccv.api.here.com,"52.16.197.242, 54.72.171.37, 52.49.179.251","ns-1313.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,"ver.hybrid.ccv.api.here.com.a840.p01.hereglb.com, ver.prd.eu-west-1.ds.data.here.com, namib-prd-euw1.mdd.ds.data.here.com","ns-1313.awsdns-36.org, ns-1915.awsdns-47.co.uk, ns-588.awsdns-09.net, ns-59.awsdns-07.com",,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-namib-prd/namib-prd-euw1",,,,
,ver.pit.hybrid.api.here.com,131.228.152.31,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,version.cit.hybrid.api.here.com,"52.17.193.16, 52.19.111.75, 34.247.150.10","ns-1313.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,"version.cit.mos.svc.ovi.com.a662.p01.hereglb.com, version.cit.eu-west-1.ds.data.here.com, version-server-cit-euw1.mdd.ds.data.here.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-version-server-prd/versionserver-cit-euw1",,,,
,version.hybrid.api.here.com,"34.254.50.145, 52.213.215.146, 34.249.34.127","ns-1313.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,"version.mos.svc.ovi.com.a662.p01.hereglb.com, version.prd.eu-west-1.ds.data.here.com, version-server-prd-euw1.mdd.ds.data.here.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-version-server-prd/versionserver-prd-euw1",,,,
,version.hybrid.cc.api.here.com,"34.199.158.143, 35.168.238.95, 54.209.47.251","ns-1313.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,"version.mos.svc.ovi.com.a662.p01.hereglb.com, version.prd.us-east-1.ds.data.here.com, version-server-prd-use1.mdd.ds.data.here.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-version-server-prd/versionserver-prd-use1",,,,
,version.nxt.hybrid.cc.api.here.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,"version.nxt.hybrid.api.here.com, version.sit.hybrid.api.here.com, version.sit.us-east-1.dv.ds.data.here.com, mdd-sit-ext-1585212931.us-east-1.elb.amazonaws.com",,,,,,,,
,version.sit.hybrid.api.here.com,"52.205.160.247, 18.215.31.230","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,"version.sit.us-east-1.dv.ds.data.here.com, mdd-sit-ext-1585212931.us-east-1.elb.amazonaws.com",,,,,,,,
,version.stg.hybrid.api.here.com,"34.253.180.67, 52.212.121.137, 52.18.199.185","ns-1292.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,,"version.stg.mos.svc.ovi.com.a662.p01.hereglb.com, version.stg.eu-west-1.ds.data.here.com, version-server-stg.mdd-dev.ds.data.here.com",,,,,,,,
,version.stg.hybrid.cc.api.here.com,"34.253.180.67, 52.18.199.185, 52.212.121.137","ns-1292.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,,"version.stg.mos.svc.ovi.com.a662.p01.hereglb.com, version.stg.eu-west-1.ds.data.here.com, version-server-stg.mdd-dev.ds.data.here.com",,,,"heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-version-server-dev/versionserver-dev",,,,
,videodemo.ext.here.com,,"ns-63.awsdns-07.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1067.awsdns-05.org, ns-63.awsdns-07.com, ns-623.awsdns-13.net, ns-1674.awsdns-17.co.uk",,,,,,,
,vip.it.here.com,131.228.152.43,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com, gb-lon99-colo-ucs01ib.as1248.net",NOERROR,,,,,,,,,,
,vldlyncpool-ext.it.here.com,193.67.103.16,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,vldowa.it.here.com,193.67.103.16,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,voice-crowd.ext.here.com,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,volatile-blob.data.api.platform.here.com,"54.194.172.103, 63.32.128.204, 54.154.52.213, 52.48.208.173, 52.18.21.163, 54.76.75.119, 52.17.60.140, 34.247.241.8","ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-olp-api-gateway-prod/prd-1648-ext-1635793177148-sentry",,,,
,volatile-config.data.api.platform.here.com,,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,volumes.datastore.api.here.com,"52.211.63.194, 52.30.44.119, 54.229.238.62, 34.251.88.73, 34.248.91.100, 54.220.220.2, 52.31.55.117, 52.211.106.171","ns-1571.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2a01:578:3::22fb:5849, 2a01:578:3::34d3:3fc2, 2a01:578:3::34d3:6aab, 2a01:578:3::36e5:ee3e, 2a01:578:3::369b:97a7, 2a01:578:3::22f8:5b64, 2a01:578:3::341f:3775, 2a01:578:3::341e:2c77",,"ns-1571.awsdns-04.co.uk, ns-462.awsdns-57.com, ns-1017.awsdns-63.net, ns-1187.awsdns-20.org",,,,,,,
,volumes.datastore.sit.api.here.com,"63.32.248.93, 52.210.102.8, 18.200.163.8, 205.251.193.149, 205.251.194.124, 205.251.197.252, 205.251.199.196","ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-636.awsdns-15.net, ns-405.awsdns-50.com, ns-1988.awsdns-56.co.uk, ns-1532.awsdns-63.org",,,,,,,
,vpn.here.com,131.228.182.18,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,"vpn.here.com.a1148.p01.hereglb.com, ams.vpn.here.com",,,,,,,,
,vrp.api.here.com,,"ns-1016.awsdns-63.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-403.awsdns-50.com, ns-1016.awsdns-63.net, ns-1524.awsdns-62.org, ns-1882.awsdns-43.co.uk",,,,,,,
,weather.api.here.com,"3.251.37.118, 52.19.99.225, 34.247.42.40","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"weather.cc.acs-p.nw.ops.here.com.a489.p01.hereglb.com, eu-west-1.weather-prd.ls.hereapi.com","ns-1380.awsdns-44.org, ns-1642.awsdns-13.co.uk, ns-333.awsdns-41.com, ns-992.awsdns-60.net",,,,,,,
,weather.cit.api.here.com,"34.253.30.47, 54.77.191.48, 34.242.170.184","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,eu-west-1.weather-cit.ls.hereapi.com,,,,,,,,
,weather.dev.metrics.api.platform.in.here.com,,,NOERROR,,,,,,,,,,
,weather.hereapi.com,"34.240.195.5, 52.51.236.231, 52.212.73.229","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"weather.hereapi.com.a489.p01.hereglb.com, eu-west-1-weather-v3.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/w-v3-prd-gateway-d190d486-4287-11eb-8c21-4ad1c29510d9-sentry",,,,
,weather.metrics.api.platform.here.com,"10.116.8.155, 10.116.4.75, 10.116.23.47","ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1329.awsdns-38.org, ns-1785.awsdns-31.co.uk, ns-65.awsdns-08.com, ns-978.awsdns-58.net",,,"heritage=external-dns,external-dns/owner=prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-olp-weather-content-prod/prompush-sentry",True,"10.116.8.155, 10.116.4.75, 10.116.23.47",,
,weather.sit.ls.hereapi.com,"46.137.52.158, 54.194.7.204, 52.208.27.251","ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sit-489-gateway-sentry",,,,
,web.integration.rnd.datalens.api.here.com,,,NOERROR,,,,,,,,,,
,webanalytics.it.here.com,,,NOERROR,,,,,,,,,,
,wego.here.com,"63.35.23.224, 54.76.209.178","ns-510.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-510.awsdns-63.com, ns-788.awsdns-34.net, ns-1475.awsdns-56.org, ns-1678.awsdns-17.co.uk",,,google-site-verification=pCiyVwz0gOCSTxCcQIvSRZ07wH1IaCmSunaTt6XUtwA,,,,
,where.hybrid.api.here.com,"52.31.209.23, 54.72.17.182","ns-920.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,,"search.api.here.com.a121.p01.hereglb.com, cluster-1.eu-west-1.pr.gate5.us",,,,,,,,
,wps.hereapi.com,"34.214.228.221, 100.20.245.103, 35.167.128.234","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"routematching.hereapi.com, routematching.hereapi.com.a1187.p01.hereglb.com, us-west-2-fleet.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/fta-gateway-prd-2281bae9-e84b-11ea-a735-3ebe1f72fbcd-sentry",,,,
,wse.ls.hereapi.com,"54.228.130.98, 52.214.187.45, 34.241.206.244","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"routematching.hereapi.com, routematching.hereapi.com.a1187.p01.hereglb.com, fleet.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/fta-gateway-prd-2281bae9-e84b-11ea-a735-3ebe1f72fbcd-sentry",,,,
,www.developer.here.com,"34.246.89.227, 52.211.214.147, 54.229.157.158","ns-1199.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,,developer.here.com,,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-developer-portal-prod/devportal-pr",,,"mailto:security@here.com, amazon.com, globalsign.com",
,www.hpo.in.here.com,,,NOERROR,,,,,,,,,,
,www.landrover.here.com,"54.170.168.186, 52.49.246.229, 52.211.252.145","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,"landrover.here.com, landrover.prd.borg-p.nw.ops.here.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-jlr-webcompanion-eu-prd/landrover-webcompanion",,,,
,www.stg.www.here.com,104.102.48.166,"n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:480:39b::3572, 2a02:26f0:480:387::3572","stg.www.here.com.edgekey.net, e13682.dscb.akamaiedge.net",,,,,,,,
