new,host,a,soa,status_code,cdn,cdn-name,cname,ns,mx,txt,aaaa,has_internal_ips,internal_ips,caa
[x],url6191.events.expediagroup.com,"167.89.118.83, 167.89.123.124, 167.89.118.52, 167.89.123.54","ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,sendgrid.net,"ns15.dnsmadeeasy.com, ns14.dnsmadeeasy.com, ns13.dnsmadeeasy.com, ns12.dnsmadeeasy.com, ns10.dnsmadeeasy.com, ns11.dnsmadeeasy.com","mx2.sendgrid.net, mx.sendgrid.net","v=spf1 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:149.72.0.0/16 ip4:159.183.0.0/16 include:ab.sendgrid.net ~all, google-site-verification=1UEf8ey-RibUjY6gnpqIZFjWNqMknmeyeHz1zTmj0DE, p8bnb2lp424dkl3c4io1aemiei, mailru-verification: 2e3995fa8a7d00e0",,,,"godaddy.com, amazonaws.com"
[x],us-west-2.prod.ean.com,,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],us.abritel.fr,"23.11.206.9, 23.11.206.32","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"vrbo.com.edgekey.net, e15972.x.akamaiedge.net",,,,,,,
[x],us.fewo-direkt.de,"92.123.104.24, 92.123.104.17","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"vrbo.com.edgekey.net, e15972.x.akamaiedge.net",,,,,,,
[x],us.hoteles.com,204.74.99.101,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,"dns1.p09.nsone.net, dns2.p09.nsone.net, dns3.p09.nsone.net, dns4.p09.nsone.net, pdns1.ultradns.net, pdns2.ultradns.net, pdns3.ultradns.org, pdns4.ultradns.org, pdns5.ultradns.info, pdns6.ultradns.co.uk",,,"2600:1f16:b2f:b00:5d80:5bd:b992:973f, 2600:1f16:b2f:b02:9b08:2deb:5138:48b9, 2600:1f16:b2f:b01:6009:191:1157:4316",,,
[x],us.hotels.com,"95.101.74.208, 95.101.74.219","n0ksd.akamai.net, hostmaster.akamai.com",NOERROR,,,"us.hotels.com.edgesuite.net, a1128.ksd.akamai.net",,,,,,,
[x],us.vrbo.com,,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],us2.karmalab.net.ar.expedia.com,65.212.175.127,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,"pdns1.ultradns.net, pdns2.ultradns.net, pdns3.ultradns.org, pdns4.ultradns.org, pdns5.ultradns.info, pdns6.ultradns.co.uk, dns1.p09.nsone.net, dns2.p09.nsone.net, dns3.p09.nsone.net, dns4.p09.nsone.net",,,,,,
[x],us5.karmalab.net.ar.expedia.com,65.212.175.86,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],us7.karmalab.net.ar.expedia.com,65.212.175.226,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],uw1npsplunk.aws.hotwire.com,"10.139.32.155, 10.139.32.5","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,dualstack.internal-uw1npsplunksh-internal-345711850.us-west-1.elb.amazonaws.com,,,,,True,"10.139.32.155, 10.139.32.5",
[x],vac.travelocity.com,166.90.51.27,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],vac.vap.expedia.com,23.206.89.152,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"vac.vap.expedia.com.edgekey.net, e5369.dscx.akamaiedge.net",,,,"2a02:26f0:c900:280::14f9, 2a02:26f0:c900:29f::14f9",,,
[x],vacation.homeaway.com,"23.11.206.59, 23.11.206.73","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"homeaway.com.edgekey.net, e111201.x.akamaiedge.net",,,,,,,
[x],vacationrentals.vrbo.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,d23oxwy2xw69qe.cloudfront.net,,,,,,,
[x],vacations.americanexpress-travel.com.test.travelocity.com,199.204.31.170,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,"dns2.p09.nsone.net, dns1.p09.nsone.net, dns3.p09.nsone.net, dns4.p09.nsone.net, pdns1.ultradns.net, pdns2.ultradns.net, pdns3.ultradns.org, pdns4.ultradns.org, pdns5.ultradns.info, pdns6.ultradns.co.uk",,,,,,
[x],vacations.americanexpress-travel.com.travelocity.com,199.204.31.98,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],vacations.homeaway.com,"95.101.74.148, 95.101.74.132","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"homeaway.com.edgekey.net, e111201.x.akamaiedge.net",,,,,,,
[x],vacations.rbcrewards.com.test.travelocity.com,199.204.31.171,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,"dns2.p09.nsone.net, dns1.p09.nsone.net, dns3.p09.nsone.net, dns4.p09.nsone.net, pdns1.ultradns.net, pdns2.ultradns.net, pdns3.ultradns.org, pdns4.ultradns.org, pdns5.ultradns.info, pdns6.ultradns.co.uk",,,,,,
[x],vacations.rbcrewards.com.travelocity.com,199.204.31.96,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],vacations.test.travelocity.com,23.38.41.162,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"vacations.test.travelocity.com.edgekey.net, e8328.b.akamaiedge.net",,,,,,,
[x],vacations.travelocity.com,199.204.31.89,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],vacations.travelrewards.capitalone.com.test.travelocity.com,199.204.31.173,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],vacations.travelrewards.capitalone.com.travelocity.com,199.204.31.97,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],vacservice.vap.expedia.com,23.37.49.182,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"vacservice.vap.expedia.com.edgekey.net, e5369.dscx.akamaiedge.net",,,,"2a02:26f0:1700:383::14f9, 2a02:26f0:1700:393::14f9",,,
[x],vap-e2e-prod-vac.expedia.com,23.37.49.182,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"vap-e2e-prod-vac.expedia.com.edgekey.net, e5369.dscx.akamaiedge.net",,,,"2a02:26f0:3500:58b::14f9, 2a02:26f0:3500:598::14f9",,,
[x],vap-e2e-prod.expedia.com,23.37.49.182,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"vap-e2e-prod.expedia.com.edgekey.net, e5369.dscx.akamaiedge.net",,,,"2a02:26f0:1700:393::14f9, 2a02:26f0:1700:383::14f9",,,
[x],vap.expedia.com,23.206.89.152,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"vap.expedia.com.edgekey.net, e5369.x.akamaiedge.net",,,,,,,
[x],venerens1.expedia.com,216.251.126.171,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],vi.hotels.com,104.81.119.116,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"ipv6-global.hotels.com.edgekey.net, e10109.dscx.akamaiedge.net",,,,"2a02:26f0:d8:109d::277d, 2a02:26f0:d8:1087::277d",,,
[x],viajes.hoteles.com,"3.137.34.102, 13.59.110.76, 3.130.163.141","pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,"2600:1f16:b2f:b01:6009:191:1157:4316, 2600:1f16:b2f:b02:9b08:2deb:5138:48b9, 2600:1f16:b2f:b00:5d80:5bd:b992:973f",,,
[x],view.eg.carrentals.com,13.110.202.141,"ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],view.eg.cheaptickets.com,13.110.200.70,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],view.eg.ebookers.com,13.110.202.146,"pdns1.ultradns.net, domains.expediagroup.com, ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,"view.virt.s12.exacttarget.com, view.s12.exacttarget.com",,,,,,,
[x],view.eg.expedia.com,13.110.200.67,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],view.eg.mrjet.se,13.110.202.145,"ns1.exacttarget.com, hostmaster.exacttarget.com, pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,"view.virt.s12.exacttarget.com, view.s12.exacttarget.com",,,,,,,
[x],view.eg.travelocity.com,13.110.202.143,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],view.eg.vrbo.com,13.110.200.69,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],view.eg.wotif.com,13.110.202.144,"ns1.exacttarget.com, hostmaster.exacttarget.com, pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,"view.virt.s12.exacttarget.com, view.s12.exacttarget.com",,,,,,,
[x],view.mail.hoteis.com,66.231.91.48,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,view.virt.exacttarget.com,,,,,,,
[x],view.mail.hotels.com,13.111.37.26,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],view.n.ebookers.com,136.147.129.32,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,view.virt.s7.exacttarget.com,,,,,,,
[x],vim.gslbcct.expedia.com,,"ns2.gslbcct.expedia.com, admin.gslbcct.expedia.com",NOERROR,,,,,,,,,,
[x],vip.orbitz.com,64.73.18.229,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],vipaccess.expediapartnercentral.com,23.212.213.60,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"vipaccess.expediapartnercentral.com.edgekey.net, e9977.x.akamaiedge.net",,,,,,,
[x],voip.ebookers.com,213.52.205.231,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],voyager.expedia.com,23.206.92.247,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"voyager.expedia.com.edgekey.net, e7236.x.akamaiedge.net",,,,,,,
[x],vpn.dc.expedia.com,216.251.119.241,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],vpn.homeaway.com,130.250.52.14,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],vpn.newtrade.expedia.com,216.251.114.42,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],vpn.travelocity.com,"144.9.159.233, 144.9.159.232","pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],vpn2.travelocity.com,144.9.159.233,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],vpnprod.wotif.com,202.58.47.38,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],vrbo.com,"23.12.147.45, 23.12.147.46, 198.51.44.9, 198.51.45.9, 198.51.44.73, 198.51.45.73, 204.74.108.1, 204.74.109.1, 199.7.68.1, 199.7.69.1, 204.74.114.1, 204.74.115.1","pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,"pdns4.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net, pdns6.ultradns.co.uk, dns1.p09.nsone.net, dns2.p09.nsone.net, dns4.p09.nsone.net, dns3.p09.nsone.net, pdns3.ultradns.org, pdns5.ultradns.info","mx1b.expedia.com, mx1a.expedia.com, mailcorp.expedia.com","spf2.0/pra include:_auth.messagegears.net -all, dropbox-domain-verification=nfxk5s331hym, 5ctfvm6las9i0brfbfmbsb644k, Validity-DomainVerification=M7anjkdLSIe279_lLHGI129qQ=, mixpanel-domain-verify=0e7d28f7-e5c2-4e51-b4f9-75be77f1b088, brfqmb6q6tm5tby78rmvgprpdghk3jnf, ptj8dr6ughomcut7nus15sh1a9, _globalsign-domain-verification=d54rFBsUag6X_qZKJTMGIUZQ3Mv9u5qhgcHJ_OWT-C, q665mfsh7vy106mwvxgw2fry1tt7mc8r, atlassian-domain-verification=BoDCBNyHJzHh97Myx/Z4n3grU8sMEGR10Mi8CdpStC01PdMAuIARlKP/odGI7CvN, adobe-idp-site-verification=b41c23aaa74626ffffc55a59a6acf723e991ccd6604e9b4b6e215e8ef62f0e8e, 1wolbrqwoCObdxC9G93EA76bPvlWON5svPEymxv9VJX2piJNpB2fvTEx9AuBb+CeO4F+ti99rtfT9FgggZSfFA==, _globalsign-domain-verification=Fw09cFhmPL_-Bfg6BV5_NkyDEkXJfmQd4uPViX560A, facebook-domain-verification=kj7l4cwqftpopbeord2swqwepbsp4o, _globalsign-domain-verification=cN-L6rAFen7Gz3tem3kDc7GS_3StXzPYkKEoy8lWi0, v=BIMI1; l=https://csvcus.homeaway.com/rsrcs/cdn-logos/4.5.0/sitename/vrbo/web/logo.svg; a=;, MS=ms18587922, smartsheet-site-validation=70RJ3RRXAtFWl_DnBGzP43VTvl2SnOfZ, miro-verification=d36744c01c72c4c0e036eacc18ffe55264b3bf81, google-site-verification=2OCAEpwy7Vv5-nn1RtZi9G_Rke-cjJQDlxE5SCzcT30, qkvhw6xtcf77fz4xkq81h75rpb0ws0tr, _globalsign-domain-verification=OYfE_CcZQWFlEEOrR5yVCfCtmiQrm0bBdyUAJyg3qE, slack-domain-verification=7yM0PM3dCrAA1eDe4Q2iRnE8xEDQiAdjBXtszZbA, _globalsign-domain-verification=lQgTOD8dWU_8nHyzjHGJ39ncrI45HenuNvKKTckDhn, docusign=3d8fbf3d-d176-4b88-b961-e2743b9c9161, v=spf1 include:haspf.com include:_netblocks.google.com include:spf.mandrillapp.com include:servers.mcsv.net include:mktomail.com ~all","2620:4d:4000:6259:7:9:0:1, 2a00:edc0:6259:7:9::2, 2620:4d:4000:6259:7:9:0:3, 2a00:edc0:6259:7:9::4, 2001:502:f3ff::1, 2610:a1:1014::1, 2610:a1:1015::1, 2001:502:4612::1, 2610:a1:1016::1",,,
[x],vrsoftware.homeaway.com,"3.126.202.50, 3.69.136.55","ns-748.awsdns-29.net, awsdns-hostmaster.amazon.com",NOERROR,,,unbouncepages.com,"ns-362.awsdns-45.com, ns-748.awsdns-29.net, ns-1465.awsdns-55.org, ns-1575.awsdns-04.co.uk",,google-site-verification=OR1Dxjz7lXfsMSTzdmscdUNH56xGM9k7kpj72k7ERAs,,,,"globalsign.com, letsencrypt.org, amazon.com, comodoca.com"
[x],vsc.bip.expedia.net.ar.expedia.com,65.212.175.232,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],vsc.ns.expedia.net.ar.expedia.com,65.212.175.240,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],vtc.ebookers.com,83.245.36.52,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],vtcus.orbitz.com,198.151.61.90,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],w.cheaptickets.com,78.141.207.61,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,"pdns2.ultradns.net, pdns1.ultradns.net, pdns5.ultradns.info, pdns4.ultradns.org, pdns3.ultradns.org, dns4.p09.nsone.net, dns1.p09.nsone.net, dns2.p09.nsone.net, dns3.p09.nsone.net, pdns6.ultradns.co.uk",,,,,,
[x],w.expedia.com,78.141.207.61,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,,,,,,,
[x],w.lastminute.co.nz,78.141.207.61,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,,,,,,,
[x],w.lastminute.com.au,78.141.207.61,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,"pdns2.ultradns.net, pdns1.ultradns.net, pdns5.ultradns.info, pdns4.ultradns.org, pdns3.ultradns.org, dns4.p09.nsone.net, dns1.p09.nsone.net, dns2.p09.nsone.net, dns3.p09.nsone.net, pdns6.ultradns.co.uk",,,,,,
[x],w.mrjet.se,78.141.207.61,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,,,,,,,
[x],w.orbitz.com,78.141.207.61,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,,,,,,,
[x],w.travelocity.ca,78.141.207.61,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,,,,,,,
[x],w.travelocity.com,78.141.207.61,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,,,,,,,
[x],weaver-loom-bex.us-east-1.prod.customer-experience.expediagroup.com,"50.19.199.86, 107.21.51.113, 54.205.50.172","ns-1336.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],weaver-loom-bex.us-west-2.prod.customer-experience.expediagroup.com,"34.216.61.193, 52.89.141.73, 35.85.102.206","ns-1336.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],weaver-loom-bex.us-west-2.test.customer-experience.expediagroup.com,"54.185.148.240, 52.24.19.110, 54.148.187.109","ns-1956.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],web-applepaysessionservice.cloud.hotwire.com,"54.241.91.36, 50.18.207.46","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,dualstack.web-applepaysessionservice-p-819949326.us-west-1.elb.amazonaws.com,"ns-1036.awsdns-01.org, ns-1850.awsdns-39.co.uk, ns-467.awsdns-58.com, ns-699.awsdns-23.net",,,,,,
[x],web-applepaysessionservice.hotwire.com,"50.18.207.46, 54.241.91.36","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,"web-applepaysessionservice.cloud.hotwire.com, dualstack.web-applepaysessionservice-p-819949326.us-west-1.elb.amazonaws.com",,,,,,,
[x],web-hoteldetailshelperservice.cloud.hotwire.com,"54.215.161.99, 54.177.73.186","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,lodging-hdhs-prod-1235213067.us-west-1.elb.amazonaws.com,,,,,,,
[x],web.vrbo.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"vrbo.com.edgekey.net, e15972.x.akamaiedge.net",,,,,,,
[x],webcenter.res.travelocity.digitalcity.com.travelocity.com,151.193.166.18,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],webim.expedia.biz.ar.expedia.com,216.251.112.228,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],webmail.ebookers.com,213.52.205.234,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],webservices.cert.travelocity.com,151.193.167.11,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],wedding.expedia.com,"3.137.34.102, 3.130.163.141, 13.59.110.76","dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,"2600:1f16:b2f:b02:9b08:2deb:5138:48b9, 2600:1f16:b2f:b01:6009:191:1157:4316, 2600:1f16:b2f:b00:5d80:5bd:b992:973f",,,
[x],welcome.expediagroup.com,"35.163.250.106, 44.238.235.184","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,expedia-prod2-225409597.us-west-2.elb.amazonaws.com,,,,,,,
[x],welcomevideo.expedia.com,"13.227.219.48, 13.227.219.47, 13.227.219.102, 13.227.219.60","ns-1155.awsdns-16.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"expedia-us.hosting.sundaysky.com, d23vj74og9a42i.cloudfront.net","ns-1786.awsdns-31.co.uk, ns-284.awsdns-35.com, ns-902.awsdns-48.net, ns-1155.awsdns-16.org",,,"2600:9000:21c7:4600:8:8767:680:93a1, 2600:9000:21c7:8e00:8:8767:680:93a1, 2600:9000:21c7:f800:8:8767:680:93a1, 2600:9000:21c7:e600:8:8767:680:93a1, 2600:9000:21c7:5a00:8:8767:680:93a1, 2600:9000:21c7:4000:8:8767:680:93a1, 2600:9000:21c7:2400:8:8767:680:93a1, 2600:9000:21c7:6800:8:8767:680:93a1",,,
[x],westvirginia.vrbo.com,"34.253.101.190, 34.251.201.224, 54.194.170.100","ns-1078.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,"proxy-ssl.webflow.com, proxy-ssl-geo.webflow.com",,,,,,,
[x],wherenext.expediagroup.com,134.213.160.193,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],whi.lastminute.com.au,202.125.108.8,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,images.wotif.com,,,,,,,
[x],whoami-2.kmc-default.us-west-2.prod.cicdtools.expedia.com,"35.165.100.216, 54.188.157.32, 52.37.169.66","ns-431.awsdns-53.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],whoami-3.kmc-default.us-west-2.prod.cicdtools.expedia.com,"52.37.169.66, 54.188.157.32, 35.165.100.216","ns-431.awsdns-53.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1312.awsdns-36.org, ns-1614.awsdns-09.co.uk, ns-431.awsdns-53.com, ns-934.awsdns-52.net",,,,,,
[x],whoami-5.kmc-default.us-west-2.prod.cicdtools.expedia.com,"52.37.169.66, 35.165.100.216, 54.188.157.32","ns-431.awsdns-53.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],whoami-multi-api.kmc-default.us-west-2.prod.cicdtools.expedia.com,"52.37.169.66, 54.188.157.32, 35.165.100.216","ns-431.awsdns-53.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],widget.bookabach.co.nz,,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],widgets.ean.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,d3svytuysurh9y.cloudfront.net,,,,,,,
[x],widgets.fewo-direkt.de,50.56.84.8,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,,,,
[x],widgets.homeaway.com,50.56.84.8,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],widgets.hotels.com,"2.21.79.19, 23.11.206.89","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"hotelsapi.io.edgekey.net, e34182.x.akamaiedge.net",,,,,,,
[x],win.travelocity.ca,74.206.124.207,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,"pdns1.ultradns.net, pdns6.ultradns.co.uk, pdns3.ultradns.org, pdns2.ultradns.net, pdns4.ultradns.org, pdns5.ultradns.info, dns3.p09.nsone.net, dns1.p09.nsone.net, dns2.p09.nsone.net, dns4.p09.nsone.net",,,,,,
[x],windowseat.travelocity.com,205.134.238.120,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,"dns2.p09.nsone.net, dns1.p09.nsone.net, dns3.p09.nsone.net, dns4.p09.nsone.net, pdns1.ultradns.net, pdns2.ultradns.net, pdns3.ultradns.org, pdns4.ultradns.org, pdns5.ultradns.info, pdns6.ultradns.co.uk",mx.expecnlab.com,,,,,
[x],wm-fw-wan01.orbitz.com,208.64.80.138,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,,,,
[x],workfromhere.expedia.com,"18.66.97.112, 18.66.97.83, 18.66.97.120, 18.66.97.41","ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,d3ss1ybr5cwl0n.cloudfront.net,,,,"2600:9000:223c:6e00:18:6258:99c0:93a1, 2600:9000:223c:3800:18:6258:99c0:93a1, 2600:9000:223c:7000:18:6258:99c0:93a1, 2600:9000:223c:3000:18:6258:99c0:93a1, 2600:9000:223c:9800:18:6258:99c0:93a1, 2600:9000:223c:b800:18:6258:99c0:93a1, 2600:9000:223c:8400:18:6258:99c0:93a1, 2600:9000:223c:6600:18:6258:99c0:93a1",,,
[x],worldpay.pnl.test.payments.expedia.com,23.201.240.111,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"pnl.test.payments.expedia.com.edgekey.net, e5136.x.akamaiedge.net",,,,,,,
[x],wotconnect.wotif.com,202.125.108.10,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,,,,
[x],wotif.com,2.16.30.112,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,"dns1.p09.nsone.net, dns2.p09.nsone.net, dns3.p09.nsone.net, dns4.p09.nsone.net, pdns1.ultradns.net, pdns2.ultradns.net, pdns3.ultradns.org, pdns4.ultradns.org, pdns5.ultradns.info, pdns6.ultradns.co.uk, udns1.ultradns.net, udns2.ultradns.net","mx1a.expedia.com, mx1b.expedia.com, mailcorp.expedia.com","MS=ms73408547, workplace-domain-verification=9txGEhmyN762VgaFnK0ZOlAyt3xOd3, dY2e/TDWa46QNEA9gXbteye+I+xf+QrDqLJtRGSM3T7vhXpK7rM7hEAVfVdGBIJ1RVHaePEzpLKdj/NzgE9ABA==, 7b66elap6lqo5oa3s744ahed6i, google-site-verification=ZFTpL0Lr9NsxZJxOKK41lGLQXHyWVVybsvqH0lKno04, v=spf1 include:_spf.expedia.com include:_spf.messagegears.net include:mail.zendesk.com -all, facebook-domain-verification=pxlye05stm6ccy92houdv46y9vnyuj, facebook-domain-verification=hrq6gbxnd42472jp40dty43rbbtxwg",,,,
[x],wow.ebookers.com,,,NOERROR,,,www.whatsonwhen.com,,,,,,,
[x],ws.homeaway.com,"2.23.209.154, 2.23.209.192","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"homeaway.com.edgekey.net, e111201.x.akamaiedge.net",,,,,,,
[x],wsesales.hotels.com,,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,"mx1b.expedia.com, mx1a.expedia.com",,,,,
[x],ww.cheaptickets.com,78.141.207.61,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,,,,,,,
[x],ww.ebookers.com,78.141.207.61,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,,,,,,,
[x],ww.lastminute.co.nz,,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,,,,,,,
[x],ww.lastminute.com.au,78.141.207.61,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,,,,,,,
[x],ww.orbitz.com,78.141.207.61,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,r1.expediacdn.com,,,,,,,
