input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_mismatched,csp_domains_,tls_expired,tls_self_signed,location
contracts.expedia.com,Expedia Contract Management (ECM) - Login,200,9393,contracts.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-17T23:59:59Z,"CN=*.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",*.expedia.com,"Expedia Group, Inc.",expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,871129a167111aa920e2c4facf176ae4,71254c06b2c598503dd7e44265197d57be0b0c4f9f9a1270401981a14e9c933b,True,ctls,contracts.expedia.com,,443,https://contracts.expedia.com:443,https,Microsoft-IIS/10.0,text/html,GET,184.25.219.110,/,-1572589679,184.25.219.110,Windows Server,149,False,,https://contracts.expedia.com/Account/Login,,,,,
contracts.lab.expedia.com,Expedia Contract Management (ECM) - Login,200,6311,contracts.lab.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2020-10-01T07:52:12Z,2021-10-01T07:52:11Z,"CN=contracts.lab.expedia.com, O=Expedia\, Inc, L=Bellevue, ST=Washington, C=US",contracts.lab.expedia.com,"Expedia, Inc",contracts.lab.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",f9b2630407f4ff3ba965b9e817a040fd,d2a22842815d26a0dd4970f975c4c203176e69dd8e9987b5ead99611db488682,,ctls,contracts.lab.expedia.com,,443,https://contracts.lab.expedia.com:443,https,Microsoft-IIS/10.0,text/html,GET,216.251.114.57,/,781773791,216.251.114.57,Windows Server,148,False,,https://contracts.lab.expedia.com/Account/Login,,,True,,
conversations.expedia.com,Account,404,275417,www.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-08-18T23:59:59Z,"CN=www.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",www.expedia.com,"Expedia Group, Inc.",apim.int-stage.expedia.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,7f906bc90afd57b3f933e6a231a0a1e4,0bf92a21a90b39fb8ff5b37a1a776dcafce31a2eab895929dab79d2a71b38158,,ctls,www.expedia.com,,443,https://conversations.expedia.com:443,https,istio-envoy,text/html,GET,184.25.219.110,/,2126156259,184.25.219.110,Zipkin,2780,False,,https://www.expedia.com/conversations/,,,,,
conversations.expediapartnercentral.com,Partner Central - Login,200,84181,www.expediapartnercentral.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-16T00:00:00Z,2023-07-19T23:59:59Z,"CN=*.expediapartnercentral.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",*.expediapartnercentral.com,"Expedia Group, Inc.",expediapartnercentral.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,559ec6a7c7ed88df778e41ecb6bbf07f,f4ba9511a3da8bbae3a079e0410996f15ae21692d25ec38a5ffe115104d0236f,True,ctls,www.expediapartnercentral.com,,443,https://conversations.expediapartnercentral.com:443,https,istio-envoy,text/html,GET,23.212.213.60,/,541012440,23.212.213.60,HSTS,927,False,,https://www.expediapartnercentral.com/Account/Logon?returnUrl=https%3A%2F%2Fconversations.expediapartnercentral.com%2F,,,,,
conversations.orbitz.com,404 Page Not Found,404,94321,www.orbitz.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-15T00:00:00Z,2023-12-14T23:59:59Z,"CN=www.orbitz.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",www.orbitz.com,"Expedia Group, Inc.",cruises.cheaptickets.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5f1b07b32731430cdfb21764b4404a04,6b8e92460f11f5a54212be032829859c4484c938d496a9a55d67c80556e9236b,,ctls,www.orbitz.com,,443,https://conversations.orbitz.com:443,https,istio-envoy,text/html,GET,104.102.45.192,/,-692912556,104.102.45.192,Zipkin,1496,False,,https://www.orbitz.com/conversations/,,,,,
conversations.travelocity.com,404 Page Not Found,404,127172,www.travelocity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-30T00:00:00Z,2023-06-01T23:59:59Z,"CN=*.travelocity.com, O=Expedia\, Inc., L=Bellevue, ST=Washington, C=US",*.travelocity.com,"Expedia, Inc.",travelocity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,32567a138aea975125fe6831317e21fb,64b5701017cf6f4f422391579f7de51b61e61dc44294c049e6d7380e00578406,True,ctls,www.travelocity.com,,443,https://conversations.travelocity.com:443,https,istio-envoy,text/html,GET,23.212.210.7,/,-2142944469,23.212.210.7,Zipkin,2029,False,,https://www.travelocity.com/conversations/,,,,,
conversations.wotif.com,404 Page Not Found,404,129351,www.wotif.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-16T00:00:00Z,2024-03-17T23:59:59Z,"CN=www.wotif.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",www.wotif.com,"Expedia Group, Inc.",conversations.wotif.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,fd42d9f2019e48edb80a6197122409c9,74f095df0b49b7c067735098b168200ca83ea07239b2cc2dd1c5520c1df00a93,,ctls,www.wotif.com,,443,https://conversations.wotif.com:443,https,istio-envoy,text/html,GET,23.41.253.45,/,-484182446,23.41.253.45,Zipkin,2079,False,,https://www.wotif.com/conversations/,,,,,
cornerstone-api.expediapartnersolutions.com,Access Denied,403,296,cornerstone-api.expediapartnersolutions.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-20T00:49:58Z,2023-07-19T00:49:57Z,CN=cornerstone-api.expediapartnersolutions.com,cornerstone-api.expediapartnersolutions.com,,cornerstone-api.expediapartnersolutions.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e07ac1b3c2955adca334b63bfd92005b,94c4ae803ff20b377551bc9b312a2e33e8bc62bc455ff35587364995821e2037,,ctls,cornerstone-api.expediapartnersolutions.com,,443,https://cornerstone-api.expediapartnersolutions.com:443,https,AkamaiGHost,text/html,GET,2.16.187.114,/,-871996915,2a02:26f0:3500:1b::1724:a38b,,10,False,,,,,,,
corp.citrix.hotwire.com,403 - Forbidden: Access is denied.,403,1233,corp.citrix.hotwire.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-27T00:00:00Z,2024-01-02T23:59:59Z,"CN=lb032726-iad-fsea-ohsim-p.oracleindustry.com, O=Oracle Corporation, L=Redwood City, ST=California, C=US",lb032726-iad-fsea-ohsim-p.oracleindustry.com,Oracle Corporation,fsea-ohsim-emc.oracleindustry.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c45a5d5102b78d6897aae69de4cb5da9,66b344d73271b957784a3799af6aab9455b629e9b84aa1dedbb1ff0d29ed12a4,,ctls,corp.citrix.hotwire.com,,443,https://corp.citrix.hotwire.com:443,https,,text/html,GET,92.122.176.160,/,1631801191,92.122.176.160,Microsoft ASP.NET,30,False,,,True,,,,
cres.ebookers.com,IIS Windows Server,200,703,cres.ebookers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T06:39:45Z,2023-07-14T06:39:44Z,CN=admin.reservecruise.com,admin.reservecruise.com,,admin.reservecruise.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b15d27986bbb8aabb532f2d9d47631be,e938a8114f35ce353ec66aab517c8027550fb148eebcc889a4f69481dfbd91cd,,ctls,cres.ebookers.com,,443,https://cres.ebookers.com:443,https,nginx,text/html,GET,208.68.234.243,/,1631801191,208.68.234.243,Nginx,32,False,,,True,,,,
cruise.expedia.com,Find Cheap Cruises & Last Minute Cruise Deals (2023/2024) - Expedia,200,1431264,www.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-08-18T23:59:59Z,"CN=www.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",www.expedia.com,"Expedia Group, Inc.",apim.int-stage.expedia.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,7f906bc90afd57b3f933e6a231a0a1e4,0bf92a21a90b39fb8ff5b37a1a776dcafce31a2eab895929dab79d2a71b38158,,ctls,www.expedia.com,,443,https://cruise.expedia.com:443,https,istio-envoy,text/html,GET,184.25.219.110,/,984162478,184.25.219.110,Zipkin,12,False,,https://www.expedia.com/Cruises,,,,,
cruise.wotif.com,Wotif,200,161278,cruise.wotif.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-30T23:59:59Z,CN=cruise.wotif.com,cruise.wotif.com,,cruise.wotif.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,19fe60a0707df59bfee11f67fcd34e9f,c438fdec791662fe9ba058c7e5f86f5e14f5fa1e8055b7d9028f70c5bee1634c,,ctls,cruise.wotif.com,cloudfront,443,https://cruise.wotif.com:443,https,Microsoft-IIS/10.0,text/html,GET,99.84.88.82,/,1772087922,2600:9000:2057:5400:2:af07:6800:93a1,Windows Server,2100,False,True,,,,,,
cruises.ebookers.com,Spore,200,1139,cruises.ebookers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T18:26:37Z,2023-08-02T18:26:36Z,CN=lho.spore.cloud,lho.spore.cloud,,sdp.spore.cloud,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,16ad3637d7acc5fa7347573c28d809e3,c0d6e0981b89c3cda474bc179864d16bbaba5a1d3eecbd268fd330ca8769f949,,ctls,cruises.ebookers.com,,443,https://cruises.ebookers.com:443,https,Microsoft-IIS/6.0,text/html,GET,192.34.58.21,/,97324575,192.34.58.21,Windows Server,40,False,,,True,,,,
cs.expedia.com,,200,118,cs.expedia.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-10T00:00:00Z,2023-11-05T23:59:59Z,"CN=*.contactlab.it, O=ContactLab Spa, L=Milano, ST=Milano, C=IT",*.contactlab.it,ContactLab Spa,contactlab.it,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,865a988e06ac720c66a41a6d239e502b,2ab6dbb08c00902a600e3d955b2b4dc0efd083df8c3dbb38747e5bb59c435aff,True,ctls,cs.expedia.com,,443,https://cs.expedia.com:443,https,Apache,text/html,GET,185.34.84.187,/,-1840324437,185.34.84.187,Apache,8,False,,,True,url=http://www.contactlab.com/,,,
csp.expedia.com,Error Page,404,15166,csp.expedia.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-07T12:02:11Z,2023-07-07T12:02:11Z,"CN=*.csp.expedia.com, O=Expedia\, Inc, L=Bellevue, ST=Washington, C=US",*.csp.expedia.com,"Expedia, Inc",csp.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",85d516cf57e4047a53b9cc518ca59a6f,7dd5a190f606baff6c90a803551d413d87c41be83d686267ee241f263b3925fc,True,ctls,csp.expedia.com,,443,https://csp.expedia.com:443,https,none,text/html,GET,44.237.158.83,/,-1279752190,52.36.182.86,,1,False,,,,,,,
csr-addr-edit.homeaway.com,,200,56,csr-addr-edit.homeaway.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-28T13:54:18Z,2023-07-27T13:54:17Z,CN=csr-addr-edit.homeaway.com,csr-addr-edit.homeaway.com,,csr-addr-edit.homeaway.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,349e68557acc34250f4978be93688560,4b7b9c483e35979fc41edc9fd770f4f3d131afbb2bba1954b66c4710afaf7840,,ctls,csr-addr-edit.homeaway.com,,443,https://csr-addr-edit.homeaway.com:443,https,,text/html,GET,23.11.206.73,/,-1840324437,23.11.206.59,Zipkin,1,False,,,,,,,
csvcus-cdn.homeaway.com,Bot or Not?,429,345367,www.vrbo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-23T23:59:59Z,"CN=vrbo.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vrbo.com,"Expedia Group, Inc.",*.abritel.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f3306348945341114b2ce2d109cee5cb,845899a7094f15ed1b5514bd39b89e447e12a30999c0a6dbc3163106fc9c1db6,True,ctls,www.vrbo.com,,80,http://csvcus-cdn.homeaway.com:80,http,istio-envoy,text/html,GET,199.247.90.124,/,-263381735,199.247.90.124,Zipkin,182,False,,https://www.vrbo.com/?vgdc=HAUS&preferlocale=true,True,,,,
customer-stats-service.cloud.hotwire.com,,422,108,customer-stats-service.cloud.hotwire.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-05-03T23:59:59Z,CN=*.cloud.hotwire.com,*.cloud.hotwire.com,,*.cloud.hotwire.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46958f89fdddda8dec50e7c577e2aae0,2ecd2031e859bb780ba4ad2ee07d28bfdca729b39a3a692075bb17184f1f023f,True,ctls,customer-stats-service.cloud.hotwire.com,,443,https://customer-stats-service.cloud.hotwire.com:443,https,,application/json,GET,54.183.100.215,/,-928566023,54.241.214.90,,1,False,,,,,,,
da.grupper.hotels.com,Anmodning om hotelreservation for grupper,200,232170,da.grupper.hotels.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-24T21:34:10Z,2023-06-22T21:34:09Z,CN=*.grupper.hotels.com,*.grupper.hotels.com,,grupper.hotels.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,cdf57835882172f6f84d8b2d6382bbbf,726d09bde56c98539c3a5491d1c16302f2c8786e36c6aaa833cbd90119c0bb01,True,ctls,da.grupper.hotels.com,cloudflare,80,http://da.grupper.hotels.com:80,http,cloudflare,text/html,GET,104.17.25.10,/,-400720581,2606:4700::6811:190a,HSTS,1839,False,True,https://da.grupper.hotels.com/Group-Rate/,,,,,
da.service.hotels.com,Kundeserviceportal,200,44088,service.hotels.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-26T12:41:22Z,2023-07-25T12:41:21Z,CN=hotels.com,hotels.com,,zh.hotels.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4ebb91af7c69e02c49898dc091895f7b,b49b27e0231e85ffea220234bca4fce71a2c155711ed441ccae6b44f3327ea20,,ctls,service.hotels.com,,80,http://da.service.hotels.com:80,http,none,text/html,GET,35.82.156.173,/,1015077598,44.231.225.87,Zipkin,1,False,,https://service.hotels.com/da-dk/,,,,,
data-access-management-api-us-west-2.prod.epsdecaf.expedia.com,,403,42,data-access-management-api-us-west-2.prod.epsdecaf.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-06T10:43:36Z,2023-12-06T10:43:36Z,"CN=data-access-management-api-us-west-2.prod.epsdecaf.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",data-access-management-api-us-west-2.prod.epsdecaf.expedia.com,"Expedia, Inc.",data-access-management-api-us-west-2.prod.epsdecaf.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",24b83fa090fc5513a801b6143d7b62e0,d8405c066e2dbd87f792cc7478d2a1504494b88ba0fae62412dcc52204b8da61,,ctls,data-access-management-api-us-west-2.prod.epsdecaf.expedia.com,cloudfront,443,https://data-access-management-api-us-west-2.prod.epsdecaf.expedia.com:443,https,,application/json,GET,52.222.236.112,/,478243331,52.222.236.98,Amazon Web Services,1,False,True,,,,,,
data-access-management-api-us-west-2.test.epsdecaf.expedia.com,,403,42,data-access-management-api-us-west-2.test.epsdecaf.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-06T10:44:22Z,2023-12-06T10:44:22Z,"CN=data-access-management-api-us-west-2.test.epsdecaf.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",data-access-management-api-us-west-2.test.epsdecaf.expedia.com,"Expedia, Inc.",data-access-management-api-us-west-2.test.epsdecaf.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",646deb7fed57fe7d9b4afaf5bde00749,5ae94f0838c86babfd511085ad32b11d415e12ae8ac4c08d0a79069f938c6b4d,,ctls,data-access-management-api-us-west-2.test.epsdecaf.expedia.com,cloudfront,443,https://data-access-management-api-us-west-2.test.epsdecaf.expedia.com:443,https,,application/json,GET,18.165.183.124,/,478243331,18.165.183.49,Amazon Web Services,1,False,True,,,,,,
data.pendo.io,pendo.io,200,3122,data.pendo.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T23:31:07Z,2023-07-19T00:21:59Z,CN=pendo.io,pendo.io,,*.pendo.io,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,e04a48c3138127ae538ea9f0a36c2229,e9bc1f48c632c79288d25aa968322ab77e40c6a21378249e2cb0b21e73078039,True,ctls,data.pendo.io,google,443,https://data.pendo.io:443,https,Google Frontend,text/html,GET,34.107.204.85,/,406012577,34.107.204.85,HTTP/3,1,False,True,,,,,,
dc-legacy.stress.expedia.com,,200,91,,,,,,,,,,,,,,,,,,,,,80,http://dc-legacy.stress.expedia.com:80,http,Werkzeug/2.3.2 Python/3.10.6 Apache,text/html,GET,52.88.29.223,/,1052492520,52.88.29.223,Python:3.10.6,3,False,,,,,,,
dc.homeaway.com,Invalid URL,400,208,dc.homeaway.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-02T00:00:00Z,2023-12-02T23:59:59Z,"CN=homeaway.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",homeaway.com,"Expedia Group, Inc.",*.homelidays.it,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3632ae38a7a539df78cf08138c21beac,e88f064ec04d6bb3412d310d07579dc3cf203af4479aa1242f397195c50dc34b,True,ctls,dc.homeaway.com,,443,https://dc.homeaway.com:443,https,AkamaiGHost,text/html,GET,2.23.209.154,/,400581340,2.23.209.192,,8,False,,,True,,,,
dcm.expedia.com,Dispute Case Management Login,200,7772,dcm.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-17T23:59:59Z,"CN=*.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",*.expedia.com,"Expedia Group, Inc.",expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,871129a167111aa920e2c4facf176ae4,71254c06b2c598503dd7e44265197d57be0b0c4f9f9a1270401981a14e9c933b,True,ctls,dcm.expedia.com,,443,https://dcm.expedia.com:443,https,,text/html,GET,23.215.16.24,/,1132326897,23.215.16.24,Java,93,False,,,,,,,
de.service.hotels.com,Kundenservice-Portal,200,52657,service.hotels.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-26T12:41:22Z,2023-07-25T12:41:21Z,CN=hotels.com,hotels.com,,zh.hotels.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4ebb91af7c69e02c49898dc091895f7b,b49b27e0231e85ffea220234bca4fce71a2c155711ed441ccae6b44f3327ea20,,ctls,service.hotels.com,,80,http://de.service.hotels.com:80,http,none,text/html,GET,44.231.225.87,/,1498659676,35.82.156.173,Zipkin,1,False,,https://service.hotels.com/de-de/,,,,,
deeplinktesting.expedia.com,,404,128,,,,,,,,,,,,,,,,,,,,,80,http://deeplinktesting.expedia.com:80,http,openresty/1.21.4.1,application/json,GET,3.90.123.2,/,1698091352,52.71.250.148,OpenResty:1.21.4.1,7,False,,,,,,,
demo-origin.homeaway.com,,503,,demo-origin.homeaway.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2022-02-25T22:20:54Z,2023-02-25T22:20:54Z,"CN=www.vrbo.com, O=Expedia\, Inc, L=Bellevue, ST=Washington, C=US",www.vrbo.com,"Expedia, Inc",www.ownersdirect.co.uk,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",453be708becadcf6cc1147349c471458,c9905a2665d13f1244547ec38ab4c4dc15b5036ac637ddae694fedba900e206c,,ctls,demo-origin.homeaway.com,,443,https://demo-origin.homeaway.com:443,https,,,GET,199.247.90.88,/,-1840324437,199.247.90.88,,1,False,,,True,,True,,
demo.cards.vap.expedia.com,,404,1230,demo.cards.vap.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=lab.vap.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",lab.vap.expedia.com,"Expedia Group, Inc.",test.history.vap.expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f113ddde6ec994b6af8e10d4d7569875,c1f5ad5715a6b6e2824e493dd211efb64285743338b91d0df8b35aa083b81039,,ctls,demo.cards.vap.expedia.com,,443,https://demo.cards.vap.expedia.com:443,https,istio-envoy,text/html,GET,23.201.243.234,/,-886613453,23.201.243.234,Zipkin,35,False,,,,,,,
demo.vacadapter.vap.expedia.com,,403,243,demo.vacadapter.vap.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=lab.vap.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",lab.vap.expedia.com,"Expedia Group, Inc.",test.history.vap.expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f113ddde6ec994b6af8e10d4d7569875,c1f5ad5715a6b6e2824e493dd211efb64285743338b91d0df8b35aa083b81039,,ctls,demo.vacadapter.vap.expedia.com,,443,https://demo.vacadapter.vap.expedia.com:443,https,AmazonS3,application/xml,GET,23.201.243.234,/,-481498727,23.201.243.234,Amazon Web Services,2,False,,,,,,,
demo.vap.expedia.com,Service Unavailable,503,268,demo.vap.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=lab.vap.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",lab.vap.expedia.com,"Expedia Group, Inc.",test.history.vap.expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f113ddde6ec994b6af8e10d4d7569875,c1f5ad5715a6b6e2824e493dd211efb64285743338b91d0df8b35aa083b81039,,ctls,demo.vap.expedia.com,,443,https://demo.vap.expedia.com:443,https,AkamaiGHost,text/html,GET,23.212.205.55,/,2128433268,23.212.205.55,,9,False,,,,,,,
design.homeaway.com,Site is not available,404,1957,design.homeaway.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-01T00:00:00Z,2023-09-01T23:59:59Z,CN=*.wpengine.com,*.wpengine.com,,wpengine.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9f6e180110183a1ea3146942926b0763,06a8d0764f1578615e732006cb7a087bab7084c80046a573cf1471dfe6bcbc3f,True,ctls,design.homeaway.com,google,443,https://design.homeaway.com:443,https,UploadServer,text/html,GET,130.211.29.77,/,1511161761,130.211.29.77,HTTP/3,93,False,True,,True,,,,
