new,host,a,cname,soa,status_code,aaaa,txt,cdn,cdn-name,mx,ns,caa,has_internal_ips,internal_ips
[x],google-proxy-66-249-93-10.google.com,66.249.93.10,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-66-249-93-100.google.com,66.249.93.100,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-66-249-93-110.google.com,66.249.93.110,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-66-249-93-120.google.com,66.249.93.120,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-66-249-93-20.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-66-249-93-200.google.com,66.249.93.200,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-66-249-93-210.google.com,66.249.93.210,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-66-249-93-220.google.com,66.249.93.220,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-208-0.google.com,74.125.208.0,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-208-100.google.com,74.125.208.100,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-208-110.google.com,74.125.208.110,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-208-120.google.com,74.125.208.120,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-208-20.google.com,74.125.208.20,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-208-210.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-208-220.google.com,74.125.208.220,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-209-0.google.com,74.125.209.0,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-209-10.google.com,74.125.209.10,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-209-100.google.com,74.125.209.100,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-209-120.google.com,74.125.209.120,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-209-200.google.com,74.125.209.200,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-209-210.google.com,74.125.209.210,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-209-220.google.com,74.125.209.220,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-210-0.clients6.google.com,108.177.14.95,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4010:c01::5f,,,,,,,,
[x],google-proxy-74-125-210-0.google.com,74.125.210.0,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-210-10.google.com,74.125.210.10,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-210-100.google.com,74.125.210.100,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-210-120.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-210-200.google.com,74.125.210.200,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-210-220.google.com,74.125.210.220,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-211-0.google.com,74.125.211.0,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-211-10.google.com,74.125.211.10,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-211-100.google.com,74.125.211.100,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-211-110.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-211-120.google.com,74.125.211.120,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-211-20.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-211-200.google.com,74.125.211.200,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-211-220.google.com,74.125.211.220,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-212-10.google.com,74.125.212.10,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-212-100.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-212-110.google.com,74.125.212.110,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-212-20.google.com,74.125.212.20,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-212-200.google.com,74.125.212.200,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-212-210.google.com,74.125.212.210,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-212-220.google.com,74.125.212.220,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-213-0.google.com,74.125.213.0,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-213-100.google.com,74.125.213.100,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-213-110.google.com,74.125.213.110,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-213-120.google.com,74.125.213.120,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-213-20.google.com,74.125.213.20,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-213-200.google.com,74.125.213.200,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-213-210.google.com,74.125.213.210,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-213-220.google.com,74.125.213.220,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-214-0.google.com,74.125.214.0,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-214-10.google.com,74.125.214.10,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-214-110.google.com,74.125.214.110,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-214-120.google.com,74.125.214.120,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-214-20.google.com,74.125.214.20,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-214-200.google.com,74.125.214.200,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-214-220.google.com,74.125.214.220,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-215-10.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-215-100.google.com,74.125.215.100,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-215-20.google.com,74.125.215.20,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-215-200.google.com,74.125.215.200,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google-proxy-74-125-215-210.google.com,74.125.215.210,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],google.com,142.250.186.78,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:828::200e,"facebook-domain-verification=22rm551cu4k0ab0bxsw536tlds4h95, docusign=05958488-4752-4ef2-95eb-aa7ba8a3bd0e, atlassian-domain-verification=5YjTmWmjI92ewqkx2oXmBaD60Td9zWon9r6eakvHX6B77zzkFQto8PQ9QsKnbf4I, docusign=1b0a6754-49b1-4db5-8540-d2c12664b289, globalsign-smime-dv=CDYX+XFHUw2wml6/Gb8+59BsH31KzUr6c1l2BPvqKX8=, apple-domain-verification=30afIBcvSuDV2PLX, MS=E4A68B9AB2BB9670BCE15412F62916164C0B20BB, onetrust-domain-verification=de01ed21f2fa4d8781cbc3ffb89cf4ef, webexdomainverification.8YX6G=6e6922db-e3e6-4a36-904e-a805c28087fa, google-site-verification=TV9-DBe4R80X4v0M4U_bd_J9cpOJM0nikft0jAgjmsQ, google-site-verification=wD8N7i1JTNTkezJ49swvWW48f8_9xveREV4oB-0Hf5o, v=spf1 include:_spf.google.com ~all",,,smtp.google.com,"ns4.google.com, ns1.google.com, ns3.google.com, ns2.google.com",pki.goog,,
[x],googleapis.l.google.com,"142.250.185.106, 142.250.185.138, 142.250.185.170, 142.250.185.202, 142.250.185.234, 142.250.186.74, 142.250.186.106, 142.250.181.234, 142.250.186.138, 142.250.186.170, 142.250.186.42, 172.217.18.10, 172.217.16.202, 142.250.74.202, 216.58.212.138, 142.250.185.74",,"ns1.google.com, dns-admin.google.com",NOERROR,"2a00:1450:4001:82b::200a, 2a00:1450:4001:827::200a, 2a00:1450:4001:80b::200a, 2a00:1450:4001:806::200a",,,,,,,,
[x],googlecode.l.google.com,173.194.76.82,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c00::52,,,,,,,,
[x],googlemail.l.google.com,142.250.186.165,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:82b::2005,,,,,,,,
[x],googleplex-android-review.git.corp.google.com,172.253.62.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c07::81,,,,,,,,
[x],googleproxy-64-233-172-141.google.com,,,,NOERROR,,,,,,,,,
[x],googleproxy-64-233-172-3.google.com,,,,NOERROR,,,,,,,,,
[x],googleproxy-64-233-172-64.google.com,,,,NOERROR,,,,,,,,,
[x],googleproxy-64-233-173-83.google.com,,,,NOERROR,,,,,,,,,
[x],googleproxy-66-102-6-121.google.com,,,,NOERROR,,,,,,,,,
[x],googleproxy-66-102-7-213.google.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],googleproxy-66-102-8-152.google.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],googleproxy-66-102-8-2.google.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],googleproxy-66-249-80-133.google.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],googleproxy-66-249-80-60.clients6.google.com,142.251.16.95,,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c0b::5f,,,,,,,,
[x],googleproxy-66-249-80-64.sandbox.google.com,64.233.165.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4010:c0f::451,,,,"alt1.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com",,,,
[x],googlesource-testing.sandbox.google.com,64.233.167.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c0a::451,,,,"gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com",,,,
[x],googlesource.sandbox.google.com,173.194.76.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c00::451,,,,"alt4.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com",,,,
[x],gordon.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],goto.corp.google.com,142.250.102.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::81,,,,,,,,
[x],goto.google.com,108.177.14.129,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4010:c0f::81,,,,,,,,
[x],gplex-qa.sandbox.google.com,64.233.184.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c0b::451,,,,"gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com",,,,
[x],gplm-dev-app.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],gplm-trn-app.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],gr.youtube.com,"216.58.212.174, 142.250.74.206, 216.58.212.142, 142.250.185.78, 142.250.185.110, 142.250.185.142, 142.250.185.174, 142.250.185.206, 142.250.185.238, 142.250.186.78, 142.250.186.110, 142.250.181.238, 172.217.16.142, 142.250.184.206, 142.250.184.238, 142.250.186.142",youtube-ui.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,"2a00:1450:4001:803::200e, 2a00:1450:4001:801::200e, 2a00:1450:4001:80e::200e, 2a00:1450:4001:802::200e",,,,,,,,
[x],grad.corp.google.com,142.251.163.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c1b::81,,,,,,,,
[x],granular-uw-autopush-rater-fe-cluster.api.verily.com,34.120.185.207,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],granular-uw-dev-rater-fe-cluster.api.verily.com,34.160.184.76,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],granular-uw-hackathon-rater-fe-cluster.api.verily.com,34.149.183.222,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],granular-uw-maciej-scratch-dashboard-be-cluster.api.verily.com,34.111.222.243,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],granular-uw-preprod-rater-fe-cluster.api.verily.com,34.160.172.40,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],granular-uw-prod-rater-fe-cluster.api.verily.com,130.211.39.148,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],granular-uw-staging-rater-fe-cluster.api.verily.com,34.98.88.121,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],graphql.corp.google.com,142.250.102.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::81,,,,,,,,
[x],grc.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],green-archers.corp.google.com,,,,NOERROR,,,,,,,,,
[x],greenisthecolor.clients6.google.com,172.253.122.95,,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c1b::5f,,,,,,,,
[x],group.google.com,64.233.162.195,"groups.l.google.com, wide-groups.l.google.com","ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4010:c08::c3,,,,"alt4.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com",,,,
[x],groups.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],groups.l.google.com,"142.250.102.100, 142.250.102.138, 142.250.102.139, 142.250.102.113, 142.250.102.102, 142.250.102.101",,"ns1.google.com, dns-admin.google.com",NOERROR,"2a00:1450:4025:402::65, 2a00:1450:4025:402::8a, 2a00:1450:4025:402::66, 2a00:1450:4025:402::64",,,,"gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com",,,,
[x],grow.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],gslb.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],gsnlink.signalpath.com,"167.89.123.54, 167.89.118.83, 167.89.118.52, 167.89.123.124",sendgrid.net,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,"p8bnb2lp424dkl3c4io1aemiei, mailru-verification: 2e3995fa8a7d00e0, google-site-verification=1UEf8ey-RibUjY6gnpqIZFjWNqMknmeyeHz1zTmj0DE, v=spf1 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:149.72.0.0/16 ip4:159.183.0.0/16 include:ab.sendgrid.net ~all",,,"mx.sendgrid.net, mx2.sendgrid.net","ns10.dnsmadeeasy.com, ns11.dnsmadeeasy.com, ns13.dnsmadeeasy.com, ns12.dnsmadeeasy.com, ns14.dnsmadeeasy.com, ns15.dnsmadeeasy.com","amazonaws.com, godaddy.com",,
[x],gsuite.google.com,142.250.185.206,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:812::200e,"google-site-verification=L1jren4qKzHPDe_Y0OcmJTrdZ1DlLWNMNyC996MgKq0, apple-domain-verification=72YRTNPFUDUTqj8g, facebook-domain-verification=lj6lf3mebkpbcnzt28vkhuw2r8not6",,,,,,,
[x],gt.l.google.com,142.250.185.238,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],gtime-exp-web02.corp.google.com,,,,NOERROR,,,,,,,,,
[x],guardian.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],guestatgoogle-ipxe.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::81,,,,,,,,
[x],guestatgoogle.corp.google.com,108.177.126.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4013:c01::81,,,,,,,,
[x],guidebooks.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],guidebooks.google.com,142.251.40.142,,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4006:820::200e,google-site-verification=XsbJec7RlmbvQDteGl8OHg4oEmZuEbpKbwt8ePqXPXI,,,,,,,
[x],gutenberg.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],guts-infra.corp.google.com,142.250.102.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::81,,,,,,,,
[x],guts.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],gw.l.google.com,142.250.185.100,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],gw.prom-qa.sandbox.google.com,74.125.140.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c0c::451,,,,"alt3.gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com",,,,
[x],gw1.google.com,172.217.18.4,gw.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],gwindows-build.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],gwindows-pxe.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],h-135-197-231-95.sandbox.blogger.com,173.194.76.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c00::451,,,,"alt4.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com",,,,
[x],h-135-197-237-69.sandbox.google.com,173.194.76.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c00::451,,,,"gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com",,,,
[x],h-135-207-128-59.sandbox.blogger.com,108.177.119.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4013:c01::451,,,,"alt2.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com",,,,
[x],h-135-207-218-14.sandbox.blogger.com,173.194.76.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c00::451,,,,,,,,
[x],h-135-207-218-24.sandbox.google.com,173.194.76.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c00::451,,,,"alt4.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com",,,,
[x],h-135-207-241-66.clients6.google.com,142.250.184.202,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:82b::200a,,,,,,,,
[x],h-135-207-28-69.sandbox.blogger.com,108.177.126.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::451,,,,"alt1.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com",,,,
[x],h-135-207-35-22.clients6.google.com,172.253.62.95,,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c1b::5f,,,,,,,,
[x],h-135-207-35-26.clients6.google.com,64.233.165.95,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4010:c03::5f,,,,,,,,
[x],h-135-207-39-70.sandbox.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c0c::451,,,,,,,,
[x],h-135-207-49-13.clients6.google.com,172.217.16.10,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:401b:804::200a,,,,,,,,
[x],h-135-207-56-45.clients6.google.com,142.250.185.106,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:82f::200a,,,,,,,,
[x],h-135-207-62-61.sandbox.blogger.com,173.194.76.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c00::451,,,,"alt3.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com",,,,
[x],h.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
