input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,final_url,csp_domains_,tls_expired,tls_self_signed
navtechpbs.jetblue.com,Redirecting to login...,200,179,navtechpbs.jetblue.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-26T00:17:09Z,2023-08-25T00:17:09Z,"CN=navtechpbs.jetblue.com, serialNumber=2936994, businessCategory=Private Organization, O=JetBlue Airways Corporation, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=Long Island City, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",navtechpbs.jetblue.com,JetBlue Airways Corporation,navtechpbs.jetblue.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",c887459e42ec9b1e61510c9c3d62d01a,54fe990eddba10f862c79a53e6f7309917619a1f316cc60007af709e4492c5c0,,ctls,navtechpbs.jetblue.com,443,https://navtechpbs.jetblue.com:443,https,Apache/2.2.15 (Red Hat),text/html,GET,192.234.227.27,/,-423828819,192.234.227.27,Red Hat,9,False,,,,URL=cgi-bin-xml/class/login.cgi,,
news.jetblue.com,JetBlue Airways Corporation - Newsroom,200,105787,news.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-12-27T00:00:00Z,2023-12-26T23:59:59Z,"CN=news.jetblue.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",news.jetblue.com,"Cloudflare, Inc.",news.jetblue.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",34199c44cd6ceef366c7e6715999fcb3,64c0fb6eae8f20117e001603cbee4bcbef6736087626e45cfc963a0c599457ba,,ctls,news.jetblue.com,443,https://news.jetblue.com:443,https,cloudflare,text/html,GET,162.159.129.11,/,-696563584,2606:4700:7::a29f:810b,Microsoft ASP.NET,1501,False,cloudflare,True,https://news.jetblue.com/overview/default.aspx,*.amazonaws.com,,
o1.reimbursements.jetblue.com,Support | BoughtMilk.com,200,57063,www.boughtmilk.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-10T01:26:01Z,2023-06-08T01:26:00Z,CN=www.boughtmilk.com,www.boughtmilk.com,,www.boughtmilk.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,85bf12f3fcc69a84ab2c9ca5addbfc0d,a7dd5ef9d77e66fe09fc670ee25f95cfb9530a50342544947fcaf098b1a6461b,,ctls,www.boughtmilk.com,443,https://o1.reimbursements.jetblue.com:443,https,nginx,text/html,GET,54.161.127.124,/,170891652,54.161.127.124,WordPress,317,False,,,https://www.boughtmilk.com/support/,,,
oculus.it.jetblue.com,Sign in to your account,200,198800,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,,ctls,login.microsoftonline.com,443,https://oculus.it.jetblue.com:443,https,,text/html,GET,35.237.110.194,/,-305179312,35.237.110.194,HSTS,174,False,google,True,https://login.microsoftonline.com/d9217073-9527-487c-9687-b6bbd93ed621/oauth2/authorize?approval_prompt=force&client_id=32423671-4066-43cb-8e96-1597dd985f01%0A&redirect_uri=https%3A%2F%2Foculus.it.jetblue.com%2Foauth2%2Fcallback&response_type=code&scope=openid&state=05833a76b8eed8724ea9f5fba533ddfa%3A%2Flogin.action%3Fos_destination%3D%252Findex.action%26permissionViolation%3Dtrue,,,
oe-qa.travelproducts.jetblue.com,,200,74,oe-qa.travelproducts.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T19:24:19Z,2023-08-07T20:12:50Z,CN=oe-qa.travelproducts.jetblue.com,oe-qa.travelproducts.jetblue.com,,oe-qa.travelproducts.jetblue.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,e5a82fe8f8901dbd6c7d5ab6619018bd,cc42d2934759eb13933e1a75c9fd1e3be0b1930a0df3498a2d3ab411a1a6d375,,ctls,oe-qa.travelproducts.jetblue.com,80,http://oe-qa.travelproducts.jetblue.com:80,http,Google Frontend,text/html,GET,172.217.23.115,/,2022097328,2a00:1450:4001:800::2013,Java,10,False,,,https://oe-qa.travelproducts.jetblue.com/,,,
oe.travelproducts.jetblue.com,,200,74,oe.travelproducts.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-12T12:07:04Z,2023-08-10T12:56:35Z,CN=oe.travelproducts.jetblue.com,oe.travelproducts.jetblue.com,,oe.travelproducts.jetblue.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,4f80d18e13171ce14923bfdbbc154e30,53a121d86875fb23f855dba2983eed850be25829d0a74493ce79666187c84a7e,,ctls,oe.travelproducts.jetblue.com,443,https://oe.travelproducts.jetblue.com:443,https,Google Frontend,text/html,GET,142.250.186.51,/,2022097328,2a00:1450:4001:827::2013,Java,10,False,,,,,,
omnistats.jetblue.com,,200,,omnistats.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,omnistats.jetblue.com,443,https://omnistats.jetblue.com:443,https,jag,,GET,63.140.62.135,/,1936786007,63.140.62.164,,1,False,,,,,,
oschotspot01.jetblue.com,403 Forbidden,403,553,oschotspot01.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-12T00:00:00Z,2024-01-11T23:59:59Z,"CN=cloudflare-dns.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",cloudflare-dns.com,"Cloudflare, Inc.",one.one.one.one,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,4fb80c11d8caa735428523988c565c2d,98ce6111a81057e7d8d4fdf470278b2fb77781c4bb79bfb31fd31047c388d5a3,True,ctls,oschotspot01.jetblue.com,443,https://oschotspot01.jetblue.com:443,https,cloudflare,text/html,GET,1.1.1.1,/,-861110197,1.1.1.1,Cloudflare,14,False,,,,,,
oschotspot02.jetblue.com,403 Forbidden,403,553,oschotspot02.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-12T00:00:00Z,2024-01-11T23:59:59Z,"CN=cloudflare-dns.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",cloudflare-dns.com,"Cloudflare, Inc.",one.one.one.one,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,4fb80c11d8caa735428523988c565c2d,98ce6111a81057e7d8d4fdf470278b2fb77781c4bb79bfb31fd31047c388d5a3,True,ctls,oschotspot02.jetblue.com,443,https://oschotspot02.jetblue.com:443,https,cloudflare,text/html,GET,1.1.1.1,/,-861110197,1.1.1.1,Cloudflare,14,False,,,,,,
owa.jetblue.com,,200,5201,owa.jetblue.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2022-11-17T19:10:08Z,2023-12-17T19:10:08Z,"CN=owa.jetblue.com, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",owa.jetblue.com,JetBlue Airways Corporation,owa.jetblue.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",5ba07f0ca8985e25cbc68ef57f008550,6fff5f7486ab02fcd368fc60350998a59a2150cb6806ec2bf082c09352662e2b,,ctls,owa.jetblue.com,443,https://owa.jetblue.com:443,https,Microsoft-IIS/8.5,text/html,GET,64.25.24.124,/,1631801191,64.25.24.124,Windows Server,124,False,,,https://owa.jetblue.com/op/generate.aspx,,,
paisly.jetblue.com,,525,,paisly.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-02-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.paisly.jetblue.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2835f71327bf59fe95dd7ad54520524c,e7e4c9421c959a8494199403d990634f89c23d4cadcd2b238ecf6829389ad53a,True,ctls,paisly.jetblue.com,443,https://paisly.jetblue.com:443,https,cloudflare,,GET,172.64.151.139,/,-1840324437,2606:4700:4400::6812:2475,Cloudflare Bot Management,1,False,cloudflare,True,,,,
photos.jetblue.com,Page Not Available,410,6609,photos.jetblue.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-16T00:00:00Z,2024-05-14T23:59:59Z,CN=*.photorank.me,*.photorank.me,,photorank.me,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6fabc869ce3c89c0c45e9891779ac753,689199100a793fb25778e3a38ebb940a856043b219dda3539d11584ea361f7ae,True,ctls,photos.jetblue.com,443,https://photos.jetblue.com:443,https,,text/html,GET,54.161.156.117,/,-929498332,72.44.57.150,Font Awesome,127,False,,,,,,
points.jetblue.com,421 Misdirected Request,421,171,points.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,points.jetblue.com,443,https://points.jetblue.com:443,https,cloudflare,text/html,GET,151.101.2.245,/,1210513009,151.101.194.245,Varnish,8,False,fastly,True,,,,
prod.reimbursements.jetblue.com,Support | BoughtMilk.com,200,57087,www.boughtmilk.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-10T01:26:01Z,2023-06-08T01:26:00Z,CN=www.boughtmilk.com,www.boughtmilk.com,,www.boughtmilk.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,85bf12f3fcc69a84ab2c9ca5addbfc0d,a7dd5ef9d77e66fe09fc670ee25f95cfb9530a50342544947fcaf098b1a6461b,,ctls,www.boughtmilk.com,443,https://prod.reimbursements.jetblue.com:443,https,nginx,text/html,GET,54.161.127.124,/,-1675618704,54.161.127.124,WordPress,317,False,,,https://www.boughtmilk.com/support/,,,
product.it.jetblue.com,403 Forbidden,403,553,product.it.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-12T00:00:00Z,2024-01-11T23:59:59Z,"CN=cloudflare-dns.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",cloudflare-dns.com,"Cloudflare, Inc.",one.one.one.one,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,4fb80c11d8caa735428523988c565c2d,98ce6111a81057e7d8d4fdf470278b2fb77781c4bb79bfb31fd31047c388d5a3,True,ctls,product.it.jetblue.com,443,https://product.it.jetblue.com:443,https,cloudflare,text/html,GET,1.1.1.1,/,-861110197,1.1.1.1,Cloudflare,14,False,,,,,,
prometheus-blue.it.jetblue.com,401 Authorization Required,401,172,prometheus-blue.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-09T08:01:02Z,2023-08-07T08:01:01Z,CN=prometheus-blue.it.jetblue.com,prometheus-blue.it.jetblue.com,,prometheus-blue.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0aaae0c8da09b69876eba2efeaf63142,960699e01ece8436ed21d3d727a725dc918c9c2d323c80e1468529796fcdeb3a,,ctls,prometheus-blue.it.jetblue.com,443,https://prometheus-blue.it.jetblue.com:443,https,,text/html,GET,34.138.223.137,/,-1710455754,34.138.223.137,HSTS,8,False,google,True,,,,
prometheus-bluecms.it.jetblue.com,401 Authorization Required,401,574,prometheus-bluecms.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-10T19:07:16Z,2023-08-08T19:07:15Z,CN=prometheus-bluecms.it.jetblue.com,prometheus-bluecms.it.jetblue.com,,prometheus-bluecms.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,20469ccaf8e8a512414ab00c72fb00a3,99fc3e4dd76bd76c1be75b6380433cbbef17ed052b49227fbab135b72211f3aa,,ctls,prometheus-bluecms.it.jetblue.com,443,https://prometheus-bluecms.it.jetblue.com:443,https,,text/html,GET,34.75.163.217,/,1335698669,34.75.163.217,HSTS,14,False,google,True,,,,
prometheus-dev.it.jetblue.com,403 Forbidden,403,146,prometheus-dev.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-13T05:44:39Z,2023-07-12T05:44:38Z,CN=prometheus-dev.it.jetblue.com,prometheus-dev.it.jetblue.com,,prometheus-dev.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,82791ef5bab4e1f068eba1b04ab677eb,160ee805172b454d4dcd3e50bb36adb9b97d309b887f8e4a9f30c08a1f0459be,,ctls,prometheus-dev.it.jetblue.com,443,https://prometheus-dev.it.jetblue.com:443,https,,text/html,GET,35.231.227.226,/,-1561873722,35.231.227.226,HSTS,8,False,google,True,,,,
prometheus-devops.it.jetblue.com,403 Forbidden,403,548,prometheus-devops.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-21T12:01:51Z,2023-07-20T12:01:50Z,CN=prometheus-devops.it.jetblue.com,prometheus-devops.it.jetblue.com,,prometheus-devops.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b44e661e95e56a584bc802c51ee54b7d,70ae0600538c8be24e251e2c1a5dec6ec0be4085ed60387872fe9d324513200c,,ctls,prometheus-devops.it.jetblue.com,443,https://prometheus-devops.it.jetblue.com:443,https,,text/html,GET,35.237.177.117,/,586998417,35.237.177.117,HSTS,14,False,google,True,,,,
prometheus-green.it.jetblue.com,401 Authorization Required,401,574,prometheus-green.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-12T04:49:38Z,2023-07-11T04:49:37Z,CN=prometheus-green.it.jetblue.com,prometheus-green.it.jetblue.com,,prometheus-green.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,825c9589b908a122a063401c070c92b3,36a00e7985779e23fe8bf5297e08a1aa4a3995b45fdeb797168301c4aca0910d,,ctls,prometheus-green.it.jetblue.com,443,https://prometheus-green.it.jetblue.com:443,https,,text/html,GET,34.139.119.140,/,1335698669,34.139.119.140,HSTS,14,False,google,True,,,,
prometheus-greencms.it.jetblue.com,401 Authorization Required,401,172,prometheus-greencms.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-21T08:30:06Z,2023-06-19T08:30:05Z,CN=prometheus-greencms.it.jetblue.com,prometheus-greencms.it.jetblue.com,,prometheus-greencms.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1c376ae82f0a4b5e14e75acc8829d7c3,6b5c8840e73023c360de840399161cc6ef916c181548e3136de85fba3a1eda94,,ctls,prometheus-greencms.it.jetblue.com,443,https://prometheus-greencms.it.jetblue.com:443,https,,text/html,GET,35.243.142.138,/,-1710455754,35.243.142.138,HSTS,8,False,google,True,,,,
prometheus-greencmsstg.it.jetblue.com,401 Authorization Required,401,574,prometheus-greencmsstg.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T08:24:10Z,2023-05-31T08:24:09Z,CN=prometheus-greencmsstg.it.jetblue.com,prometheus-greencmsstg.it.jetblue.com,,prometheus-greencmsstg.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,29ee3a0b185ecb1e61808a10d7b32610,93ef89e2dd3fc77617020a19052971118b9e91e0cd28d9c22d81d0f9e301553d,,ctls,prometheus-greencmsstg.it.jetblue.com,443,https://prometheus-greencmsstg.it.jetblue.com:443,https,,text/html,GET,35.227.22.83,/,1335698669,35.227.22.83,HSTS,14,False,google,True,,,,
prometheus-greendotcomstg.it.jetblue.com,401 Authorization Required,401,574,prometheus-greendotcomstg.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T08:29:09Z,2023-05-31T08:29:08Z,CN=prometheus-greendotcomstg.it.jetblue.com,prometheus-greendotcomstg.it.jetblue.com,,prometheus-greendotcomstg.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4fbc2689a42af58b5ca786f78fb646b1,585defd7f1e17f50a172b1b16a7872330b290b7001def222021cbe6253405e98,,ctls,prometheus-greendotcomstg.it.jetblue.com,443,https://prometheus-greendotcomstg.it.jetblue.com:443,https,,text/html,GET,34.75.114.196,/,1335698669,34.75.114.196,HSTS,14,False,google,True,,,,
prometheus-int.it.jetblue.com,403 Forbidden,403,548,prometheus-int.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-10T04:04:18Z,2023-08-08T04:04:17Z,CN=prometheus-int.it.jetblue.com,prometheus-int.it.jetblue.com,,prometheus-int.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab409e6e5934e69900e25b65d7e4f23d,00c0589a0a7fe62ebaa35aa7450baa1d658d24cdcfbf42b19fff3c2a82e22cf9,,ctls,prometheus-int.it.jetblue.com,443,https://prometheus-int.it.jetblue.com:443,https,,text/html,GET,34.75.140.226,/,586998417,34.75.140.226,HSTS,14,False,google,True,,,,
prometheus-prd.it.jetblue.com,401 Authorization Required,401,574,prometheus-prd.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-03T03:45:46Z,2023-07-02T03:45:45Z,CN=prometheus-prd.it.jetblue.com,prometheus-prd.it.jetblue.com,,prometheus-prd.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,eb8f0403f3e516f069ba886c6a2fe643,e32d2827e0a3da92a46a5e11125d283c2db932725c5d17166618e56fb478c42f,,ctls,prometheus-prd.it.jetblue.com,443,https://prometheus-prd.it.jetblue.com:443,https,,text/html,GET,35.231.231.239,/,1335698669,35.231.231.239,HSTS,14,False,google,True,,,,
prometheus-qa.it.jetblue.com,403 Forbidden,403,146,prometheus-qa.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-16T05:48:22Z,2023-07-15T05:48:21Z,CN=prometheus-qa.it.jetblue.com,prometheus-qa.it.jetblue.com,,prometheus-qa.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e36b01b259f04a75c1d5862f8a2df782,97d167bd1206bf40ca919f2b190615016379c2672ceebe7230f17d1c7c1bb60d,,ctls,prometheus-qa.it.jetblue.com,443,https://prometheus-qa.it.jetblue.com:443,https,,text/html,GET,34.73.212.204,/,-1561873722,34.73.212.204,HSTS,8,False,google,True,,,,
prometheus-stg.it.jetblue.com,401 Authorization Required,401,172,prometheus-stg.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-11T10:53:55Z,2023-08-09T10:53:54Z,CN=prometheus-stg.it.jetblue.com,prometheus-stg.it.jetblue.com,,prometheus-stg.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1b4f5dc750eb4a7b859eeb78742c5c45,cbda78714e70b5ce992335a004afdca15b46d21e7ceb06101fb4c1c6110ce218,,ctls,prometheus-stg.it.jetblue.com,443,https://prometheus-stg.it.jetblue.com:443,https,,text/html,GET,35.231.188.249,/,-1710455754,35.231.188.249,HSTS,8,False,google,True,,,,
prometheus-tools.it.jetblue.com,401 Authorization Required,401,574,prometheus-tools.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-01T16:16:30Z,2023-07-30T16:16:29Z,CN=prometheus-tools.it.jetblue.com,prometheus-tools.it.jetblue.com,,prometheus-tools.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,47b51b11b3b4eb9aa9bd5c5b84b6e5e0,75be26999ecbf7601af04c696592e05a25cc5282eab051f83391d68232fff621,,ctls,prometheus-tools.it.jetblue.com,443,https://prometheus-tools.it.jetblue.com:443,https,,text/html,GET,35.237.110.194,/,1335698669,35.237.110.194,HSTS,14,False,google,True,,,,
prometheus.it.jetblue.com,401 Authorization Required,401,574,prometheus.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T08:38:14Z,2023-06-28T08:38:13Z,CN=prometheus.it.jetblue.com,prometheus.it.jetblue.com,,prometheus.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c47fd42c03aa72c50945d0deb4de7d98,7d7b23f875b66366c6901e5df3f702df6621c896e91fd607e51e558843080b0b,,ctls,prometheus.it.jetblue.com,443,https://prometheus.it.jetblue.com:443,https,,text/html,GET,35.231.231.239,/,1335698669,35.231.231.239,HSTS,14,False,google,True,,,,
public.reimbursements.jetblue.com,Support | BoughtMilk.com,200,57070,www.boughtmilk.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-10T01:26:01Z,2023-06-08T01:26:00Z,CN=www.boughtmilk.com,www.boughtmilk.com,,www.boughtmilk.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,85bf12f3fcc69a84ab2c9ca5addbfc0d,a7dd5ef9d77e66fe09fc670ee25f95cfb9530a50342544947fcaf098b1a6461b,,ctls,www.boughtmilk.com,443,https://public.reimbursements.jetblue.com:443,https,nginx,text/html,GET,54.161.127.124,/,-1972114425,54.161.127.124,WordPress,317,False,,,https://www.boughtmilk.com/support/,,,
raw.reimbursements.jetblue.com,Support | BoughtMilk.com,200,57070,www.boughtmilk.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-10T01:26:01Z,2023-06-08T01:26:00Z,CN=www.boughtmilk.com,www.boughtmilk.com,,www.boughtmilk.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,85bf12f3fcc69a84ab2c9ca5addbfc0d,a7dd5ef9d77e66fe09fc670ee25f95cfb9530a50342544947fcaf098b1a6461b,,ctls,www.boughtmilk.com,443,https://raw.reimbursements.jetblue.com:443,https,nginx,text/html,GET,54.161.127.124,/,-1972114425,54.161.127.124,WordPress,317,False,,,https://www.boughtmilk.com/support/,,,
rendertron.jetblue.com,Rendertron,200,6644,rendertron.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,rendertron.jetblue.com,443,https://rendertron.jetblue.com:443,https,,text/html,GET,151.101.2.245,/,-738705486,151.101.194.245,Varnish,264,False,fastly,True,,,,
shopify.reimbursements.jetblue.com,Support | BoughtMilk.com,200,57070,www.boughtmilk.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-10T01:26:01Z,2023-06-08T01:26:00Z,CN=www.boughtmilk.com,www.boughtmilk.com,,www.boughtmilk.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,85bf12f3fcc69a84ab2c9ca5addbfc0d,a7dd5ef9d77e66fe09fc670ee25f95cfb9530a50342544947fcaf098b1a6461b,,ctls,www.boughtmilk.com,443,https://shopify.reimbursements.jetblue.com:443,https,nginx,text/html,GET,54.161.127.124,/,-1972114425,54.161.127.124,WordPress,317,False,,,https://www.boughtmilk.com/support/,,,
shoptrue.jetblue.com,,409,16,,,,,,,,,,,,,,,,,,,,,80,http://shoptrue.jetblue.com:80,http,cloudflare,text/plain,GET,104.18.28.31,/,1000520165,2606:4700::6812:1d1f,Cloudflare,1,False,cloudflare,True,,,,
sip.jetblue.com,,404,76,sip.jetblue.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,True,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,True,ctls,sip.jetblue.com,443,https://sip.jetblue.com:443,https,RTC/7.0,text/plain,GET,52.112.192.139,/,860791060,2603:1027:0:48::20,HSTS,4,False,,,,,,
sites-ibp.jetblue.com,,401,16,sites-ibp.jetblue.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2022-04-22T17:36:21Z,2023-05-21T17:36:20Z,"CN=jbintranet.jetblue.com, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",jbintranet.jetblue.com,JetBlue Airways Corporation,spsearch.jetblue.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",707e7b2d8281faea72078e231585781a,68c4d747a91b1fad35033f68af4e0cc63428a5f3e755feb78f7ce558d08f9f14,,ctls,sites-ibp.jetblue.com,443,https://sites-ibp.jetblue.com:443,https,Microsoft-IIS/8.5,text/plain,GET,64.25.24.123,/,-1840324437,64.25.24.123,Windows Server,1,False,,,,,,
