new,host,a,cname,soa,status_code,txt,ns,aaaa,mx,ptr,cdn,cdn-name,has_internal_ips,internal_ips,caa
[x],axts-staging.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],axts-stationpos.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],axts-stg.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],axts-udp.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],axts.starbucks.com.sg,13.76.248.178,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,"udns2.cscdns.uk, udns1.cscdns.net",,,,True,azure,,,
[x],ayuda.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],az.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],azure-fix-chievements-starbucks.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],azure-segment-stagin2.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],azure-segment-staging-sbux.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],azure-segment-stationpos.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],azure-segment-stationpos.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],azure-segmentent-api-staging-sbux.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],azure-segmententent-adm.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],azure-segmententer.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],azureportalconhub-statime.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],azureserpref.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],azureservationpos.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],azureservations-style-loader.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],azureservice.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],azuressecd.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],azuresso.starbucks.co.jp,168.63.204.221,,"dns-b.iij.ad.jp, dns-managers.iij.ad.jp",NOERROR,,,,,,True,azure,,,
[x],b.a.starbucks.com,"63.232.57.15, 63.232.57.254",,"a.ns.a.starbucks.com, hostmaster.a.starbucks.com",NOERROR,"v=spf1 ip4:173.213.5.40 ip4:173.213.24.40 ip4:173.213.4.95 ip4:63.148.46.81 ip4:63.236.31.219 ip4:63.236.31.218 ip4:38.119.56.2, 18 ip4:38.119.56.219 ip4:38.107.102.87 ip4:63.232.56.43 ip4:207.251.96.0/24 ip4:65.125.54.0/24 ip4:63.232.57.0/24 ip4:208.49.63, .128/28 ip4:63.211.90.16/29 ip4:8.7.42.16/29 ip4:8.7.43.16/29 ip4:63.232.236.144/29 ip4:8.7.44.144/29 ip4:63.236.31.128/26 ip4:, 63.236.76.0/23 ip4:8.30.201.0/26 ip4:173.213.4.95/32 ip4:63.148.46.81/32 ~all",,,"a.mx.b.a.starbucks.com, b.mx.b.a.starbucks.com, c.mx.b.a.starbucks.com, d.mx.b.a.starbucks.com",,,,,,
[x],b.email.starbucks.fr,"63.232.57.15, 63.232.57.254",,"a.ns.email.starbucks.fr, hostmaster.email.starbucks.fr",NOERROR,"v=spf1 ip4:207.251.96.0/24 ip4:65.125.54.0/24 ip4:63.232.57.0/24 ip4:208.49.63.128/28 ip4:63.211.90.16/29 ip4:8.7.42.16/29 ip4:, 8.7.43.16/29 ip4:63.232.236.144/29 ip4:8.7.44.144/29 ip4:63.236.31.128/26 ip4:63.236.76.0/23 ip4:8.30.201.0/26 ip4:173.213.4.95, /32 ip4:63.148.46.81/32 ~all",,,"a.mx.b.email.starbucks.fr, b.mx.b.email.starbucks.fr, c.mx.b.email.starbucks.fr, d.mx.b.email.starbucks.fr",,,,,,
[x],b.mx.a.starbucks.com,63.148.46.26,,"a.ns.a.starbucks.com, hostmaster.a.starbucks.com",NOERROR,,,,,,,,,,
[x],b.mx.b.email.starbucks.fr,"63.232.57.15, 65.125.54.133, 65.125.54.134, 216.15.189.57, 216.15.189.58, 207.251.96.133, 207.251.96.134",,"a.ns.email.starbucks.fr, hostmaster.email.starbucks.fr",NOERROR,,"a.ns.email.starbucks.fr, b.ns.email.starbucks.fr, c.ns.email.starbucks.fr, d.ns.email.starbucks.fr, e.ns.email.starbucks.fr, f.ns.email.starbucks.fr",,,,,,,,
[x],b.mx.e.starbucks.com,63.148.46.26,,"a.ns.e.starbucks.com, hostmaster.e.starbucks.com",NOERROR,,,,,,,,,,
[x],b.mx.e.stories.starbucks.com,"63.148.46.26, 65.125.54.133, 65.125.54.134, 216.15.189.57, 216.15.189.58, 207.251.96.133, 207.251.96.134",,"a.ns.e.stories.starbucks.com, hostmaster.e.stories.starbucks.com",NOERROR,,"a.ns.e.stories.starbucks.com, b.ns.e.stories.starbucks.com, c.ns.e.stories.starbucks.com, d.ns.e.stories.starbucks.com, e.ns.e.stories.starbucks.com, f.ns.e.stories.starbucks.com",,,,,,,,
[x],b.mx.m.e.starbucks.co.uk,63.232.57.15,,"a.ns.e.starbucks.co.uk, hostmaster.e.starbucks.co.uk",NOERROR,,,,,,,,,,
[x],b.mx.m.e.starbucks.com,63.232.57.15,,"a.ns.e.starbucks.com, hostmaster.e.starbucks.com",NOERROR,,,,,,,,,,
[x],b.mx.m.e.starbucks.com.br,63.232.57.15,,"a.ns.e.starbucks.com.br, hostmaster.e.starbucks.com.br",NOERROR,,,,,,,,,,
[x],b.mx.m.email.starbucks.fr,,,"a.ns.email.starbucks.fr, hostmaster.email.starbucks.fr",NOERROR,,,,,,,,,,
[x],b.ns.a.starbucks.com,65.125.54.134,,"a.ns.a.starbucks.com, hostmaster.a.starbucks.com",NOERROR,,,,,,,,,,
[x],b.ns.e.starbucks.co.uk,65.125.54.134,,"a.ns.e.starbucks.co.uk, hostmaster.e.starbucks.co.uk",NOERROR,,,,,,,,,,
[x],b.ns.e.starbucks.com,65.125.54.134,,"a.ns.e.starbucks.com, hostmaster.e.starbucks.com",NOERROR,,,,,,,,,,
[x],b.ns.e.starbucks.com.br,65.125.54.134,,"a.ns.e.starbucks.com.br, hostmaster.e.starbucks.com.br",NOERROR,,,,,,,,,,
[x],b.ns.email.starbucks.fr,65.125.54.134,,"a.ns.email.starbucks.fr, hostmaster.email.starbucks.fr",NOERROR,,,,,,,,,,
[x],b.ns.mc.starbucks.co.jp,65.125.54.134,,"a.ns.mc.starbucks.co.jp, hostmaster.mc.starbucks.co.jp",NOERROR,,,,,,,,,,
[x],b.ns.ms.starbucks.co.jp,65.125.54.134,,"a.ns.ms.starbucks.co.jp, hostmaster.ms.starbucks.co.jp",NOERROR,,,,,,,,,,
[x],b.openvpn.stg.bomgar-invoice.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprisc-n7k-v03-01.rz.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterpriscdn.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],b01.openvpn.web.dqr.enterprischris.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise-asf.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise-can.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],b01.openvpn.web.dqr.enterprise-cultura.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],b01.openvpn.web.dqr.enterprise-dev2.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],b01.openvpn.web.dqr.enterprise-marco.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise-olivia.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise-thomas.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise-videoconf.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise-webmail.cpanel.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise-webshop.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise.chelyabinsk.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise.cultura.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise.icare.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise.smtp6.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise.smtp6.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise.storage2.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise.tony2.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],b01.openvpn.web.dqr.enterprise.webdev.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprise.works.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],b01.openvpn.web.dqr.enterprisealexander.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b01.openvpn.web.dqr.enterpriseblacklist.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprisecms.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprisecross.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprisecust.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b01.openvpn.web.dqr.enterpriseidm.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprisek2.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterpriseromeo-openvpn.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprisessp.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprisewww.games.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprisload.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b01.openvpn.web.dqr.enterprismonitor.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],b01.openvpn.web.dqr.enterprisw3.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b01.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b02.openvpn.codex.egift.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b02.openvpn.web.dqr-usw2.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b02.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b1bcoupons.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b2.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],b2b.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b2bcountime.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b2bcoupons.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b2bcoupons.starbucks.com.cn,101.52.253.26,cn.b2bcoupons.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],b2bcoupons3.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],b2bopadmin.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],b2c.openvpn.stg.bomgar-invoice.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],ba987654321.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],bacar.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],back.openvpn.web.dqr-usw2.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],backend.openvpn.stg.bomgar-invoice.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],backend.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],backup.openvpn.web.dqr.enterprise.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],backup.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],bailey.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],baker.openvpn.codex.egift.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],baker.openvpn.stg.bomgar-invoice.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],baker.openvpn.web.dqr-usw2.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],bakersfield.openvpn.web.dqr.enterprise.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],balance.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],baltimore.openvpn.f-stg.invoice.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],baltimore.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],banking.openvpn.web.dqr.enterprise.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],bappdata.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],baristaavatar.starbucks.com,16.163.216.6,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
[x],bayarea.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],bb.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],bbdd.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],bbs.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],bcassets.starbucks.com,"2.16.186.67, 2.16.186.65","bcassets.starbucks.com.edgesuite.net, a259.g.akamai.net","n0g.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],bd.openvpn.codex.egift.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],be.openvpn.stg.bomgar-invoice.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],bea.openvpn.f-stg.invoice.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],bea.openvpn.web.dqr.enterprise.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],beaconhub-staging-sbux.starbucks.com.cn,101.52.253.8,cn.beaconhub-staging-sbux.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],beaconhub-starbucks-origing-sbux-ax.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],beaconhub-styline.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],beaconhub.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],beaconhub.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],beaconhub.stg.starbucks.com.cn,101.52.253.8,cn.beaconhub.stg.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],beaconner-conhub.openvpn.la2.stg.admin.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],beacontent-api-studio.openvpn.la2.stg.admin.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],beaconter.openvpn.la2.stg.admin.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],beact-dev2.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],beact-live.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
