new,host,a,aaaa,cname,soa,status_code,has_internal_ips,internal_ips,ns,cdn,cdn-name,txt,mx,caa,ptr
[x],static4.paytm.in,84.53.164.199,"2a02:26f0:1700:787::26f8, 2a02:26f0:1700:789::26f8","static3.paytm.in-v1.edgekey.net, e9976.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],staticgw-stage.paytm.in,45.113.139.35,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],staticgw.paytm.in,"95.101.111.138, 95.101.111.180","2a02:26f0:480:d::210:f150, 2a02:26f0:480:d::210:f15e","staticgw.paytm.in.edgekey.net, e110161.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],staticgw1.paytm.in,23.221.240.102,"2a02:26f0:c900:298::26f8, 2a02:26f0:c900:28c::26f8","staticgw1.paytm.in.edgekey.net, e9976.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],staticgw2.paytm.in,104.102.35.103,"2a02:26f0:3400:298::26f8, 2a02:26f0:3400:29c::26f8","staticgw2.paytm.in.edgekey.net, e9976.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],staticgw3.paytm.in,84.53.164.199,"2a02:26f0:1700:787::26f8, 2a02:26f0:1700:789::26f8","staticgw3.paytm.in.edgekey.net, e9976.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],staticgw4.paytm.in,84.53.164.199,"2a02:26f0:6c00:181::26f8, 2a02:26f0:6c00:197::26f8","staticgw4.paytm.in.edgekey.net, e9976.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],staticgw5.paytm.in,84.53.164.199,"2a02:26f0:1700:789::26f8, 2a02:26f0:1700:787::26f8","staticgw5.paytm.in.edgekey.net, e9976.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],staticpg.paytm.in,23.222.46.133,,"staticpg.paytm.in.edgekey.net, e9976.j.akamaiedge.net","n0j.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],staticstaging.paytm.in,45.113.139.55,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],stg-cdp-backfill-service.mypaytm.com,172.21.179.209,,,"ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,True,172.21.179.209,,,,,,,
[x],stg-datahub-daas-mumbai.mypaytm.com,172.21.177.54,,,"ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,True,172.21.177.54,,,,,,,
[x],stg-fraud-merchant-usw2.osmose.paytmlabs.com,,,,,NOERROR,,,,,,,,,
[x],stg-ocr.mypaytm.com,"172.21.176.203, 172.21.178.244",,internal-staging-datain-common-alb-1553301483.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.21.176.203, 172.21.178.244",,,,,,,
[x],stg.hero.paytmlabs.com,"54.237.133.81, 18.205.222.128, 52.202.168.65, 54.161.241.46",,stg.hero.paytmlabs.com.herokudns.com,"dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],stocks.paytmmoney.com,23.218.170.14,,"stocks.paytmmoney.com.edgekey.net, e12440.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sts.paytm.com,104.103.65.239,"2001:2030:4e:96::39e2, 2001:2030:4e:a4::39e2","sts.paytm.com.edgekey.net, e14818.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],subs-npci.paytm.in,,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,lbvr9yydv762dyj245gh8yl7glqj8nvx,,,
[x],support.paytm.com,104.102.52.13,"2a02:26f0:3100:192::39e2, 2a02:26f0:3100:191::39e2","support.paytm.com.edgekey.net, e14818.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],supportbridge.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,,,nginx-20211027112538111300000001-539143657.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],survey.paytm.com,104.75.89.203,"2a02:26f0:3100:2a0::39e2, 2a02:26f0:3100:2b4::39e2","survey.paytm.com-v2.edgekey.net, e14818.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test.ad.paytm.com,"172.21.77.34, 172.21.78.4",,k8s-staging-ingressn-ed24edacd0-4681546791170ae4.elb.ap-south-1.amazonaws.com,"ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,True,"172.21.77.34, 172.21.78.4",,,,,,,
[x],test.paytm.in,125.63.68.107,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,google-site-verification=LPqFIy2fDZ_01oFc8444lOsKKWbMAUyV_jpydrIfrSQ,,,
[x],test1.paytmbank.com,"172.23.2.217, 172.23.4.232",,mwinternalnwloadbalancer-f2b22d6e02132566.elb.ap-south-1.amazonaws.com,"ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,True,"172.23.2.217, 172.23.4.232",,,,,,,
[x],testcdn-assetscdn1.paytm.com,2.19.225.137,"2a02:26f0:480:59a::39e2, 2a02:26f0:480:5b9::39e2","testcdn-assetscdn1.paytm.com.edgekey.net, e14818.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],testcdn-business.paytm.com,54.144.128.85,,,,NOERROR,,,,,,,,,
[x],testcdn.paytm.com,"2.16.202.107, 95.101.54.232","2a02:26f0:480:e::210:f105, 2a02:26f0:480:e::210:f10e","testcdn.paytm.com.edgesuite.net, a54.dscr.akamai.net","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],testcdn1.paytm.com,104.75.89.203,,"testcdn1.paytm.com.edgekey.net, e14818.dsca.akamaiedge.net, testcdn1.paytm.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com, n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tickets.paytm.com,104.75.89.203,"2a02:26f0:7100:88f::39e2, 2a02:26f0:7100:8ba::39e2","tickets.paytm.com-v1.edgekey.net, e14818.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tokenization.paytm.in,"2.16.187.16, 2.16.187.58, 2.16.187.89, 2.16.187.152","2a02:26f0:1700:11::b856:6792, 2a02:26f0:1700:11::b856:678e","tokenization.paytm.in.edgekey.net, e36431.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tollplaza.paytmbank.com,23.37.32.80,"2a02:26f0:1700:786::1957, 2a02:26f0:1700:78c::1957","tollplaza.paytmbank.com.edgekey.net, e6487.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tomtom-home.internal.ap-northeast-3.prod-dr.paypay.risk.pai.mypaytm.com,"10.176.15.142, 10.176.21.193, 10.176.0.226",,internal-nginx-20220629045416421900000004-2143198671.ap-northeast-3.elb.amazonaws.com,"ns-1308.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,True,"10.176.15.142, 10.176.21.193, 10.176.0.226",,,,,,,
[x],tools.paytmmoney.com,"3.109.6.176, 35.154.60.1",,dualstack.tools-devops-1263985263.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tr.gamepind.com,,,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],transactionhistory-ite-origin.paytmbank.com,"35.154.171.61, 13.235.14.243",,k8s-eksite-ingressi-798dd3f438-727924865.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],transfer.paytmbank.com,23.37.32.80,"2a02:26f0:1700:786::1957, 2a02:26f0:1700:78c::1957","transfer.paytmbank.com.edgekey.net, e6487.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],travel.paytm.com,"3.7.155.119, 15.207.39.118",,,"ns-1570.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1381.awsdns-44.org, ns-1012.awsdns-62.net, ns-240.awsdns-30.com, ns-1570.awsdns-04.co.uk",,,,,,
[x],travelblog.paytm.com,"54.225.209.187, 54.161.153.234",,"travelpaytm.wpengine.com, lbmaster-90731.wpengine.com, cluster90-elbwpeel-1jny0w8nls99q-1603760358.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],traveldev.paytm.com,,,,"ns-1963.awsdns-53.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-334.awsdns-41.com, ns-682.awsdns-21.net, ns-1500.awsdns-59.org, ns-1963.awsdns-53.co.uk",,,,,,
[x],traveltools.mypaytm.com,,,,"ns-773.awsdns-32.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],trivialive.gamepind.com,,,,,NOERROR,,,,,,,,,
[x],trust-dev.paytm.in,"2.16.187.122, 2.16.187.121","2a02:26f0:7100::687e:25aa, 2a02:26f0:7100::687e:25b2","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],trust-offline.paytm.in,"65.1.195.21, 65.1.103.173",,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],trust-preprod.paytm.in,"2.18.29.232, 2.18.29.107","2a02:26f0:d200::6855:f91b, 2a02:26f0:d200::6855:f91a","trust-preprod.paytm.in.edgekey.net, e25072.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],trust-uat.paytm.in,84.53.164.199,"2a02:26f0:1700:787::26f8, 2a02:26f0:1700:789::26f8","trust-uat.paytm.in-v1.edgekey.net, e9976.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],trust-uat1.paytm.in,"2.23.7.24, 2.23.7.18","2a02:26f0:1700:11::b856:6796, 2a02:26f0:1700:11::b856:6784","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],trust.paytm.in,84.53.164.199,"2a02:26f0:6c00:197::26f8, 2a02:26f0:6c00:181::26f8","trust.paytm.in.edgekey.net, e9976.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],trust.paytmbank.com,23.222.41.12,"2a02:26f0:c900:29d::1957, 2a02:26f0:c900:294::1957","trust.paytmbank.com.edgekey.net, e6487.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],uad-staging-internal.paytmbank.com,"172.24.38.233, 172.24.36.97",,internal-gg-staging-alb-internal-1127125404.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.24.38.233, 172.24.36.97",,,,,,,
[x],uat.lending.paytm.com,"3.6.35.182, 52.66.164.62",,lending-platform-staging-686675933.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],uat.movies-internal.paytm.com,"10.90.5.186, 10.90.1.5",,,"ns-2.awsdns-00.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.90.5.186, 10.90.1.5","ns-1412.awsdns-48.org, ns-1983.awsdns-55.co.uk, ns-2.awsdns-00.com, ns-614.awsdns-12.net",,,,,,
[x],uk.gamepind.com,,,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],um.paytm.com,54.254.108.65,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ump2-ite.paytm.in,"2.20.142.96, 2.20.142.107","2a02:26f0:c900:9::5f65:4a88, 2a02:26f0:c900:9::5f65:4a96","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ump2-ite2.paytm.in,"95.101.111.183, 95.101.111.140","2a02:26f0:480:d::210:f15a, 2a02:26f0:480:d::210:f14b","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ump2-ite3.paytm.in,"62.115.252.67, 62.115.252.11","2001:2030:0:17::5f65:852a, 2001:2030:0:17::50ef:fe21","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ump2-ite4.paytm.in,"96.16.54.139, 96.16.54.145","2a02:26f0:d8::685e:64a2, 2a02:26f0:d8::685e:64a9","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ump3-ite.paytm.in,"96.16.54.145, 96.16.54.139","2a02:26f0:d8::685e:64a9, 2a02:26f0:d8::685e:64a2","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],unified-transaction-history-origin.paytmbank.com,"43.205.21.97, 35.154.167.177",,k8s-transactionhistor-a63596ea97-1962915156.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],upigateway.paytmbank.com,23.42.199.218,"2a02:26f0:c900:294::1957, 2a02:26f0:c900:29d::1957","upigateway.paytmbank.com.edgekey.net, e6487.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],upipms-staging1.paytmbank.com,23.201.245.180,"2a02:26f0:480:389::1957, 2a02:26f0:480:38b::1957","upipms-staging1.paytmbank.com.edgekey.net, e6487.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],upipms.paytmbank.com,104.108.106.161,"2600:1408:7400:1aa::1957, 2600:1408:7400:1ac::1957, 2600:1408:7400:196::1957","upipms.paytmbank.com.edgekey.net, e6487.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],upirefund-retry-origin.paytmbank.com,203.145.172.188,,,"ns-361.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],upisecure-hsm.paytmbank.com,,,,"ns-361.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,5m1dr7zzkp1h05887xdwdfyxbtjd5bvm,,,
[x],upisecure-staging.paytmbank.com,23.37.32.80,"2a02:26f0:1700:78c::1957, 2a02:26f0:1700:786::1957","upisecure-staging.paytmbank.com.edgekey.net, e6487.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],upisecure.paytmbank.com,23.37.32.80,"2a02:26f0:1700:78c::1957, 2a02:26f0:1700:786::1957","upisecure.paytmbank.com.edgekey.net, e6487.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ups.paytm.com,2.19.225.137,"2a02:26f0:480:49a::39e2, 2a02:26f0:480:490::39e2","ups.paytm.com.edgekey.net, e14818.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ups.paytmbank.com,23.218.55.207,"2a02:26f0:7100:897::1957, 2a02:26f0:7100:892::1957, 2a02:26f0:7100:8b1::1957","ups.paytmbank.com.edgekey.net, e6487.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],url-shortner-qa.paytm.in,,,"accounts-staging.paytm.in.edgekey.net, e25072.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],url1756.info.paytmfirstgames.com,"167.89.118.83, 167.89.123.124, 167.89.118.52, 167.89.123.54",,sendgrid.net,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,"ns15.dnsmadeeasy.com, ns10.dnsmadeeasy.com, ns12.dnsmadeeasy.com, ns14.dnsmadeeasy.com, ns13.dnsmadeeasy.com, ns11.dnsmadeeasy.com",,,"v=spf1 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:149.72.0.0/16 ip4:159.183.0.0/16 include:ab.sendgrid.net ~all, google-site-verification=1UEf8ey-RibUjY6gnpqIZFjWNqMknmeyeHz1zTmj0DE, mailru-verification: 2e3995fa8a7d00e0, p8bnb2lp424dkl3c4io1aemiei","mx2.sendgrid.net, mx.sendgrid.net","amazonaws.com, godaddy.com",
[x],user.paas.paytm.com,103.206.164.29,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vmndwh.mypaytm.com,"172.21.60.221, 172.21.60.241",,internal-daas-devops-all-app-alb-1542792226.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.21.60.221, 172.21.60.241",,,,,,,
[x],vpn.paytmbank.com,43.242.213.222,,,"ns-361.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vpn.paytmlabs.com,,,,"ns-1953.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],wallet-autodoc1.paytm.in,10.142.51.178,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,True,10.142.51.178,"ns-1245.awsdns-27.org, ns-2042.awsdns-63.co.uk, ns-29.awsdns-03.com, ns-796.awsdns-35.net",,,,,,
[x],wallet-autodoc2.paytm.in,10.142.51.178,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,True,10.142.51.178,,,,,,,
[x],wallet-autodoc3.paytm.in,10.142.54.130,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,True,10.142.54.130,,,,,,,
[x],wallet-autodoc4.paytm.in,10.142.54.130,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,True,10.142.54.130,,,,,,,
[x],wallet-autodoc5.paytm.in,10.142.54.130,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,True,10.142.54.130,"ns-1245.awsdns-27.org, ns-2042.awsdns-63.co.uk, ns-29.awsdns-03.com, ns-796.awsdns-35.net",,,,,,
[x],wallet-data-dev.paytm.in,"96.6.42.210, 96.6.42.192","2600:1408:7400::6006:2a2a, 2600:1408:7400::6006:2a2b","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-dc.paytm.in,"23.41.178.123, 23.41.178.107","2a02:26f0:11a::5f65:173b, 2a02:26f0:11a::5f65:1752","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net, e127277.dsca.akamaiedge.net.0.1.cn.akamaiedge.net","n0cn.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-hotfix.paytm.in,"2.16.187.121, 2.16.187.122","2a02:26f0:6c00::210:bb7a, 2a02:26f0:6c00::210:bb79","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-hotfix2.paytm.in,"2.23.7.24, 2.23.7.18","2a02:26f0:1700:11::b856:6784, 2a02:26f0:1700:11::b856:6796","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-integration.paytm.in,"2.23.7.24, 2.23.7.18","2a02:26f0:1700:11::b856:6796, 2a02:26f0:1700:11::b856:6784","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-ite.paytm.in,"23.41.178.123, 23.41.178.107","2a02:26f0:11a::5f65:1752, 2a02:26f0:11a::5f65:173b","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net, e127277.dsca.akamaiedge.net.0.1.cn.akamaiedge.net","n0cn.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-ite2.paytm.in,10.142.51.178,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,True,10.142.51.178,,,,,,,
[x],wallet-ite3.paytm.in,,"2600:1408:7400::6006:2a2a, 2600:1408:7400::6006:2a2b","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-marvel.paytm.in,"23.213.161.200, 23.213.161.197","2a02:26f0:c900:9::5f65:4a88, 2a02:26f0:c900:9::5f65:4a96","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-pgp.paytm.in,"62.115.252.11, 62.115.252.67","2001:2030:0:17::50ef:fe21, 2001:2030:0:17::5f65:852a","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-pos.paytm.in,"95.101.111.140, 95.101.111.183","2a02:26f0:480:d::210:f14b, 2a02:26f0:480:d::210:f15a","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-qa8.paytm.in,"2.16.187.121, 2.16.187.122","2a02:26f0:7100::687e:25aa, 2a02:26f0:7100::687e:25b2","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-qa9.paytm.in,"80.239.254.33, 95.101.133.42","2001:2030:0:17::5f65:852a, 2001:2030:0:17::50ef:fe21","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-slack.paytm.in,"2.16.187.122, 2.16.187.121","2a02:26f0:7100::687e:25aa, 2a02:26f0:7100::687e:25b2","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet-staging.paytm.in,"173.222.107.207, 173.222.107.196","2a02:26f0:ab00::214:8f48, 2a02:26f0:ab00::214:8e32","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wallet.paytm.in,,"2a02:26f0:3500:593::26f8, 2a02:26f0:3500:598::26f8","wallet.paytm.in.edgekey.net, e9976.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],walletdev-jenkins.paytm.in,10.142.52.49,,,"ns-29.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,True,10.142.52.49,,,,,,,
[x],web.movies-internal.paytm.com,"10.90.1.5, 10.90.5.186",,,"ns-2.awsdns-00.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.90.1.5, 10.90.5.186",,,,,,,
[x],webinvoke.paytm.in,23.218.171.64,"2a02:26f0:6c00:1b8::3390, 2a02:26f0:6c00:18a::3390","webinvoke.paytm.in.edgekey.net, e13200.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],websms.paytm.com,"13.127.197.40, 13.126.241.244",,paytm-api-alb-1461844745.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],weex-beta.paytm.in,"96.16.54.139, 96.16.54.145","2a02:26f0:d8::685e:64a9, 2a02:26f0:d8::685e:64a2","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wiki.mypaytm.com,84.53.164.199,"2a02:26f0:1700:789::26f8, 2a02:26f0:1700:787::26f8","wiki.mypaytm.com.edgekey.net, e9976.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wikistaging.mypaytm.com,,,wiki-staging-lb-1680477899.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ws.paytmmall.com,,,,"ns-1069.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-797.awsdns-35.net, ns-1069.awsdns-05.org, ns-142.awsdns-17.com, ns-1963.awsdns-53.co.uk",,,,,,
[x],www.business.paytm.com,23.38.18.36,,"www.business.paytm.com-v1.edgekey.net, e9976.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www.maquette-audit.mypaytm.com,"3.6.124.120, 52.66.172.16",,,"ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.paytm.ca,"18.66.112.119, 18.66.112.126, 18.66.112.6, 18.66.112.3","2600:9000:223f:3c00:2:6b:7e80:93a1, 2600:9000:223f:b800:2:6b:7e80:93a1, 2600:9000:223f:4600:2:6b:7e80:93a1, 2600:9000:223f:ea00:2:6b:7e80:93a1, 2600:9000:223f:9000:2:6b:7e80:93a1, 2600:9000:223f:f400:2:6b:7e80:93a1, 2600:9000:223f:3200:2:6b:7e80:93a1, 2600:9000:223f:8600:2:6b:7e80:93a1",d1kntp0zvmxfcq.cloudfront.net,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-88.awsdns-11.com, ns-1777.awsdns-30.co.uk, ns-588.awsdns-09.net, ns-1148.awsdns-15.org",True,cloudfront,,,,
