new,host,a,soa,ns,status_code,aaaa,cname,mx,caa,cdn,cdn-name,txt,has_internal_ips,internal_ips
[x],r25308082.sync.app.asana.com,"54.83.140.242, 54.208.98.190, 34.198.0.228, 52.21.65.155, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25308083.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 54.83.140.242, 54.208.98.190, 52.21.65.155, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25308084.sync.app.asana.com,"34.198.0.228, 52.21.65.155, 54.83.140.242, 54.208.98.190, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25308090.sync.app.asana.com,"18.205.32.100, 54.83.140.242, 54.208.98.190, 52.21.65.155, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25308091.sync.app.asana.com,"54.83.140.242, 54.208.98.190, 18.205.32.100, 34.198.0.228, 44.210.28.19, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25308093.sync.app.asana.com,"34.198.0.228, 54.83.140.242, 18.205.32.100, 54.208.98.190, 44.210.28.19, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25308095.sync.app.asana.com,"44.210.28.19, 34.198.0.228, 54.83.140.242, 18.205.32.100, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25309495.sync.app.asana.com,"54.83.140.242, 18.205.32.100, 44.210.28.19, 52.21.65.155, 54.208.98.190, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25309725.sync.app.asana.com,"52.21.65.155, 18.205.32.100, 44.210.28.19, 54.208.98.190, 54.83.140.242, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25309947.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 52.21.65.155, 54.83.140.242, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25310031.sync.app.asana.com,"18.205.32.100, 52.21.65.155, 44.210.28.19, 54.208.98.190, 54.83.140.242, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25310933.sync.app.asana.com,"52.21.65.155, 34.198.0.228, 18.205.32.100, 44.210.28.19, 54.208.98.190, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25310950.sync.app.asana.com,"44.210.28.19, 54.208.98.190, 52.21.65.155, 34.198.0.228, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25310957.sync.app.asana.com,"52.21.65.155, 54.83.140.242, 54.208.98.190, 18.205.32.100, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25328186.sync.app.asana.com,"44.210.28.19, 54.208.98.190, 34.198.0.228, 52.21.65.155, 18.205.32.100, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25328191.sync.app.asana.com,"34.198.0.228, 18.205.32.100, 52.21.65.155, 54.208.98.190, 44.210.28.19, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25328260.sync.app.asana.com,"54.83.140.242, 54.208.98.190, 52.21.65.155, 34.198.0.228, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25329602.sync.app.asana.com,"54.208.98.190, 34.198.0.228, 18.205.32.100, 52.21.65.155, 44.210.28.19, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25329674.sync.app.asana.com,"54.208.98.190, 52.21.65.155, 34.198.0.228, 54.83.140.242, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25329812.sync.app.asana.com,"52.21.65.155, 34.198.0.228, 18.205.32.100, 54.83.140.242, 44.210.28.19, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r25359481.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 52.21.65.155, 34.198.0.228, 54.83.140.242, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25359485.sync.app.asana.com,"52.21.65.155, 34.198.0.228, 54.208.98.190, 54.83.140.242, 18.205.32.100, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25359487.sync.app.asana.com,"54.83.140.242, 52.21.65.155, 44.210.28.19, 34.198.0.228, 18.205.32.100, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r25359488.sync.app.asana.com,"44.210.28.19, 54.83.140.242, 18.205.32.100, 54.208.98.190, 34.198.0.228, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25359491.sync.app.asana.com,"34.198.0.228, 52.21.65.155, 54.83.140.242, 18.205.32.100, 44.210.28.19, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25359511.sync.app.asana.com,"52.21.65.155, 18.205.32.100, 54.83.140.242, 54.208.98.190, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25359519.sync.app.asana.com,"54.83.140.242, 18.205.32.100, 54.208.98.190, 34.198.0.228, 52.21.65.155, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25359528.sync.app.asana.com,"44.210.28.19, 34.198.0.228, 54.83.140.242, 52.21.65.155, 54.208.98.190, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25359539.sync.app.asana.com,"18.205.32.100, 34.198.0.228, 44.210.28.19, 54.83.140.242, 54.208.98.190, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25360922.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 34.198.0.228, 54.208.98.190, 18.205.32.100, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r25360934.sync.app.asana.com,"18.205.32.100, 44.210.28.19, 54.208.98.190, 52.21.65.155, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25360970.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 54.83.140.242, 52.21.65.155, 34.198.0.228, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25360975.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 18.205.32.100, 54.208.98.190, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25360977.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 54.83.140.242, 34.198.0.228, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25388300.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 54.83.140.242, 54.208.98.190, 34.198.0.228, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25420500.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 34.198.0.228, 54.83.140.242, 52.21.65.155, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25428600.sync.app.asana.com,"54.83.140.242, 18.205.32.100, 34.198.0.228, 52.21.65.155, 44.210.28.19, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25429110.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 52.21.65.155, 34.198.0.228, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25429500.sync.app.asana.com,"54.83.140.242, 52.21.65.155, 44.210.28.19, 54.208.98.190, 18.205.32.100, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25441139.sync.app.asana.com,"18.205.32.100, 54.83.140.242, 44.210.28.19, 52.21.65.155, 34.198.0.228, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25441200.sync.app.asana.com,"34.198.0.228, 54.208.98.190, 52.21.65.155, 54.83.140.242, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25441276.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 54.83.140.242, 18.205.32.100, 34.198.0.228, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25441520.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 52.21.65.155, 54.83.140.242, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25441540.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 44.210.28.19, 18.205.32.100, 54.83.140.242, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25441597.sync.app.asana.com,"34.198.0.228, 44.210.28.19, 54.208.98.190, 52.21.65.155, 18.205.32.100, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25442307.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 34.198.0.228, 18.205.32.100, 54.83.140.242, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r25442315.sync.app.asana.com,"34.198.0.228, 52.21.65.155, 18.205.32.100, 54.83.140.242, 54.208.98.190, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25442454.sync.app.asana.com,"54.208.98.190, 34.198.0.228, 18.205.32.100, 44.210.28.19, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25442542.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 34.198.0.228, 54.83.140.242, 18.205.32.100, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25458887.sync.app.asana.com,"54.83.140.242, 54.208.98.190, 34.198.0.228, 18.205.32.100, 52.21.65.155, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25500770.sync.app.asana.com,"54.83.140.242, 34.198.0.228, 18.205.32.100, 44.210.28.19, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25501810.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 34.198.0.228, 18.205.32.100, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25585100.sync.app.asana.com,"52.21.65.155, 44.210.28.19, 34.198.0.228, 54.208.98.190, 18.205.32.100, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25622800.sync.app.asana.com,"18.205.32.100, 34.198.0.228, 54.83.140.242, 54.208.98.190, 52.21.65.155, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25656410.sync.app.asana.com,"34.198.0.228, 54.208.98.190, 52.21.65.155, 44.210.28.19, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25672910.sync.app.asana.com,"34.198.0.228, 18.205.32.100, 52.21.65.155, 44.210.28.19, 54.83.140.242, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25684200.sync.app.asana.com,"18.205.32.100, 52.21.65.155, 54.208.98.190, 34.198.0.228, 54.83.140.242, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25693210.sync.app.asana.com,"18.205.32.100, 54.83.140.242, 52.21.65.155, 54.208.98.190, 34.198.0.228, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25719610.sync.app.asana.com,"52.21.65.155, 18.205.32.100, 54.208.98.190, 34.198.0.228, 54.83.140.242, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25777400.sync.app.asana.com,"44.210.28.19, 54.208.98.190, 18.205.32.100, 34.198.0.228, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25777500.sync.app.asana.com,"54.83.140.242, 52.21.65.155, 34.198.0.228, 54.208.98.190, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25801500.sync.app.asana.com,"34.198.0.228, 54.83.140.242, 44.210.28.19, 52.21.65.155, 54.208.98.190, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25801510.sync.app.asana.com,"54.208.98.190, 34.198.0.228, 54.83.140.242, 52.21.65.155, 18.205.32.100, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25822100.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 54.83.140.242, 34.198.0.228, 52.21.65.155, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25822800.sync.app.asana.com,"54.208.98.190, 52.21.65.155, 18.205.32.100, 44.210.28.19, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25823800.sync.app.asana.com,"18.205.32.100, 44.210.28.19, 52.21.65.155, 54.208.98.190, 54.83.140.242, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25827310.sync.app.asana.com,"54.83.140.242, 52.21.65.155, 34.198.0.228, 44.210.28.19, 18.205.32.100, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25828410.sync.app.asana.com,"34.198.0.228, 54.83.140.242, 18.205.32.100, 44.210.28.19, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25842510.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 52.21.65.155, 18.205.32.100, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25850910.sync.app.asana.com,"34.198.0.228, 44.210.28.19, 52.21.65.155, 54.83.140.242, 54.208.98.190, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25852800.sync.app.asana.com,"18.205.32.100, 52.21.65.155, 54.83.140.242, 34.198.0.228, 44.210.28.19, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25852810.sync.app.asana.com,"54.83.140.242, 44.210.28.19, 52.21.65.155, 34.198.0.228, 18.205.32.100, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25852900.sync.app.asana.com,"44.210.28.19, 54.83.140.242, 54.208.98.190, 52.21.65.155, 34.198.0.228, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r25854400.sync.app.asana.com,"34.198.0.228, 54.208.98.190, 52.21.65.155, 54.83.140.242, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25854900.sync.app.asana.com,"18.205.32.100, 52.21.65.155, 54.208.98.190, 34.198.0.228, 54.83.140.242, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25856900.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 34.198.0.228, 54.83.140.242, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25858200.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 18.205.32.100, 54.83.140.242, 54.208.98.190, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25862810.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 44.210.28.19, 52.21.65.155, 18.205.32.100, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25862910.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 34.198.0.228, 54.83.140.242, 52.21.65.155, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25863300.sync.app.asana.com,"18.205.32.100, 52.21.65.155, 34.198.0.228, 54.83.140.242, 54.208.98.190, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r25863410.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 34.198.0.228, 44.210.28.19, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25865910.sync.app.asana.com,"34.198.0.228, 54.83.140.242, 44.210.28.19, 18.205.32.100, 54.208.98.190, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25866110.sync.app.asana.com,"52.21.65.155, 18.205.32.100, 54.208.98.190, 44.210.28.19, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25884310.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 44.210.28.19, 34.198.0.228, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25885610.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 52.21.65.155, 34.198.0.228, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25903910.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 54.208.98.190, 34.198.0.228, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25911810.sync.app.asana.com,"52.21.65.155, 54.83.140.242, 44.210.28.19, 34.198.0.228, 18.205.32.100, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r25912010.sync.app.asana.com,"52.21.65.155, 54.83.140.242, 54.208.98.190, 18.205.32.100, 34.198.0.228, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25926100.sync.app.asana.com,"34.198.0.228, 52.21.65.155, 54.208.98.190, 54.83.140.242, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25926200.sync.app.asana.com,"34.198.0.228, 54.83.140.242, 18.205.32.100, 44.210.28.19, 54.208.98.190, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25926300.sync.app.asana.com,"18.205.32.100, 44.210.28.19, 34.198.0.228, 52.21.65.155, 54.83.140.242, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25943010.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 44.210.28.19, 18.205.32.100, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25962610.sync.app.asana.com,"18.205.32.100, 34.198.0.228, 44.210.28.19, 54.83.140.242, 54.208.98.190, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25984700.sync.app.asana.com,"34.198.0.228, 18.205.32.100, 44.210.28.19, 54.208.98.190, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25988400.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 54.83.140.242, 34.198.0.228, 52.21.65.155, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r25991600.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 44.210.28.19, 18.205.32.100, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r25993000.sync.app.asana.com,"54.83.140.242, 18.205.32.100, 54.208.98.190, 52.21.65.155, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r25995510.sync.app.asana.com,"54.83.140.242, 44.210.28.19, 52.21.65.155, 54.208.98.190, 18.205.32.100, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r25998400.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 34.198.0.228, 54.208.98.190, 18.205.32.100, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26008100.sync.app.asana.com,"18.205.32.100, 54.208.98.190, 44.210.28.19, 54.83.140.242, 52.21.65.155, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26019000.sync.app.asana.com,"34.198.0.228, 18.205.32.100, 54.83.140.242, 44.210.28.19, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26053400.sync.app.asana.com,"54.83.140.242, 18.205.32.100, 52.21.65.155, 54.208.98.190, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26067800.sync.app.asana.com,"44.210.28.19, 54.208.98.190, 34.198.0.228, 18.205.32.100, 52.21.65.155, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26069110.sync.app.asana.com,"54.208.98.190, 52.21.65.155, 54.83.140.242, 18.205.32.100, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26070110.sync.app.asana.com,"52.21.65.155, 34.198.0.228, 54.208.98.190, 54.83.140.242, 18.205.32.100, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26083800.sync.app.asana.com,"44.210.28.19, 34.198.0.228, 52.21.65.155, 18.205.32.100, 54.208.98.190, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26084710.sync.app.asana.com,"52.21.65.155, 44.210.28.19, 54.208.98.190, 34.198.0.228, 18.205.32.100, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
