input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,tls_subject_org_,csp_domains_,tls_wildcard_certificate
magic.beta.kartpay.com,Output Books,200,12689,magic.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,magic.beta.kartpay.com,443,https://magic.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://magic.beta.kartpay.com/index.php/login,,,
mamc174-29.beta.kartpay.com,Output Books,200,12819,mamc174-29.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mamc174-29.beta.kartpay.com,443,https://mamc174-29.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mamc174-29.beta.kartpay.com/index.php/login,,,
maps-auth-prod.beta.kartpay.com,Output Books,200,12923,maps-auth-prod.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,maps-auth-prod.beta.kartpay.com,443,https://maps-auth-prod.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://maps-auth-prod.beta.kartpay.com/index.php/login,,,
me-us.beta.kartpay.com,,200,226,me-us.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,me-us.beta.kartpay.com,443,https://me-us.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Nginx,1,False,,,,
media-for1-1.beta.kartpay.com,Output Books,200,12871,media-for1-1.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,media-for1-1.beta.kartpay.com,443,https://media-for1-1.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://media-for1-1.beta.kartpay.com/index.php/login,,,
mercury-60.beta.kartpay.com,Output Books,200,12819,mercury-60.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mercury-60.beta.kartpay.com,443,https://mercury-60.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mercury-60.beta.kartpay.com/index.php/login,,,
minos.beta.kartpay.com,Output Books,200,12689,minos.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,minos.beta.kartpay.com,443,https://minos.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://minos.beta.kartpay.com/index.php/login,,,
miscomplain.beta.kartpay.com,Output Books,200,12845,miscomplain.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,miscomplain.beta.kartpay.com,443,https://miscomplain.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://miscomplain.beta.kartpay.com/index.php/login,,,
miui-l7-data-other-c4.beta.kartpay.com,Output Books,200,13105,miui-l7-data-other-c4.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,miui-l7-data-other-c4.beta.kartpay.com,443,https://miui-l7-data-other-c4.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://miui-l7-data-other-c4.beta.kartpay.com/index.php/login,,,
mobdro.beta.kartpay.com,Output Books,200,12715,mobdro.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mobdro.beta.kartpay.com,443,https://mobdro.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mobdro.beta.kartpay.com/index.php/login,,,
mobile-rest.beta.kartpay.com,Output Books,200,12845,mobile-rest.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mobile-rest.beta.kartpay.com,443,https://mobile-rest.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mobile-rest.beta.kartpay.com/index.php/login,,,
mond.beta.kartpay.com,Output Books,200,12663,mond.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mond.beta.kartpay.com,443,https://mond.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mond.beta.kartpay.com/index.php/login,,,
mr-payments.beta.kartpay.com,Output Books,200,12845,mr-payments.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mr-payments.beta.kartpay.com,443,https://mr-payments.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mr-payments.beta.kartpay.com/index.php/login,,,
mr24p00it.beta.kartpay.com,Output Books,200,12793,mr24p00it.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mr24p00it.beta.kartpay.com,443,https://mr24p00it.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mr24p00it.beta.kartpay.com/index.php/login,,,
mvdemo.kartpay.com,Output Books,200,12585,mvdemo.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mvdemo.kartpay.com,443,https://mvdemo.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mvdemo.kartpay.com/index.php/login,,,
mvsagar.kartpay.com,Output Books,200,12611,mvsagar.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mvsagar.kartpay.com,443,https://mvsagar.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mvsagar.kartpay.com/index.php/login,,,
mw-brooklyn1-proxy.beta.kartpay.com,Output Books,200,13027,mw-brooklyn1-proxy.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mw-brooklyn1-proxy.beta.kartpay.com,443,https://mw-brooklyn1-proxy.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mw-brooklyn1-proxy.beta.kartpay.com/index.php/login,,,
mw-cc-preview-prod-proxy3.beta.kartpay.com,,200,226,mw-cc-preview-prod-proxy3.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mw-cc-preview-prod-proxy3.beta.kartpay.com,443,https://mw-cc-preview-prod-proxy3.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Nginx,1,False,,,,
mx-new-corp.beta.kartpay.com,Output Books,200,12845,mx-new-corp.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mx-new-corp.beta.kartpay.com,443,https://mx-new-corp.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mx-new-corp.beta.kartpay.com/index.php/login,,,
myremotepc.beta.kartpay.com,Output Books,200,12819,myremotepc.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,myremotepc.beta.kartpay.com,443,https://myremotepc.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://myremotepc.beta.kartpay.com/index.php/login,,,
mysql-artizanstore.kartpay.com,Output Books,200,12897,mysql-artizanstore.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mysql-artizanstore.kartpay.com,443,https://mysql-artizanstore.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mysql-artizanstore.kartpay.com/index.php/login,,,
mywww.beta.kartpay.com,Output Books,200,12689,mywww.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,mywww.beta.kartpay.com,443,https://mywww.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://mywww.beta.kartpay.com/index.php/login,,,
naohiko.beta.kartpay.com,Output Books,200,12741,naohiko.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,naohiko.beta.kartpay.com,443,https://naohiko.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://naohiko.beta.kartpay.com/index.php/login,,,
nautilus-intl.beta.kartpay.com,Output Books,200,12897,nautilus-intl.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,nautilus-intl.beta.kartpay.com,443,https://nautilus-intl.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://nautilus-intl.beta.kartpay.com/index.php/login,,,
netscaler.beta.kartpay.com,Output Books,200,12793,netscaler.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,netscaler.beta.kartpay.com,443,https://netscaler.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://netscaler.beta.kartpay.com/index.php/login,,,
new-chef-accessrelay-config-redirect.beta.kartpay.com,Output Books,200,13495,new-chef-accessrelay-config-redirect.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,new-chef-accessrelay-config-redirect.beta.kartpay.com,443,https://new-chef-accessrelay-config-redirect.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://new-chef-accessrelay-config-redirect.beta.kartpay.com/index.php/login,,,
new-private-cache-web.beta.kartpay.com,Output Books,200,13105,new-private-cache-web.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,new-private-cache-web.beta.kartpay.com,443,https://new-private-cache-web.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://new-private-cache-web.beta.kartpay.com/index.php/login,,,
newapiacc-accantiviruspre.beta.kartpay.com,Output Books,200,13209,newapiacc-accantiviruspre.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,newapiacc-accantiviruspre.beta.kartpay.com,443,https://newapiacc-accantiviruspre.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://newapiacc-accantiviruspre.beta.kartpay.com/index.php/login,,,
newmv.kartpay.com,Output Books,200,12559,newmv.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,newmv.kartpay.com,443,https://newmv.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://newmv.kartpay.com/index.php/login,,,
nissan-fivehundred-5.beta.kartpay.com,Output Books,200,13079,nissan-fivehundred-5.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,nissan-fivehundred-5.beta.kartpay.com,443,https://nissan-fivehundred-5.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://nissan-fivehundred-5.beta.kartpay.com/index.php/login,,,
o72.beta.kartpay.com,Output Books,200,12637,o72.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,o72.beta.kartpay.com,443,https://o72.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://o72.beta.kartpay.com/index.php/login,,,
oc.kartpay.com,Output Books,200,12481,oc.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,oc.kartpay.com,443,https://oc.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://oc.kartpay.com/index.php/login,,,
offload.beta.kartpay.com,Output Books,200,12741,offload.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,offload.beta.kartpay.com,443,https://offload.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://offload.beta.kartpay.com/index.php/login,,,
open-schedule-prod.beta.kartpay.com,,200,226,open-schedule-prod.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,open-schedule-prod.beta.kartpay.com,443,https://open-schedule-prod.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Nginx,1,False,,,,
open-signin.beta.kartpay.com,Output Books,200,12845,open-signin.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,open-signin.beta.kartpay.com,443,https://open-signin.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://open-signin.beta.kartpay.com/index.php/login,,,
orderjets.beta.kartpay.com,Output Books,200,12793,orderjets.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,orderjets.beta.kartpay.com,443,https://orderjets.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://orderjets.beta.kartpay.com/index.php/login,,,
origin-pdydalyelwb01.beta.kartpay.com,Output Books,200,13079,origin-pdydalyelwb01.beta.kartpay.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-02-15T04:10:27Z,2023-05-16T04:10:26Z,CN=accounts.jindalauto.in,accounts.jindalauto.in,accounts.jindalauto.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,877f0cbdf53fc3ac270b37e0e4338c47,db980ba6d089072175631cd20452947b7538e6e7077cf571ae095c078eda12a4,ctls,origin-pdydalyelwb01.beta.kartpay.com,443,https://origin-pdydalyelwb01.beta.kartpay.com:443,https,nginx,text/html,GET,3.108.122.205,/,-1761458301,3.108.122.205,Semantic UI,252,False,https://origin-pdydalyelwb01.beta.kartpay.com/index.php/login,,,
