new,host,a,soa,ns,status_code,aaaa,cname,mx,txt
,h-135-207-98-69.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, ns11.cloudns.net, pns14.cloudns.net",NOERROR,,,,
,have.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, pns11.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, ns14.cloudns.net, pns13.cloudns.net, pns12.cloudns.net",NOERROR,,,,
,healthatwork.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,help.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,helpci-helpdesk.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns14.cloudns.net, ns11.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, ns12.cloudns.net, pns13.cloudns.net",NOERROR,,,,
,hermes-na-west-dev.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,homeloans.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns14.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, pns12.cloudns.net, pns11.cloudns.net, ns13.cloudns.net, ns12.cloudns.net",NOERROR,,,,
,host-130-16-198-26.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, ns11.cloudns.net",NOERROR,,,,
,host-134-205-125-50.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, ns12.cloudns.net, pns11.cloudns.net, ns14.cloudns.net, pns14.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, ns13.cloudns.net",NOERROR,,,,
,https03.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, pns13.cloudns.net",NOERROR,,,,
,huion.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, pns12.cloudns.net, pns11.cloudns.net, ns13.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, pns14.cloudns.net, ns11.cloudns.net",NOERROR,,,,
,hv-qrs-beta1-us-east-1b.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, pns11.cloudns.net, ns13.cloudns.net, ns12.cloudns.net",NOERROR,,,,
,i-repository-postgresmx.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, ns11.cloudns.net, pns12.cloudns.net, pns11.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, pns14.cloudns.net",NOERROR,,,,
,iad-gw.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,iantest.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,iconnect-sin.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, pns11.cloudns.net",NOERROR,,,,
,icubeus.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, pns13.cloudns.net, ns12.cloudns.net",NOERROR,,,,
,iespcct.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, pns11.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,imagesearchbling16.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, ns14.cloudns.net, pns13.cloudns.net, ns12.cloudns.net, pns11.cloudns.net",NOERROR,,,,
,incident.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, ns13.cloudns.net, ns14.cloudns.net, pns11.cloudns.net, pns14.cloudns.net, pns13.cloudns.net",NOERROR,,,,
,institution.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,int-mediaconfig-helpdesk.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,ip-143-76.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,ip.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,ipv4-c011-bhx003-virginmedia-isp.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,ipv4-c056-lhr005-ix.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns12.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,ipv4-c070-vie001-ix.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, pns11.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, pns13.cloudns.net",NOERROR,,,,
,ipv4-c075-iah001-ix.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, pns14.cloudns.net",NOERROR,,,,
,ipv4-c088-iah001-ix.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, pns13.cloudns.net, ns13.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, pns11.cloudns.net",NOERROR,,,,
,ipv4-c104-iah001-ix.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns11.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, ns14.cloudns.net, pns13.cloudns.net, ns12.cloudns.net",NOERROR,,,,
,ipv4-c153-ord003-ix.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, ns14.cloudns.net, pns11.cloudns.net, pns13.cloudns.net",NOERROR,,,,
,ipv4-c460-ord001-ix.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, pns13.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, pns12.cloudns.net, pns11.cloudns.net",NOERROR,,,,
,ipv4.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,ipv6-c495-ord001-ix.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns14.cloudns.net, pns11.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, pns12.cloudns.net, ns12.cloudns.net",NOERROR,,,,
,itcldap.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, pns11.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, pns12.cloudns.net",NOERROR,,,,
,jenkins-alphab2bmy-oceania.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, ns14.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, ns13.cloudns.net",NOERROR,,,,
,jenkins-tpicollection.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,jenkinsipv6qa-apiproduction.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, ns11.cloudns.net, pns11.cloudns.net, ns13.cloudns.net",NOERROR,,,,
,jira-uptime-reporting.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,joblauncher.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,johnmartin.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,jrss-215-71-72-63.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, pns14.cloudns.net, pns11.cloudns.net, ns11.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, pns13.cloudns.net",NOERROR,,,,
,jrss-215-72-159-35.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, pns12.cloudns.net, pns14.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, ns11.cloudns.net",NOERROR,,,,
,jrss-215-73-231-43cache.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, pns11.cloudns.net, ns13.cloudns.net",NOERROR,,,,
,kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, ns14.cloudns.net, pns14.cloudns.net",NOERROR,2a02:fe80:1010::8:4,,kartpay-com.mail.protection.outlook.com,"MS=ms83551886, v=spf1 include:spf.protection.outlook.com -all"
,lcsap2.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,ldb44.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,lef11-2-pdc.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, pns13.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,lef15-2-gra.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,lef20-4-gre.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, ns13.cloudns.net, pns13.cloudns.net",NOERROR,,,,
,lemiecarte.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, pns14.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,lik.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,linear-fa-p-har4.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, pns11.cloudns.net, pns14.cloudns.net",NOERROR,,,,
,live.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,liveblog.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns14.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,login.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, pns11.cloudns.net, pns12.cloudns.net",NOERROR,,,,
,loreal.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, pns12.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, ns14.cloudns.net, ns11.cloudns.net",NOERROR,,,,
,ma-sapportal-slc-mdn.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, pns14.cloudns.net",NOERROR,,,,
,magic.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, pns12.cloudns.net, ns13.cloudns.net",NOERROR,,,,
,mamc174-29.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, pns12.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,mapperhelper.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, ns13.cloudns.net",NOERROR,,,,
,maps-auth-prod.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,me-us.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns14.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, ns11.cloudns.net, pns11.cloudns.net, pns14.cloudns.net",NOERROR,,,,
,merchant.kartpay.com,,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns14.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns12.cloudns.net, ns13.cloudns.net, ns14.cloudns.net, pns12.cloudns.net",NOERROR,2a02:fe80:1010::8:4,,,
,mercury-60.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns14.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, ns12.cloudns.net",NOERROR,,,,
,miscomplain.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, pns11.cloudns.net, ns13.cloudns.net, pns14.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, ns11.cloudns.net, pns13.cloudns.net",NOERROR,,,,
,mobdro.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, pns14.cloudns.net, ns11.cloudns.net",NOERROR,,,,
,mobile-rest.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns11.cloudns.net, pns12.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, ns11.cloudns.net, ns14.cloudns.net, ns13.cloudns.net",NOERROR,,,,
,mond.beta.kartpay.com,,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,mr-payments.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, ns13.cloudns.net",NOERROR,,,,
,mta61.beta.kartpay.com,,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,mv431.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, pns11.cloudns.net, ns11.cloudns.net, pns13.cloudns.net, ns13.cloudns.net",NOERROR,,,,
,mvsagar.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, ns14.cloudns.net, pns13.cloudns.net, pns12.cloudns.net, pns11.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, pns14.cloudns.net",NOERROR,,,,
,mw-brooklyn1-proxy.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, pns12.cloudns.net, pns11.cloudns.net, ns14.cloudns.net, pns13.cloudns.net, ns12.cloudns.net",NOERROR,,,,
,mw-cc-preview-prod-proxy3.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,mwp15-st14-ssl.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, pns12.cloudns.net",NOERROR,,,,
,mx-new-corp.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,mysql-artizanstore.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns13.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,mywww.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, ns13.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,nautilus-intl.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,netscaler.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,new-chef-accessrelay-config-redirect.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, pns13.cloudns.net, pns11.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, pns14.cloudns.net, ns11.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,new-private-cache-web.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net",NOERROR,,,,
,newapiacc-accantiviruspre.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,newmv.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns12.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns13.cloudns.net, pns14.cloudns.net, ns14.cloudns.net, ns12.cloudns.net",NOERROR,,,,
,newuser.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, ns14.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, pns13.cloudns.net, pns11.cloudns.net",NOERROR,,,,
,newwwwold.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, pns13.cloudns.net, ns13.cloudns.net, ns12.cloudns.net, pns11.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, ns11.cloudns.net",NOERROR,,,,
,nissan-fivehundred-5.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, pns13.cloudns.net",NOERROR,,,,
,o72.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,oc.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, ns12.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, pns14.cloudns.net",NOERROR,,,,
,offload.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,ondemand-edge-shv-02-frt3.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,open-signin.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, ns14.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, pns12.cloudns.net, ns12.cloudns.net",NOERROR,,,,
,orderjets.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, ns12.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, ns11.cloudns.net",NOERROR,,,,
,origin-pdydalyelwb01.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, pns14.cloudns.net, pns11.cloudns.net, pns13.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, ns11.cloudns.net",NOERROR,,,,
,otmz-qadev.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,owlburger.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns11.cloudns.net, pns14.cloudns.net, pns13.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, ns13.cloudns.net, ns14.cloudns.net, pns11.cloudns.net",NOERROR,,,,
,owner-api.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns14.cloudns.net, ns12.cloudns.net, pns12.cloudns.net, ns14.cloudns.net, ns11.cloudns.net, pns11.cloudns.net, ns13.cloudns.net, pns13.cloudns.net",NOERROR,,,,
,oxy-oxygen-481e27cd.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns12.cloudns.net, ns14.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, pns14.cloudns.net, pns11.cloudns.net, ns13.cloudns.net, pns13.cloudns.net",NOERROR,,,,
,oxy-oxygen-628afac3.beta.kartpay.com,,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,oxy-oxygen-628afe34.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,oxy-oxygen-d89bce62.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,oxy-oxygen-d89bcec1.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns13.cloudns.net, pns11.cloudns.net, pns14.cloudns.net, ns13.cloudns.net, pns12.cloudns.net, ns11.cloudns.net, ns14.cloudns.net, ns12.cloudns.net",NOERROR,,,,
,p03-iwmb2.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,p04-imap.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","ns14.cloudns.net, ns13.cloudns.net, pns13.cloudns.net, pns14.cloudns.net, ns12.cloudns.net, pns11.cloudns.net, pns12.cloudns.net, ns11.cloudns.net",NOERROR,,,,
,p32-cache.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, ns12.cloudns.net, ns11.cloudns.net, pns13.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, pns14.cloudns.net, ns14.cloudns.net",NOERROR,,,,
,p34-buy.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net",,NOERROR,,,,
,p67-imap.beta.kartpay.com,3.108.122.205,"pns11.cloudns.net, support.cloudns.net","pns12.cloudns.net, ns11.cloudns.net, ns12.cloudns.net, ns14.cloudns.net, ns13.cloudns.net, pns11.cloudns.net, pns14.cloudns.net, pns13.cloudns.net",NOERROR,,,,
