input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,webserver,cdn,csp_domains_,final_url,tls_expired
click.update.thuisbezorgd.nl,403 - Forbidden: Access is denied.,403,1233,click.update.thuisbezorgd.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-09-11T00:00:00Z,2023-10-12T23:59:59Z,"CN=click.update.thuisbezorgd.nl, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",click.update.thuisbezorgd.nl,"SALESFORCE.COM, INC.",click.update.thuisbezorgd.nl,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bc9d71cac8499538135cd79f9ab3b176,1ca69de1e3830847197f2fc2f7158d4cbc3c45f820768102e90805a5692a8e00,ctls,click.update.thuisbezorgd.nl,443,https://click.update.thuisbezorgd.nl:443,https,text/html,GET,13.111.154.42,/,1631801191,13.111.154.42,HSTS,30,False,,,,,,,
cloud.connect.justeattakeaway.com,403 - Forbidden: Access is denied.,403,1233,cloud.connect.justeattakeaway.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-11-30T00:00:00Z,2023-12-31T23:59:59Z,"CN=cloud.connect.justeattakeaway.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",cloud.connect.justeattakeaway.com,"SALESFORCE.COM, INC.",cloud.connect.justeattakeaway.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8751526163375d773c64bed33c639e6f,c5004b0b3f1a570a55768ee3a70502e694c1e15ec614277df27e6f1596b569a4,ctls,cloud.connect.justeattakeaway.com,443,https://cloud.connect.justeattakeaway.com:443,https,text/html,GET,13.111.238.72,/,1631801191,13.111.238.72,,30,False,,,,,,,
cloud.email.just-eat.fr,403 - Forbidden: Access is denied.,403,1233,cloud.email.just-eat.fr,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,True,2023-03-01T00:00:00Z,2024-03-31T23:59:59Z,"CN=pub.s7.exacttarget.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",pub.s7.exacttarget.com,"Salesforce.com, Inc.",pub.s7.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,20842c6252c2eb071c46ce80114f2aec,316eb5676448730a883c79f2c332df5bb4009bc7650000f70159fc81f37df134,ctls,cloud.email.just-eat.fr,443,https://cloud.email.just-eat.fr:443,https,text/html,GET,136.147.129.35,/,1631801191,136.147.129.35,,30,False,,,,,,,
cloud.lieferando.at,Origin DNS error | cloud.lieferando.at | Cloudflare,530,6210,cloud.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,cloud.lieferando.at,443,https://cloud.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-331927004,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
cloud.ridewith.justeattakeaway.com,403 - Forbidden: Access is denied.,403,1233,cloud.ridewith.justeattakeaway.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-06-22T00:00:00Z,2023-07-23T23:59:59Z,"CN=cloud.ridewith.justeattakeaway.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",cloud.ridewith.justeattakeaway.com,"SALESFORCE.COM, INC.",cloud.ridewith.justeattakeaway.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,71a9f8dc74036dba832c32e7084d63b9,b7ddc21f809472a946eeb04ef38dbdd2226bca5114ee999054c1d7f19fba9603,ctls,cloud.ridewith.justeattakeaway.com,443,https://cloud.ridewith.justeattakeaway.com:443,https,text/html,GET,128.245.16.174,/,1631801191,128.245.16.174,,30,False,,,,,,,
cloud.update.10bis.co.il,403 - Forbidden: Access is denied.,403,1233,cloud.update.10bis.co.il,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-12-11T00:00:00Z,2024-01-11T23:59:59Z,"CN=cloud.update.10bis.co.il, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",cloud.update.10bis.co.il,"SALESFORCE.COM, INC.",cloud.update.10bis.co.il,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3013145c087f405e45bfa49fc4e07fe1,6e4408028405a4156a7fbcb0c24d102680b47d91ef06ec329d48099e049f1d68,ctls,cloud.update.10bis.co.il,443,https://cloud.update.10bis.co.il:443,https,text/html,GET,13.111.153.31,/,1631801191,13.111.153.31,,30,False,,,,,,,
cloud.update.eat.ch,403 - Forbidden: Access is denied.,403,1233,cloud.update.eat.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-03-08T00:00:00Z,2024-04-07T23:59:59Z,"CN=cloud.update.eat.ch, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",cloud.update.eat.ch,"Salesforce.com, Inc.",cloud.update.eat.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,eeb6f52edead6128c8e6d21f15dca83e,94730b7092ed70bd8adc7a5f3ce75cfc7ff59a02cb66c724b61998398e62b47c,ctls,cloud.update.eat.ch,443,https://cloud.update.eat.ch:443,https,text/html,GET,13.111.153.224,/,1631801191,13.111.153.224,,30,False,,,,,,,
cloud.update.just-eat.dk,403 - Forbidden: Access is denied.,403,1233,cloud.update.just-eat.dk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=cloud.update.just-eat.dk, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",cloud.update.just-eat.dk,"Salesforce.com, Inc.",cloud.update.just-eat.dk,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,946ab9182d620202eba3610c9c929632,87e331c4286a56eaf7766d638b1de19d98f682dbb1c991275b4029de02f438af,ctls,cloud.update.just-eat.dk,443,https://cloud.update.just-eat.dk:443,https,text/html,GET,13.111.239.194,/,1631801191,13.111.239.194,,30,False,,,,,,,
cloud.update.just-eat.fr,403 - Forbidden: Access is denied.,403,1233,cloud.update.just-eat.fr,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-04-27T00:00:00Z,2024-05-27T23:59:59Z,"CN=cloud.update.just-eat.fr, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",cloud.update.just-eat.fr,"Salesforce.com, Inc.",cloud.update.just-eat.fr,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1be6b7e811d95eebf9898f23561b0f25,2efa8d1de825dc4ca41f3f6996ecdbb8cf2a39ad327e3cadf0fbf98f0f329df6,ctls,cloud.update.just-eat.fr,443,https://cloud.update.just-eat.fr:443,https,text/html,GET,13.111.167.74,/,1631801191,13.111.167.74,,30,False,,,,,,,
cloud.update.just-eat.no,403 - Forbidden: Access is denied.,403,1233,cloud.update.just-eat.no,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=cloud.update.just-eat.no, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",cloud.update.just-eat.no,"Salesforce.com, Inc.",cloud.update.just-eat.no,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,072bcd9fb76699534367a6dc658e4507,b901e8c651fc398c55c6702ada577acc796f7c31335df9c2c57f06a9110aadb5,ctls,cloud.update.just-eat.no,443,https://cloud.update.just-eat.no:443,https,text/html,GET,13.111.239.197,/,1631801191,13.111.239.197,,30,False,,,,,,,
cloud.update.lieferando.de,403 - Forbidden: Access is denied.,403,1233,cloud.update.lieferando.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-09-11T00:00:00Z,2023-10-12T23:59:59Z,"CN=cloud.update.lieferando.de, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",cloud.update.lieferando.de,"SALESFORCE.COM, INC.",cloud.update.lieferando.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7cfecb94c459af24fef0aa8154b8484d,deaa406f440e54eee89b65a6580eab35d9ebaeccd1102c2107f5f1b1cd79b77e,ctls,cloud.update.lieferando.de,443,https://cloud.update.lieferando.de:443,https,text/html,GET,13.111.141.177,/,1631801191,13.111.141.177,,30,False,,,,,,,
cloud.update.takeaway.com,403 - Forbidden: Access is denied.,403,1233,cloud.update.takeaway.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-09-12T00:00:00Z,2023-10-13T23:59:59Z,"CN=cloud.update.takeaway.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",cloud.update.takeaway.com,"SALESFORCE.COM, INC.",cloud.update.takeaway.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b51fad57a13456d4a0e418475f9cde1c,59de84570bf029876e9e361e25e2c5c60998c475c49d7967b8b2a8cef3699ec0,ctls,cloud.update.takeaway.com,443,https://cloud.update.takeaway.com:443,https,text/html,GET,13.111.141.179,/,1631801191,13.111.141.179,,30,False,,,,,,,
cms.bistro.sk,Forbidden - cms.bistro.sk,403,665,cms.bistro.sk,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-30T00:00:00Z,2024-01-04T23:59:59Z,CN=*.bistro.sk,*.bistro.sk,,bistro.sk,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,41438fe4638c710e77559ccf7b6eb36c,e628de03e40627d85d30859ff5af40123264d138d97d2cea7147b799b050b8cf,ctls,cms.bistro.sk,443,https://cms.bistro.sk:443,https,text/html,GET,91.235.53.28,/,-815645181,91.235.53.28,Nginx,17,False,True,,nginx,,,,
cn.lieferando.at,Origin DNS error | cn.lieferando.at | Cloudflare,530,6201,cn.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,cn.lieferando.at,443,https://cn.lieferando.at:443,https,text/html,GET,104.16.22.46,/,-1234371631,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
coaffordablevaccinesideo.lieferando.at,Origin DNS error | coaffordablevaccinesideo.lieferando.at | Cloudflare,530,6267,coaffordablevaccinesideo.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,coaffordablevaccinesideo.lieferando.at,443,https://coaffordablevaccinesideo.lieferando.at:443,https,text/html,GET,104.16.21.46,/,221986634,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
colin.lieferando.de,Origin DNS error | colin.lieferando.de | Cloudflare,530,6210,colin.lieferando.de,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,colin.lieferando.de,443,https://colin.lieferando.de:443,https,text/html,GET,104.18.17.117,/,23620637,104.18.16.117,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
com-open-source-cloud-computing-services-distribution.lieferando.at,Origin DNS error | com-open-source-cloud-computing-services-distribution.lieferando.at | Cloudflare,530,6354,com-open-source-cloud-computing-services-distribution.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,com-open-source-cloud-computing-services-distribution.lieferando.at,443,https://com-open-source-cloud-computing-services-distribution.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-507198578,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
com.lieferando.at,Origin DNS error | com.lieferando.at | Cloudflare,530,6204,com.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,com.lieferando.at,443,https://com.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-1920100952,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
comfluvaccinescourier-app.lieferando.at,Origin DNS error | comfluvaccinescourier-app.lieferando.at | Cloudflare,530,6270,comfluvaccinescourier-app.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,comfluvaccinescourier-app.lieferando.at,443,https://comfluvaccinescourier-app.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-1497496714,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
comfluvaccinesovid1996.lieferando.at,Origin DNS error | comfluvaccinesovid1996.lieferando.at | Cloudflare,530,6261,comfluvaccinesovid1996.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,comfluvaccinesovid1996.lieferando.at,443,https://comfluvaccinesovid1996.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-1499524958,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
comfluvaccinespull-posapi.lieferando.at,Origin DNS error | comfluvaccinespull-posapi.lieferando.at | Cloudflare,530,6270,comfluvaccinespull-posapi.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,comfluvaccinespull-posapi.lieferando.at,443,https://comfluvaccinespull-posapi.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-190769400,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
commandes.just-eat.fr,Just a moment...,403,6664,www.just-eat.fr,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,www.just-eat.fr,443,https://commandes.just-eat.fr:443,https,text/html,GET,104.18.25.126,/,,104.18.24.126,HSTS,87,False,True,cloudflare,cloudflare,True,,https://www.just-eat.fr,
companyadmin.lieferando.at,Origin DNS error | companyadmin.lieferando.at | Cloudflare,530,6231,companyadmin.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,companyadmin.lieferando.at,443,https://companyadmin.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-1946624811,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
computer-virus-verwijderen.lieferando.at,Origin DNS error | computer-virus-verwijderen.lieferando.at | Cloudflare,530,6273,computer-virus-verwijderen.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,computer-virus-verwijderen.lieferando.at,443,https://computer-virus-verwijderen.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-1716893412,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
computer-virus-verwijderenavira.lieferando.at,Origin DNS error | computer-virus-verwijderenavira.lieferando.at | Cloudflare,530,6288,computer-virus-verwijderenavira.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,computer-virus-verwijderenavira.lieferando.at,443,https://computer-virus-verwijderenavira.lieferando.at:443,https,text/html,GET,104.16.22.46,/,-1119819857,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
computer-virus-verwijderentv.lieferando.at,Origin DNS error | computer-virus-verwijderentv.lieferando.at | Cloudflare,530,6279,computer-virus-verwijderentv.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,computer-virus-verwijderentv.lieferando.at,443,https://computer-virus-verwijderentv.lieferando.at:443,https,text/html,GET,104.16.22.46,/,-278451062,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
confluencequick-heal-anti-virus.lieferando.at,Origin DNS error | confluencequick-heal-anti-virus.lieferando.at | Cloudflare,530,6288,confluencequick-heal-anti-virus.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,confluencequick-heal-anti-virus.lieferando.at,443,https://confluencequick-heal-anti-virus.lieferando.at:443,https,text/html,GET,104.16.21.46,/,557649108,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
connect-tv.thuisbezorgd.nl,Microsoft Azure Web App - Error 404,404,2667,connect-tv.thuisbezorgd.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,True,2023-03-10T03:05:55Z,2024-03-04T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,*.sso.azurewebsites.net,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,34e8bb57e6dfaa5c2aa7153ca66267a8,5a3902ccc4b77e83d8334c36f36b280ba75f4bad0bdd844ce57816586fd07609,ctls,connect-tv.thuisbezorgd.nl,443,https://connect-tv.thuisbezorgd.nl:443,https,text/html,GET,65.52.128.33,/,387302845,65.52.128.33,,87,False,True,azure,,True,,,
content.lieferando.at,Origin DNS error | content.lieferando.at | Cloudflare,530,6216,content.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,content.lieferando.at,443,https://content.lieferando.at:443,https,text/html,GET,104.16.22.46,/,-257109965,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
coronanachrichten.lieferando.at,Origin DNS error | coronanachrichten.lieferando.at | Cloudflare,530,6246,coronanachrichten.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,coronanachrichten.lieferando.at,443,https://coronanachrichten.lieferando.at:443,https,text/html,GET,104.16.22.46,/,-773170885,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
