new,host,a,soa,status_code,cname,cdn,cdn-name,aaaa,ns,has_internal_ips,internal_ips,txt,mx,caa
,sso.lenovo.com,"104.18.17.79, 104.18.16.79","rosa.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,cloudflare,"2606:4700::6812:104f, 2606:4700::6812:114f","rosa.ns.cloudflare.com, tosana.ns.cloudflare.com",,,,,
,ssoproxy.lenovo.com,54.144.128.85,,NOERROR,,,,,,,,,,
,ssoproxyus.lenovo.com,103.30.232.172,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,st.lenovo.com,"3.94.231.210, 44.212.229.95","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,lst-km-prd-ext-1674948765.us-east-1.elb.amazonaws.com,,,,,,,,,
,stage.hub.lenovo.com,"23.48.36.234, 23.217.116.161","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"stage.hub.lenovo.com.edgekey.net, e163540.dscx.akamaiedge.net",,,"2600:1408:7400::17de:4f89, 2600:1408:7400::17de:4fc2",,,,,,
,start.de.lenovo.com,104.112.26.3,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"start.lenovo.com.edgekey.net, e16590.x.akamaiedge.net",,,,,,,,,
,start.gb.lenovo.com,104.102.54.176,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"start.lenovo.com.edgekey.net, e16590.x.akamaiedge.net",,,,,,,,,
,start.jp.lenovo.com,104.102.54.176,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"start.lenovo.com.edgekey.net, e16590.x.akamaiedge.net",,,,,,,,,
,start.lenovo.com,104.102.54.176,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"start.lenovo.com.edgekey.net, e16590.x.akamaiedge.net",,,,,,,,,
,start.uk.lenovo.com,23.41.181.168,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"start.lenovo.com.edgekey.net, e16590.x.akamaiedge.net",,,,,,,,,
,startac.motorola.com.br,"184.24.77.65, 184.24.77.68","n0dscq.akamai.net, hostmaster.akamai.com",NOERROR,"startac.motorola.com.br.edgesuite.net, a285.dscq.akamai.net",,,"2a02:26f0:3500:e::1732:8351, 2a02:26f0:3500:e::1732:8347",,,,,,
,startpage.de.lenovo.com,104.70.82.162,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"start.lenovo.com.edgekey.net, e16590.x.akamaiedge.net",,,,,,,,,
,startpage.lenovo.com,23.212.222.17,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"start.lenovo.com.edgekey.net, e16590.x.akamaiedge.net",,,,,,,,,
,startpage.uk.lenovo.com,104.102.54.176,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"start.lenovo.com.edgekey.net, e16590.x.akamaiedge.net",,,,,,,,,
,static-assets.lenovo.com.cn,104.102.19.181,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"grow.lenovo.com.cn.edgekey.net, grow.lenovo.com.cn.edgekey.net.globalredir.akadns.net, e1805.dscx.akamaiedge.net",,,"2a02:26f0:480:281::70d, 2a02:26f0:480:292::70d",,,,,,
,static.dd.lenovo.com.cn,122.228.95.140,"ns3.kunlunca.com, root.taobao.com",NOERROR,static.dd.lenovo.com.cn.w.kunlunca.com,,,,,,,,,
,static.lenovo.com,23.212.202.174,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"static.lenovo.com.edgekey.net, e4752.x.akamaiedge.net",,,,,,,,,
,static.lenovo.com.cn,59.110.148.117,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,static1.vips100.com,,,,,,,,,
,static.test.wx.lenovo.com.cn,122.228.223.238,"ns3.kunlungr.com, root.taobao.com",NOERROR,static.test.wx.lenovo.com.cn.w.kunlungr.com,,,,,,,,,
,static.wx.lenovo.com.cn,122.228.223.248,"ns3.kunlungr.com, root.taobao.com",NOERROR,static.wx.lenovo.com.cn.w.kunlungr.com,,,,"ns3.kunlungr.com, ns4.kunlungr.com, ns5.kunlungr.com",,,,,
,status.dxp.lenovo.com,"104.18.4.45, 104.18.5.45","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,status.dxp.lenovo.com.cdn.cloudflare.net,True,cloudflare,"2606:4700::6812:42d, 2606:4700::6812:52d",,,,,,
,stg.dxp.lenovo.com,13.68.101.62,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"mc-f3ed7696-1687-4220-8508-263640-stagingcd.azurewebsites.net, waws-prod-bn1-013.vip.azurewebsites.windows.net, waws-prod-bn1-013.cloudapp.net",True,azure,,,,,,,
,stom.lenovo.com.cn,43.255.226.141,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,storagesizingtool.lenovo.com,216.240.21.104,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,store-edu-test.mbgstore.lenovo.com.cn,8.131.111.94,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,,
,store-us-uat.motorola.com,179.191.182.65,"ns1.azionedge.net, admin.azion.com",NOERROR,"store-us-uat.motorola.com.cdn.vtex.com, yh0zejment.map.azionedge.net",,,,,,,,,
,store.lenovo.com,151.101.37.124,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,prod.magentocloud.map.fastly.net,True,fastly,,,,,,,
,store.mbgstore.lenovo.com.cn,185.232.56.147,"ns1.trpcdn.net, postmaster.trpcdn.net",NOERROR,"store.lenovomm.com.trpcdn.net, u996.v.trpcdn.net",,,,,,,,,
,store.motorola.com,66.151.246.209,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,"220BkWd7B+mbDfi+7YoH7r7qUvVn7sTeDokXE2rHMPo=, v=spf1 include:amazonses.com include:smtp.vtexcrm.com.br ~all",,
,storefront.lenovo.com.cn,43.255.226.197,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,storm.motorola.com,"95.101.74.206, 95.101.74.213","n0dscq.akamai.net, hostmaster.akamai.com",NOERROR,"storm.motorola.com.edgesuite.net, a1365.dscq.akamai.net",,,"2a02:26f0:b200::1748:fc7a, 2a02:26f0:b200::1748:fc81",,,,,,
,sts.cn.lenovo.com,146.196.114.106,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,sts.us.lenovo.com,103.30.232.166,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,stscn.lenovo.com,104.232.228.51,,NOERROR,stscn.gtm.lenovo.com,,,,,,,,,
,stsproxy.lenovo.com,146.196.114.178,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,stsproxyus.lenovo.com,103.30.232.172,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,stsus.lenovo.com,103.30.232.243,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,subaru3-dev.lenovo.com,,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,0ad06fccefb8f6dac1c46e4d06552645-1290234740.ap-northeast-1.elb.amazonaws.com,,,,,,,,,
,sun.apea1.holo-one.lenovo.com,52.196.61.103,"ns-632.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,sun.cnno1.holo-one.lenovo.com,"104.18.22.128, 104.18.23.128","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,sun.cnno1.holo-one.lenovo.com.cdn.cloudflare.net,True,cloudflare,"2606:4700::6812:1680, 2606:4700::6812:1780",,,,,,
,sun.euwe1.holo-one.lenovo.com,"104.21.5.164, 172.67.133.160","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,sun.euwe1.holo-one.lenovo.com.cdn.cloudflare.net,True,cloudflare,"2606:4700:3037::ac43:85a0, 2606:4700:3030::6815:5a4",,,,,,
,sun.naea1.holo-one.lenovo.com,"104.21.5.164, 172.67.133.160","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,sun.naea1.holo-one.lenovo.com.cdn.cloudflare.net,True,cloudflare,"2606:4700:3037::ac43:85a0, 2606:4700:3030::6815:5a4",,,,,,
,suoping.lenovo.com.cn,"118.122.13.191, 139.209.207.100, 139.215.192.100, 144.7.113.132, 211.137.95.101, 220.181.53.219, 36.170.90.53, 36.189.15.191, 101.207.252.191, 111.13.153.219, 111.206.23.219, 118.112.229.100","ns3.bytedns.com, dnsadmin.bytedance.com",NOERROR,"suoping.mbgcdn.lenovo.com.cn, suoping.lenovo.com.cn.volcgslb.com, sx-common-all.volcgtm.com",,,"2408:8734:6001:1::b00:100, 2408:8736:1102:9::b00:86, 2408:8766:0:1002:8000:0:b00:100, 2409:8c00:7821:1a:8000:0:b00:100, 2409:8c0c:310:2403:8000:0:b00:92, 2409:8c0c:310:2403:8000:0:b00:93, 2409:8c62:f10:3:8000::100, 240e:904:800:1480::b00:100, 240e:940:e00:1:8000:0:b00:90, 240e:974:ca00:280::191, 2408:8706:0:dd80::100",,,,,,
,suoping.mbgcdn.lenovo.com.cn,"118.112.229.100, 118.122.13.191, 139.209.207.100, 139.215.192.100, 144.7.113.132, 211.137.95.101, 220.181.53.219, 36.170.90.53, 36.189.15.191, 101.207.252.191, 111.13.153.219, 111.206.23.219","ns3.bytedns.com, dnsadmin.bytedance.com",NOERROR,"suoping.lenovo.com.cn.volcgslb.com, sx-common-all.volcgtm.com",,,"2408:8706:0:dd80::100, 2408:8734:6001:1::b00:100, 2408:8736:1102:9::b00:86, 2408:8766:0:1002:8000:0:b00:100, 2409:8c00:7821:1a:8000:0:b00:100, 2409:8c0c:310:2403:8000:0:b00:92, 2409:8c0c:310:2403:8000:0:b00:93, 2409:8c62:f10:3:8000::100, 240e:904:800:1480::b00:100, 240e:940:e00:1:8000:0:b00:90, 240e:974:ca00:280::191",,,,,,
,support.developer.motorola.com,,"il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-motorola.fweb.motorolamobility.com,,,,,,,,,
,support.lenovo.com,173.223.112.231,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"support.lenovo.com.edgekey.net, support.lenovo.com.edgekey.net.globalredir.akadns.net, e7741.a.akamaiedge.net",,,,,,,,,
,support.lenovo.com.cn,43.255.226.122,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,support.motorola.com,23.56.206.82,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"support.motorola.com.edgekey.net, e13906.x.akamaiedge.net",,,,,,,,,
,support1.lenovo.com.cn,43.255.226.122,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,support5.lenovo.com.cn,43.255.226.122,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,supportapi.lenovo.com,88.221.168.224,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"supportapi.lenovo.com.edgekey.net, e7741.x.akamaiedge.net",,,,,,,,,
,supportforums.motorola.com,"88.221.132.202, 88.221.132.224","n0dscq.akamai.net, hostmaster.akamai.com",NOERROR,"supportforums.motorola.com.edgesuite.net, a1254.dscq.akamai.net",,,"2a02:26f0:4600::213:cc2a, 2a02:26f0:4600::210:6711",,,,,,
,supportuat.lenovo.com.cn,146.196.114.7,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,survey.lenovo.com.cn,43.255.226.117,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,sus.lex.lenovo.com.cn,47.95.137.109,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,sv.lenovo.com,146.196.114.55,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,swc.lenovo.com.cn,43.255.226.41,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,switch.lenovo.com.cn,39.106.232.212,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,szui.mbgcdn.lenovo.com.cn,39.105.28.118,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,,
,t.lenovo.com,23.74.172.165,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"t.lenovo.com.edgekey.net, e7741.dscx.akamaiedge.net",,,"2a02:26f0:d8:1097::1e3d, 2a02:26f0:d8:1080::1e3d",,,,,,
,t.lenovo.com.cn,43.255.226.145,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tabletcust-dev.lenovo.com,,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tabletcust.lenovo.com,71.131.220.120,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tabletindirect.lenovo.com,23.41.181.168,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"start.lenovo.com.edgekey.net, e16590.x.akamaiedge.net",,,,,,,,,
,tabletstart.lenovo.com,104.70.82.162,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"start.lenovo.com.edgekey.net, e16590.x.akamaiedge.net",,,,,,,,,
,tag.lenovo.com,42.159.86.81,"ns1-01.azure-dns.cn, waboa.microsoft.com",NOERROR,phpstattest01.chinacloudapp.cn,,,,,,,,,
,tag.lenovo.com.cn,42.159.86.81,"ns1-01.azure-dns.cn, waboa.microsoft.com",NOERROR,phpstattest01.chinacloudapp.cn,,,,,,,,,
,talent-test.lenovo.com.cn,146.196.115.77,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,talent.lenovo.com.cn,103.212.14.17,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tc-dev.lenovo.com,,"ns-814.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1171.awsdns-18.org, ns-1996.awsdns-57.co.uk, ns-56.awsdns-07.com, ns-814.awsdns-37.net",,,,,
,tc.lenovo.com,,"ns-751.awsdns-29.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-258.awsdns-32.com, ns-751.awsdns-29.net, ns-1222.awsdns-24.org, ns-1676.awsdns-17.co.uk",,,,,
,tdms.lenovo.com,58.247.171.16,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,techexperts.lenovo.com,64.147.70.90,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,techtoday.lenovo.com,,,NOERROR,techtoday.lenovo.com.cdn.cloudflare.net,True,cloudflare,,,,,,,
,techworld.lenovo.com.cn,58.220.70.6,"dns1.wswebcdn.org, webmaster.glb0.lxdns.com",NOERROR,techworld.lenovo.com.cn.wswebcdn.com,,,240e:964:ea00::2e,,,,,,
,techworld21.lenovo.com,"108.157.214.49, 108.157.214.30, 108.157.214.79, 108.157.214.69","ns-1052.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,"ns-1052.awsdns-03.org, ns-1939.awsdns-50.co.uk, ns-33.awsdns-04.com, ns-899.awsdns-48.net",,,v=spf1 include:amazonses.com ~all,,"letsencrypt.org, starfieldtech.com, symantec.com, amazon.com, comodoca.com, digicert.com, globalsign.com"
,tele.lenovo.com.cn,146.196.114.176,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,teleport.naea1.uds-dev.lenovo.com,"34.197.157.96, 34.225.62.127","ns-1067.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1067.awsdns-05.org, ns-2032.awsdns-62.co.uk, ns-264.awsdns-33.com, ns-746.awsdns-29.net",,,,,
,test-miniprogram.lenovo.com.cn,139.219.8.7,"ns1-01.azure-dns.cn, waboa.microsoft.com",NOERROR,c343a989-6a79-4b37-9b52-e02652fd5c88.chinacloudapp.cn,,,,,,,,,
,test.b2bicn.lenovo.com,146.196.114.56,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,test.b2bius.lenovo.com,103.30.232.242,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,test.codata.lenovo.com,43.255.226.174,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,test.le-credit.lenovo.com,84.252.116.16,"f5-hk01.gtm.lenovo.com, hostmaster.f5-hk01.gtm.lenovo.com",NOERROR,testlfx.gtm.lenovo.com,,,,,,,,,
,test.m.jr.lenovo.com,146.196.114.60,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,test.mbgstore.lenovo.com.cn,8.131.56.69,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,,
,test.motorola.com.br,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,test.motorola.com,,,,,,,,"alt1.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com",
,test.wwx.lenovo.com.cn,47.96.224.254,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,test.wx.lenovo.com.cn,47.97.212.11,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,testforumscdn.lenovo.com,"54.243.147.118, 3.218.9.53","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,li-community-forumscdn-1814582216.us-east-1.elb.amazonaws.com,,,,,,,,,
,testing.studio.lenovo.com,54.170.79.72,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,most.qa.twogether.io,,,,,,,,,
,testjrlx.lenovo.com.cn,84.252.116.16,,NOERROR,testlfx.gtm.lenovo.com,,,,,,,,,
,testlfx.gtm.lenovo.com,103.30.235.208,,NOERROR,,,,,,,,,,
,testm.jr.lenovo.com.cn,103.30.235.208,,NOERROR,testlfx.gtm.lenovo.com,,,,,,,,,
,testrz.lenovo.com.cn,104.232.254.55,,NOERROR,testlfx.gtm.lenovo.com,,,,,,,,,
,th.motorola.com,179.191.165.65,"ns1.azioncdn.net, admin.azion.com",NOERROR,"th.motorola.com.cdn.vtex.com, 29314625r.ha.azioncdn.net",,,,,,,,,
,think.lenovo.com.cn,43.255.226.147,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,thinkagile.lenovo.com,104.111.216.219,"n0d.akamaiedge.net, hostmaster.akamai.com",NOERROR,"thinkagile.lenovo.com.edgekey.net, e7741.d.akamaiedge.net",,,,,,,,,
,thinkreality-dev.lenovo.com,"205.251.192.53, 205.251.194.114, 205.251.197.89, 205.251.199.211","ns-2003.awsdns-58.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-626.awsdns-14.net, ns-53.awsdns-06.com, ns-2003.awsdns-58.co.uk, ns-1369.awsdns-43.org",,,,,
,thinkreality-qa.lenovo.com,,"ns-1088.awsdns-08.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1088.awsdns-08.org, ns-106.awsdns-13.com, ns-704.awsdns-24.net, ns-1853.awsdns-39.co.uk",,,,,
,thinkreality-stage.lenovo.com,,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1302.awsdns-34.org, ns-1601.awsdns-08.co.uk, ns-218.awsdns-27.com, ns-636.awsdns-15.net",,,,,
,thinkshield-dev.lenovo.com,,"ns-1258.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1007.awsdns-61.net, ns-1900.awsdns-45.co.uk, ns-1258.awsdns-29.org, ns-188.awsdns-23.com",,,,,
,thinkshield-qa.lenovo.com,,"ns-1699.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1240.awsdns-27.org, ns-1699.awsdns-20.co.uk, ns-452.awsdns-56.com, ns-562.awsdns-06.net",,,,,
,thinkshield-stage.lenovo.com,,"ns-822.awsdns-38.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1252.awsdns-28.org, ns-1845.awsdns-38.co.uk, ns-765.awsdns-31.net, ns-381.awsdns-47.com",,,,,
,thinkshield.lenovo.com,,"ns-822.awsdns-38.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1277.awsdns-31.org, ns-1908.awsdns-46.co.uk, ns-362.awsdns-45.com, ns-822.awsdns-38.net",,,,,
,thinksmart-dev.lenovo.com,,"ns-753.awsdns-30.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1592.awsdns-07.co.uk, ns-753.awsdns-30.net, ns-1522.awsdns-62.org, ns-380.awsdns-47.com",,,,inbound-smtp.us-east-1.amazonaws.com,
,thinksmart-stage.lenovo.com,,"ns-340.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1438.awsdns-51.org, ns-1741.awsdns-25.co.uk, ns-340.awsdns-42.com, ns-518.awsdns-00.net",,,,,
,thinksmart.lenovo.com,,"ns-191.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-191.awsdns-23.com, ns-1002.awsdns-61.net, ns-1198.awsdns-21.org, ns-1838.awsdns-37.co.uk",,,,,
,thinkuat.lenovo.com.cn,146.196.114.7,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,ting.lenovo.com.cn,43.255.226.117,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tls-verify.uds.lenovo.com,,,NOERROR,,,,,,,,,,
,tms.lenovo.com,43.255.226.155,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tms.lenovo.com.cn,58.220.70.6,"dns1.wswebcdn.org, webmaster.glb0.lxdns.com",NOERROR,tms.lenovo.com.cn.wswebcdn.com,,,240e:964:ea00::2e,,,,,,
,tmt.lenovo.com,35.177.67.228,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tmtuat.lenovo.com,,,NOERROR,,,,,,,,,,
,tmwmail.motorola.com,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,"alt2.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com",
,tngate261.motorola.com,144.187.40.199,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,tools.dds.lenovo.com,"65.9.50.177, 65.9.50.112, 65.9.50.7, 65.9.50.16","ns-86.awsdns-10.com, awsdns-hostmaster.amazon.com",NOERROR,ddj82cgkc62yh.cloudfront.net,True,cloudfront,,"ns-86.awsdns-10.com, ns-1233.awsdns-26.org, ns-1958.awsdns-52.co.uk, ns-825.awsdns-39.net",,,,,
,tools.euwe1.uds.lenovo.com,"3.77.47.230, 18.158.211.58, 35.157.232.14","ns-1423.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,tools.lenovo.com,216.240.22.176,"ns0140.netapp.com, hostmaster.netapp.com",NOERROR,"fusion.cloudone.netapp.com, aes.prd07e.cloudone.netapp.com",,,,"ns0140.netapp.com, ns100.netapp.com, ns030.netapp.com, ns060.netapp.com",,,,,
,tools.lenovo.com.cn,43.255.226.57,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tools.naea1.uds-stage.lenovo.com,"34.227.144.178, 34.236.108.66, 52.44.14.14","ns-175.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,tools.naea1.uds.lenovo.com,"35.153.165.138, 54.145.250.213, 44.193.116.0","ns-1423.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,tracking.lenovo.com,142.0.173.134,"ns1.p201.dns.oraclecloud.net, hostmaster.hs.eloqua.com",NOERROR,"s1717.hs.eloqua.com, p01.hs.eloqua.com",,,,,,,,,
,tracking2.lenovo.com,142.0.173.134,"ns1.p201.dns.oraclecloud.net, hostmaster.hs.eloqua.com",NOERROR,"s258138406.hs.eloqua.com, p01.hs.eloqua.com",,,,,,,,,
,tracking3.lenovo.com,142.0.160.17,"ns1.p201.dns.oraclecloud.net, hostmaster.hs.eloqua.com",NOERROR,"s1969747276.hs.eloqua.com, p03.hs.eloqua.com",,,,,,,,,
,training.renewals.lenovo.com,45.60.47.223,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,gdxnhhk.impervadns.net,True,incapsula,,,,,,,
,triagebot.motorola.com,35.193.106.101,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,True,google,,,,,,,
,triagebottest.motorola.com,35.185.32.35,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,True,google,,,,,,,
,trk.ecomm.lenovo.com,34.149.10.41,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,sendgrid-secure.bluecore.com,True,google,,,,,,,
,truscale.lenovo.com.cn,120.133.15.13,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,KGWPgwOyqFd4iOCozE3zDIwFoav7RBd1bSPUDuqR-Bk,,
,ts.lenovo.com,20.206.74.61,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tsc.lenovo.com,20.82.22.191,"ns1-07.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,"ns3-07.azure-dns.org, ns4-07.azure-dns.info, ns1-07.azure-dns.com, ns2-07.azure-dns.net",,,59ntkk84vrgsc6489v1mwwrrygsybkk7,,
,tsonline.lenovo.com.cn,43.255.226.129,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tst-fod.lenovo.com,146.196.114.153,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tst-repository.gtm.lenovo.com,103.30.232.137,,NOERROR,,,,,,,,,,
,tst.k.lenovo.com,43.255.224.201,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tstnova.lenovo.com,,,NOERROR,,,,,,,,,,
,turn.cnno1.holo-one.lenovo.com,161.189.223.213,"ns-632.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,tv.lenovo.com.cn,47.95.170.121,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,tw.motorola.com,179.191.182.65,"ns1.azionedge.net, admin.azion.com",NOERROR,"tw.motorola.com.cdn.vtex.com, ctl08pnx1e.map.azionedge.net",,,,,,,,,
,tw21.lenovo.com,,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,twmail.motorola.com,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,"aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com",
,ua.motorola.com,"179.191.165.65, 212.102.54.14, 179.191.189.65, 179.191.181.65, 179.191.182.65","ns1.azioncdn.net, admin.azion.com",NOERROR,"ua.motorola.com.cdn.vtex.com, 28234625r.ha.azioncdn.net",,,,,,,,,
,uat.lenovo.com.cn,146.196.114.215,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,uataccount.motorola.com,10.62.188.174,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,flash-uat-dyna-private-lb.static.pub,,,,,True,10.62.188.174,,,
,uatopenapi.motorola.com,10.62.188.174,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,flash-uat-dyna-private-lb.static.pub,,,,,True,10.62.188.174,,,
,uatpreview.motorola.com,10.62.188.174,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,flash-uat-dyna-private-lb.lefile.cn,,,,,True,10.62.188.174,,,
,ucctest.lenovo.com,,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,"ms17032018.msv1.invalid, ucctest.lenovo.com",
