input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,lines,tech_,cdn,tls_expired,tls_self_signed
communities.motorola.com,Communities,,293580,www.motorolasolutions.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T12:59:55Z,CN=imperva.com,imperva.com,,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,ctls,www.motorolasolutions.com,443,https://communities.motorola.com:443,https,Apache,text/html,GET,95.101.54.144,6493,ZURB Foundation,,,
community.developer.motorola.com,HOME - English Community - LENOVO COMMUNITY,,265435,community.developer.motorola.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,"CN=*.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,community.developer.motorola.com,443,https://community.developer.motorola.com:443,https,nginx,text/html,GET,3.231.61.229,36,Vue.js,,,
community.motorola.com,HOME - English Motorola - MOTO COMMUNITY,,265493,forums.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,"CN=*.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,forums.lenovo.com,443,https://community.motorola.com:443,https,nginx,text/html,GET,3.231.61.229,36,Vue.js,,,
conference.cochat.lenovo.com,403 Forbidden,,548,conference.cochat.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,"CN=us.download.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",us.download.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,conference.cochat.lenovo.com,443,https://conference.cochat.lenovo.com:443,https,nginx,text/html,GET,23.212.222.17,14,Nginx,,,
connect.motorola.com,Access Denied,,222,connect.motorola.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T00:00:00Z,"CN=www.motorola.com, O=Motorola Mobility LLC, L=Chicago, ST=Illinois, C=US",www.motorola.com,Motorola Mobility LLC,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,connect.motorola.com,443,https://connect.motorola.com:443,https,AkamaiGHost,text/html,GET,104.102.49.104,10,,,,
console.thinksmart.lenovo.com,LenovoPortal,,5540,portal.thinksmart.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,"CN=thinksmart.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",thinksmart.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,portal.thinksmart.lenovo.com,443,https://console.thinksmart.lenovo.com:443,https,AmazonS3,text/html,GET,18.66.112.54,13,Amazon Web Services,True,,
consumershop.lenovo.com.cn,联想新学季,,1674,consumershop.lenovo.com.cn,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-29T05:48:19Z,CN=consumershop.lenovo.com.cn,consumershop.lenovo.com.cn,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,consumershop.lenovo.com.cn,443,https://consumershop.lenovo.com.cn:443,https,openresty,text/html,GET,119.188.48.80,6,OpenResty,,,
cookies.mbgcdn.lenovo.com.cn,,,1,cookies.mbgcdn.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,"CN=*.lenovomm.com, O=北京神奇工场科技有限公司, ST=北京市, C=CN",*.lenovomm.com,北京神奇工场科技有限公司,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,cookies.mbgcdn.lenovo.com.cn,443,https://cookies.mbgcdn.lenovo.com.cn:443,https,,application/octet-stream,GET,39.106.75.36,1,,,,
core.cnno1.holo-one.lenovo.com,,,3156,core.cnno1.holo-one.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,core.cnno1.holo-one.lenovo.com,443,https://core.cnno1.holo-one.lenovo.com:443,https,cloudflare,text/html,GET,104.18.22.128,81,HSTS,True,,
core.euwe1.holo-one.lenovo.com,,,3156,core.euwe1.holo-one.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,core.euwe1.holo-one.lenovo.com,443,https://core.euwe1.holo-one.lenovo.com:443,https,cloudflare,text/html,GET,104.21.5.164,81,HSTS,True,,
core.naea1.holo-one.lenovo.com,,,3156,core.naea1.holo-one.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,core.naea1.holo-one.lenovo.com,443,https://core.naea1.holo-one.lenovo.com:443,https,cloudflare,text/html,GET,104.21.5.164,81,HSTS,True,,
corporativo.motorola.com.br,Motorola Empresas: Compre com CNPJ | Motorola for Business,,1636629,empresas.motorola.com.br,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-24T10:32:18Z,CN=empresas.motorola.com.br,empresas.motorola.com.br,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,empresas.motorola.com.br,443,https://corporativo.motorola.com.br:443,https,,text/html,GET,2.16.202.114,338,React,,,
cowork.cn.lenovo.com,CoWork1.0 is end of life,,4430,cowork.cn.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-07-18T00:00:00Z,"CN=cowork.cn.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",cowork.cn.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,cowork.cn.lenovo.com,443,https://cowork.cn.lenovo.com:443,https,Microsoft-IIS/8.5,text/html,GET,103.244.56.110,119,Windows Server,,,
cowork.us.owa.lenovo.com,IIS 8.5 Detailed Error - 502.3 - Bad Gateway,,4706,cowork.us.owa.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-09-01T00:00:00Z,"CN=cowork.us.owa.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",cowork.us.owa.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,cowork.us.owa.lenovo.com,443,https://cowork.us.owa.lenovo.com:443,https,Microsoft-IIS/8.5,text/html,GET,103.244.56.253,100,Windows Server,,,
cp-dev.vgs.lenovo.com.cn,,,189,cp-dev.vgs.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,CN=*.vgs.lenovo.com.cn,*.vgs.lenovo.com.cn,,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,cp-dev.vgs.lenovo.com.cn,443,https://cp-dev.vgs.lenovo.com.cn:443,https,,text/html,GET,47.95.178.31,6,PHP:7.0.33,,,
crm.lenovo.com,Logon,,26251,crm.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,"CN=*.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",*.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,crm.lenovo.com,443,https://crm.lenovo.com:443,https,,text/html,GET,23.212.202.174,173,,,,
crm.lenovo.com.cn,Lenovo,,390,crm.lenovo.com.cn,443,tls13,TLS_AES_256_GCM_SHA384,2022-05-25T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,crm.lenovo.com.cn,443,https://crm.lenovo.com.cn:443,https,nginx,text/html,GET,43.255.226.57,17,Nginx,,,
cs.gtm.lenovo.com,Logon,,28925,cs.gtm.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,cs.gtm.lenovo.com,443,https://cs.gtm.lenovo.com:443,https,,text/html,GET,103.244.56.130,172,,,,
cs.lenovo.com,Logon,,28949,cs.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,"CN=*.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",*.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,cs.lenovo.com,443,https://cs.lenovo.com:443,https,,text/html,GET,88.221.168.224,172,,,,
csaap.lenovo.com,Ivanti(R) Cloud Services Appliance,,1608,csaap.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,1970-01-01T00:00:00Z,"CN=csaap.lenovo.com, OU=Copyright (C) 2020\, Ivanti\, Inc., O=Copyright (C) 2020\, Ivanti\, Inc., L=South Jordan, ST=Utah, C=US, dnQualifier=20230423175942, dnQualifier=20230423175942",csaap.lenovo.com,"Copyright (C) 2020, Ivanti, Inc.","CN=Cloud Services Appliance, OU=Copyright (C) 2020\, Ivanti\, Inc., O=Ivanti\, Inc., L=South Jordan, ST=Utah, C=US, dnQualifier=20220614224323, dnQualifier=20220614224323",Cloud Services Appliance,"Ivanti, Inc.",ctls,csaap.lenovo.com,443,https://csaap.lenovo.com:443,https,,text/html,GET,103.30.234.9,50,,,,
csacn.lenovo.com,LANDESK(R) Cloud Services Appliance,,1611,csacn.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T02:27:33Z,CN=csacn.lenovo.com,csacn.lenovo.com,,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,csacn.lenovo.com,443,https://csacn.lenovo.com:443,https,,text/html,GET,43.255.226.78,50,,,,
csaen1.lenovo.com,Ivanti(R) Cloud Services Appliance,,1612,csaen1.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,1970-01-01T00:00:00Z,"CN=csaen1.lenovo.com, OU=Copyright (C) 2020\, Ivanti\, Inc., O=Copyright (C) 2020\, Ivanti\, Inc., L=South Jordan, ST=Utah, C=US, dnQualifier=20230423032759, dnQualifier=20230423032759",csaen1.lenovo.com,"Copyright (C) 2020, Ivanti, Inc.","CN=Cloud Services Appliance, OU=Copyright (C) 2020\, Ivanti\, Inc., O=Ivanti\, Inc., L=South Jordan, ST=Utah, C=US, dnQualifier=20211117204248, dnQualifier=20211117204248",Cloud Services Appliance,"Ivanti, Inc.",ctls,csaen1.lenovo.com,443,https://csaen1.lenovo.com:443,https,,text/html,GET,104.232.254.62,50,,,,
csapi.lenovo.com.cn,Lenovo,,390,csapi.lenovo.com.cn,443,tls13,TLS_AES_256_GCM_SHA384,2022-05-25T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,csapi.lenovo.com.cn,443,https://csapi.lenovo.com.cn:443,https,nginx,text/html,GET,43.255.226.122,17,Nginx,,,
csp.gtm.lenovo.com,SAP NetWeaver Portal,,1374,csp.gtm.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,csp.gtm.lenovo.com,443,https://csp.gtm.lenovo.com:443,https,SAP NetWeaver Application Server 7.49 / AS Java 7.40,text/html,GET,103.244.56.131,7,SAP,,,
csp.lenovo.com,SAP NetWeaver Portal,,13101,csp.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,"CN=*.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",*.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,csp.lenovo.com,443,https://csp.lenovo.com:443,https,SAP NetWeaver Application Server 7.49 / AS Java 7.40,text/html,GET,23.52.120.73,343,SAP,,,
csr.lenovo.com.cn,Not Found,,315,,,,,,,,,,,,,,80,http://csr.lenovo.com.cn:80,http,Microsoft-HTTPAPI/2.0,text/html,GET,123.125.148.47,7,Microsoft HTTPAPI:2.0,,,
csuat.lenovo.com.cn,Lenovo,,390,csuat.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,csuat.lenovo.com.cn,443,https://csuat.lenovo.com.cn:443,https,nginx,text/html,GET,146.196.114.215,17,Nginx,,,
ctxgslb.motorola.com,Citrix Gateway,,42802,ctxgslb.motorola.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-17T17:21:06Z,"CN=virtual.motorola.com, O=Motorola Mobility LLC, L=Chicago, ST=Illinois, C=US",virtual.motorola.com,Motorola Mobility LLC,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ctls,ctxgslb.motorola.com,443,https://ctxgslb.motorola.com:443,https,Apache,text/html,GET,144.188.129.9,718,Apache,,,
cube.lenovo.com,联想智慧客服魔方,,58670,cube.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,cube.lenovo.com,443,https://cube.lenovo.com:443,https,,text/html,GET,43.255.226.110,1410,React,,,
cube.lenovo.com.cn,魔方,,1281,cube.lenovo.com.cn,443,tls13,TLS_AES_256_GCM_SHA384,2022-05-25T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,cube.lenovo.com.cn,443,https://cube.lenovo.com.cn:443,https,nginx,text/html,GET,43.255.226.122,1,Nginx,,,
cuiapi.lenovo.com.cn,404 Not Found,,564,cuiapi.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,cuiapi.lenovo.com.cn,443,https://cuiapi.lenovo.com.cn:443,https,,text/html,GET,47.95.96.14,14,,,,
cuiauth.lenovo.com.cn,HTTP Status 404 – Not Found,,431,cuiauth.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,cuiauth.lenovo.com.cn,443,https://cuiauth.lenovo.com.cn:443,https,,text/html,GET,39.107.146.178,1,,,,
customer360.lenovo.com,Customer 360 – Agent Dashboard,,34091,account.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,"CN=*.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",*.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,account.lenovo.com,443,https://customer360.lenovo.com:443,https,,text/html,GET,23.212.208.169,320,IIS,,,
cv.ailab.lenovo.com,,,13,cv.ailab.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-11-18T00:00:00Z,CN=cv.ailab.lenovo.com,cv.ailab.lenovo.com,,"CN=Encryption Everywhere DV TLS CA - G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Encryption Everywhere DV TLS CA - G1,DigiCert Inc,ctls,cv.ailab.lenovo.com,443,https://cv.ailab.lenovo.com:443,https,nginx,text/html,GET,43.255.227.100,2,Nginx,,,
cxs.lenovo.com,CXS,,12947,cxs.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,"CN=cxs.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",cxs.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,cxs.lenovo.com,443,https://cxs.lenovo.com:443,https,nginx,text/html,GET,84.252.116.34,23,Nginx,,,
d.lenovo.com.cn,,,44,d.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,d.lenovo.com.cn,443,https://d.lenovo.com.cn:443,https,kong/2.0.4,application/json,GET,43.255.226.233,1,,,,
daas-h5.lenovo.com.cn,终端租赁业务办理系统,,1019,daas-h5.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,daas-h5.lenovo.com.cn,443,https://daas-h5.lenovo.com.cn:443,https,nginx/1.18.0,text/html,GET,43.255.226.233,7,Nginx:1.18.0,,,
daas-h5uat.lenovo.com.cn,终端租赁业务办理系统,,1019,daas-h5uat.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,daas-h5uat.lenovo.com.cn,443,https://daas-h5uat.lenovo.com.cn:443,https,nginx/1.18.0,text/html,GET,146.196.114.215,7,Nginx:1.18.0,,,
daas.lenovo.com.cn,联想租赁商城,,4489,daas.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,daas.lenovo.com.cn,443,https://daas.lenovo.com.cn:443,https,nginx,text/html,GET,43.255.226.233,1,Nginx,,,
dashboard.lenovo.com.cn,Siot数据分析平台,,623,dashboard.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,dashboard.lenovo.com.cn,443,https://dashboard.lenovo.com.cn:443,https,,text/html,GET,47.95.47.36,1,HSTS,,,
data-dev.xue.lenovo.com.cn,页面未找到sm-nginx,,574,data-dev.xue.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,"CN=*.xue.lenovo.com.cn, O=联想（北京）有限公司, ST=北京市, C=CN",*.xue.lenovo.com.cn,联想（北京）有限公司,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,data-dev.xue.lenovo.com.cn,443,https://data-dev.xue.lenovo.com.cn:443,https,nginx,text/html,GET,223.202.211.130,29,Nginx,,,
data.motorola.com,Data Portal,,4760,data.motorola.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-08-15T13:56:02Z,"CN=data.motorola.com, O=Motorola Mobility LLC, L=Chicago, ST=Illinois, C=US",data.motorola.com,Motorola Mobility LLC,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ctls,data.motorola.com,443,https://data.motorola.com:443,https,Google Frontend,text/html,GET,142.250.185.147,97,Google Cloud Trace,,,
datacenter.lenovo.com.cn,联想商用站点-首页,,355542,biz.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-03T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,biz.lenovo.com.cn,443,https://datacenter.lenovo.com.cn:443,https,waf/4.34.4-0.el7,text/html,GET,138.113.147.154,5414,,,,
datacentersupport.lenovo.com,Home - Data Center Support - Lenovo Support DE,,307877,datacentersupport.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,"CN=*.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",*.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,datacentersupport.lenovo.com,443,https://datacentersupport.lenovo.com:443,https,,text/html,GET,2.23.196.216,4872,HSTS,,,
datacentersupport.lenovo.com.cn,Home - Data Center Support - Lenovo Support CN,,307805,datacentersupport.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,"CN=*.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",*.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,datacentersupport.lenovo.com,443,https://datacentersupport.lenovo.com.cn:443,https,,text/html,GET,104.232.254.24,4884,HSTS,,,
dataservice.lenovo.com,联想智能制造解决方案,,892,dataservice.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-09-01T00:00:00Z,CN=airesearch.lenovo.com,airesearch.lenovo.com,,"CN=Encryption Everywhere DV TLS CA - G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Encryption Everywhere DV TLS CA - G1,DigiCert Inc,ctls,dataservice.lenovo.com,443,https://dataservice.lenovo.com:443,https,nginx,text/html,GET,43.255.227.57,1,Nginx,,,
daystar.lenovo.com,联想上研,,2841,daystar.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,"CN=daystar.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",daystar.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,daystar.lenovo.com,443,https://daystar.lenovo.com:443,https,,text/html,GET,81.69.46.149,10,Vue.js,,,
