new,host,a,aaaa,cname,soa,ns,status_code,cdn,cdn-name,has_internal_ips,internal_ips,mx,caa,txt
[x],boca.proxy.brave.com,"18.66.112.15, 18.66.112.48, 18.66.112.82, 18.66.112.126","2600:9000:223f:7400:b:dfaf:7b40:93a1, 2600:9000:223f:5200:b:dfaf:7b40:93a1, 2600:9000:223f:400:b:dfaf:7b40:93a1, 2600:9000:223f:8a00:b:dfaf:7b40:93a1, 2600:9000:223f:7c00:b:dfaf:7b40:93a1, 2600:9000:223f:6400:b:dfaf:7b40:93a1, 2600:9000:223f:f200:b:dfaf:7b40:93a1, 2600:9000:223f:6600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
[x],bol.proxy.brave.com,"52.85.132.8, 52.85.132.122, 52.85.132.51, 52.85.132.40, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:a400:b:dfaf:7b40:93a1, 2600:9000:2073:f200:b:dfaf:7b40:93a1, 2600:9000:2073:8200:b:dfaf:7b40:93a1, 2600:9000:2073:8a00:b:dfaf:7b40:93a1, 2600:9000:2073:2200:b:dfaf:7b40:93a1, 2600:9000:2073:9200:b:dfaf:7b40:93a1, 2600:9000:2073:9000:b:dfaf:7b40:93a1, 2600:9000:2073:5800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-1624.awsdns-11.co.uk, ns-1144.awsdns-15.org, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],bomdetail2.proxy.brave.com,"18.66.112.15, 18.66.112.48, 18.66.112.82, 18.66.112.126","2600:9000:223f:a600:b:dfaf:7b40:93a1, 2600:9000:223f:aa00:b:dfaf:7b40:93a1, 2600:9000:223f:c800:b:dfaf:7b40:93a1, 2600:9000:223f:f800:b:dfaf:7b40:93a1, 2600:9000:223f:200:b:dfaf:7b40:93a1, 2600:9000:223f:1a00:b:dfaf:7b40:93a1, 2600:9000:223f:9200:b:dfaf:7b40:93a1, 2600:9000:223f:9600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
[x],bot.proxy.brave.com,"65.9.86.115, 65.9.86.91, 65.9.86.42, 65.9.86.104","2600:9000:2104:e000:b:dfaf:7b40:93a1, 2600:9000:2104:3000:b:dfaf:7b40:93a1, 2600:9000:2104:e800:b:dfaf:7b40:93a1, 2600:9000:2104:7c00:b:dfaf:7b40:93a1, 2600:9000:2104:4a00:b:dfaf:7b40:93a1, 2600:9000:2104:d600:b:dfaf:7b40:93a1, 2600:9000:2104:dc00:b:dfaf:7b40:93a1, 2600:9000:2104:8600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
[x],bpg-be-tst.proxy.brave.com,"18.66.112.82, 18.66.112.126, 18.66.112.48, 18.66.112.15","2600:9000:223f:fe00:b:dfaf:7b40:93a1, 2600:9000:223f:d200:b:dfaf:7b40:93a1, 2600:9000:223f:a800:b:dfaf:7b40:93a1, 2600:9000:223f:6400:b:dfaf:7b40:93a1, 2600:9000:223f:8a00:b:dfaf:7b40:93a1, 2600:9000:223f:9800:b:dfaf:7b40:93a1, 2600:9000:223f:7400:b:dfaf:7b40:93a1, 2600:9000:223f:8600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-1144.awsdns-15.org, ns-782.awsdns-33.net, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
[x],brave-browser-apt-dev.s3.brave.com,"52.85.242.24, 52.85.242.15, 52.85.242.81, 52.85.242.104",,d1510yh29rna1b.cloudfront.net,"ns-1845.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],brave-browser-apt-nightly.s3.brave.com,"108.138.7.101, 108.138.7.65, 108.138.7.117, 108.138.7.68",,d2fekef9dfw8tf.cloudfront.net,"ns-757.awsdns-30.net, awsdns-hostmaster.amazon.com","ns-1491.awsdns-58.org, ns-1661.awsdns-15.co.uk, ns-476.awsdns-59.com, ns-757.awsdns-30.net",NOERROR,True,cloudfront,,,,,
[x],brave-browser-apt-release.s3.brave.com,"108.156.46.28, 108.156.46.33, 108.156.46.74, 108.156.46.15",,d9owkidwx4k9e.cloudfront.net,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com","ns-1411.awsdns-48.org, ns-1807.awsdns-33.co.uk, ns-199.awsdns-24.com, ns-750.awsdns-29.net",NOERROR,True,cloudfront,,,,,
[x],brave-browser-rpm-dev.s3.brave.com,"18.154.63.118, 18.154.63.82, 18.154.63.104, 18.154.63.58",,dqfodfeavv35f.cloudfront.net,"ns-859.awsdns-43.net, awsdns-hostmaster.amazon.com","ns-1382.awsdns-44.org, ns-1712.awsdns-22.co.uk, ns-26.awsdns-03.com, ns-859.awsdns-43.net",NOERROR,True,cloudfront,,,,,
[x],brave-browser-rpm-nightly-test.s3.brave.com,"108.138.7.60, 108.138.7.40, 108.138.7.96, 108.138.7.15",,d26yans6qzq8ut.cloudfront.net,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com","ns-1289.awsdns-33.org, ns-171.awsdns-21.com, ns-1972.awsdns-54.co.uk, ns-557.awsdns-05.net",NOERROR,True,cloudfront,,,,,
[x],brave-browser-rpm-nightly.s3.brave.com,"108.138.7.88, 108.138.7.119, 108.138.7.73, 108.138.7.53",,d3obdw3cpeygcd.cloudfront.net,,,NOERROR,True,cloudfront,,,,,
[x],brave-browser-rpm-release.s3.brave.com,"99.86.4.36, 99.86.4.72, 99.86.4.2, 99.86.4.54",,d27m38e0qdi7wl.cloudfront.net,"ns-124.awsdns-15.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],brave-build-deps-public.s3.brave.com,"108.138.7.87, 108.138.7.28, 108.138.7.44, 108.138.7.108","2600:9000:2490:2400:1a:8e26:7a40:93a1, 2600:9000:2490:4200:1a:8e26:7a40:93a1, 2600:9000:2490:ac00:1a:8e26:7a40:93a1, 2600:9000:2490:c600:1a:8e26:7a40:93a1, 2600:9000:2490:aa00:1a:8e26:7a40:93a1, 2600:9000:2490:c400:1a:8e26:7a40:93a1, 2600:9000:2490:5c00:1a:8e26:7a40:93a1, 2600:9000:2490:1400:1a:8e26:7a40:93a1",d37ji8frtk9ucp.cloudfront.net,"ns-1667.awsdns-16.co.uk, awsdns-hostmaster.amazon.com","ns-1053.awsdns-03.org, ns-1667.awsdns-16.co.uk, ns-26.awsdns-03.com, ns-635.awsdns-15.net",NOERROR,True,cloudfront,,,,,
[x],brave-core-ext.cdn.brave.com,"156.146.36.23, 89.187.177.16","2a02:6ea0:c400::12, 2a02:6ea0:c400::11",1991318456.rsc.cdn77.org,"ns1.cdn77.org, admin.cdn77.com",,NOERROR,,,,,,,
[x],brave-core-ext.s3.brave.com,"143.204.89.72, 143.204.89.74, 143.204.89.91, 143.204.89.68","2600:9000:2156:e00:1f:86b:f1c0:93a1, 2600:9000:2156:1400:1f:86b:f1c0:93a1, 2600:9000:2156:4e00:1f:86b:f1c0:93a1, 2600:9000:2156:9400:1f:86b:f1c0:93a1, 2600:9000:2156:9a00:1f:86b:f1c0:93a1, 2600:9000:2156:bc00:1f:86b:f1c0:93a1, 2600:9000:2156:c800:1f:86b:f1c0:93a1, 2600:9000:2156:f600:1f:86b:f1c0:93a1",d1vbftvkf37ah3.cloudfront.net,"ns-946.awsdns-54.net, awsdns-hostmaster.amazon.com","ns-303.awsdns-37.com, ns-946.awsdns-54.net, ns-1216.awsdns-24.org, ns-1912.awsdns-47.co.uk",NOERROR,True,cloudfront,,,,,
[x],brave-today-cdn.brave.com,"13.227.219.92, 13.227.219.10, 13.227.219.29, 13.227.219.57","2600:9000:21c7:8800:16:99eb:5440:93a1, 2600:9000:21c7:6a00:16:99eb:5440:93a1, 2600:9000:21c7:8400:16:99eb:5440:93a1, 2600:9000:21c7:2400:16:99eb:5440:93a1, 2600:9000:21c7:4200:16:99eb:5440:93a1, 2600:9000:21c7:600:16:99eb:5440:93a1, 2600:9000:21c7:dc00:16:99eb:5440:93a1, 2600:9000:21c7:a600:16:99eb:5440:93a1",d18pg1ten86q1d.cloudfront.net,"ns-1787.awsdns-31.co.uk, awsdns-hostmaster.amazon.com","ns-1787.awsdns-31.co.uk, ns-244.awsdns-30.com, ns-550.awsdns-04.net, ns-1040.awsdns-02.org",NOERROR,True,cloudfront,,,,,
[x],brave-user-model-installer-input.s3.brave.com,"52.222.174.42, 52.222.174.123, 52.222.174.40, 52.222.174.60","2600:9000:2360:7000:1d:a8bf:f2c0:93a1, 2600:9000:2360:7e00:1d:a8bf:f2c0:93a1, 2600:9000:2360:da00:1d:a8bf:f2c0:93a1, 2600:9000:2360:7c00:1d:a8bf:f2c0:93a1, 2600:9000:2360:9000:1d:a8bf:f2c0:93a1, 2600:9000:2360:4c00:1d:a8bf:f2c0:93a1, 2600:9000:2360:5e00:1d:a8bf:f2c0:93a1, 2600:9000:2360:be00:1d:a8bf:f2c0:93a1",d1eobn2zp2wczv.cloudfront.net,"ns-1889.awsdns-44.co.uk, awsdns-hostmaster.amazon.com","ns-755.awsdns-30.net, ns-1889.awsdns-44.co.uk, ns-230.awsdns-28.com, ns-1457.awsdns-54.org",NOERROR,True,cloudfront,,,,,
[x],brave.com,"13.225.78.110, 13.225.78.129, 13.225.78.108, 13.225.78.106","2600:9000:21f3:a400:6:d0d2:780:93a1, 2600:9000:21f3:d400:6:d0d2:780:93a1, 2600:9000:21f3:2000:6:d0d2:780:93a1, 2600:9000:21f3:7e00:6:d0d2:780:93a1, 2600:9000:21f3:4600:6:d0d2:780:93a1, 2600:9000:21f3:5400:6:d0d2:780:93a1, 2600:9000:21f3:e800:6:d0d2:780:93a1, 2600:9000:21f3:8a00:6:d0d2:780:93a1",,"chip.ns.cloudflare.com, dns.cloudflare.com","chip.ns.cloudflare.com, kim.ns.cloudflare.com",NOERROR,True,cloudfront,,,"aspmx2.googlemail.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx3.googlemail.com, aspmx.l.google.com","pki.goog; cansignhttpexchanges=yes, digicert.com; cansignhttpexchanges=yes, amazon.com, sectigo.com, globalsign.com, comodoca.com, letsencrypt.org, mailto:security@brave.com",
[x],brave.proxy.brave.com,"18.66.112.15, 18.66.112.126, 18.66.112.82, 18.66.112.48","2600:9000:223f:8a00:b:dfaf:7b40:93a1, 2600:9000:223f:6400:b:dfaf:7b40:93a1, 2600:9000:223f:a800:b:dfaf:7b40:93a1, 2600:9000:223f:7400:b:dfaf:7b40:93a1, 2600:9000:223f:9800:b:dfaf:7b40:93a1, 2600:9000:223f:fe00:b:dfaf:7b40:93a1, 2600:9000:223f:8600:b:dfaf:7b40:93a1, 2600:9000:223f:d200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1624.awsdns-11.co.uk, ns-1144.awsdns-15.org, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
[x],bryansk.proxy.brave.com,"52.85.242.26, 52.85.242.11, 52.85.242.106, 52.85.242.86","2600:9000:223f:8600:b:dfaf:7b40:93a1, 2600:9000:223f:9c00:b:dfaf:7b40:93a1, 2600:9000:223f:b200:b:dfaf:7b40:93a1, 2600:9000:223f:a400:b:dfaf:7b40:93a1, 2600:9000:223f:4200:b:dfaf:7b40:93a1, 2600:9000:223f:8c00:b:dfaf:7b40:93a1, 2600:9000:223f:d800:b:dfaf:7b40:93a1, 2600:9000:223f:200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
[x],bsg.brave.com,,,,"ns-1840.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1152.awsdns-16.org, ns-1840.awsdns-38.co.uk, ns-642.awsdns-16.net, ns-91.awsdns-11.com",NOERROR,,,,,,amazon.com,
[x],bsrqvx4fhb4z.proxy.brave.com,"18.66.112.15, 18.66.112.48, 18.66.112.126, 18.66.112.82","2600:9000:2487:f000:b:dfaf:7b40:93a1, 2600:9000:2487:fe00:b:dfaf:7b40:93a1, 2600:9000:2487:9800:b:dfaf:7b40:93a1, 2600:9000:2487:4e00:b:dfaf:7b40:93a1, 2600:9000:2487:c400:b:dfaf:7b40:93a1, 2600:9000:2487:cc00:b:dfaf:7b40:93a1, 2600:9000:2487:1a00:b:dfaf:7b40:93a1, 2600:9000:2487:7600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],bucket-engineering-upgradeweb01backup-accept-domain.proxy.brave.com,"18.66.112.48, 18.66.112.15, 18.66.112.126, 18.66.112.82","2600:9000:223f:b400:b:dfaf:7b40:93a1, 2600:9000:223f:c000:b:dfaf:7b40:93a1, 2600:9000:223f:1200:b:dfaf:7b40:93a1, 2600:9000:223f:c600:b:dfaf:7b40:93a1, 2600:9000:223f:3a00:b:dfaf:7b40:93a1, 2600:9000:223f:8000:b:dfaf:7b40:93a1, 2600:9000:223f:6400:b:dfaf:7b40:93a1, 2600:9000:223f:400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],bucket-jira.proxy.brave.com,"18.66.248.71, 18.66.248.63, 18.66.248.84, 18.66.248.76","2600:9000:224a:da00:b:dfaf:7b40:93a1, 2600:9000:224a:e400:b:dfaf:7b40:93a1, 2600:9000:224a:b200:b:dfaf:7b40:93a1, 2600:9000:224a:7200:b:dfaf:7b40:93a1, 2600:9000:224a:3400:b:dfaf:7b40:93a1, 2600:9000:224a:ee00:b:dfaf:7b40:93a1, 2600:9000:224a:1800:b:dfaf:7b40:93a1, 2600:9000:224a:6c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
[x],bucket-lehighuniversity.proxy.brave.com,"18.66.112.15, 18.66.112.126, 18.66.112.82, 18.66.112.48","2600:9000:223f:7200:b:dfaf:7b40:93a1, 2600:9000:223f:ee00:b:dfaf:7b40:93a1, 2600:9000:223f:e000:b:dfaf:7b40:93a1, 2600:9000:223f:6e00:b:dfaf:7b40:93a1, 2600:9000:223f:5c00:b:dfaf:7b40:93a1, 2600:9000:223f:1600:b:dfaf:7b40:93a1, 2600:9000:223f:6400:b:dfaf:7b40:93a1, 2600:9000:223f:7800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],bucket-p202-escrowproxy-ic3.proxy.brave.com,"18.244.146.107, 18.244.146.7, 18.244.146.75, 18.244.146.76","2600:9000:26de:c200:b:dfaf:7b40:93a1, 2600:9000:26de:e00:b:dfaf:7b40:93a1, 2600:9000:26de:4a00:b:dfaf:7b40:93a1, 2600:9000:26de:3600:b:dfaf:7b40:93a1, 2600:9000:26de:6600:b:dfaf:7b40:93a1, 2600:9000:26de:b600:b:dfaf:7b40:93a1, 2600:9000:26de:8e00:b:dfaf:7b40:93a1, 2600:9000:26de:f800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],bucketacc-apiproduction.proxy.brave.com,"13.32.145.51, 13.32.145.116, 13.32.145.2, 13.32.145.9",,d1v01e3aef8dm5.cloudfront.net,,,NOERROR,True,cloudfront,,,,,
[x],bucketaccessiraa.proxy.brave.com,"52.85.132.8, 52.85.132.51, 52.85.132.40, 52.85.132.122, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:a400:b:dfaf:7b40:93a1, 2600:9000:2073:5800:b:dfaf:7b40:93a1, 2600:9000:2073:9000:b:dfaf:7b40:93a1, 2600:9000:2073:f200:b:dfaf:7b40:93a1, 2600:9000:2073:2200:b:dfaf:7b40:93a1, 2600:9000:2073:8a00:b:dfaf:7b40:93a1, 2600:9000:2073:8200:b:dfaf:7b40:93a1, 2600:9000:2073:9200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],bucketassetscdnuser.proxy.brave.com,"18.66.112.82, 18.66.112.126, 18.66.112.15, 18.66.112.48","2600:9000:223f:a600:b:dfaf:7b40:93a1, 2600:9000:223f:aa00:b:dfaf:7b40:93a1, 2600:9000:223f:c800:b:dfaf:7b40:93a1, 2600:9000:223f:f800:b:dfaf:7b40:93a1, 2600:9000:223f:200:b:dfaf:7b40:93a1, 2600:9000:223f:1a00:b:dfaf:7b40:93a1, 2600:9000:223f:9200:b:dfaf:7b40:93a1, 2600:9000:223f:9600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
[x],bucketengineering-euwsystem.proxy.brave.com,"65.9.86.42, 65.9.86.91, 65.9.86.104, 65.9.86.115","2600:9000:2104:e000:b:dfaf:7b40:93a1, 2600:9000:2104:3000:b:dfaf:7b40:93a1, 2600:9000:2104:e800:b:dfaf:7b40:93a1, 2600:9000:2104:7c00:b:dfaf:7b40:93a1, 2600:9000:2104:4a00:b:dfaf:7b40:93a1, 2600:9000:2104:d600:b:dfaf:7b40:93a1, 2600:9000:2104:dc00:b:dfaf:7b40:93a1, 2600:9000:2104:8600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
[x],bucketstage.proxy.brave.com,"13.32.145.51, 13.32.145.2, 13.32.145.116, 13.32.145.9","2600:9000:20e1:7a00:b:dfaf:7b40:93a1, 2600:9000:20e1:fe00:b:dfaf:7b40:93a1, 2600:9000:20e1:5600:b:dfaf:7b40:93a1, 2600:9000:20e1:400:b:dfaf:7b40:93a1, 2600:9000:20e1:c800:b:dfaf:7b40:93a1, 2600:9000:20e1:3e00:b:dfaf:7b40:93a1, 2600:9000:20e1:6a00:b:dfaf:7b40:93a1, 2600:9000:20e1:8e00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
[x],bucketstagingdev.proxy.brave.com,"18.66.112.15, 18.66.112.126, 18.66.112.82, 18.66.112.48","2600:9000:223f:d200:b:dfaf:7b40:93a1, 2600:9000:223f:9800:b:dfaf:7b40:93a1, 2600:9000:223f:a800:b:dfaf:7b40:93a1, 2600:9000:223f:8a00:b:dfaf:7b40:93a1, 2600:9000:223f:6400:b:dfaf:7b40:93a1, 2600:9000:223f:fe00:b:dfaf:7b40:93a1, 2600:9000:223f:7400:b:dfaf:7b40:93a1, 2600:9000:223f:8600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-782.awsdns-33.net, ns-253.awsdns-31.com, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
[x],bucketstatus.proxy.brave.com,"18.66.112.126, 18.66.112.15, 18.66.112.82, 18.66.112.48","2600:9000:223f:9800:b:dfaf:7b40:93a1, 2600:9000:223f:fe00:b:dfaf:7b40:93a1, 2600:9000:223f:8a00:b:dfaf:7b40:93a1, 2600:9000:223f:7400:b:dfaf:7b40:93a1, 2600:9000:223f:d200:b:dfaf:7b40:93a1, 2600:9000:223f:8600:b:dfaf:7b40:93a1, 2600:9000:223f:a800:b:dfaf:7b40:93a1, 2600:9000:223f:6400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-1144.awsdns-15.org, ns-782.awsdns-33.net, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
[x],bucketstatusappsstats-corp.proxy.brave.com,"52.85.242.26, 52.85.242.86, 52.85.242.11, 52.85.242.106","2600:9000:21c3:1600:b:dfaf:7b40:93a1, 2600:9000:21c3:ae00:b:dfaf:7b40:93a1, 2600:9000:21c3:c200:b:dfaf:7b40:93a1, 2600:9000:21c3:b600:b:dfaf:7b40:93a1, 2600:9000:21c3:9400:b:dfaf:7b40:93a1, 2600:9000:21c3:a600:b:dfaf:7b40:93a1, 2600:9000:21c3:4c00:b:dfaf:7b40:93a1, 2600:9000:21c3:0:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
[x],bucketv4minerva.proxy.brave.com,"18.66.112.126, 18.66.112.82, 18.66.112.15, 18.66.112.48","2600:9000:223f:a600:b:dfaf:7b40:93a1, 2600:9000:223f:1c00:b:dfaf:7b40:93a1, 2600:9000:223f:600:b:dfaf:7b40:93a1, 2600:9000:223f:c600:b:dfaf:7b40:93a1, 2600:9000:223f:de00:b:dfaf:7b40:93a1, 2600:9000:223f:ec00:b:dfaf:7b40:93a1, 2600:9000:223f:bc00:b:dfaf:7b40:93a1, 2600:9000:223f:c400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],bucketweb-oceania-uat.proxy.brave.com,"18.66.112.15, 18.66.112.48, 18.66.112.126, 18.66.112.82","2600:9000:2487:f000:b:dfaf:7b40:93a1, 2600:9000:2487:fe00:b:dfaf:7b40:93a1, 2600:9000:2487:9800:b:dfaf:7b40:93a1, 2600:9000:2487:4e00:b:dfaf:7b40:93a1, 2600:9000:2487:c400:b:dfaf:7b40:93a1, 2600:9000:2487:cc00:b:dfaf:7b40:93a1, 2600:9000:2487:1a00:b:dfaf:7b40:93a1, 2600:9000:2487:7600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
[x],bucketws.proxy.brave.com,"18.66.112.15, 18.66.112.48, 18.66.112.82, 18.66.112.126","2600:9000:223f:ce00:b:dfaf:7b40:93a1, 2600:9000:223f:e800:b:dfaf:7b40:93a1, 2600:9000:223f:4e00:b:dfaf:7b40:93a1, 2600:9000:223f:da00:b:dfaf:7b40:93a1, 2600:9000:223f:3800:b:dfaf:7b40:93a1, 2600:9000:223f:2600:b:dfaf:7b40:93a1, 2600:9000:223f:de00:b:dfaf:7b40:93a1, 2600:9000:223f:c400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
[x],build-artifacts.brave.com,"18.154.63.13, 18.154.63.94, 18.154.63.111, 18.154.63.53","2600:9000:243d:9600:12:736e:b440:93a1, 2600:9000:243d:8a00:12:736e:b440:93a1, 2600:9000:243d:ba00:12:736e:b440:93a1, 2600:9000:243d:d600:12:736e:b440:93a1, 2600:9000:243d:5e00:12:736e:b440:93a1, 2600:9000:243d:5800:12:736e:b440:93a1, 2600:9000:243d:2400:12:736e:b440:93a1, 2600:9000:243d:6600:12:736e:b440:93a1",d16fpx398n5djl.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-721.awsdns-26.net, ns-1032.awsdns-01.org, ns-1673.awsdns-17.co.uk, ns-475.awsdns-59.com",NOERROR,True,cloudfront,,,,,
[x],business-in-a-box.proxy.brave.com,"18.66.112.48, 18.66.112.126, 18.66.112.82, 18.66.112.15","2600:9000:223f:e400:b:dfaf:7b40:93a1, 2600:9000:223f:9000:b:dfaf:7b40:93a1, 2600:9000:223f:2e00:b:dfaf:7b40:93a1, 2600:9000:223f:9e00:b:dfaf:7b40:93a1, 2600:9000:223f:3600:b:dfaf:7b40:93a1, 2600:9000:223f:a000:b:dfaf:7b40:93a1, 2600:9000:223f:8600:b:dfaf:7b40:93a1, 2600:9000:223f:e800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
